,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600019.SH,X600585.SH,X600188.SH,X600547.SH,X601898.SH,X601600.SH,X002460.SZ,X600660.SH,X002466.SZ,X600886.SH,X000792.SZ,X600111.SH,X600010.SH,X000301.SZ,X000708.SZ,X002271.SZ,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X600803.SH,X600176.SH,X600027.SH,X601991.SH,X600489.SH,X000807.SZ,X000786.SZ,X000983.SZ,X601699.SH,X600160.SH,X000932.SZ,X000630.SZ,X600219.SH,X000408.SZ,X002080.SZ,X300037.SZ,X000629.SZ,X000539.SZ,X600688.SH,X000933.SZ,X000723.SZ,X600995.SH,X600157.SH,X600612.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.637248567855753,0,0,0,0,0,0.0363580968477505,0,0.139042125819469,0,0,0,0,0,0,0,0,0,0.0252355670868984,0.0663679205038172,0,0,0,0,0,0,0.0500144677423513,0,0.0819881788808401,-0.0851383916894801,0,0,0,0.0283546250130349,0,0,0,0,0,0,0,0,0,0,0.0549587233190558,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.65439623245301,0,0,0,0.0589857585990874,0.0413185042721232,0.113966940957457,0,0,0,0,0,0,0,0,0,0,0,0,-0.0936963964704652,-0.0368568284004979,0,0,0,0,0.0960747785175532,0,0,0,0,0,0,0,0,-0.0434266564488367,0,0,0,0,0,0,0,0,0,0,0,-0.101546733461436,0,0,0,-0.0281181402377006,-1.0842021724855e-19,0.0803124796043066,0,0,0,0,0,0
X601088.SH,0.0763236569464219,0,0,0,0,0,0,0.228813460961415,0,0.0768034488327397,0,0,0,0,0.00178654115699175,0,0.0734313620954869,0,0,0,0,0,0,0,0,0.0385892959773907,0.106775634081244,0,0,0,0,0.0394432716993482,0,0,-0.0112433457785746,0,0,0,0,0,0,0,-0.0227138154812921,0,0,0,0,0,0,0,0,0.00116306676147049,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.059232500538988,0,0,0,0,0,0,0,0,0,0,0.222381358400315,0,0.0960398114079057,0,0,0,0,0,0,-0.0396137217757191,0,0,0,0.0242171106322063,0,0,0,0,0,0,0,0,0.0199549196313239,0,0,0,0.0126079916506174,0,0,0,0,0,0,0,-0.0150341749709591,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73381887532505,0,0,-0.114800832900227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640093302996135,0,0,0,0,0,0,0
X600019.SH,0,0.00754754868566195,0,0,0,0,0.0491549457834863,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.00169027678536986,0.0586555271334283,0.0603661426646177,0,0,0,0,0,0,0,0.197568696064901,0,0,0.090055554105914,0,0.096771862806164,0,0,0,0,0,0.0129199176550788,0,0,0,0,0,0,0,0,0,-0.0221856729517604,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.133457688920885,0,0,0,0,0,0,0,0,0.111268746395393,0,0,0,0,0.0850848075641077,0,-0.0945132298189243,0,0,0,0.0230908826718095,0,0,0,0,0,0.157181411286333,0.057464003446098,0.0744810432801543,0,0,0,0,0,0,0,0,-0.0973240614737661,0,0,0,-0.0446712054077788,0,0,0,0,0,0
X600188.SH,0,0,0.681476754926227,0,0,0,0,0,0,0.0623006424106492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0720617375747501,0,-0.235677464707007,0,0,0,0.0811806280895078,0.00551522209539553,0,0,0,0,0,0,0,0,0,0,0.293297292300189,0,0,0,0,0,0.00906381393556288,0,0,0,0,0,0,0
X600547.SH,0,0.108957260462275,0,0,0,0,0,0,0,0,0,-0.0239985882460464,0,0,0,0,0,0,-0.163516217159967,0,0,0,0,0,0,0.0638033654490723,0,0,0,0.68522779944982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284767027102155,0,0,0,0,-0.0435539098073526,0,0,0,0,0,0,0
X601898.SH,0.193496396606779,0,0.0117817152646299,0,0,0,0,0.167982264718191,0,0,0,0,0,0,0,0,0,0,0,0,0.0497764203170624,0,-0.0194012815716984,0,0,0.0997968350088474,0,0,0,0,0,0.0622858351198781,0.123249334428854,2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.0747387825621185,0,0,0.0379305329500428,0,0,0,0,0,0,0,0,0,0,0,0,0
