,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600019.SH,X600188.SH,X600886.SH,X600011.SH,X600585.SH,X600547.SH,X600660.SH,X601600.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600111.SH,X000708.SZ,X600803.SH,X600027.SH,X002460.SZ,X601991.SH,X000301.SZ,X600160.SH,X600426.SH,X002466.SZ,X000983.SZ,X601699.SH,X000786.SZ,X600176.SH,X600219.SH,X002128.SZ,X000807.SZ,X000630.SZ,X600985.SH,X000933.SZ,X000877.SZ,X601168.SH,X000408.SZ,X600096.SH,X000883.SZ,X000027.SZ,X002353.SZ,X000932.SZ,X002271.SZ,X600995.SH,X600378.SH,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.281486619395525,0,0,0,0.0911648406127763,0.0840236051777232,0,0,0,0,0,0,-0.110199408155129,0.0155618000726883,0.0318048251744442,0,0,0,0,0,-0.0366385415440812,0,0,0,0,0,0,0,-0.00762809361268056,0,0,0,0,0,0,0,0,0.299734887451834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0710832862897702,0,0
X601088.SH,0,0,0.385779210562986,0,0,0,0.20580985094566,0,0,0,0,0,0.0757644517071781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00255494021460517,0.0756514579436573,0,0,0,-0.0661809131363565,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.48600273657502,0,0,0,0,0.146702135796077,0,0,0,0,0,0,0,0,0,-0.0381868430284846,0,0,0,0,0,0,-0.174468181239463,0,0,0,0,0,0,0,-0.014171749249803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517353145203225,0,0,0,0,0,0,0.0455338030402933,0,0
X600309.SH,-0.0748108032634447,0,0,0,0,0,-0.000382876220970571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578663511909584,0.0412048348997063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158506183791641,0,0.205796664082507,0,0,0,0,0,-0.0548942411276305,0,0,0,0.00752030848372271,0,0
X601898.SH,0,0,0,0,0,0,0.0704005061492428,0,0,0,0,0,0.137634581068391,0,0,0,0,0,0,0,0,0.084206876712396,0,0,0,0,0,0,0,0.206607534409513,0,0,0,0,0,0,0.208537201339135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00371731120429655,0,0
X600019.SH,0,0.116111904024136,0,0,0.147755351244818,0,0,0,0,0,0,0.0581197591288963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244470615736946,0,0,0,0,0,0,0,0,0.059825505622463,0,0,0,0,0,0.338454995631513,0.0491768019247827,0,-0.0374102434949169,0,0,0.00379369008841212,0,-0.0298412639190601,0,0,-0.0153943748348924,0,0
X600188.SH,0,0.0243202133623919,0,0,0.123880392841914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165305203563038,0.635958426560424,0,0,0,0,0,0,0.0138789359215905,0,0,0,0,-0.0472158900717013,0,0,0,0,-0.222681554525824,0,0,0,0,-0.0566436806060431,0,0,0,0,0,0,0
X600886.SH,0.0953982378776421,0,0,0,0,0,0,0,0,0,0,0,0,0.0310416726094765,0,0.00644583869549689,0,0,0,0,0,0,0,0.0357964665921829,0,-0.0594785212650505,0,0,0,0,0,-0.224083153107118,0,0,0,0,0,0,0,0,0,0,0.145644293698393,0,0,0,0,0,0,0,-0.098189623514767,0,0,0.0301867381040274,0,0,-0.049635318773891,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149755388672634,0,0,0,0,0,0,0,0.162461066749702,0,0.32172486675709,0,0,0,0,0,0,0,0,0,0.0187601517459025,0,0.00941999844314303,0,0,0,0,0,0,0.0763507394141769,0,0,0,0,0,0,0,0,0.0584379980730877,0,0,0,0,-0.0814488298763913,0,0
X600585.SH,0,0.0157924282873408,0,0,0,0,0,0,0,0,0,0,0,0,0.0599102873986652,0.0918530850025054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246094452181092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035998811859534,0,0,0,0,0,0,0,0.02187777468401,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49371596847749,0.26208457433713,0,0.00944691326824391,0,0,0,0,0,0,0.0389075105479289,0,0,0,0,-0.0698495992266199,0,0,0,0,0,0,0.0325186390537276,0,0,0,0,0,0,4.33680868994202e-19,0,-0.0678435246784149,0,0,0,0.088698365829286,-0.064501699914286,0,0,0,0,0.0106872034651197,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577626253103431,0,0,-0.00333096768066497,0,0,0,0,0,0,-0.0632828222338335,0,0,0,0,0.222164811250275,0,0,0,0,0,0,0.0637588654437605,0,0,0,-0.0194774768575698,0,0,0,0,0,0
X601600.SH,0.0318054738269648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00469828487486829,0,0,0,0,0,0,0,0,0,0.196494556297341,0,0,0,0,0,0,0.0475069482472636,0.140355108333038,0.215072094699632,6.93889390390723e-18,0,0.266529847229324,0,0.15286588574914,0.0232572669135645,0,0.172618766090158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438392606299112,0,0
X600795.SH,0,0,0,0,0,0,0,0.139215621180956,0.141942372849035,0,0,0,0,0,0,0,0,0,0,0,0,0.12778948687007,-0.016287060971548,0,0,0.0751465310476631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333392233381522,0,0,0,-0.0564632582006059,0,0,0,-0.0407648385511962,0.0224197239042996,0,0,0,0,-0.00141695796172464,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459969375770507,0,0,0,0,0,0,0.183659767352786,0,0.258655342599934,0.0446622892455589,0,0,0,0,0,0,0,0,0.00874557100612903,0,0.0107538342833269,0,0,0.0726831993358088,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0764278278044323,0,-0.0100645903859785,-0.0427161104938013,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.781382946016593,-0.0152005840854053,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0804886261946224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743319777736176,0,-0.0450860921595552,0,0,-0.0290304396289431,0,0,0,0,-0.0424355527569522,0,0
X600362.SH,0,0,0,0,0,0,0.00604661149795238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128370241968752,0,0,0,0,0,0,0,0,0,0,0,0.0209630757274442,0,0.366476721875318,-8.67361737988404e-19,0.00829855639350945,0,0.311258467380723,0,0,0,0,0,0,-0.00376355025730485,0,0.0565983349154389,-0.00336805111970135,0,0,0,0,0,0,0.0234932449946591,0,0
X600010.SH,0,-0.0391723788731332,0,0,0,0,0,0,0,0,0,0,0.0313275112410323,0,0,0,0,0,0.0419286558241297,0,0,-0.0326813929877532,0.0195004798128662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130978628678696,0,0,0,0,0,0,0,0.0857089031352589,0,0,0,0,-0.0243988125163617,0,0,0,0,0.0233793131645703,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.099350563726078,0,0,0,0,0,0.0488151722567696,0,0,0,0,0,0.260027821576374,0,0,0,0,0,0,0,0,0.0700522135609246,0,0,0,0,0,0,0,0,0,0.0203962344736319,0,0,0,0.0302114700141921,0,0.110236909520274,0.101778912012236,0,0,-0.0186079522658483,0,0,0,0,0.023460840979527,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311778856298955,0,0,0,0,0,0,0,0,0,0,0.0996410203447474,0.0664366747444508,0,0,0,0.255216782778455,0,0,0.0211780033398797,0.0225356765596276,0.0306976352954078,0,0.0634910599188005,0,0,-0.0112543211034012,0,0,0,0,0.0256191147872866,0,0
X600803.SH,0,0.0355377214279295,0,0.0791735128799061,0,0,0,0,0,0,0,-0.102441417918946,0,0.167105610982416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228627707803921,0,0,0,0,0,0,0,0,0,0.0482695377614576,0,0,0.101694994515812,0,0.091511929485392,0,2.16840434497101e-19,0,0,0,-0.0442147233069311,0,-0.012208062507643,0.121064564205828,0,0,0,0,-0.0563998562244786,0,0
X600027.SH,0,0,0,-0.0989017732294066,0.0852681878182597,0,0,0,0.809448732538297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126307542549339,0,0,0.0605433250684826,0,0.041431757155534,0,-0.0896011914423908,0,0,0,0,0,-0.0865864590641991,0,0,0,0,-0.0194379282287954,-8.67361737988404e-19,0,0,0,0.0344582875462088,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113603894114437,0,0,0,0,0,0,0,0,0,0,0,0,0.75234233349305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364816335933323,0.0492917831420327,0,0,0,0,-0.022408385042913,0,0,0,0,0.024115234696121,0,0
