,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X002460.SZ,X600011.SH,X600660.SH,X601898.SH,X002466.SZ,X600010.SH,X601600.SH,X600886.SH,X600362.SH,X600801.SH,X002271.SZ,X600188.SH,X600352.SH,X600795.SH,X000786.SZ,X601991.SH,X600688.SH,X000723.SZ,X002353.SZ,X600111.SH,X601992.SH,X600176.SH,X600027.SH,X600489.SH,X600516.SH,X600299.SH,X600583.SH,X600426.SH,X000898.SZ,X600160.SH,X600219.SH,X601158.SH,X000792.SZ,X000932.SZ,X600612.SH,X000883.SZ,X000553.SZ,X000401.SZ,X000709.SZ,X002080.SZ,X000630.SZ,X000818.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0.0247219580827233,0,0.0131069132970885,0,0,0,0,0,0,0,0,0,0,0,0.247151667860342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173673725576585,0.0246136361728005,0,0,0,0,0,0,0.0568221754044072,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0
X601898.SH,0.0197847098728504,0,0,0,0,0,0,0,0,0,0,0,0.0029690386679706,0,0.0578032268643536,0,0,0,0,0.61443815002485,0,0,0,0,0.0390384893952363,0,0,0.0214717624475777,0,0,0,0,0,0.0547990436225354,0,0,0,0,0,0,0,0,0.00336224358398926,0,0,0,0,0,0,0,0,0,0.00104554324951845,0,0,0,0.00418153142794475,0,0
X002466.SZ,0,0,0,0,0,0,0,0.127757066045373,0.569069099675042,0,0,0,0,0,0,0,0,0,0.0674654559090464,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31746002375575,0,0.115399383439942,0.0778381083505491,0,0,0,0,-0.039212495712722,0,0,0,0,0,0,0.0946652100705577,0,0,0,0.125414285814856,-0.130195666735225,0,0,0,0.0553848855835947,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0455262503989197,0,0,0,0,0,0,0,0,0,0,0.252632260974932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521100918069618,0,0,0.0319047286180486,0,0.108087299163334,0,0,0.0133881857835476,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0226279289636855,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.132298428784197,0.0915421193917624,0,0,0,0,0,0,0.167642966028462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482174412666795,0,0,0,0,0,0.0219675598792502,0,0,0,0,0.0175245995315367,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.136221632862941,0,-0.0703914265586441,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207825124607125,0,0,0,0,0,0,0,0,0,0,0.0648103838551754,0.236661573375351,0,0,-0.0393716930418581,0,0,0,0,0,0,0,0.0110772594490149,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838841024550071,0,0.0557659438018387,0,0,0,0,0.20041519799637,0,0,0,0,0,0.160522353618095,0,0,0,0,0,0,0,0,0.0731071761091268,0,0,0,-0.00149850342662828,-0.0188370455240399,0,0,0,0,0,0
X600801.SH,0,0,0,0.534409874738248,0,0.000357297211356859,0,-2.71050543121376e-20,0,0,0,0,0.0069834606828054,0,0,0,0.0220753971227414,0,0,0.0581892236070458,0,0,0,0,0,0.0396313075136562,0,0,0,0,0,0,0,0,0.0672265634772965,0,0,0,0,0,0,0,0,0,0,0.337323044845057,0,0,0,0,0,0,0,0,0,0,0.0103174419730406,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.153102534288041,0,0,0,0,0,0,0,0,0.136901459590743,0,0,0,0,0.179408490298872,0,0,0,0,0,0,0,0,0,0,0,0.125674414887256,0,0,0,0,0,0,0,0,0,0,0,0,0.0463991179603381,0,0,0,0.0365006450294477,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.185410011314936,0,0.395713240754573,0,0,0,0.0453918477686126,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00816118523646494,0,0,0,0,0,0,0,0.134753063743615,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.00393849648983587,0,0,0,0,0,0,0,0,0,0.0128446866715146,0,0.191874627282987,0,0,0,0,0,0.0847375146380364,0,0,0.137180087344225,0,0,0,0.135164215651837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189832309408843,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163545066330983,0,0,0,0,0,0.0761621845673874,0,0,0,0,0.023780730449308,0,0.0280597133300997,0,0,0,0,0.0173329122162711,0.2021161572149,0,0,0,0,0.0260359695553562,0,0,0,0,0,0.0258091880991132,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.0758805535611137,0,0.0313116083448177,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.101516367651577,0,0,0,0,0,0,0,0.0353211714809888,0,0,0,0,0,0,0,0,0,0,0,0.029010021654647,0,0,0,0,0,0,0.0296605986454317,0,0,0.216844062635512,0,0.00836702233638077,0,-2.16840434497101e-19,0,0,0,0,0.0067044433152282,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108811566004828,0,0,0,0,0,0,0,0.0791139245470299,0,0,0,0.184199340020785,0.0267115417359729,0,0,0,0,0,0,0,0.0533159838671842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275104411884489,0,0
X600688.SH,0.400582389580216,0,0,0,0,0,0,-0.019414693012949,0,0,0,0,0,0,0.0656593244674409,0,0,0.0678974600444682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559741094439872,0,0,0,0,0,0,0,0,0,0,0.0997928882874918,0,0.232712913307766,0,0,0,0,0.0271633979141666,0,0,0.00495923709906235,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0.0210824098720678,0.195353563811464,0,0,0,0,0,0,0,0,0,0,0,0.297893356031281,0,0,0,0,0,0,0,0,0,0,0,0.419240906574083,0,0,0.0316057592697101,0,0,0,0,0,0,0,0,0.190339670420294,0,0,0,0,-0.0861496483362046,0.0961648724167094,0.0256342589128782,-0.0179403954848401,0,0,0,0.0546791495456227,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.103006398669689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214784042291083,0.107619168833342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124577562021082,-0.157284089076476,-0.0298821085681788,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.112846676254874,0,0,0,0,0,0,0,0,0,0,0,0.298043730996906,0,0,0,0,0,0,0,0,0,0,0,0.129440325768345,0,0.0210975237403512,0,0,0,0,0,0,0,0,0,0.152670912276339,0,0,3.46944695195361e-18,0,0.0565927695112499,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126850102154571,0,0.0443481182165458,0.261809950156833,0,0,0,0,0,0,0,0,0,0,0,0,0.00715954407899814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815975919922908,0,0.0251791555840364,0,0,0,0,0,0,0.00892387656971832,0,0
X600176.SH,0,0,0,0.0328540068363897,0,0,0,0.0358446584596959,0,0,0,0,0,0,0,0,0.0128978410053728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605010836798395,0,0.268499760112997,0,0,0,0,0,0.302034596377957,0,0,0,0,0,0.0393136315000977,0,0.044316264970491,0,0,-0.00525201301198964,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.0158029781021603,0,0.0282319530916249,0,0,0.0168398490289759,0,0,0,0.0235333250482078,0,0,0.0516167905407249,0.0403811696897156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595822184052667,0,0.0849199478868556,0,0,0,0.0520692242042392,0,0,0,0,0.0242014296524109,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.456297170836498,0,0.0237052839267594,0,0,0,0.00342511880101986,0,0,0,0,0,0.0370928490593708,0,0,0,0,0,0.227945233572264,0.0807932386397039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0237541625249939,0,0,0.0728500109268649,0,0,0,0.00343727606312459,0.000423765865994543,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125786038319655,0,0,0.0585576504100983,0,0.0856947492092387,0,0.110310198030836,0,0,0,0,0,0,0,0,0,0.00363290722157496,0,0,0,0,0,0,0,0,0,0.0446108560357217,0.446318371409109,0.0155734010415937,0.0251817848625483,0,0,0,0.341922378064211,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.177841982287443,0,0,0,0,0,0,0,0,0,0,0,0.00746399618291278,-1.73472347597681e-18,0,0,0,0.0351213065448031,0.126431425704407,0,0.196569187013062,0.182140991568308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725393645107259,0,0,0,0,0.0344992295693066,-0.0763599111819973,0.0214386228024373,0.0125035264992655,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0143067762948677,0.0952966190832775,0,0,0,0.0260012759408091,0,0,0,0,0.112737872988881,0,0,0,0,0,0,0,0,0.111705886146607,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225368784501323,0,0.0099755896510213,0,0,0.377212422287227,0,0,0,0,0.0309708877302414,0,0,0,0.0992913277884935,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0234191551838697,0,0,0,0,0.200579852297568,0,0,0,0,0,0,0,0.133473174369945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150150507437165,0,0,0,0,0.0320863745291357,0,-0.048842429123757,0.0562064361844137,0,0,0,0.0524773430799942,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.00739993091023278,0,0,0,0,0,0,0,0,0.00306503192627506,0,0.0271776041455887,0,0,0,0,0,0.0492876595023147,0,0,0,0,0,0,0,0,0,0,0,0.0677155115338327,0,0,0,0.346857945298329,0,0,0,0,0,0,0,0,0,0,0.015765583988952,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109672467734905,0,0,0,0,0,0,0,0.0304370180571097,0,0,0,0,0.0493300404773374,0,0,0,0,0,0.297851739299271,0,0,0,-0.0169831985990639,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26935205899467,0,0,0,0,0.0993310091609004,0.0391098500749122,0,0,0,0.0684712676163816,0,0,0,0,0,0,0,0,0,0.0332657558164009,0,0,0,0,0,0,0.022925351231619,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0531195117320768,0,0
X601158.SH,0,0,0,0,0,0,0,0.0179559668309175,0,0,0,0,0,0,0,0,0,0.0170434060584813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120310864357553,0,0,0,0,0,0,0,0.0490503199158541,0,0,0,0.0299813378879828,0,0.0598798808841329,0,0.00521460852965078,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,-0.179344966727007,0,0,0,-0.0490925142916742,0,0,0,0,0,0,0,0,0,-0.00631391408096412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622886711386409,0,0,0,0,0,0,0,0,0,0.357631289299348,0,0,0,0,-0.029314317724381,0,0.0799176487429374,0,0.000708358537927232,0,0.145522509548,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135653013882981,0,0,0,0,0,0,0.0303521102891086,0,0,0,0,0,0,0,0,0.228766975460564,0,0,0.0333521517642725,0,0,0,0.454321048487659,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0637001811636634,0,0,0,0.0103674084842666,0.0139386164593337,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.192006020588174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649504696265533,0,0.153624967364901,0,0,0.0923272156004489,0,0,0,0.137901882715651,0,0,0.0189383577963471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178931308905253,0,0.0243559110455291,0,0,0,0,0.0227230137400551,0,0
X000883.SZ,0,0,0,0,0,0,0,0.105690129920981,0.0348826541213731,0.0714809144052074,0,0,0.0460574421033989,0,0.306687337664793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.115526296504027,0,-3.46944695195361e-18,0,0,0,0,0,0.0211188757369252,0,0,0,0,0.0506393621425952,0,0.00323052165084439,0,0,0.00816911598788157,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0701323408541817,0,0,0,0,0.0114082280215997,0,0,0,0,0,0,0.455326343038583,0.190609038597446,0,0,0,0,0,0,0,0,0,0.0902685154952618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0514232840655715,0,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,0,0.00638786748731135,0.0482660755692501,0,0,0,0,0,0,0,0,0.48183388640017,0,0.0450616229644362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289212495257693,0,0,0,-0.0181865940183418,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00307469879129353,0.00170618781119746,0,0,0,0,0,0,0,0,0,0,0.0117253765484733,0,0,0,0.028240263081073,0,0,0,0,0,0.127245368544108,0,0,0.152762508485854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0.0533569194883396,0.056104454959953,0,0,0,0,0,0,0,0.0897138482436528,0.00445023982278973,0,0,0,0,0,0,0,0,0,0,0,0.195286741563746,0,0,0,0,0.0458800095919434,0,0,0,0,0,0,0,0,0,0,0.276327297364817,0,0,0,0.115200736886022,0,0,0,0,0,0,0.0319444576764945,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0170988105619727,0,0,0,0,0,0,0,0.239717021275479,0,0,0.0623454168585844,0.00258842383058155,0,0,0,0,0.00420001189588346,0,0,0,0,0,0,0.123391086681571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00732977392466811,0,0,0,0,-0.00112653106191048,0,0,0,0,0,0
X000818.SZ,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212437104929542,0,0,0,0,0,0.271665300797984,0,0,0,0.173929159116094,-0.572014581776313,0.0267484485772068,0.77902978784768,0,0.415300746579612,0,0,0,0,0,0,0,0,0,-0.0671753734454698,0,0,0,0,0,0,-0.179841649415927,0,0,0,-0.132405470550709,0,0
Change_TY3M,0,0,0,-1.73472347597681e-18,0,0,0,-0.24615544654699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0743405367116672,0,0,-0.103320606639024,0,0,0.115867968729176,0,0,0,0,-0.0195661168843093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107839742569901,-0.216348473167436,0,0.192047627134313,0,-0.0387301732432549,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642404151738727,0,0,0,-0.391598227396816,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.235035761609536,0,0,0,0,0,0,0,0,0,0,0,-0.556393884571999,0,0,0,0.241637658810258,0,0,0,0,0,0,0,0,0,0.627138256088523,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279422718552347,0,0,0,0.0287413282343619,0,0,0,0,-0.0233919179060354,0.0827511850997516,0.00413023532003738,-0.0216389084955062,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112189525219506,0.0877703444238286,0,0,0,0,0,0,0,0,0,0,0,0,0.142732883207239,0,0,0,0.0742459946480249,0,0,0,0,-0.00809406770154551,0.155807759085079,0.0193220445971502,-0.0360604931967945,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.135540126320443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155956995876907,0,0,0,0,0,0,0.0843335283546798,0,0.214389115181167,0.276539580599412,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17407849222422,0,-0.463997682910537,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00153095063370752,0,0,0,0,-5.42101086242752e-20,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0.00242484134333289,0,0,0,0.00144242108391519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017146510590812,-0.0021733956090337,0,0,0,0.0262157151979918,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00366443581485744,0,0,0,0,0,0,0,0,0,0,0,0,-0.00243671911438519,0,0,0,0.00228080313860073,-0.00627352364591983,0,0,0,-0.0402193879951066,0,0
