,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600585.SH,X002460.SZ,X600019.SH,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X601600.SH,X600886.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X002271.SZ,X600795.SH,X600027.SH,X600362.SH,X600426.SH,X601991.SH,X600176.SH,X600803.SH,X000983.SZ,X600489.SH,X601699.SH,X000807.SZ,X000786.SZ,X300037.SZ,X000539.SZ,X000408.SZ,X600995.SH,X600160.SH,X600219.SH,X000932.SZ,X002080.SZ,X600612.SH,X000629.SZ,X600688.SH,X002409.SZ,X600157.SH,X600378.SH,X000027.SZ,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0.0216801485815381,0,0,0.0336551421009189,0,0,0,0,0,0,0,0,0,0,0,0.0554804591001155,0,0,0,0,0,0,0,0,0,0,-0.0208853751607695,0,0,0,0.00459074340827179,0,0,0.0421176734573178,0,0,0,0,0,0,0,-0.00816939277828247,0,0,0,0.11446178636757,0,0.00480504442385232,-0.0263639639536314,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,-0.0249532078196022,0,0,-0.0172768532014266,0,0,0,0,0,0,0,0,0.245876792213109,0,0,0,0,0,0,0,0,0,0,0,0.0965261776352234,0,0,0,0.0165824935233678,0,0,0,0.096832426126411,0,0,0.0689334422530696,0,0.00975002375774252,0.103236899523041,0,4.33680868994202e-19,0,0.0744753955101326,0,0.058771366228305,0,0.0207885707377953,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.0205524509395827,0,0,0,0,0.0114922818677776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645579397146134,0,0,0,0,0,0,0.06016046024628,0,0,0.0171280196835097,0,0.0159956266962609,0,0,0,0.109639397107262,0,0,0,0.019431410734347,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.182322147912315,0,0,0,0,0,0,0,0,0.10903326824416,0,0,0,0,0,0,0,0.0772770475296007,0,0,0,0,0,0.0496256900111673,0,0.312614061301177,0,0,0,0,0,0,0,0,0,0,0,0.1271363483713,0,0,0,0.0187227028958954,0,0,0,0,0,0.0213325664482524,0,0,0,0,0,0,0
X000301.SZ,0,-0.0275115668742914,0,0,0,0,0,0,0,0,0,0,0,0,0.18321782321835,0,0,0,0,0,0,0,0,0,0.136299968439579,0.0382715651302849,0,0,0.127729873500244,0.0546753376674279,0,0,0,0,0,-0.102313037994903,0,0,0.0389704989675156,0,0,0.239564086836716,0,0,0,0,0,0,0,0.147049733374077,0,0.00842841230460257,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,-0.0174683329536872,0,0,0,0,0,0,0,0,0.0371298090435518,0,0,0,0,0,0,0,0,0,0,0,0,0.051156376996082,0,0,0,0,0,0,0,0.062916590935362,0,0,0.0266050760604071,0,0,0.127706793837359,0,0,0.563882579059414,0,0,0,0,0,0,0,0.0225983869871751,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0991488635012771,0,0,0,0,0,0,-0.0718224204375703,0,0,0,0,0,0,0,0,0.209885870357212,0,0,0,-0.0405357106907966,0,0.164246203173409,0.159783361986412,0,0,0,0,0.185922250787855,0,0.561895289760127,0.135849084104967,0,0,-0.291552385659598,0,0,0,0,0,0,0,0.0671942671844628,0,0,0,0,0,0.0362464268615321,0,0,0,0,0,0,0
X600795.SH,0,0.00193037010392136,0,0,0,0.172216929558879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341700237274966,0,0.114540692303689,0,0,0,0,0,0,0,0,0.0704261551053221,0,0,0,0,-0.120624833444001,0,0,-0.0540656564212655,0,0,0,0,0,0.0134254691235716,0,0,0,0,0,0,0
X600027.SH,0.0609829805177414,0,0,0,0,0.393733449798118,0,0,0,-0.12303664768127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660050650354681,0.0420963262501366,0,0,0,0,0,0,0,0,0.491991990362421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309029286970011,0.07486546992532,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0840384383594361,0,0.135429980013951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0738224148836504,0,0,0,0,0,0,0,0,0,0.0112643497307974,0,0,0,0,0,0,0,0,0.0276438661816647,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.605279723885883,0,0,0,0,0,0,0.17781661918188,0,0,0,0,0,0,0,0,0,0,0,0,0.0153673114854276,0,0,0,0,0,0,0.11559292532054,0,0,0.0930223090713739,0,0,0,0,0,0,0,0.0675698267265789,0,0,0,-0.051719272836499,0,0,0,0,0.140809072154595,-0.0341053058761499,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.0879163633619189,0.147984765088947,0,0,0,0,0,0,0,0,0.133551135154443,0,0,0,0,0,0,0.0653381502470689,0.343041086842456,0.170567990971023,0,-0.0849898413679453,0,0,0,0,0.0688193704883641,0,0,0,0,0.0430037159236056,0,0,0,0,-0.121839339569079,0,-0.0923051079461042,0,0,-0.059662764084888,0,0.102010521790927,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143141771666767,0.0984985500113602,0,0,0,0,0,0,0,0,0,0,0.0984860000198251,0,0,0,0.0728460609978721,0,0,0,0.105284791525161,0.0587959695226604,-3.46944695195361e-18,0,0,0,0,0,0.0375836746362355,0,0,0,0,0,0,0,0,0,0.0501513916413774,-0.0532660747689879,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0.0497695762952682,0,0,0,0,0,0,0,0,0,0,0,0.219914775269981,0,0,0.0787246810809657,0,-0.0362193240671576,0,0,0,0,0,0.246143944412657,-0.0327655773965946,0.10109121198287,0,0,0.106944507054191,0,0,-0.00370634589439566,-0.123937100999912,0,0,0,0,0,0,0,0,-0.0142912053728777,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.124538329059482,0,0,0,0,0,0,0,0,0,0,0,0.169373427698277,0,0,0.181050192131778,0,0.0129700376209167,0,-0.0211633193389256,0,-2.16840434497101e-19,0,0,-0.0013152403541923,0,0.0486381528826376,0.0366534929204079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.636459614105892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052792181833606,0,0,0,0,0,0.114267487305741,0,0.0463371418976387,0,0,0,0,0,0,0,0,0,0,0.0130080139943094,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.239379904345227,0,0,0,0,0,0,-0.0232255440632672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042424914013241,0,0,0,-0.161296257412297,0,0,0,0,0,0,0.23565368865647,0,0,-0.0255364041504602,0,0,0,0,0,0
X000807.SZ,0.125464503994618,0,0,0,0,-0.237000558959935,0,0,0,0,0,0,0,0.75074485924562,0,0,0,0,0,0,0,0,0,0,0,0.0617225307633833,0,0,0,0,0,0,0,0,0,0.0623412029745921,0,0,0,0,0,-0.00106457936094214,0.0177818530382255,0,0,-0.0593257516163977,0,0,0,0,0,-0.0191658163405714,0,0.25898429209625,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.167709573207129,0,0,0,0,0,0,0.0445376517645902,0,0,0,0.0589839402442869,0,0,0.174825470596506,0,0,0,0,-0.113533413977816,0.489585781570538,0.0367338927905615,0,-0.0933002401914705,0,0,0,-0.0883721177976004,0,0,0,0,0,0,0,0,0,0,-0.0898652237676073,0,0,0,0,0,0.038243467388704,0.0218293187820929,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0.0695388198000041,0,0,0,0,-0.180287935520643,0,0,0,0,0,0,0,0,-0.259088920071082,0,0,-0.0809793853699778,0,0,0,0.13169312497187,0,0,0,0,0,0,0,0,0,0,0.319270731877997,0,0,0,0.1176391357467,0.294437837670432,0,-0.0940617881246291,0,0.0417860822315233,0,0,-0.150999688401008,0.0684060589092501,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212912259815972,0,0,0,0,0,0,0.0576164540796659,0,0,0.558763227336933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000816278145755289,0.0459364984028801,0,0,0,0,0.0943409747878468,0,-0.135631962785959,0,0,0,0,0,0,-0.129500006756893,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0.142715446919388,0,0,0,0,0,0,0,0,0,0,0,0.0328917005783938,0,0,0,0,0,0,-0.0897875376142463,0,0,0,0,0,0,0,0,0.149273037162715,0,0,0,0.0596933097962525,0,0.101265258865503,0,0,0,0,0,0,0,0.0332706436802121,0.0113096093932155,0,0,0,0,0,0
X600995.SH,0,0,0,0,0.00135991675751715,0,0,0,0,0.0715794024686576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123949954186417,0,0,0,0,0,0.142400500051078,0.255636392506224,0,0,0,0,0,0,0,0,0,0.0312209601876525,0,0,0,0,0,0,0,0,0,0,0,0,0
X600160.SH,-0.141892566565284,0,0,0,0,0,0,0.0492692912762992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810652643038149,0,0.285515301829297,0.0511311532861802,0,0.0819019171382627,0,0,0,0,0,0,0,0,0,0.445921465934205,0,0,0,-0.0293813510010962,0,0,0,0,0,0,0.0846808059453782,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0571905235255051,0,0,0.0987755332744904,0,0,0,0,0,0.133574406125206,0,0,0,0,0,0,0,0,0,-0.013105827821802,0.0441191839751527,0,0,0,0,0,0,0,0,0,0,-0.00629748866064454,0,0.0175357546107207,0,0,0.149846600374767,0.0940367989227292,0,0,0,0.0228320038141792,0,0,0,0,0.0669327449377673,-0.0115230283692205,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119387346570805,0,0,0,0,0,0,0.0952164702085697,0.0169143363403218,0,0,0,0,0,0,0,0,0,0,0,0,0.0307570538465838,0,0,0,0,0,0,0,-0.113420611408614,0,0,0.0452476328220353,0,0.0741644392971285,0,0,0.0733327300916008,0.0368183125236875,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0.10000110797892,-0.0669609733725728,0,0,0,0,0.0924419927138706,0,3.46944695195361e-18,0,0,0,0,0,0,0.108311283249447,0,0,0,0,0,0,0.181126224298151,0,0.41536036902226,0,0,0,0,0,0,0.252182579853449,0,0.116286067185176,0.112202773042975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,0.0367748514449436,0,0,0,0,0,0,0,-0.122419032966518,0,0,0.102332202159748,0,0,0,0,0,0,0.339654302296929,0,0,-0.144966616464123,0,0,0,0,0,0,3.46944695195361e-18,0,0.322124608076989,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0626501729243714,0,0,0,-0.114609685315887,0,0,0,0,-0.0055396825423135,0.026099480548081,-0.0208809346939578,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.0428108962165075,0,0,0.17678455761529,0,0.0894060843427493,0,0,0,0,0,0,0,0,0,0,0.239870205133606,0.0537727481431874,0,0,0,0,0,0.144262510322299,-0.053237479441802,0,0,0,0,0,0.13722338614809,0,0,0,0,0,0,0,0,0,0,0,0,0.0324775205482221,0,0,0,0,-0.0233526915285787,0,0,0,0,0,0
X600688.SH,0,0.139691183637074,0,0,0,0,0,0,0.0770018008927079,-0.0366913761669329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600395623112288,0,0.069213417926568,0,0,0,0,0,0,0,0,0,0.0678337130520073,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125791360687691,0.0176662609958308,0,0,0,0,0,0
X002409.SZ,0,-0.0773118020988328,0,0.200386028513009,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.281981151732848,0.13571481313991,0.0715380791689275,0,0,0,-0.0854966059648135,0,0,0.00368566944611107,0,0,0.48252881216756,0,0,0,0,0,0,0.130604120834969,0,0,0,0.0447026489829672,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0132745647324982,0,0.103022353377047,0,0,0,0,0,0,0,0,0,0.0326459123588857,0,0.0610968412717241,0,0,0.0772591075635515,0,0,0,0.00359244882765049,0,0,0,0,0.00258759277046873,0,0,0,0,0,0,0.0315988585576022,0,0,0,0,0,0,0.0299471171542724,0,-0.0768124493628765,0.0790057513361697,0,0,0,0,0,0
X600378.SH,0,4.33680868994202e-19,0,0,-0.00145048700430602,0,0,0.00442351604738056,0,0,0,-0.147783064828421,0,0,0,0,0,0,0,0,-0.100594502820846,0,0,0,0,0.127754578582814,0,0,0,0,0,0,0,0.101639811219417,0.0438178627275979,0.17565067101781,0,0.452170738855635,0,0,0.0549073396344349,0,-0.0912869353770334,0,0,0.0760354658910516,0,0,0,0,0,0,-0.0320595672997442,0,0,0,0,0,0
X000027.SZ,0.0310404530847828,0,0,0,0,0.086142636496103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641024092163357,0,0.216946977876494,0,0,0,0.049355096998096,0,0,0,0,0,0,0,0,0,-0.003478585502869,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.0624432138480489,0,0,0,0,0,0,0,0,0,0,0,0.113764691182416,0,0,0,0,0,-0.0560382589002276,0,0,-0.0314036317968768,0.0395959744459241,0.105945369211368,0,0.114547245360154,0,0,0,0.0224486478998906,0,0,0,0.0505174977304595,0,0,0,0,0.202167606325687,0,0,0,0,-0.0488953151009892,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.116164380564226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129848535830997,0,-0.0167872306242564,-0.0853228163319028,0,0.07389387848715,0,0.0484248628444361,0,0.229412757839906,0.0299642970628565,0,0,0,0,-0.0986872557659271,0,0,0,0,0,0,-0.141399368851954,0,-0.114494401157752,0,0,0,0.0762510188556697,-0.155485357511091,0,0,0,0,0,0
Slope,0,0,-0.475343655278437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134520154249544,0,0,0,0,0,0,-0.0575864757724621,0,0,0,0,0,0,0,0,0,1.2549202477055,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0.139346602622785,0,0,0,0,0,0,0,0,0,0,0,0.364432436259508,0,0,0,0,0,0,-0.409926017928452,0,0,0,0.216533148213476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07723133712598,0,0,-0.155179730600272,0.394497523694428,0,0,0,0,0,0,0
RealEstate_excess,0.124466609608582,0,0,0,0,0,0,0,0,0,-0.0838940743973018,0,0,0,0,0,-0.0629884035921322,0,0,0,-0.0248400397801055,0,0,0,0,0,-0.0870999913337038,0,0,0,0,0,0.104749278750854,-0.0954507124798839,0,0,0,0,0,0,0,0.0351262960577958,0.132346850428496,0,0,-1.0842021724855e-19,0,-0.000486775533876731,0,0,0,0.0198863569163503,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133330052722916,0,0,0,0,0.042199397330315,0,0,0.0479509406896166,0,0,0,0,-0.0358853664055826,0,0,0,0,0.0131095059697761,0,0,0,-0.00867676218801889,-0.0491830897637641,-0.0526785576875629,0,0,0,0,0,0,0,0.062234295148343,0,0,-0.0272268352971543,0,0.0770046564734641,0.00212935384266431,-0.0316873663437296,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.00094456664957471,-5.77728901980931e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000718523289950957,0,0.000623642650617219,0,0,0,0,0,0,0,0,0,0,-0.000144934546866615,0,0,0,0,-0.00292370083450293,0.00242134744196368,-0.00358457441762191,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00356971346234794,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00179015380128863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000426803393320059,0,0,0.000607338655046303,0,0,0,0,0,0.00684938319742072,-0.00267005091838265,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
