,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X601898.SH,X600010.SH,X601991.SH,X601600.SH,X600795.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600027.SH,X600309.SH,X600688.SH,X601992.SH,X000792.SZ,X600583.SH,X601158.SH,X000898.SZ,X600547.SH,X000709.SZ,X000883.SZ,X600352.SH,X000831.SZ,X600489.SH,X002353.SZ,X000539.SZ,X600021.SH,X000630.SZ,X600008.SH,X000825.SZ,X600549.SH,X000027.SZ,X600660.SH,X000629.SZ,X002470.SZ,X600315.SH,X600808.SH,X600578.SH,X600307.SH,X601699.SH,X600098.SH,X000983.SZ,X600863.SH,X000959.SZ,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0,0.294045492678433,0.128004996461657,0,0,0,0,0,0.154323608352725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388654930102523,0.0236650091297295,0,0,0,0,0.0594058370883386,0,0,0,0,0.00767031691885541,0,0,0,0,0,0,0,0,0,0,-0.0176470953500728,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0843547266115908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168487701315518,0,0,0,0,0,0,0.103111431721214,0,0.0728663693407056,0.023984371490441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220999830285922,0,0,0,0,0,0
X600188.SH,0.265042468748794,0,0,0.0198703601288494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223284151057086,0.233264384937992,0,0,0,0,0,0,0,0,0,0,0.137916817948366,0,0.182744263601666,0,0,0,0,-0.0273300030031985,0.00699816223803271,0,0,0,0,0,0
X600362.SH,0.0681682657560711,0,0,1.73472347597681e-18,0,0,0,0,0,0.0538482496762131,0,0,0,0,0,0,0,0,0.0678520485037483,0,0.0224184180672606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763249555810013,0,0.145795967461522,0,0.0896941999506144,0,0,0,0,0,-0.0114458043299756,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897905165321163,0,0,0,0,0,0,0,0,0,0,0,0,0.0345766826362539,0,0.0476234280113913,0.0415973867552251,0.382827893325468,0,0,0.0142671785716377,0,0,0,0,0,0,0,0.0302666590082125,0,0,0,0,0,-0.00826569111189358,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.465819812699533,0,0,0,0.123430610527724,0.096922658937919,0,0,0,0,0,0,0,0,0,0,0,0.0758031070704034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221898276301931,0,0,0,0,0,0,-0.0206504873196711,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.252736951643589,0.12557046835268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386930350324609,0,0,0,0,0.000624262074796424,0,0,0,0,0,0.215914308433911,0,0,0,0,0,0,0.187288416269106,0.0151641787724727,0,0,0,0,0,0.0109046101987757,-0.00558310854773585,0,0,0,0,0,0
X600688.SH,0,0.355896740562349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752107366718395,0,0,0,0,0,0,0,0,0,0,0.0505115801460891,0,0,0.149209314540229,0,0.0741952758487745,0,0,0,0,0,0,0.0334801663244607,0.0196793354909307,0,0,0,0,0,0,-0.0491269060301743,0.00162700075520553,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0301257651997319,0,0,0,0,0,0,0,0,0,0,0.115557987573377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551663659614011,0,0,0,0,0,0,0.198886979121079,0,0,0,0.182408790530552,0,0,-0.0179580804518154,0.0655780046014127,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.133219105894237,0,-0.0604309548194314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886644143671169,0,1.73472347597681e-18,0.195762328763546,0,0.156265229698982,0,0,0,0,0,0,0,0,0,0,0,0.0155343653315458,0,0,0,-0.00365348023026502,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.106532262621328,0.0356850061103643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947276107319975,0,0,0,0,0,0,0,0.118581888187329,0,0.0015674689473759,4.33680868994202e-19,0.0287486863275698,0,0,0,0,0,-0.00331269340616345,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0240914134573152,0,0,0,0.0743879131810633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229636127435647,0.139729775643461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183643183995873,0,0,-0.0413687362518163,-0.0396395716119038,0,0,0,0,0,0
X000898.SZ,0.0313012854821365,0,0,0.127638875132633,0.0289219020770392,0,0,0.0830025885472812,0,0.129020726787479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21194148049624,0,0,0,0,0,0.0787712450885718,0.00992381354070448,0,0,0.0679352514252375,0,0,0,0,0,0,0,0,0.0404772994752753,0,0,0,0,0.0773260835918922,0,0,0,-0.00183218727667765,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0552192376105695,0,0,0,0,0.0190190308782741,0,0,0,0.110460521954994,0,0.119210963562236,0,0,0,0,0,0,0,0.0207135602812757,0,0.122655785911652,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111566796060886,0,0,0,0,-0.00826133943069068,0,0,0,0,0,0
X000709.SZ,0,0,0,0.258521713882249,0,0,0,0,0,0.0208329151776398,0,0,0,0,0,0,0,0,0,0,0,0,0.339042623027218,0,0,0,0,0,0,0,0,0.0330443119101894,0,0,0.184552166607227,0,0,0,0,0,0,0,0.0448885216203332,0,0,0,0,0,0.00292448359435966,0,0,0,-0.00193009161247861,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,-0.102004267209427,0,0,0.0221760474562088,0,0,0,0.137684374628799,0,0.0296000594171978,0,0.028981690009431,0,0,0,0,0,0,0,0,0.121309192706799,0,0,0,0,0,0.301952921569692,0,0,0,0,0,0.0327893498863551,0,0.0571764212349501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029631558875041,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0.12990701415629,0,0,0.0974493923299179,0.100134262813437,0.147007231847062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111427466989741,0.0155647480180617,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.0310254301041487,-0.0215499464274682,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.191165871174176,0,0.081653735321419,0,0.330273687745129,0.0181825097283448,0,0,0,0,0,0.0453709233012607,0,0,0.0450371530923588,0,0,0,0,0,0,0,0,0,0,0,0.0684701642054647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405688447747626,-0.0083751054736452,0,0,0,0,0,0
X002353.SZ,0,0,0,-0.0155395034984248,0,0,-0.0568224562546678,0,0,0,0,0,0,0,0.0939520200579005,0,0,0,0,0,0,0.144094434078436,0,0,0,0,0.129946289268046,0,0.0176246199488223,0,0,0,0,0.189008244523469,0,0,0,0,0,0.164335874489535,0,0,0,0,0,0,0,0,0,0,0,0.00253084420070748,-4.33680868994202e-19,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102478047539588,0,0,0,0,0,0,0,0,0.121332168238157,0,0,0,0,0.13818784807201,0,0,0,0,0.179461412003956,0.110631622171225,0,0,0.008636705790462,0,0,0,0,0,0,-0.0158276730577599,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0.273521669540352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104451087528367,0,0.270246516640838,0,0,0.0192626075207544,0.0473640139711888,0,0,0,0,0,0,0.0896017850957774,0,0,0,0,0,0,0.0631425889156277,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.134823539327749,0.216912737472264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469555513166027,0,0,0.0734758253629527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775122274289984,1.73472347597681e-18,0,0,-0.0050939978934826,0,0,0,0,0,0
X600008.SH,0,0.119653315764652,0.0733335693355621,0.0928144481402212,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0.0609149084012149,0,0,0.435901247121747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196068162798856,0.0829912963430454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,-0.0435284050716775,0,0,0.18164573593711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349474358069602,0,0.239943534578878,0,0,0,0,0.00207778337178274,0,0,0,0,0,0,0.0821444243504341,0,0,0.0198792249483605,0,0,0,0.00271298441938559,0,0,0,0,3.46944695195361e-18,0,0,0,0.00682319946099256,0.0530783214283196,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.000817757705616994,0.0912504058707368,0,0,0,0,0,0,0.215624538509249,0,0,0,0,0,0.00334031272876182,0,0,0,0,0,0,0,0,0,0,0,0,0.0370764958241991,0.0484700294301363,0,0,0,0,0,0,0,0,0,0.152836040248069,0.0758244336696904,0,0,0,0,0,-0.00838120886728922,-0.00509962742527134,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.138911513295193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137428000542709,0,0.15970819917713,0.0331402439561301,0,0,0,0,0,0,0.0393178950541877,0.266817205081036,0,0,0,0,0,0.0264620737476208,0,0,0.0213083572932074,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.144002480652671,0,0,-0.0935995566070494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921941632623128,0,0,0,0,0.169122988328158,0,0,0,0.0860186543037735,0.000636017242356471,8.67361737988404e-19,0,-0.0254199529395253,0.209207883077626,0.0328502818835195,0,0,0,0,0,0,-0.00631033067597888,0,0,0,0,0,0
X000629.SZ,0,0,0,0.0858294606485599,0,0,0.0362349770028904,0,0.195286060480345,0.0180186947510941,0,0,0,0,0,0,0,0,0,0,0,0,0.26544346119961,0,0.00638548860938289,0,0,0,0,0,0,0,0,0,0.107823093429625,0,0,0,0,0,0,0,0,0.0652148947804454,0,0.00658357431562041,0,0,0,0,0,-0.00910571516717194,0,0,0,0,0,0,0
X002470.SZ,-0.0758937228236762,0,0,0,0,0,0,0.0527379769894258,0,0,0,0,0,0,0,0,0,0,0.0143510075903491,0,0,0,0,0,0,0,0,0,0,0.210891365222449,0,0.0639318499846147,0,0,0.0355944409330054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0817364017928391,-0.0174115163083255,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0.060589354671856,0,0,0,0,0,0,0.112685682172306,0,-0.0544867274534825,0,0,0,0,0.00920302463716491,0,0,0,0,0,0,0,0,0,0,0,0.091771549463187,0,0.0677192427723496,0,0.294546991968599,0,0,0,-0.141165206001335,-0.0239341306416608,0,0,0,0,0,0,0,0,0,-0.00345382242648367,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.177395685837656,0,0,0,0,0,0,0,0,0,0,0.0110596242237962,0,0,-0.0812879393920765,0,0,0.355939140513698,0,0,0,0,0,0.086128483130298,-1.73472347597681e-18,0,0,0.0660517574937709,0,0.0506502549203446,0,0,0,0,0,0.0920977371657773,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0092457068441184,0,0,0,0,0,0
X600578.SH,0,0,0,0,0.177167528031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105226109169921,0,0,0,0,0,0,0,0,0.212040880874696,0.0372986097094411,0,0.111960451620403,0,0,0,0,0.0750464192495911,0,0,0,0,0,0.0171903939333056,0,0,0,0.00584531330826999,-0.00884522906254435,0,0,0,0,0,0
X600307.SH,0,0,0,0.136170856278596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701355354940498,0,0,0,0.0441323300321774,0,0.30830855285757,0,0,0,0,0,0,0,0,0,0.229463736746341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106272547884655,0,0,0,0.0185312171142391,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0.0167566918878163,0,0,0,0,0.0183862291168443,0.110497576668233,0,0,0.0797638968247216,0,0,0,0,0.0294706347265614,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.00627257947693103,0,0,0,0,0,0.0601741364749351,0,0,0.0129025546047876,0.419748018627116,0,0,0,0,-0.0207471250505478,0,0,0,0,0,0,0
X600098.SH,0.11153207437438,0,0,0,0,0,0,0.101834868998,0,0,0,0,0,0,0,0,0.0674648773684156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328663177166607,0,0.146972455727785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215560542188424,0.00360847289251161,0,0,0,0,0,0
X000983.SZ,0,0,0.0615972942864677,0,0,0,0.216068280276479,0,0,0.0431485011306547,0,0,0.00871152800596767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249173222645527,0,0,0,0,0,0,0,0.0478190279484229,0.0629542094141805,0,0.400004556810092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.153454826202103,0.139387819964763,0.37562734949623,0.0732727137857366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493973073500547,0,0.0936827700670929,0.0408567898373531,0,0.0471666666717435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139026466315131,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0.202776054679355,0,0,0,0,0,0,0,0,0,0,0.164193985381131,0,0,0,0,0,0.213178001579191,0,-0.0761076159460439,0,0,0,0,0,0,-6.93889390390723e-18,0.149361923369119,0,0,0,0,0,0,0,0.0662587799907326,0.0614160667107176,0,0.0461914871250097,0,0,0,0,0,0,-0.000122296996453821,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0.0365064791584901,0,0,0,0,0,0,0.156647222006721,0,0,0,0.133556664617995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211615480519704,0,0.100266963619022,0,0,0,0,0,0,0,0,0,0.0114622532378201,0,0.0743198040454196,0,0,0,0,0,0.00433891794917209,0,0,0,0,0,0
Change_TY3M,0,0,0,0,8.67361737988404e-19,0,0,0.0176064769349305,0,-0.083256087857598,0,0.065645526560252,0,0,0,0,0.00388919877593744,0,0,-0.015014121089765,0.260580516890956,-0.135348113899748,0,0,0,0,0,0,-0.134752000727007,0.0452390495084851,0,0,0,0,0,0,0,0,0,0,0,0,0.0364994410267999,0,0,0,0,0,0,0,0,0.0182175717104514,0.00106378486118222,-0.122762038810834,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.374997631662243,0,0,0,-0.147721185550265,0,0,0,0,-0.738061796184651,0,0,0,0,-0.0598891816137903,0,0,0.0945437404184093,0,0,0,0,0,0,0,0,0,0.453939914162245,0,-0.210617357626545,0.140126523833372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197594876875081,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.80156971147254,0,0,0,0,0,0,0,0,0,0,0,0,-0.888404363672595,0,0,-0.108550877350978,0,0,0,-0.691709577253668,0,0,0,0,0,0,0,0,-1.15214315325586,-1.38777878078145e-17,0,0,0,0,0,-2.25791327497826,0,0,0,0,0,0,0
RealEstate_excess,0.0412198896549352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.509952292159768,0,0,0,0,0,0,0,0,0,0,0,-0.119752153555233,0,0,0,0,0,0,0,-0.00223225634691812,0,0,0,0,-0.0680085157080498,0.420631256770668,0,0,0,0,0,0,0.0326605429909023,0,0,0.00763294952044597,1.40193812601876e-05,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.00975548752071421,0,0,0,0,0,0,0,0,0,0,-0.0262720943125208,0,-0.0321793442921045,0,0,0,0,0,0,0,-0.262249474591981,0,0,0,0,0,0,0,-0.0409330739620731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245859131750261,-0.213424406045314,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00234192392602457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106162857310591,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.0785335699523976,0.128642366313919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964838389614289,0,0,0,0,-0.0501635643652811,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342548081749974,0,0,0,0,0,0,-0.0563193358720707,0,0.098389437557219,0,0,0,0
CarbonVol_Guangdong,0.00461553708584995,0,0,-0.00144357717137089,0.000124782292606017,0,0,0,0,0,0.00615649163155652,0,0,0,0,0,0,0,0,0,0,0,0,0.00557586940557164,0,0,0,0,0,0,0,-0.00387028477219734,0,0.00638371961656633,0,0,0.00410765116565105,0,0,0,0,0,0,0,0,0,0,0,-0.0029473655993754,0,0,0,0.00706203851850016,0,0.00544473118281067,0,0.0728625829119675,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00147272110000299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00558677725497872,0,0,0.000892721731687294,0.00290282550106183,0,0,0,0,0,0
