,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X002271.SZ,X600660.SH,X000708.SZ,X601898.SH,X600547.SH,X601600.SH,X600362.SH,X000301.SZ,X000786.SZ,X002466.SZ,X600111.SH,X600010.SH,X600426.SH,X600188.SH,X600886.SH,X600176.SH,X600011.SH,X000027.SZ,X601991.SH,X600803.SH,X600795.SH,X600219.SH,X600489.SH,X600352.SH,X600801.SH,X000807.SZ,X000932.SZ,X600688.SH,X000898.SZ,X600315.SH,X002080.SZ,X002353.SZ,X600157.SH,X000825.SZ,X601699.SH,X000408.SZ,X300037.SZ,X000966.SZ,X000959.SZ,X600486.SH,X000830.SZ,X002409.SZ,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0588727639850054,0,0,0,0,0,0,0,0,0.0175686060364025,0,0,0.0292784167316198,0,0,0.00638050618735601,0.0155138217173592,0.0230980413077626,0.12723238351829,0,0,0,0,0.0101607607413466,0,0,0,0,0,0,0,0,-0.00537027008279928,0,0,0,0,0,0,0.0529418332531406,0,0,0,-0.0309142093806719,0.110371574820037,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0365526367374535,0.0133363014593956,0,0,0,0,0,0.0758967836443731,0,0,0,0,0.0230380616593129,0,0,0,0,0,0,0,0,0,0,0.0709808267400922,0,-0.143231796648986,0,0,0.0131804698264356,1.97019650559427e-05,0,0,0,0,0,0.144317090800367,0,0,0,0.0073185885604796,0.0135116060556893,0,0,0,-0.0255942839751696,0,0
X601088.SH,0,0,0,0.0166197232663833,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.14854656740912,0,0,0.120269942506309,0,0.0385916512982118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362136308193309,0,0,0,0,0,0.0131219010505209,0,0,0,0,0.00622357112282322,0,0
X600309.SH,0,0,0,0,0,0.123527641300796,0,0,0,0,0,0,0,0,0,0.150506194320329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148801097428524,0,0,0.0243674264375133,0,0,0.158289869969322,0.080082559127148,0,0,0,0,-0.0755912813676005,0,0,0,-0.00902876092972362,0,0
X600585.SH,0,0,0,0,0,0.00659860812678688,0,0,0,0,0,0,0,0,0,0,0.00825302388153384,0,0,0,0,0,0.00160538940370383,0,0,0,0,0,0,0,0,0.138087345349075,0,0.0705727404564332,0,0,0,0,0,0,0,0,0,0,0,0,0.0519286696257188,0.0189489827923415,0,0,0,0,0,0,0,0,-0.0169512645842412,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.317704898597163,0,0,0,0,0.0219201390039639,0,0,0.731004975143056,0,0.0303573179638591,0,0.067856506326152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536041102885131,0,0,0,0,0,0,-0.0301483091775125,0,0,0,0,0.00610583611187281,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091081137733914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115328604638318,0.324219625110133,0,0.0650684418284246,0,0,0,0,0.133762858347322,0,0,0,0.0384992899994942,0,0,0,0,0,0,0,-0.0825737374160918,0,0,0,-0.0254829810376702,0,0
X002271.SZ,0,0,0,0.0775307292947018,0,0,-0.151555824817411,0,0,0,0,0,0,0,0.0373593748828734,0,0.0945436175478628,0,0,0.0270754093252098,0,0,0,0,0,0,0,0,0,0.0421803364938901,0,0,0.00736099583219919,0,0,0,0,0.0613049275109381,0,0,0,0,0.208202340441528,0.0396555428628983,-0.00439277260087509,0,0,0,0,0,0,-0.016841425649434,-0.099997940200206,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.185352124175461,0,0,0,0,0,0,0,0.0537656784177267,0,0.0717477229847382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1090573567547,0,0,0.0273457706209954,-0.059573118120983,0,0,0,0.0270597619004404,0,0,0,0,0,0,0,-0.018759013878588,0,0
X000708.SZ,0,0,0,0.0244438177330625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966923818058565,0,0,0,0,0.0536883860347798,0,0,0,0,0,0,0,0,0,0.0384043253894792,0.139607257277445,0,0.0959427717133888,0.185316810103284,0,0,0,0,0,0,0,0,0,0.0830548465351808,0,0,0,0,0,0,0,0,0,-0.00385145501475211,0,0
