,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X002460.SZ,X600886.SH,X601898.SH,X600010.SH,X002271.SZ,X000792.SZ,X601600.SH,X600801.SH,X600660.SH,X600688.SH,X600362.SH,X600188.SH,X000786.SZ,X600795.SH,X600352.SH,X601991.SH,X601992.SH,X600027.SH,X600111.SH,X600299.SH,X002466.SZ,X000723.SZ,X600176.SH,X600489.SH,X600426.SH,X000401.SZ,X600516.SH,X000898.SZ,X601158.SH,X600219.SH,X000553.SZ,X000932.SZ,X002353.SZ,X000883.SZ,X600583.SH,X600126.SH,X000709.SZ,X002075.SZ,X000027.SZ,X600486.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,0,0,0,0,0,0.0197919683142281,0,0,0,0,0,0,0,0,0,0,0.0424016888426987,0,0,0.14415660494313,0,0,0,0,0.0315232018948411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253705782406208,0,0,0,0,8.67361737988404e-19,-0.00447190387683053,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.133466241182192,0,0,0,0,0,0,0.438964142150466,0,-0.0234656559918909,0,0,0,0,0,0,0,0,0.0611892203461748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319873597329788,0,0,0,0,0,0,0,0.00998273143788197,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0949868863283405,0,-0.04057030410869,0,0,0,0,0,0,0,0.115422104950927,0.0225339794222074,0,0,0,0,0,0,0,0,0,0.0311803907868833,0.0964813713307969,0,0,0,0,0,0,0,0,0,0,0,0.0417973659056816,0,0,0,0,0.0214268301085404,0,0,0,0.131447416987031,-0.0787085270741577,0,0,0.285303779375231,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.00206988759859582,0,0,0,0,0,0,0,0,0,0,0.145173115784109,0,0,0,0,0.137717539623559,0,0.155528643868407,0,8.67361737988404e-19,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0171649009168812,0,0,0.0231541462249157,0,0,0.00595306099915256,0,0,0,0,0,-0.00376842066864064,0,0,0,0,0,0
X600801.SH,0,0,0,0.404010671018172,0,0,0,0,0,0,0,0,0,0.0125032806867288,0,0,0,0,0,0,0,0,0,0.0421237677290962,0,0,0,0,0,0,0.130017510174472,0,0,0,0.351458946585006,0,0,0,0,0,0,0,0,0,0,0,0.00774696067086014,0,0,0,0,0,-0.00165494144622938,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.110053788711673,0,0,0,0,0.229770109795207,0,0,0,0,0,0,0,0,0.0971015124261995,0.0826294140361195,0,0.114871154650585,0,0,0,0,0,0,0,0,0.0121031937072306,0,0,0,0,0,0,0,0,0,0,0.00559212060761411,0,0,0,0,0,0,0,0,0,-0.0230961532950694,0.00332675234434994,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.0356636575329988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369409921475088,0,0,0,0,0,-1.38777878078145e-17,0,0,0.30437702330632,0,0,0,0,0,0,0,0,0.0106793555305409,0,0,0,0,0,0,0,0,0,0.123972193299383,0.0485647184415322,0,0,0,0,0,0
X600362.SH,0,0,0.214644723658754,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014210419202067,0,0,0,0,0,0.047972639058884,0,0.0658162999576519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124939592689819,0,0,0.624335022791469,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.0447047582374189,0,0.0744741738801547,0,0,0,0,0.0338645914609169,0,0,0,0,0,0,0.206182985961629,0,0,0,0,0.0942746502221214,0,0,0,0,0,0.128859803216012,0,0,0,0.121842321724338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00386207186819074,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.0430918158666527,0,0,0,0.0962915771792262,0,0,0,0.228530561397669,0,0,0.124071899319597,0,0,0,0,0,0,0,0,0.158731924140823,0,0,0,0,0.0645947355368511,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205216947938295,0,0,0,0,0,0,0.0147282960337585,0.00463671505932016,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160097223107739,0,0,0,0.0362541716451496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542745356599772,0,0,0.0575282418200081,0,0,0,0,0.0475888229187829,0,0,0,0,0,0,0,0.0204380507630742,0.00442083500285244,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.0345167751425791,0,0,0,0,0.00641227305448588,0,0,0,0,0,0,0,0,0,0,0.193954483988937,0,0,0,0,0.00923818985524622,0,0,0,0.0154708722000765,0.0569226849786482,0,0,0,0.0875742269229098,0.17604260575904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00634691276695332,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415729401461639,0,0,0,0,0.258916379403642,0,0,0,0.221692828318692,0.0151897497889257,0,0.000208082370589138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170856667513633,0,0.0147630025950561,0,0,0,0,0.00540238743745163,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00363048961184058,0,0,0,0,0.0540273138313115,0,0,0.0446330644569211,0,0,0,0,0.113014182970695,0,0,0,0,0,0.332538633355391,0,0,0,0,0,0,0,0,0.111938035215091,0,0,0.0241157841760146,0,0,0,0,0.024804701854334,0.00164957840238559,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.00122020264184097,0,0,0,0,0,0,0,0,0,0,0.189882409400329,0,0,0,0,0,0,0,0,0.0346126273813886,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275492429693039,0,0,0,0,0,0,0,0,0.0227652604708682,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186962432024883,0,0,0,0,0,0.0128013800665712,0.0742711007756432,0,0,0,0,0.0314718906106522,0,0,0,0.0620284354366618,0.034504301621365,0,0,0.0952023171998572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426394178823785,0,0,0,0,0,0.0115801390516804,0,0,0,0,0,0,0,0,0,0.0332134224240179,0,0,0,0,0.118971229909739,0,0,0,0,0,0,0,0.031101847925268,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.280723724906378,0,0.0744696876474017,0,0,0.226692862697909,0,0,0,0,0,0,0,0.160022743308368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188645371014265,0,0.11468940482377,0,0,0,0,0,0,0,-0.0476156310724883,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.169711756924347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312937152617998,0,0,0,0,0,0.562340761485404,0,0,0,0.130542321274381,0,0,0,0,0,0,0.17787073482797,0,0,0,0,0.0518430357594037,-0.021154925933071,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0905978741538551,0,0,0,0,0,0,0,0,0.203376804524128,0,0,0,0,0,0,0.116023086500128,0,0,0,0,0,0.00556202609014354,0,0,0,0.109533594506965,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0591993072922695,0,0,0.00549173877015034,0,0.064586849355007,0,0,0,0.0193671045087927,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.432534608733329,0,0,0.112391276112127,0,0,0,0,0,0,0.0189887709075056,0,0.0131836405817393,0,0,0,0,0,0,0,0,0,0,0,0.0582362791422203,0,0,0,0,0,0,0,0,0.015828568924688,0,0,0,0.0085654520616069,0,0,0,0,0,0,0,0,0.00124746856661442,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163955546760657,0,0,0,0,0,0.0673406908849623,0.0526114373988296,0.0527835399479538,0,0,0.162797449839693,0,0,0,0,0,0,0.173976460183387,0,0,0,0,0.140762064465576,0,0,0,0,0.0394881241889621,0.0121800941047153,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0.0270033512190104,0,0,0,0,0,0,0.45415062855707,0,0,0,0,0.149293396040047,0,0,0,0.210749063169011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160500517577764,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124997704989959,0,0.0760759246839596,0,0.339310434635887,0,0,0.11086250611973,0,0,0,0,0,0,0,0,0.00553867108348773,0,0,0,0,0.0372715127133715,0,0.00911123870671688,0,0,0.132184499241802,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0356126901314185,0,0.0407668668319013,0,0,0,0,0,0,0.0173014897904962,0,0,0,0,0,0,0.105270062346015,0,0,0,0,0,0,0.0521518516350194,0,0,0,0.0526497687595998,0.035525766780043,0,0,0,0,0.12453309616308,0,0,0,0,0,0,0,0,0,0,0,0.00769853660544058,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0555377951581887,0,0.00928593638214626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457043285781558,0,0,0,0,0,0.00536040894603027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123753348534156,0,0,0.0131404633866359,0,0,0,0,0.00746762474014467,-0.00360790923059868,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00618538187684902,0,0.0352649005269048,0.0839044798868187,0.457363370073442,0,0,0,0,0,0,0.0534465968264362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718145860005354,0,0,0,0,0,-0.00251725364020957,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,-0.171057757180108,0.261601358813163,0,0,0,0,0,0,0,0,0,0.0627295214864233,0,0,0,0,0,0,0,0,0.0762507178499874,0,-0.0244707802516737,0.142028438421694,0,0,0,-0.0188361131055924,0,0,0,0,0,0,0,0,0,0,0,0.0994925805695196,0,0.518078147129365,0,0.221111350842054,0,0.0351140621573356,0,0.0287188139431741,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0.0248088905555988,0,0,0,0,0,0,0,0,0,0,0.36365537578033,0,0,0.0340513648140642,0,0,0,0,0,0,0,0.0810744879326936,0,0.0377910691593904,0.0238791279500975,0,0,0,0.0444920295641789,0,0,0,0,0,0,0,0.0452792363065447,0,0,0,0,0.0081381522726386,-0.0120441687460316,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.0812756456355754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520396243145651,0.425843439039838,0,0,0,0,0,-0.0468406834705655,0,0,0,0.326825492320315,0.0407478064177864,0,0,0,0,0,0,0,0.0196365199400398,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0080523657654665,0,0.0756244882776916,0,0,0,0,0,0,0,0,0,0,0.112200312576591,0,0,0,0,0,0.0770012391421486,0,0,0,0,0,0,0,0.0504973337114724,0,0,0,0.0704782465702858,0,0,0,0,0.132379292007918,0,0,0,0,0,0,0,0.0117649542130434,-3.15719603743132e-05,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695565539527027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623078480495648,0.00292604698914657,0.122471987465129,0,0,0,0,0,0,0,0,0,0,0.307290917689564,0,0,0,0,0.0193446674022395,0,0,0,0,0.00938952981199204,0.00190593244662878,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0.371805612650973,0,0,0,0,0,0,0,0,0.186197204484197,0,0,0,0,0,0,0,0,0,0,0,0,0.0938441965351601,0.0337881916478067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365356748856711,0.0282077546176957,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130717168377652,0,0,0,0.0589399802270355,0,0.0495530050102823,0,0,0,0,0,0,0,0,0,0,0,0,0.169279790048336,0,0,0.0109996744160938,0,0,0,0,0,0,0,0,0,0,-0.00160788114467685,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,-0.20249586514796,0,0,0,0,0,0,0,0,0.140126504130459,0,0,0,0,0,0,0,0,0,0,0.287416162242332,0.343395275391984,0,0,0,0,0.189194679172631,0,0,0,0,0,0,0,0.0380045244517281,0,0,0,0,-4.33680868994202e-19,0,0,-0.0460141135633765,0.0686310749285289,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0662677912509312,0,0,0,0,0,0,0,0.0140825378041603,0,0,0,0,0.344063028903809,0,0,0.0176038512289721,0.0589411657835795,0.045709552576132,0,0.0144561862256347,0.0267278893547116,0,0,0,0,0,0,0.0378616616155503,0,0,0,0,0.0210911544737796,0,0,0,0,0,0,0,0,0,0,0.00954660345285296,-0.00216972659620185,0,0,0,0,0,0
X600486.SH,0,0,0,0.0230939436029824,0,0,0,0.13652095124564,0,0,0,0,0,0,0,0,0.179766708924306,0,0.0269652943723866,0,0,0,0,0,0,0,0,0,0,0,0,0.262534797239331,0,0.176314428970055,0,0,0,0,0,0,0,0,0,0.0321037097604455,0,0,-0.0495206069188368,0,0,0,-0.137268995671771,0,-0.0105920125817312,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0866874406935475,0,0,0,0,0,0,0.00295369801176044,0,0,0.159491424697149,0,0,0,0.0745250849697115,0,0,0,0,0,0,0.0263502016873618,0,0,0,0,0.10924620740001,0,0,0,0,0,0,0,0.010161779892029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.207900538192296,0,0,-0.0436129562932269,0,0,0,0.0886668219475071,0,0,0,-0.0837974839637846,0,0,0,0,0,0,0,0,0,0.0534819993643249,0.134998229103288,0.383426512556916,0,0,0,0,0.0125727576932976,0,0,0,0,0,-0.010401001399436,-0.0808780996971124,-0.277906917038621,0,0,0,0,-0.198112569264621,0,0,-0.0816811242080374,0,0,0.254606175414934,0,0,0,0
Slope,0,0,0,0,-0.283482519041367,0,0,0.16758073740975,0,0,0,0,0,0,0.161752640483691,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221932810589481,-0.194386561390095,0.340117964580753,0,0,0,0,0,0,0,0,0.110911926412236,0,0,0,0,-0.103423494462587,0,0,0,0,0,0,0,0.295479128409336,0,0,0,-0.524410968808868,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.049757793439221,-0.0664936027676341,0,-0.0377606521770932,0,0,0,0,0,0,0,0,-0.0224006027267976,0,0,0.0547172764181271,0,0,0,0,0,0,0,0.0409354016496301,0.0517481491411322,0,0,0,0,0.00984497659525728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688227861821323,0.00451896785648241,-0.00149142521640501,0,0,0,0,0,0
MKreturn,0,0,0,-0.205399326613117,0,0,0,-0.0483247635078485,0,0,0,0,0,0,0,0,0,0,0.0915155136035837,0,0,0.0440623864902666,0,0,0,0,0.0511831145648729,0,0,0,0.137537135291732,0,0,-0.0410292944423679,-0.0515510347010238,0.182122659722858,0,0,0,-0.0142819639934552,0,-0.0528026864293863,0,-0.133577044655728,0,0,0,0,0,0,0.208582794505463,0.0623925663469071,0.0293487619733365,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196109159604908,-0.0263717008516482,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198260390163907,-0.0215392644965816,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00380706791375993,0,0,0,0,0,0,0.00567703113256597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00447971019691242,0,0,0.000971195463739698,0,0,0,0,0,0.00080786941174099,0,-0.00232664125936736,0,0,0,0,0.00105897124357358,0,0,0,0,0.00292277171015717,-0.00598464027860922,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000405335526704634,0,0,0,0,0,0,0,0,-0.00845970242447696,0,0,0,-0.0409217561356047,0,0
