,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X600688.SH,X600188.SH,X002466.SZ,X601991.SH,X601600.SH,X600362.SH,X600795.SH,X600886.SH,X600516.SH,X600547.SH,X002460.SZ,X300072.SZ,X000898.SZ,X600027.SH,X600352.SH,X600111.SH,X000553.SZ,X600176.SH,X601992.SH,X000786.SZ,X600426.SH,X600299.SH,X000709.SZ,X002110.SZ,X000408.SZ,X600808.SH,X000792.SZ,X600315.SH,X000883.SZ,X000830.SZ,X000932.SZ,X601158.SH,X600801.SH,X601699.SH,X002271.SZ,X600219.SH,X000539.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0.0498723461662476,0,0,0,0,0.100684888265946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636314235321792,0,0,0,0,0,0,0,0.0716448465277474,0,0,0,0.088572658810531,-0.00874789530406356,0,0,0,0,0.0111268500261536,-0.00269012773505239,0,0,0,0,0,0
X600188.SH,0,0,0.247895817705934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402008525374653,0,0,0,0.0123976986554447,0,0.0202758942723707,0,0,0,0,0,0,0,0,0,0.899324069779852,0,0,0,0,0,-0.0351696948098367,-0.00498236041653581,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.0300903542909112,0,-0.192826281004852,0,0,0,0.0276833114109899,0,0,0,0,0,0,0.0560610443911443,0,0.629328735558212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265902528135195,0,0,0,0,0,-0.056501727589909,0.0322516034763813,-0.0268831356537011,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0509698795128512,0,0,0,0,0,0,0,0,0,0,0,0,0.00280005147365859,0,0,0.209720324460906,0,0,0,0,0,0,0,0,0,0,0.103108149798363,0,0.0678172688025351,0.0294945666287258,0,0.0747723249605669,0.0192978242132351,0,0,0,0,0,0,0,0,0.0189146564592767,-0.0214292171027858,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0229640811746831,0,0,0,0.110911548617379,0,0,0,0,0,0,0,0.0317137696468085,0,0,0,0,0,0,0,0,0.192827270048953,0,0,0.0276196648072226,0,0,0,0,0,0.0899450594833708,0,0,0,0,0,0.361346958390516,0,0,0,0,0,-0.00679588940088996,-0.0284324716830694,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.104453243553632,0,0,0,0,0,0,0.0485050552086069,0,0.323443681733903,0,0,0,0,0,0,0,0,0,0.0257251455363403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00977455788426932,0,0,-0.0162876641716525,0.162007520684498,0.0942938485700576,0,0,0,0,0.00517232365544466,0.0135098613884735,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.039169903133825,0,0,0,0,0,0,0,0,0,0.0260679055233989,0,0,0,0,0,0.0594103766409894,0.0769044549000196,0,0,0.0326414255144429,0.0204521894601327,0,0,0,0.0800548568431564,0,0.128163723033147,0,0,0,0,0,0.0633188313089553,0,0,0,0,0,0,0,0,0.00265171517417032,-0.00582588436740165,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0857232897902342,0,0,0.178816855009788,0.112135054232177,0,0,0.0532775252356814,0,0.0834626912423519,0,0.140489783473204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130036791089348,-0.0226750855874498,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0.0354985276327002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220142613928264,0,0,0,0,0,0,0.0917242945661239,0,0,0.0461948190736692,0,0,0.385805136032601,0.0219141141725506,0,0,0,0,0,0,0,0,0,-0.00566880227025748,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0110831401535876,0,0,0,0,0,0,0.0158163518811432,0,0,0,0,0,0,-0.0294032142684514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87616702733974,0,0,-0.0190194831892377,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.372194029780042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209030299287712,0.240046041689233,0,0,0,0,0,0.0771518649700601,0,0.208214679613996,0.0566519782359854,0,0,0,0,0,0,0,0,0,0,0,0.0114584049415776,-0.077933751251455,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.318252155384995,0,0,0,0,0.220849853941531,0.162740578920986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146166266106238,0,0,0,0,0.201704815935072,0,0,0,-0.253090627236907,0,0,0,0,0,-0.00810139946041708,-0.0988909537636391,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0377094780139984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134417670965053,0,0.00188279055804799,0,0,0,0.0202558569030609,0,0.0824253033309339,0,0,0,0.0862808427581428,0.328724200665377,0,0.0694962020622516,0.00181318721674562,0,0,0,0,0,0.0033511293222677,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.276970579166717,0.09827155151851,0,0,0,0.0157994960199944,0,0,0,0,0,0.321422703131712,0,0,0,0,0,0,0,0,0,0,0,0.0137704355308097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00284627040732215,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155598026606478,0,0,0,0,0,0,0.0297178022608188,0,0.0716733030153879,0.0856329864518136,0,0.309878888913427,0,0,0,0,0.0325094930438651,0,0,0,0,0.0198955891157615,-0.0138024046682514,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813542719989646,0,0,0,0,0,0,0,0,0.029726935912271,0.0503489938339675,0,0,0.0116612606292421,0,0,0,0,0,0,0,0.241399504485886,0,0,0.0100484414407235,0,0,0,0,0.0577070486460861,0,-0.0122273700045615,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0.147395831512581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127008340710057,0.205721363544275,0,0,0,0,0,0.135628634361546,0,0,0.13802117142738,0,0,0,0,0,0.163068404181907,0,0,0.0799608204357011,0,0,0,0,0,0,0,0,0.0128812456340894,-0.0353901887342436,0,0,0,0,-0.0808080960720025,0,0
X600176.SH,0,0,0,0,0,0,-0.169806888826474,0,0,0,0,0.0676910376062354,0,0,0,0,0,0,0,0,0.00764630475702417,0,0,0,0.266199698026884,0,0.0257553731182523,0,0.0662660853970443,0.190037649707801,0.0985042793705155,0,0,0.0443536268942451,0,0,0,0,0,0,0,0,0.0520030048082735,0,0,0,0,0,0,0.0129409567290758,-0.0637220896499289,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692789755247091,0,0,0,0.0774466718618036,0,0.112657565687413,0,0,0.0633966078518465,0.0324001140518657,0.0991181128514062,0.182253828091863,0,0,0,0,0,0,0,0,0,0.141908766669674,0.12621933334923,0,0.134103694682155,0,0,0,0,0,0,0,0,0,-0.00322971073396712,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.0650389253984369,0,0,0.116226617254332,0,0,0,0,0,0,0.15592563440683,0,0,0,0,0,0.158148995012296,0,0,0,0,0,0.440326646818611,0,0,0,0,0,0.117861019989597,-0.487355954803768,0,0,0.0331524625544905,0,0,0,0,0,0,0.106064509140311,0,0,0,0,0.0184261326598508,-0.0285495858253592,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427917692248548,0,0,-0.0190570887466628,0,-0.179355968748298,0,0,0,0,0,0.115376314699514,0,0,0,0,0,0,0,0,0,0,0,0,0.724390267615998,0.0340476470466686,0,0,0,0,0,0,0,0,0.00967084388350286,-0.0275296705121662,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0865610616248912,0,0,0,0,0,0.00523083067496671,0,0,-0.147793914016867,0,0,0.0167035819100784,0,0,0,0,0,0,0,0,0,0,0,0.261991368093261,0,0,0.210182860363951,0,0,0,0,0,0,0,0,0,0.00656481640141464,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.111499695462131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390315071540149,0,0,0,0,0,0,0.0139950292652908,0,0,0.0233850690256651,0.428103087176549,0,0,0,0.156955815470828,0,0,0,0.0407713823929858,0,0,0,0,0,-0.00157571667464267,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0,0,0,0.000433199077300148,0,0,0,0,0,0,0.0405616572160039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756367050217035,0,0,0.033415932197469,0,0,0,0,0,0.0424322969259848,-0.0583267716725438,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.134912570496833,0,0,0,0,0,0,0,0,0,0,0,0,0.193431756734376,0,0,0,0,0,0.0181038509148962,0.0327063830496361,0.0591994106348514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387048541324357,0,0.014650170688823,-0.0299793659772813,0,0,0,-0.0458053949943553,0,0
X600808.SH,0,0,0,0,0,0,0,0.0921995104686433,0,0,0,0.0460222373775166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156871632242145,0.0131206359206665,0,0,0,0,0,0.0524153245538197,0.271259711299271,0,0,-1.73472347597681e-18,0.0208494674065473,0,0,0,0,0.01615641222841,0,0,0,0,0,0,0
X000792.SZ,0.0716620579798804,0,0,0,0,0,0,0,0,0,0,0.0417580492874509,0,0,0,0,0,0,8.67361737988404e-19,0,0.199019433568885,0,0,0,0,0,0.253870922170322,0,0,0,0,0.152203375083921,0,0,0,0,0,0,0,0.158959561255968,0.0781296498015977,0,0,0,0,0,0,0.0941479900549161,0,-0.00484923334997199,0.0321443454020604,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0.0764697512261014,0,0,0,0,0,0,0,0,-0.0593650178557662,0,0,0,0,0.225352974141797,0.188557661882989,-0.0013578333116874,0,0,0.158295815035632,0,0,0,0,0,0,0.212844527769702,0,-0.0917181907423661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221162306314679,-0.048289371148538,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885270363957047,0,-3.46944695195361e-18,0,0,0,0.149727272035306,0,0,0,0,0.00252576666734703,0,0,0,0,0,0,0,0.0101997076988155,0,0.10832414153235,0,0,0,0,0,0,0,0,0,0.011067613740917,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0.0556300498534429,0,0,0,0,0,0,0,0,0,0,0,0,0.223028589903672,0,0,0,0,0,0.13029953836741,0,0,0,0.162231249895003,0.071692372216825,0.426136596802602,0,0,0.0102628037703178,0,0,0,0,0,0,0,0,0,0.0965097405424011,0,0,0,0,0,-0.00719437369529321,-0.0431949302601986,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,-0.00811086317256031,0,-0.00102781629892524,0,0,0,0.104589311293216,0,0,0,0,0,0,0,0,0,0,0.407801505094195,0.0169592723274093,0,0,0,0,0,0,0,0,0,0.415428450717704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164426804815208,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.0900823166041999,0,0,0,0,0,0,0,0.0625616012136278,0,0,0,0,0,0,0,0.0450387435141726,0.103464925722302,0,0,0,0,0,0,0,0,0,0,0.13265713804484,0,0,0,0,0,0.041801983531943,0,0,0,-0.00377719979142204,-0.0110423254412715,0,0,0,0,0,0
X600801.SH,0,0,0,0.247714094531004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127659787682195,0,0,0,0,0,0.212652762079713,-0.0512808689427551,0,0,0,0,0.00762076779217165,0.00166882242437345,0,0,0,0.141575063532474,0,0,0,0,-0.0104476668916415,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.114020436028031,0,0,0,0,0,0,0.428014995605909,0,0,0.212690318930842,0.032114295973751,0,0,0,0,0.0564480545188863,0,0,0,0.0667783078269737,0,0,0,0,0,0,0,0,0,0,0,0,0.0852536512218379,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.164298765242953,0,0,0,0,0,0,0,0.0288233725364933,0,0,0,0,0,0,0,0,0.0963223987823241,0,0,0,0.268296378323146,0,0,0,0,0,0.0257159473645989,0,0,0.0639978719109587,0,0,0,0,0,0.162887723174604,0.0335444445880319,0.120275455110907,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0389967487079228,0,0,0,0,0,0,0.191048679732319,0,0,0,0.0252784841134498,0,0.00774689770810234,0,0,0,0,0,0,0,0,0,0,0,0,0.0602276965346154,0.0163886324860902,0,-4.33680868994202e-19,0,0,0.180909106878095,0,0,0,0,0,0,0,0.0500772724891594,0,-0.00252468016876758,-0.0154468916700971,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,-0.0691063618297964,0,0,0,0,0,0,0,0,0,0,0,0,0.00184445959372675,0,0,0,0,0,0.0149745185607673,0,0,0,0.0784135255670658,0,0,0,0,0,0,0,0,0,0,0.167792140082425,0.0555064067806344,0,0,0.00130908816822653,-0.0226916929208254,0,0,0,0,0.0145912049850216,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7695996012558,0,0,0,0,0.0716119391470519,0,0,0.0104107618690512,0,0,0,0.0213675659459719,0,0,0,0,0,0,0,0.0248041701658087,0,0,0,0,0,0,0,0,0,0.00628181677771523,-0.00374862449747318,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.652264692569346,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.121417793751407,0,0,0,0,0.00713948200316955,0,0,0,-0.112297239450741,0,0,0,0,0,0,0.191819350248382,0,0,0,0,-0.479342025298245,0.122803696139674,0.308651809883464,0,0,-0.0303304637678279,0,0,-0.104274426145093,0,0,0,-0.16301711891869,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35779676388748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01789034699716,0,0,0,0,0,0
TED,0,0,0,0,0,-0.267343485990254,0,-1.03941554013864,0.353797856955915,0,0,0.0619395529832477,0,0,0,0,0,0,-0.194539576194166,0,-0.529936536558061,0,0,0,-0.425220102068997,0,0,-0.0350703668278243,0,0,0,0,0,0,-0.57777135170368,0,1.28428078690415,-0.605754940876554,0,0,0,0,0,0,0,0,0,0,0,0.154255974980158,0,0,0,0,-1.5170643997614,0,0
RealEstate_excess,0,0,0,0,0,0.0869742444686687,0,0,0,0,0,0.0323699313982621,0.151449009171475,0,-4.33680868994202e-19,0,0,0,0,0.0118833629030902,-0.113903377832182,-0.0462885395988773,0,0,0,0,0,0,0,0,0,0.0227610258256787,0,0,0,0,0,0,0,0,0,0,-0.0951620970264406,0,0,0,0,0,0,0,0.0158083979623939,0,0.156959347700872,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0.0577841475360248,0,0,0,0,0,0,0.00127020454248066,0,0,0,0,-0.0424464462632997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0956509459322103,0,0,0,0,0,0,0,0.0814837175716962,0.0138439246557067,-0.0252911330014833,0.207296017227168,0,0,-0.00224321394558706,0,0
MKvol,0,0,0,0,0,0,-0.0040089094403672,0.00233247166940024,0,0,0,0,0,0,0,0,0,0,0,-0.00184589755218629,0,0,0,0,0,0,0,0.00224981391678015,0,0,0,0,0,0.00192930195563832,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.00127922060434276,0,0,0,0,0.00317196419579315,-0.00600306110690394,0,0,0,-0.0212963897710965,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321063175359766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231919112172573,-0.0907707819269666,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3881317890172e-21,0,0,0,0,0,0.00211034742879242,0.00343029959839104,0.0134292235357958,0,0,0,-0.13265560205692,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173327816590402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00330477345541391,0.0104249939519115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00706125689206966,0,0,0,0,-0.154879112144746,0,0
