,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X002460.SZ,X600660.SH,X601898.SH,X600010.SH,X601600.SH,X600886.SH,X600801.SH,X600362.SH,X002466.SZ,X002271.SZ,X600188.SH,X600688.SH,X000786.SZ,X600352.SH,X600795.SH,X601991.SH,X601992.SH,X000723.SZ,X002353.SZ,X600111.SH,X600176.SH,X600027.SH,X600489.SH,X600426.SH,X600516.SH,X600299.SH,X000898.SZ,X000792.SZ,X600583.SH,X000401.SZ,X601158.SH,X600219.SH,X000932.SZ,X000709.SZ,X000883.SZ,X000553.SZ,X600612.SH,X600160.SH,X000630.SZ,X600486.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106009939641433,0,0.0440364283808512,0.077389421594283,0,0,0,0.0360717713109236,0,0,0,0,0,0,0.0614109711430893,0,0.0766741427123803,0,0,0,0,0,0,0,0,0.116391636787967,0,0.114823963821744,0,0,0,0,0,0,0,0,0,0.0133718809020166,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544330031407447,0,0,0,0,0,0.598759645713607,0.0313748290883757,0,0,0,0,0,0,0,0.0354927045329299,0,0,0,0,0,0.0330660057562769,0,0,0,0,0,0,0,0,0,0,0.0116932207969671,0,0,0,0,0,0,0,0,0,0,0.00199608104342711,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0375281865033422,0,0,0,0,0,0,0,0,0,0.246640230539888,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119936999116379,0,0,0,0,0,0,0,0,0,0,0.00554935095060843,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,2.71050543121376e-20,0,0.00573686198332102,0,0,0,0,0,0,0,0,0,0.0713023125614544,0,0,0.0304199226265127,0,0,0,0,0,0.268569987712584,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.108229010225057,0,0,0,0,0,0,0,0,0,0,0.0103483500345009,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.109643343153746,0,-0.0444629404490308,0,0,0,0,0,0,0,0,0.01071623448862,0,0.0289234457850661,0,0,-0.0296132703004328,0,0,0,0,0,-0.0487284813515635,0,0,0.242295667379742,0,0,0,0,0,0,0.0676439679386406,0,0,0,0,0.222972108680355,0,0,0,0,0,0,0,0,0,0,0.000969966758401805,0,0,0,0,0,0
X600801.SH,0,0,0,0.492526821234191,0,0,0,0.00377262318617169,0,0,0,0,0,0,0,0,0.0163264235004776,0,0.0768509923396613,0.055373920012391,0,0,0,0,0,0,0.0446849291410178,0,0,0,0,0,0,0.0393056878611542,0,0,0,0.0276158638975627,0.288325573869723,0,0,0,0,0,0,0,0,0,0.0456567883638217,0,0,0,0,0,0,0,8.67361737988404e-19,0,0
X600362.SH,0,0,0,0,0,0.115606794760187,0,0.0634596249487224,0,0.0311566935898436,0,0,0,0,0,0.0204067124033133,0,0,0,0,0,0,0,0,0,0,0.000636097501409028,0,0.14713348974313,0,0,0,0,0.25863485318757,0,0,0,0,0,0,0.156669505837851,0,0,0,0,0,0,0,0,0,0,0,-0.018876959844236,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.141430012346706,0,0,0.0327443578072795,0,0.504019929808741,0,0,0,0,0,0,-0.169521232775971,0,0,0,-0.120932014387669,0,0,0,0,-0.169768973891383,0,0,0,0,0,0,0,-0.0874292120600049,0,0,0,0.614406027498469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858212743043905,-0.0704412542194162,0,0,0,0.0654843596442584,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.0759373679216428,0,0,0,0,0,0.102223970280435,0,0.0106315381536948,0,0,0,0.0676837520829324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20349286995117,0,0,0,0,0,0,0,0.0522919107004922,0.131000037879998,0,0,0,0,0.0151439234053565,0.0195282544183903,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.418294393151321,0.308412723523529,0,0,0.0927134841434392,0,0,0,0,0,0,0.0724387331390668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887944033767736,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118569101371269,0.0094462353344702,0,0,0,0,0,0
X600688.SH,0.533053537957856,0.134806882773475,0,0,0,0,0,-0.0845668834169972,0,0,0,0,0,0,0,0.0524484970426989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115027347634527,0,0,0,0,0,0,0,0,0,0,0,0,0.18025599878532,0.143843397186622,0.00299852358532916,0,0.045352578165506,0,0,0.0104228797011406,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0862995109724968,0,0,0,0,0.124110948767966,0,0,0,0,0,0.0375358900584982,0,0,0,0,0,0,0,0,0,0,0,0.337343089130186,0,0,0,0,0,0,0,0.0326967984912285,0,0.150122060020901,0,0,-0.00563662376152188,0,0,0,0,0.021347711246093,0,0
X600352.SH,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0.0993899919695251,0,0,0,0.215951905133923,0,0,0,0,0,0.0717113306026454,0.0479204630615807,0,0.0183218532401487,0,0,0,0,0.207961187471536,0.0148324797611121,0,0,0,0,0,0,0,0,0,0,0,0.0148840812504659,0,0,0,0,-0.0068798012181054,-0.00806918178465018,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0531668486492888,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.114448651895596,0.00757044082070502,0,0,0,0,0,0.0365929397078755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169616963721167,0,0.0901192568442712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110642427183704,0,0,0.0772637052597194,0,0,0.00923742128021476,0,0,0,0,0.203783166551879,0.0679794669396808,0,0,0,0.0383663046324149,0,0,0,0,0,0,0,0,0,0,0.0436256561719591,0,0,0,0,0,0,0.0149066747993227,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179065609511971,0,0,0.171734090837514,0,0,0,0.0513429819904734,0,0,0,0,0,0,0.136484676343526,0.124699196031285,0,0,0,0.0439666697110999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000648835496610837,0,0,0,0.0363844087807069,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.187535372547683,0,0,0,0,0,0.0759116454321892,0,0,0,0,0,0,0.00854773341034022,0,0,0,0,0,0,0,0,0,0,0.528152595688173,0,0,0,0,0,0,0,0,0,0,0.302189510173504,0,0.00649563496307848,0,0,0,0.0830172560772747,0,0,0,0,0,0.0404303990670069,0,0
X002353.SZ,0.0890662282857915,0,0,0,0,0.146677327746065,0.162826128556069,0,0,0,0,0,0,0,0,0,0,0.207515525059419,0,0,0,0.141186463415492,0,0,0,0,0,0,0,0,0,0,0.13820977251956,0,-0.0268062081752427,0,0,0.195020926889181,0,0,0,0,0,0,0,0,-0.0481006659829086,0,0,0,-0.12427451356994,-0.0276796246835095,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0605803549194583,0,0,0,0,0,0,0,0,0,0,0,0,0.301705724322276,0,0,0,0.076056202601989,0,0,0,0,0,0,0.0905361854098444,0,0,0,0.00816497628663973,0,0,0,0,0,0,0.092500858162418,0,0,0,0,0,0,0,0.0274618151483625,0,0,0,0.0348069720350959,0,0
X600176.SH,0,0,0,0,0,0,0,0.0385387257624847,0,0,0,0,0,0,0,0.00835476432069329,0.05459810062365,0,0,0,0,0,0.0244060290494059,0,0,0,0,0,0,0,0,0,0.18899392637396,0,0,0,0,0,0,0,0,0.311721156927324,0,0,0,0,0,0,0.149117952951821,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.0431026805762817,0.0272705000764975,0,0,0.0718040739411984,0,0.0326276946185484,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00176854484491267,0,0,0,0.118375386312568,0,0.0481352179500601,0,0,0,0,0,0,0,0,0.02561917257272,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.519114376929311,0,0,0.0789981964228547,0,0,0,0,0,0,0,0,0.103459341571445,0,0.0945581725695775,0,0,0,0,0,0.0739808287926885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357755649969689,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801866129782847,0,0,0,0,0,0,0,0,0,0,0.103027131170486,0.0798175682479394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438753669098061,0,0,0,0,0,0,0,0.040083842200613,0,0,0,0.0888317462144592,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651469805925935,0.0751846031802014,0,0.443824316729928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633658733985862,0.385645026950265,0,0,0.0305848296590137,0,0.00626027709698842,0,0.256055554446081,0,0.0234877923672239,0,0
X600299.SH,0,0,0,0,0,0,0,0.105051237633055,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.182032823528309,0.176450728641004,0,0.190460509802934,0,0,0,0,0,0,0,0,0.018932341491604,0,0,0,0,0,0,0.00770922905157112,0,0,0,0,0,0,0,0.0332824531888582,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.107437829010025,0,-1.73472347597681e-18,0,0.0140938104135043,0,0,0,0.00682733391095014,0,0,0,0,0,0,0,0,0,0,0,0,0.0545443061632323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338551945451044,0,0,0.00628491378128992,0,0.0710894422880488,0,0,0,0,0,0.0138516933279302,0,0,0,0,0,0
X000792.SZ,0,0,0,0,-0.0654227598270946,0,0,0.00484137088310537,0,-0.147665366770871,0,0,0,0,0,0,0,-0.0187326539804765,0,0,-0.133508441312474,0,0,0,0,0,0,0,0,0,0,0,0,0.225703782680482,0,0,0,0,0,0,0,0,0.135365738108823,0,0,0.295193409536697,-0.0630827833508156,0,0.128416796936447,0,0,0.0232137579023217,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296253155686143,0.0778368355512805,0,0,0,0,0,0,0,0.0872009795586829,0.174387717223448,0.170205725263324,0,0,0,0,0.0239186651529949,0,0,0,0,0,0,0,0,0,0,0,0.00990691298406917,0,0,0,0,0,0,0,0,0,0,0.0126046946853958,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0.0914370362805148,0,0,0,0,0,0.525503762356016,0,0.0478266955922535,0,0.0947992990559449,0.00874097427371582,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106676647973867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129234885008421,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0149199469082711,0,0.014069667210463,0,0,0,0,0,0.00788527644996169,0,0.00430832618670768,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.0424606273711167,0,0,0,0,0,0.0461672270804161,0.0379933819766907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00684210644462542,0,0,0,0,-2.71050543121376e-20,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164947724544798,0,0.0147357756511975,0,0,0,0.0603413578732239,0,0,0.137831424178822,0,0.00517130554445422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596992127329001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058621333444378,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.103966832420882,0,0,0,0,0,0,0.153837319107584,0,0,0,0,0,0,0,0,0,0.226260407737927,0,0,0,0.00456817971963142,0,0.464459353268018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071606224328231,0.0154853524017212,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312993195127911,0.0474708791175112,0,0.0396006094062416,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.131589783695423,0,0,0,0,0,0.0220998977262377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0392865106233318,0,0.0327101178271511,0,0,0,0.242935088845396,0,0,0.050442059030646,0.0330228610626583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047000152672349,0,0,0,0.00509628440460031,0,0,0,0,0,0,0.0671039320105343,0,0,0,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0.0232542577594088,0,0,0,0,0,0,0,0.0319071606521294,0,0,0.308142817061241,0,0.0251499524223805,0,0,0,0.275997559757377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116902569999573,0,0,-0.0413433372637033,-0.0115096567774146,0,0,0,-1.73472347597681e-18,0,0
X600612.SH,0,0,0,0,0,0,0.210803683846967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380732193672089,0,0,0,0,0,0,0,0.310781660062775,0,0,0,0,0,0,0,0,0.0408963629939459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227395128750406,0,0,0,0,0.0253653335470019,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0.0705132736684948,0,0,0,0,0,0,0,0.07902668081291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108069821711181,0,0,0,0.306868059604285,0,0.0253375176331905,0,0.0927993520923372,0,0,0,0,0,0,0.0218601330258404,0,0,0,0.137017559445317,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0812539059017771,0,0,0,0,0,0,0.162818539272551,0,0,0,0,0,0.0704613422909218,0,0,0,0.0348070711257722,0,0,0,0,0,0,0.0803926456102628,0,0,0,0,0,0,0,0.0182608793773165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00880618145724065,0,0
X600486.SH,0,0,0,0,0,0,-0.228527054558213,0,0,0,0,0,0,0,0,0.18855833933758,0,0.096405700257251,0,0,0,0,0,0,0,0,0,0.253993140645481,0,0.0808397478039411,0,0,0.127778808608719,0,0,0,0,0.0383131612715692,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0497241708912252,0.0399141398781607,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0304174415598795,0.186981116695836,0,0,0,0,0,0,0,0,0,0,0.0339525114102625,0,0,0.151595484515666,0,0.0955829888283152,0,0,0,0.00613722478829279,0,0,0,0,0,0.030606995826082,0,0.0258700938692744,0,0,0,0,0.0661841788410134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.00777491825362486,0,0,0,-0.035829336115708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375178300075936,0,-0.00535465448547761,0,0,0,0.0611627588432174,-0.0406707308081166,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.254608854047939,0,0,0.0892109184773981,-0.148485628378795,0,0.610230958617451,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242471930753863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447246288461325,0,0,0,-0.923303734919637,0,0
TED,0,0,0,0,0,0,0,-0.367193597924621,0,0.114504572137075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208142645480102,0,0,0,0,0,0,0,0,0,0,0,0,-0.494258185027612,0.473808493025942,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263130925742793,0,0.0621723607981698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245452039866253,0,0,0,-0.0764644059472492,0,0,0,0,0,0,0.017506339336379,0,0,0,0,0,0.110457685549554,0,-0.0119776435699783,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0173666671315528,0,0,0,0,0,0,0,-0.0210534042992962,0,0,0,0,0.0530879126550585,0,0,0,0,0,0.0537702730330463,-0.141050363419086,0,0,0,0,0,0,0,0,0.14020828433757,0,0,0,0,0,0,0,0.0827946520691867,0,0,0,0,0,0.202489236289916,0.0127394178149866,-0.00375537350579395,0,0,0,0.0420638336933075,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000524476221243147,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.130755202380555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253998576220937,0,0,0,0,0,0.0236246764523918,0.0492270092492503,0,0,0,0.237293477387522,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.492512918642553,0.0197901696359705,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000748432158256896,0,0,0.00208969516414194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061900948102169,-0.00386380402995141,0,0,0,0.0313375768751943,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00713612900923629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00307260119930704,-0.0066392378188715,0,0,0,-0.0447453330789699,0,0
