,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X600688.SH,X601600.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X002466.SZ,X000898.SZ,X600547.SH,X600027.SH,X600516.SH,X601992.SH,X600176.SH,X600111.SH,X002460.SZ,X600299.SH,X000709.SZ,X300072.SZ,X000629.SZ,X600352.SH,X600808.SH,X600339.SH,X000825.SZ,X000553.SZ,X600583.SH,X600801.SH,X002110.SZ,X000786.SZ,X601158.SH,X600426.SH,X000883.SZ,X000301.SZ,X000932.SZ,X000792.SZ,X600219.SH,X000408.SZ,X601699.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.185876561391482,0,0,0,-0.0908412127795297,0.101352961805112,0,0,0,0.0799537128673801,0,0.0106681578748745,0,0,0,0,-0.0255980445369884,0,0,0,0,0,0,0,0,0,0,0,-0.0592328594226764,0,0,0.171367073829046,0,0,0,0,0,0,0,0.0545472366990666,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0306137769686554,0.0129110926121153,0.00439378534953347,0,0,0,0,0,0
X600028.SH,0.111282241427687,0,0,0,0,0,0,0,0.0914812785044454,0,0,0,0.0974572592661847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799579512763301,0,0.0989269138782351,0,0,0.0569872419678377,0,0,0,0,0,0,0,0,0,-0.00507524825592419,-0.0145140133169219,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0245893712928357,0.0185500745618255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458568451745022,0,0,0,0,0,0,0,0,0,0,0.419167512341324,0,0,0,-0.013296907867217,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.125952637520203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108398793016998,0,0,0,0,0,0,0,1.73472347597681e-18,0.0556778817122873,0,0,0,0.315187218452948,0,0.288528096942258,0,0,0,0,0,0,0,0,0,0,0,-0.0167135169655148,-0.0319850465698451,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205522889837409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114601742170786,0,0,0,0,0,0.295254380445937,0,0,0,0.0468062671875129,0,0,0.0111150135055968,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150024078432881,0,0,0,0,0.078814375447532,0,0,0,0,0,0,0.163262105687419,0,0.0534911265628654,0,0,0.134553311152097,0,0.236857280752165,0,0,0,0.0139315048055949,0,0,0,0,0,0,0.00196461306670049,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626891369079132,0,0,0.751062340203346,0,0,0,0,0,0,0,0,0,0.00964399053202154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601700039709333,-0.00667787947254126,-0.157783034262486,0,-0.00145305867746792,0.0157995034432337,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574690293161553,0,0,0,0,0.123389594565103,0,-0.0134471355194768,0.0945593936633945,0.126258263778659,0,0,0,0.0321757824241589,0,0,0,0,0,0,0.0368675258360663,0,-4.33680868994202e-19,0.024880822505158,0.0223661802829568,0.0382422629021306,0,0,0,0,0.0324196732880726,0.07134649245759,0,0,0,0,0,0,0.00790893442875986,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.287032381236125,0,0,0,0,0,0,0,0,0.0619199192166107,0,0,0,0.0272108418447322,0,0,0,0,0,0,0,0,0.0150093060876862,0,-0.0230753260178362,0,0,0,0,0,0,0,0.00537160055255937,0,0,0.264664943390316,0,0,-0.00551951394851974,-0.00506737869219764,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0915611110960333,0.0678440583018169,0,0,0,0,0,0,0,0,0,0,0.167814581852645,0,0.140610906605562,0,0.0252793542497102,0,0,0,0,0,0,0,0,0,0,0.130912864129115,0,0,0.0293999209086028,0,0,0,0,0.0289388884108501,0,0,0,0,0,0.0985245539688786,0,0,0.0285692558872682,-0.00608374773932873,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0948524484129782,0,0,0,0,0,0,0,0.0570617707428283,0,0,0,0,0,0,0,0,-0.0418408239638888,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123598270517686,0.0514372725244247,0,0,0,0,0,-0.00422296191307316,0.00381903179888606,0,0,0,0,0,0
X600688.SH,0,0.28044392908997,0,0,0.0127348138200442,0,0,0,0,0.0103529413242671,0,0,0,0,0,0,0.0999005342303621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077861824183741,0,0,0,0.0160200313677092,0,4.33680868994202e-19,0,0,0.0321956988309934,0,0,0,0,0,0,0,0,0,0.00619193409633147,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202712817984682,0,0,0,0,0,0,0,0,0,0.0812269433281198,0.00171429167485947,0,0,0,0,0.0309420429927007,0,0,-6.7762635780344e-21,0,0.0994404562078042,0.272984598849945,0,0.00432811707655116,0,0,0,0,0,0,0,0,0,0.150902598355733,0,0,0.000486928816388327,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0394099046565617,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300733885649309,0,0,0,0,0,0,0,0,0,0,0.108333004674278,0.0567647886568034,0,0,0,0,0,0,0,0,0.507619495974117,0,0,0.00513275227348149,-0.00621364670939796,0,0,0,0,0,0
X600886.SH,0,0.0671028207606186,0,0,0,0.061043835886032,0.177937185104717,0.0757914122278434,0,0,0,0,0.0841202755082091,0,0,0,0,0,0,0,0.0368180662182978,0,0,0,0.0686735787029654,0,0.115624835014649,0,0,0,0,0,0,0.0550476030935348,0,0,0,0,0,0,0,0,0,-0.0532628418362567,0.0258784093586705,0,0,0,0,0,-0.000814663854499629,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0269332986994695,0,0,0,0,0.180879102978703,0,0.0292391963649683,0,0,0,0,0,0,0.0601533811638877,0.181225687815201,0,0,0,0,0,0,0,0,0,0,0,0.0204291894133597,0,0,0,0,0,0,0,0,0,0,0,0.0466074995046971,0,-0.0663594740595363,0,0,0,0,0.00167465842780068,0,0,0,0,0,0
X600362.SH,0,0,0.19432090084864,0,0.164251912938631,0,0,0,0,0,0,0,0.125636814114697,0,0,0,0,0,0,0,0,0,0,0,0,0.00999916574757556,0,0,0,0,0.0163987679257122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530298109956809,0,0,0.0655530739112141,0,0,0.00384236520147295,-0.0176050989485856,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.00946094110483591,0,0,0.255594665673801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759210376153037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246816482292715,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164975952162259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620953918912914,0,0,0,0,0,0,0,0,0.0151691588835971,0,0,0.0590648156803638,0,0,0,0,0,0,-0.00536155782936027,0,0,0,0,0,0,0
