,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X601992.SH,X600688.SH,X600795.SH,X600362.SH,X600188.SH,X600111.SH,X002460.SZ,X601991.SH,X600660.SH,X600547.SH,X600516.SH,X300072.SZ,X000792.SZ,X600886.SH,X000898.SZ,X000709.SZ,X600157.SH,X600027.SH,X000408.SZ,X000807.SZ,X600219.SH,X600339.SH,X600489.SH,X600549.SH,X000959.SZ,X600808.SH,X000983.SZ,X000723.SZ,X600352.SH,X002092.SZ,X002271.SZ,X601158.SH,X000553.SZ,X000883.SZ,X000630.SZ,X600299.SH,X600008.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0672165978617155,0,0,0,0.0148524918684066,0,-0.00944152260785742,0,0.0651398717183878,0,0,0,0,0,0,0,0,0,0,0,0,0.10431252809412,0.0809363096309005,0,0,0,0,0,0,0,0,0,0,-0.00196495247860316,-0.0144939759830511,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0894222578344653,0,0,0,0,0,0,0,0,0.505095276260899,0.0963160093550537,0,0,0,0,0,0,0,0,0.0372649735074143,0,0,0,0,0,0,0,0,0,0,0,0.071346441126001,0,0,0.0179054707608536,0,0,0,0,0,0,0,0,0,-0.0199849718022783,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112858723916932,0,0,0.0959951850092895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124443345713779,0.266466270160768,0,0,0,0,0,0,0,0,0,0,0.174030376528782,0,-0.0182747781109054,0.0262002483008569,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962671965686996,0.133808650726853,0,0,0,0.0979022892253084,0,0,0,0.0724838979490322,0,0,0,0.382427241800546,0,0,0.00953836752862838,0,0,0,0,0,0,0,0,0,0,0,0,-0.0429878077452628,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.599837564783187,0,0,0,0,0,0.166665312539268,0,0,0,0,0,0,0,0,0,0,0,0,0.0755217646380924,-0.087050398101497,0,0,0,0,0,0,0,0,0,-0.0562647339084302,0,0,0,0,0,0,0,0,0,-0.0347092291619,0.0438690945574788,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103257798213777,0,0,0.0268668026342748,0.0863904634228466,0,0,0,0.037231069800928,0,0,0,0,0,0,0,0,0,0.0299758245305726,0,0,0,0,0,0.230674149527628,0,0,0,0,0.00492576133146535,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,-0.0245432722776655,0.103664724858054,0,0,0,0,0,0,0,0,0.135000305122568,-0.0669924986513082,0.0520715671379295,0.00694351251623917,0,0,0,0,0,0,0,0,0,0,0.0463265520615282,0,0,0,0,0,0,-0.0293511939642516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200161371382194,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000639744517941001,0,0,0,0,0,0,-0.0108136141852864,0,0,0,0,0,0,-0.00422892766307801,0,0,0.690866388161739,0,0,0,0,0,0,0,0,0,-0.126934179067971,0,0,0,0,-0.0452087624171117,-0.014430606992969,-0.0143530589526067,0,0,0,0,0,0,0
X600516.SH,0,0,0.193210653160217,0,0,-0.0208261564151602,0,0,0,0,0.316658534717724,0,0,0,0,0,0,0,0,0,-0.28085903915344,0,0,-0.0239175810360635,0,0.259950163936805,0,0,0,0,0,0,0,0,0.333578812181531,0,0,0,0,0,0,0,0,0,0,0,0,0.219659864594524,0,0,-0.0920846319977994,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,-0.171731553800506,0,0,0,0,0,0.261250909357467,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.085866732235848,0,-0.254679015699542,0.00589062763127132,0,-0.0827417679266768,0,0,0,0,-0.185590198461883,0,0,0,0,0,0,0,0,0,-0.0202045677070684,0.117342182598037,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.15933982589599,0,0,0,0,0,-8.67361737988404e-19,0.0302266011018959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232863378514055,0,0,0,0,0,0,0,0,0,0,0,0.177476991561664,0,0,0,0.0348930347134692,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.035458822359316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.0139543802055999,0,0,0,0,0,0,0.0305817016623789,0.0643058155766847,0,0,-0.0314113620765306,0,-0.0426642899997119,0.0260253608320284,0,0.0312328948674917,0,0,0,0,0,0,0,0,0,0.0101185065042335,0,0,0,0,0,0
X000898.SZ,0,0,0,0.145146297663435,0,0,0.128764417222021,0,0,0,0.0361627868786928,0,0,0,0,0.0851227102634037,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0065871366923503,0,0.409625673892711,0,0,0,0,0,0,0,0,0,0,-0.00539078343061613,0,0,-0.0358011710251256,8.67361737988404e-19,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.203666163142308,0,0,0,0,0,0,0,0,0.00735015952827001,0,0.0647823608850119,0,0,0,0,0,0,0.0325136267070373,0,0,0,0,0,0,0,0,0,0,0.0520829545308501,0.128976199457503,0.156731790631882,0,0,0,0.0563230192575291,0,0,0,0,0,0,0,0,0,-0.0177363127884027,0.0184902347420792,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436518400388516,0,0,0,0,0,0,0.0917120243722598,0,0,0.0306964639506881,0,0,0,0,0,0,0,0.0425588038845073,0,0.153647823277326,0.0185176706711218,0,0,0,0,0,0,0,0,0,0,0,0,0.00715898199933836,0.0131143734818625,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0705815772532315,0,0,0.00800303884450998,0,0.00997119243090746,0.0769982816633571,-2.16840434497101e-19,0,0,0,0,-0.0476847802773657,0,0,0,0,-0.064138172366018,0,0,0,0.114909718345955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174808428209208,0,0,0,0,0.00103818041909751,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0.0635418928520835,0,0,0,0,0,0,0,0,0,0,0.0574830242580893,0,0.129461742644754,0,0,0,0,0,0,-0.120928391733011,0,0,0,0,0,0,0,0,0,-0.204611789985166,0,0,0.105535346605983,0,0,0,-0.125505802927296,0,0,0.00791193307831604,-0.00284066182878629,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0.271165963070045,0,0.543754782101857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197355151434225,0,0,0,0,0,0,0,0,0,0.563559934086822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588397546700561,-3.46944695195361e-18,0,0,-0.0253147925505164,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.194721849595874,0,0,0,0,0,0,0,0,0,0.00204203791290154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207760535223944,0,0,0,0.123019831151767,0,0,0.075940607106498,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290439951820616,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291708507681392,0,0,0,0.0650281140605093,0,0,0,0,0,0,0,0,0.109987927610613,0,0,0,0,0,0,0,0,0,0,0,0,0.138679650176546,0,0,0,-0.00333417756468641,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140122935827581,0,0,0.0441664181192917,0,0.0281300696154788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586538980257444,0,0,0,0.0029176376016266,0,0,0,0,0,0,0,0.0378598250294942,0,-0.0363891677425402,0.0200233475203382,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.100174548144302,0,0,0,0.103010843066989,0,0,0,0,0,0.41165513003596,0,0,0,0,0,0,0,0,0.0322779488381014,0,0,0,0,0.0172033625106192,0,0,0,0,0,0,0.173823998652936,0,0,0,0,0,0,0,0,0,0,0.0733588527364035,0,0,0.00363808022742991,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411410428376816,0,0.0645172253028539,0.0150815649995813,0,0,0,0,0,0,0,0.0448685298724864,0,0.182431661136366,0,0,0,0,0,0,0,0,0,0,0.0729996748643288,0,0,-0.028857001099341,0.0606955632502783,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.0756020825196049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00628884477098574,0,0,0,0.379504357303356,0,0,0,0,0.0461927992491752,0,0,0,0,0.065794977902218,0,0.129510128894946,0,0,0.257222148583668,0,0,0,0,0,0,0,0,0,-0.0127251645834593,0.0227552962842298,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229484104941231,0.0810272998372026,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0929370467278503,0,0.162239461969924,0,0,0,0,0,0,0,0,0,0,0,0.219109218468785,0,0.00691947799619128,0.00602939912038944,0,0,0,0,0,0
X000723.SZ,0,0,-0.0581840228157332,0,0,0,0,-0.076753125974094,0,0,0,0,0,0,0,0,0,-0.0468766195834634,0,0,0,0,0,-0.00321837687655146,0,0,0,0,0,-0.206256903193284,0,0,0,0,0,0,0,0.070956250102812,0,0,0,0,0,0.0816600592290963,0,0,0,0,0,0,0,0.008863867752836,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,-0.0833826031050597,0,0,0,0.239049319204302,0,0.0527878492845299,0,0,0,0,-0.0288235089646417,0,0.0728446150326496,0,0.00145886535511175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0258785725342772,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0.044566944803035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971051506100265,-0.209986289687222,0.0128982831956141,0,0,0.350064964384654,0,0,0,0,0,0,0,0.052041892984088,0,0,0,0,0,0,0,0,0.0595700310395741,0,0,0,0,0.293572294547317,0,-0.0499583579409993,0.0607129848694082,0,0,0,0,0,0
X002271.SZ,0,0,0.0752870644488285,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.0302699052289227,0,0.0668864242076599,0,0,0,0,0,0.136923537915638,0.0958731186228746,0,0,0,0.0299040212002976,0,-0.0334010211961346,0,0,0,-0.0613071114635986,0,0,0,0,0,0,0,0,0.0625614239543008,-0.028702149156507,0.015675139233548,0.0784377557918402,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466939574560674,0,0,0.0275751188766167,0,0,0,0,0,0,0,0,0.0212768650013523,0,0,0.0170068001157358,0,0,0,0,0.011401599434717,0,0,0.0964098986678616,0.0314498420161227,0.00944290728080643,0,-0.0162107573742397,0.0129166452521924,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,-0.0626857317327189,0,0,0,0,0,0.0817118327966225,0,0,0,0,0,0,0,0,0,0,0,0,0.0569988941391574,-0.0262010253956347,0,0,0,0,0,0,0,0,0.0238750643339604,0.286277036283593,0,0,0,0,0,0.413541450113097,0,-0.0101919998689808,0,-0.0299084879130648,0.0435153439124794,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.0160477243639819,0.00426154037253053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308550302212549,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0353901761273726,0,0,0,0,0,0.216212755030191,0,0,0,-0.00799935810596774,0.00461753268567969,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.000766536792505546,0,0,0,0,0,0,0,0.381586198749368,0,0.050187673329655,0,0,0,0,0,0,0.0462459078879195,0,0,0,0,0,0,0,0,0,0,0.0425884819360251,0,0.113263710237636,0.0679045525008538,0,0,0,0,0,0,0,0,0,0,0,0,-0.00801748594915712,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.115712726477037,0,0,0,0,0.01692116933193,0,0,0,0,0,0.00642197537564479,0.00324532526308591,0,0,0,0,0.105014178657203,0,0,0.0564793485862813,0,0,0,0,0,0,0.0741471930357795,0,0.0451150380217029,0,0,0,0,0,0,0,0.246752739793016,0,0,0,0.0911478885003743,0,0,-0.00092967261701015,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0.142325599131197,0.349127508530344,0,0,0,0,0,0,0,0,0,0,0,0.107810091320653,0,0,0,0,0,0,0.0368258930903864,0,0,0,0.00270197442683045,0,0.0773370768316199,0,0,0,0,0,0,0,0,0,0.038844406788063,0,0,0,0.00958739883444349,0.0223735115409954,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421280001714536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026523797405136,0,0,0,0.0434519657411453,0,0.13990802698328,0.300862607656623,0.0754071690396478,0,0.0810538801515677,0,0,0,0,0,0,-0.0536049586230184,0,0,-0.0102816264212004,-0.00701075424846867,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0317632152909592,-0.0576431286018645,-0.112053803605407,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380122307604216,0,0.0759506256979161,0,-0.00745682865761049,0,0,0,0.0303421928597615,0,0,0,0,0,0,0,0,0,0,0,0.152922011419777,0,0,0,0,0,-0.0961567682836783,0,0,0.0282518533416921,-0.0449923189176281,0.00602516554216146,0,0,0,0,0
Slope,0,0,0,0,0,0,0.458158914708151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011051297009875,0,0.532963653903926,0,0,0,0,0,0,0,0,0.859311166105844,0,0,-0.771607433907796,-6.93889390390723e-18,-1.06140657800683,0,0,0,0,0,-1.01091508035152,0,0,0,0,0,2.87333628554501,0,1.31350695448882,0,0,0,5.20888265069641,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697233435941158,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.010620549887829,0,0,0,-0.0631484884192012,0,0.111723571033608,0,0,0,0,0,0,0,0,-0.057831016373233,0,0.0337579764250139,0,0,0,0,0,0,0.0507870659963708,0,0,0,0,0,-0.0192957845156209,-0.0853410214240429,0.0565266879027387,0,6.93889390390723e-18,0.379886277562005,0,0,0,0,0,0,0,0.0198131050721122,0,0.0184368600668226,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0.00224703699089573,0,0,0,0,0,0,0,0,0,-0.00666836807025864,-0.0107293329083774,0,0,0,0,0,0,0,0.0263519694504319,0,0,0,0,0.0416176439203789,0,0,0,-0.0025776199292777,0,0,-0.00878886188606944,0,0,0,0,0,0,0,0,0,-0.0893167675482757,-0.0543496930122064,0,0.00465613767902741,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.000335677333540176,0,0,0,0,0,0,0,0,0,0,0,0,-0.000669418270615386,0,0,0.000611540888681877,0,0,0,0,0,0,0,0,0,0,0,0,0.000588996951107079,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00099846357099388,0.000789690233211477,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312836017539464,0,0.0244600310292368,-0.0306970939411524,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000160468806760196,0,0,0,0,0,-0.00774983788010068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173819303991672,-0.0189980767611641,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.00617006838773103,0,0,0,0,-0.0146051537789826,0,0,0,0.0086322861817805,0,0,0,0,0,0.00418973221551223,0,0,0,0,-0.0148827181143282,0,0,0.0165694599147412,-2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.0148388094506265,0,0,0,0,0,0,0,0,0,0,0.00140189144655646,0.0124997308815262,0,0,0,0,0,0
