,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600547.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X600886.SH,X601991.SH,X600660.SH,X600362.SH,X600795.SH,X600688.SH,X600188.SH,X600352.SH,X600111.SH,X600027.SH,X600801.SH,X000723.SZ,X601992.SH,X600489.SH,X002271.SZ,X000898.SZ,X600176.SH,X600516.SH,X000786.SZ,X002460.SZ,X000709.SZ,X600299.SH,X000629.SZ,X002466.SZ,X000883.SZ,X601158.SH,X600219.SH,X002353.SZ,X600426.SH,X601699.SH,X600612.SH,X000630.SZ,X000553.SZ,X600583.SH,X600985.SH,X000027.SZ,X600021.SH,X000825.SZ,X600578.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436160050242853,0,0,0,0,0,0,0,0,0,0,0,0.0197372845533642,0,0.0239649794440973,0.0394847908663306,0.0580069260934594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00567193427497711,0.037631066573977,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0330925593591459,0,0,0,0,0,0,0,0,0,0,0,0.108355092992035,0.0208733214059064,0,0,0,0.00749195030546229,0,0,0,0,0,0.0165835546999526,0.00275215481278299,0,0,0.0426351893371281,0,0,0,0,0,0.0387180149439004,0,0,0,0,0.0498656062644159,0,0,0,0,0,0,0,-0.0198751324111008,0.020837701518226,0,0,0,0.00916089813514883,0,0
X601088.SH,0,0,0,0.0559060219659431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120794532161989,0,0,0,0,0.0554562467639459,0,0,0,0,0,0.191851772912417,0,0.00255348685280266,0,0.0619563571512432,0,0,0,0,0,-0.074309134435579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269905411646194,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02685495484966,0,0,0.351776916177594,0.0663597358094853,0,0,0.138826750052701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244196548032185,0,0,0,0,0,-0.0108970795619155,0,0,0,0,0.0325677144693304,0,0
X600019.SH,0,0,0.0676564539970435,0,0,0,0,0,0.0647324283446122,0.00766420566729682,0,0,0,0,0,0,0,0,0.178238034691164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00236664320228516,0.00839745683172541,0,0,0,0.04483396943128,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0439855883310375,0,0,0,0,0,0,0,0,0,0.164815235647709,0.0888998568711457,0,0,0.00540982651824883,0,0,0,0,0,0.0635772407821649,0,0,0,0,0,0,0,0,0,-0.0384807692929469,0,0,0,0,0.185356847238295,0,0,0,0,0,0,0,-0.0161376154832105,0,0,0,0,0.196154438172733,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163154738180669,0,0,0.760385264601746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207941622100634,0,0,0,0,0,0,0,0,0,-0.0510078456606961,-0.0029871301683882,0,0,0,-0.0645973521264248,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.215100244050684,0,0,0.284388081698692,0,0,0,0,0,0,0,0,0.0613937923563317,0,0,0,0,-0.16246468566892,0,0,0,0,0,0,0.177039440716128,0,0,0,0,0,0,0,0,0,0,-0.137154935334866,0,0.00765690309481592,0,0,0,0,0,-0.0203588298568974,-0.0222429702076259,0,0,0,0.119919230633706,0,0
X600010.SH,0,0,0,0,0,0.0111432714894611,-0.0147405398741945,0.0741108706567345,0,0.224075455715064,0,0,0,0,0.0683044461374404,0,0,0,0,0.104173318829217,0,0.123582652688543,0.023685884777702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680054520003524,0,0,0,0,0,0,0,0,0,0,0.00552563785332642,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.078889597922311,0,0,0,0,0,0.0658270447194073,0,0,0,0,0.048255497888958,0,0,0.0371404265489972,0,0,0,0,0,0.0507176621467708,0,0,0,0.0860456950434127,0,0.0282934416750867,0,0,0,0.00438189875455552,0.205284576975461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
