,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X601898.SH,X600188.SH,X002466.SZ,X600688.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X300072.SZ,X002460.SZ,X601992.SH,X600547.SH,X600516.SH,X600176.SH,X600886.SH,X600111.SH,X000898.SZ,X000786.SZ,X000709.SZ,X600352.SH,X002271.SZ,X600299.SH,X600027.SH,X000792.SZ,X000553.SZ,X000825.SZ,X000408.SZ,X601699.SH,X601158.SH,X600489.SH,X600219.SH,X600808.SH,X000883.SZ,X600583.SH,X000630.SZ,X000959.SZ,X600160.SH,X002470.SZ,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.374554683332878,0,-0.00568497105352898,0,0,0.0299078938790965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029679071078317,0,-0.0193214755706328,-0.0505287494352215,0,0,0,0,0,0,0.164730079220141,0,0,0,0.0637961866170562,0,0,-0.0492868001563572,0.0521960565362179,0,0.169961824131491,0,0,0,0
X600660.SH,0,0,0.0983694373096558,0,0,0,0,0.0062410456108114,0,-0.0400473236385662,0,0,0,0,-0.0931360860831112,0,0,0.0693554026247792,-0.0317389021824769,0,0.0760378976204096,0.315803737217247,0,0,0,0.0105878094104996,0,0,0.156960678173058,0,0,0,0.149587990346632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0057950504344872,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0272018649133916,0,0,0,0,0,0,0,0,0,0.13447775972092,0,0,0,0.0200811412960601,0,0,0,0,0,0.0674326086782528,0,0.0373170633099919,0,0.20690411530309,0,4.33680868994202e-19,0,0,0.0505629717932665,0,0,0,0,0,-0.0292429819196459,0,0,0,0,0.176419718908487,0,-0.00526763194205297,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224222187463688,0,0,0,0,0,0,0,0.117790204103076,0,0,0,0,0,0,0,0.313327335647485,0,0,0,0,0,0,0.770292454750154,0,0,0,0,0,-0.0392171685877417,0.0530045320200346,0,0,0,0,0,0
X600795.SH,0,0.0618596953384656,0,0,0,0,0,0,0.0440383144407112,0,0,0,0,0,0,0,0,0,0.00159781168653209,0.0489091825024972,0,0,0,0.0232628163412139,0,0,0,0,0,0,0,0.0239258766504923,0.0826521316595189,0,0,0,0,0,0,0.0979540767342118,0,0.0112407994620356,0,0,0,0,0.0331503210471749,0,0.0140738478366172,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182136871320097,0,0,0,0,0,0,0.0861149169181684,0,0,0.110211581601447,0.115529244263319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129028058323073,0,0,0,0.00517941847132998,0,0,0,0,0,0,0
X002460.SZ,0.203362171384803,0,0,0,0,0,0,0,0,0.0179021826883115,0.886450823409853,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739475139663664,0,0,0,0,0,0,0,0,0.106122811000533,0.0309841249188279,0.0745199553957073,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115890892933566,0.034439090400404,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.134621549798181,0,0,0,0,0,0,0,0.247330935954645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149646762648818,0,0.0490815280730237,0,0,0,0,0,0,0,0.0266604919307201,0,0,0,0,0.072466439965588,0,0,0,0,0,0,0,0,0
X600547.SH,0,0.112330927336198,0,0,0,0,0,0,0,0,0,0,0,0,0.155674844361651,0,0,0,0,0,-0.0134923200771479,0,0,-0.00938272674276537,0,0,0,0,0,0,0,0,-0.0985356519533581,-0.0933698422639668,0,0,0,0.880895678713581,0,0,0,0,0,0,0,0,0,0,0,0.00045042825869211,0,0,0,0,0,0
X600516.SH,0,0,-0.0222678629478109,0,0,0,0.431019138651521,0,0,0,0.492451058555833,0,0,0,-0.141904918317915,0,0,0,0,0,0,0,0,0,0,0.0319340479173504,0,0,0,0,0,0.0775932684747011,0.354669233912658,0,0,0,0,0,0,0,0,0,0,0,0.0875239428167153,0,0.308166957258208,0,-0.0130014252831604,0,0,0,0,0,0,0
X600176.SH,0,-0.0913263873441682,0,0,0.18859219984729,0,0,0,0,0,0,0,0.111447014670836,0,0,0,0,0.14096436968068,0,0,0.0573966314581487,0,0,0,0,0.233014859609865,0,0.363594681705682,0,0,-0.0250568074714716,0.0288333871628586,0.0295996202688434,0,0.247021383241076,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028490966834256,0.0230963402714209,-0.358250029345704,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.077072129534032,0,0.0220658561557256,0.0466622119469302,0,0,0,0,0,0,0,0,0.122953738068068,0,0,0.0165323498997001,0,0,0,0,0,0.106498410265979,0,0,0,0,0,0,0,0.0150370125797541,0,0,0,0,0,0.0119301668894975,0,0,0.00345921562693694,0.0291416922502547,0,0,0,0.00438757370324322,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995572903820704,0,0,-1.38777878078145e-17,0,0,0,0,0.0054875387517726,0,0,0,0,0,0.061299181913264,0.13239963735679,0,0,0,0,0,0,0.0802406640833246,0,0,0,0,0,0,0.51664360123213,0,-0.00938497415869995,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.160611519724253,-0.036878313360163,0,0,0,0,0,0,0,0,0,-0.0248438603368407,0,0,0,0,0,0,0,0,0,0,0,0,0.0114636290496021,0,0.0587615696055813,0,0,0,0.446168804811206,0,0.0890942649517036,0,0,0,0,0,0,0.00927048004359814,-0.0246750961756122,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.374554583529116,0,-0.0660707714222735,0,0,-1.38777878078145e-17,0,0,0,0,-0.0201225066451386,0,-0.0413601807549768,0,0,0,0.0145434266969091,0.272127109637556,0,0,0,0,0,0.166101518545294,0.371768569589142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421759875051729,0,-0.0815709508376135,0,-0.0402428468777778,0.0324701193160008,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.0266320654501684,0,0,0,0,0,0,0,0.0401289323504759,0.170678504338236,0.00457172207166539,0,0,0,0,0.0857298182576028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122282152039216,0,-0.0339819530856791,0,0.22734685964,0,0,0.0181257904197377,0,0,0.000316145003702169,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.184375312545049,0.106437101771713,0,0,0,0,0,0,0,0,0,0,0,0.142808453042598,0,0,0,0.024852220156573,0,0,0,0.250846162576137,0,0,0,0.0595346366447396,0,0,0,0,0,0,0,0,0,0.021847817403962,0.231255166724206,0.059000263485318,0,0,0.0179105715613525,0.00966359000067222,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04250370973095,0,0,4.33680868994202e-19,0,0,0,0.0935145193911791,0,0,0,0.318140149348379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991975306260136,0,-0.0407797505034912,0.0276615833293797,0,0,0,0,0,0
X600299.SH,0,0,0,0,0.101298870874838,0,0.073815979335507,0,0,0,0.0310099870078224,0,0,0,6.93889390390723e-18,0,0,0.0529865994718857,0.202040750311182,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0279160720165763,0,0,0,0.139637843415925,-0.0649266593221159,0,0,0,0,0,0,0,0.0627576387577853,0,0,0,0,0,0,-0.0221294912109286,0.0334296947512443,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.117743662267294,0,0.24534000872452,0,0,0,0,0.0696377568026098,0,0,0,0,0.0295842226467502,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616900269781262,0,0,0,0,0.00442432723596196,-0.0134929143492097,0,0,0,0,0,0
X000792.SZ,0,0,0,0,-0.0339365403135563,0,0,0,0,-0.00811762849165173,0,0,0,0,0,0,0,0,0,0,0.364148755931924,0,0,0,0,0,0,0,0.270707881429245,0.14016150343367,0,0,0.400765279369215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112564092473319,0,-0.0145705012974888,0.029467396073699,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643410382285513,0.200525248535964,0,0.178738051072854,0,0,0,0,0,0,0,0.196836000652544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138338601018256,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713158598830158,0,0.112389453767089,0,0,0,0,0,0.0343935298236402,0,0,0,0,0,0,0,0,0,0,0.150370247646134,0,0,0,0.468981683731506,0,0,0,0,0,0,0,0,-5.42101086242752e-20,-0.0253272812662616,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0.0544666707673028,0.167571674539508,0,0.104358123068505,0,0,0,0,0.0369936115259172,0,0,0.040449410459265,0,0,0,0,0,0,0.0241253028713912,0,0,0,0.154007616101627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000415037822319179,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0.622008211191945,0,0,0,0,0.144329054059299,0,0,0.0829247754636984,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202464613931903,0,0.129009045586481,0,0,0,0,0,0,0,0,0,0.0313361223201575,0,0,0,0,0,0.00851911406014335,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0.0300476870901155,0,0.0640205792940616,0,0,0,0,0,0,0,0.0323836203120803,0,0.0606911300628092,0,0.0278188605937397,0,0,0,0,0,0,0,0,0.0196314465762012,0.0447396151383058,0,0.0147577243615738,0.0372944501025958,0,0,0,0,0,0,0,0,0,0,0.0105208911703405,0,0,0,0.00476568882222662,-0.00125973446296263,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0378390969686013,0,0,0,0,0,0,0,0,0.634075813183674,0,0,0,0,0,0,0,0,0,0,0,0.0409749636599211,0.0811414518698154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557648121934851,0,-0.0119882449923816,0.0134503218502349,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204795280858283,0,0,0,0.0373797143959984,0.0147225762429659,0.0240718056252656,0,0,0,0,0,0,0,0,0,0,0.114489703767992,0,1.73472347597681e-18,0,0.0864438919648612,0,0,0,0,0,0,0,0,0,0.0224535253462127,0.21042942659469,0,0,0.00514668275664117,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.168818178643984,0.133096658170125,0,0,0,0,0,0,0.0155720252287145,0,0,0,0,0,0,0.0974737413868383,0.335712699194643,0.121589137728006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445104088049726,0,0,0.0512016749022234,0,-0.00127377424991208,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189211592215215,0,0,0,0,0,0,0,0,0,0.0593480071893881,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0720464184777888,0,0,0,0,0.0917824977995184,0,0.0859085027082892,0,0.00620257541524925,1.0842021724855e-19,0,0,0,0,0,0
X600583.SH,0,0.0941351438484758,0,0,0,0,0,0,0.130424432519496,0,0,0,0,0,0.129073564282426,0,0.154320732147499,0,0.0653098627755346,0,0,0.20890541467577,0,0,0,0,0,0,0,0,0,0.0985465776932197,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0349739004014299,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139742228292157,0,0.0270339714529007,0.0510699284957927,0,0.0309323284848159,0,0.00634850982533559,0,0,0,0,0,0,0,0,0,0.0265371938776294,0.102389280062968,-1.73472347597681e-18,0,0.0130411136426995,0,0,0,0,0,0,0,0,0,0,0.150660952386458,0,-0.000399988157818787,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.164261817101104,0.10817241614072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313627250895964,0,0,0,0,0,0,0,0,0.0172381953309683,0,0,0,0,0,0,0,0,0,0.226810579714352,0,0,-0.00890430873024019,0,0,0,0,0,0,0
X600160.SH,0,0,0,-0.0940606291944748,0,0,0.124902069818064,0,0,0,0,0,0,0,0,0,0.124517798508842,0,0.0975634577138144,0,0,0,0,0,0,0,0,0.205275869988147,-0.114393259058846,0,0,0,0,0.00841854020189797,0,0,0,0,0,0,0,0,0,0.323873524985816,0,0,0,0,0.0107300343185429,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,-0.0655674704866735,0,0,0,0,0,0,0,0,0,-0.147066873592517,0,0,0,-0.00827674433815134,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183450937590822,0,0,0,0,0,0,0,0.439175263728865,0.0366135682175942,0,0,0,0.0248262748108329,-0.0451262185312679,-0.167441887847338,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219094345141933,0,0,0.1132716531925,0,0,0.0798592498605798,0,0,0.501067958141167,0,0,0,0.0744439723198491,0.084675875771203,0,0,0.0501961602595441,0,0,0,0,0,0,0.026668722674286,0,0,0,0,0,0,0.054367316911001,0,0,0,0.00297280504102234,0,0,0,0,0,0
Change_TY3M,0,-0.114025695258806,0,0,0,0,0,0,-0.0330082148686968,0,0,0,0,0,0,0,0,0,0,0,-0.00772671651832931,0.0901298106265153,0,0,0,0,0,0,0,-0.17082046226352,0,0,0,0,-0.189055559921488,0,0,0,0,0,0,0,0,0,-0.122402375147845,0,0,0,-0.0609098568080209,0.0655492398401964,-0.0806918308365557,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050974722552022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.346984990409046,0,0,0,0,0,0,0,0,0,0,0,0,-0.0732501284897451,0,0,0,1.18172218155788,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-0.0975674224387422,0,0,0,0,0,0,0,0,0,0,-0.114498523770548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690947370758661,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.178918758625935,0,0,0.039657563938792,0,0,0,0,0,0,0.197168793337249,0,0,0,0,-0.013209296464607,0,0,-0.112454773102103,0,0,0,0,0.0461211514534675,-0.0441114746215659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276924174227187,0,-0.0347711097987155,0,-0.0328153622150595,0.0330960419116052,0,0.0348292281740651,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0480563752292984,-0.183227713844181,0,0,0,-0.0198397904907178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00748945291199776,0,0,0,0,0,0,0,0,0,0,0,0.064934324948344,0,0,-8.67361737988404e-19,0,-2.16840434497101e-19,0.00378267682795811,0.187651370151017,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00250297860750072,0.00592236543068179,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.00493304087636832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00504382405030894,-0.00382396365281894,0.00358790765600309,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349069093847761,0.0419529717645963,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279920555034324,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00119858940619838,0,0,0,0,0,0,0,0,0,0.0032007165118696,0,0,0,0,-0.01557437149388,0,0,0.00123366848727937,0,0,0,0,0,0,0,0,0,0,0,0,-0.058177354589628,0.0759626187370699,0,0,0,0,0,0
