,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600010.SH,X600585.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600362.SH,X600795.SH,X600188.SH,X300072.SZ,X601991.SH,X600157.SH,X600027.SH,X601992.SH,X600111.SH,X600886.SH,X600660.SH,X600309.SH,X600489.SH,X000898.SZ,X600299.SH,X000723.SZ,X601158.SH,X000792.SZ,X002075.SZ,X000959.SZ,X000709.SZ,X002466.SZ,X600583.SH,X000408.SZ,X000630.SZ,X600352.SH,X000883.SZ,X600219.SH,X600623.SH,X000983.SZ,X000060.SZ,X600098.SH,X000539.SZ,X600021.SH,X000027.SZ,X000937.SZ,X601699.SH,X002470.SZ,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.391402326703601,0,0,0,0,0,0,0,0,0.0339362809669748,0,0,0.017133003011192,0,0,0,0,0.0474079224415817,0,0,0,0,0,0.055546645287277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701109176833494,0,0,0,0,0,0,0,0,0,0,0,0.00903867344011547,0,0,0,0,0,0,0
X600028.SH,0.260478905535262,0,0,0,0,0,0.311739747296585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040015030116194,0,0,0,0,0,-0.00729826555900069,0,0,-0.0195868196434593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112061480221948,0,0,0.0474556560054169,-0.0454975401242741,0.0227635247625123,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.170954380200525,0,0,0,0.0247709379030399,0,0,0,0,0,0,0,0,0,0,0,0,0.112577750234603,0,0,0,0,0,0,0,0,0,0,0.0386530131176544,0,0,0,-0.0699502161934076,0,0.0391506086526427,0,0,0,0,0.0419213337559651,0,0,0,-0.0589473664040479,-0.0158485603667386,0.0060131987922166,0,0,0,0,0,0
X600019.SH,0,0,0.0813523938342972,0,0,0,0.219054283980311,0,0,-0.14492164038582,0,0.0424403096076907,0,0,0,0,0,0,0,0,0,0,0,0,0.0366863056427632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222037093919339,0,0,0.0920005779566203,0,0,0,0,0.0209771607396713,0,0,0,-0.0497040137828404,0,0
X600011.SH,0,0.0583316620110135,0,0,0,0,0,0.00996090183602619,0,-0.0412437225610349,0,0,0.162809560694874,0,0.0107614091629591,0,0,0,0,0,0,0,0,0,-0.00807279420052439,0,0,0.0380009464334322,0,0,-0.016129804580316,-0.104194159324543,0,0.142162399309177,0,-0.0196984390149537,0,0,0,0,0,0,-0.00785786879957357,0,0,0,0,0,0,0.0654374142553075,0,-0.0531336171248961,0.0812263159116269,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0169527082684269,0,0,0,0.0157075790480362,0,0,0,0,0,0,0,0,0.104286682282782,0,0.239869730460793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699529794168751,0.017539855326666,0.0554849476906312,0,0,0,0,0.0241660476863689,0.0152480664526091,0,0,0,0,0.011346103465575,0,0,0,0,0,0
X600585.SH,0,0.170221662233503,0,0.0731118049917783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630931744218279,0.107629307048707,-0.0346093817618824,0.148685903236528,0,0.0282253313279989,0,0,0,0.0266934607845115,0,0,0,0,0,0,0,0,0,0,-0.0513928560164547,0,0,0,0,0,0,0,0,0,-0.00653987854259707,0.0263511868621278,0,0,0,0,0,0
X601898.SH,0,0.0440598283476263,0.241975888465787,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105769797584037,0,0,0,0.0148966841260462,0.106847105304995,0,0,0,0,0,0.190927687439859,0.0503993723617195,0,0,0,0,-0.0719410669887092,0,0,0,0,0,0
X600688.SH,0,0,0,0.0383759303567442,0,0,0,0,0,0,0.00392015697902286,0,0,0,0,0,0,0,0,0,0,0.0497997746706234,0,0,0,0,0,0,0.152919519324071,0,0,0,0,0.108925790066105,0,0,0,0,0,0.00418093047887034,0,0.0224101329133063,0,0,0,0,0,0,0.00394913194209349,0.0752730811877064,0,0,-0.00443739643140065,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125678936453907,-0.0762269265963204,0,0,0,0,0,0,0,0,0.978700895695695,0,0,0,0,0,0,0,0,0,0,0,0.0151784521667978,0,0,0,0,-0.0386412754252708,0,0,0,0,0,-0.00250364187360957,0,0,0.102423845400513,-0.0768519050004454,0,0.00421500514563172,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0637792626659471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24106635049821,0,0,0.0911996309052828,0,0,0.271740621051601,0,0,0,0,0,0,0.0678513767017783,0.104591043253548,0,-0.00252260191378252,0.0694304586943709,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104083645874834,0,0,0,0,0,0,0,0,0,0,0,0,0.0841138235660626,0,0,0,0.044132358506836,0,0,0,0,0.417318064172658,0,0,0.160324366931951,0,0,0,0,0,-0.0256677952530524,0,0.265082712148268,0,0,0.105050713841694,0,0,0.0250220759053723,0.0333740393907275,0,0,-0.0849686459102052,0,0
X600795.SH,0,0,0,-0.0875701500543269,0.077926788402616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615931774305187,0,0,0.0253991375189122,0,0,0,0,0,0,0,-0.0392223404225294,0,0,0,0,0,0,0.0509416205795721,0,0,0.0609571133194357,0.0260208743862632,0,0,0,0,0,0.0680054934955142,0,-0.0214795354094352,0.0243103599021363,0.078829690504333,0,0,-0.0170578412028446,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.119434329022016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326576921403161,0,0.0205595995512926,0,0,0,0,0.16031925473042,0,0.0200890523605979,0,0,-0.0176606507992656,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,-0.0438226959051424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548943358716555,0,0,0,0,0,0.168851377707225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153519249487105,0,-0.00835555247291055,0.0590478785556113,0,0,0,0.175892090580135,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248678057103011,0,0,0,0.0892725276071336,0,0,0,0,0,0,0,0,0,0,0.110880711212742,0,0.000863930289274863,0,0,0,0,0,0.0253116976644727,0.0115267473223336,0.0538408262124568,0,0,0,0,0,0,0,0,0
X600157.SH,0,-0.0934156266368292,0,0,0,0,0,0,0,0,0,0,0,0.401527959521519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337536965021003,0,0.0272169246291178,0,0,0,0,0,0,0.0876028460793558,0,0,0,0,0,0,0,0,0,0.0643123206415846,0,0,0.0214837366122071,0,0,0,0,0,0.108852507854358
X600027.SH,0,0,0,0,0,0.0417487780227853,0,0,0,0,0,0,0,0,0.00264986419830124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574752655396989,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.0722847313064583,0,0,0,0.0284134265431473,0,0.0346171755077864,0.00906186130715381,0,-0.0254052910723398,0.0359781877515533,0,0,0,0,0,0
X601992.SH,0,0,0.0571733495835184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308401070013032,0,0,0,0,0,-0.015372759058967,0,-0.0485003518323758,0,0,0,0,0,0,0.278213505249651,0.0546708795305644,0,0.106953721230171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.00273132518683822,0,0,0.0500606893710543,0,0,0,0,0,0,0,0.133055287922787,0,0,0,0,0,0,0.0304277907548288,0,0,0.123533345952599,0.16325838618411,0,0,0.0247587723593426,0,0,0,0,0,0.236655988128102,0,0,0,0,0,0.0222012595807269,0,0,0,-0.0742989760407387,0.0403716002341776,0,0,0,0,0,0
