,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X600011.SH,X000708.SZ,X002271.SZ,X600660.SH,X002460.SZ,X600886.SH,X000786.SZ,X600801.SH,X600489.SH,X600010.SH,X601898.SH,X600362.SH,X600176.SH,X601600.SH,X600352.SH,X600188.SH,X601991.SH,X600795.SH,X600111.SH,X600426.SH,X600027.SH,X600299.SH,X600688.SH,X601992.SH,X002080.SZ,X000932.SZ,X000301.SZ,X002466.SZ,X002353.SZ,X600219.SH,X002075.SZ,X600486.SH,X600529.SH,X000723.SZ,X600612.SH,X000027.SZ,X002250.SZ,X601158.SH,X600315.SH,X000898.SZ,X000883.SZ,X000878.SZ,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0525205411247428,0,0,0,0,0,0,0,0.0635596363262883,0.118678774838371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00520709975615461,0.058135053111849,0,0,-0.0355846050512918,0.000149390916013872,0,0,0,0,0,0,0,0.00235175312128359,0,0,-0.00511500690873511,0.00719263398669646,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0473710365343218,0,0,0,0.0316170603088967,0,0,0,0,0,0,0.0115857336305232,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000706810987214417,0.061132590340077,0.046121275421754,0,0,0,0,0,0,0,0,0,0.114435439638082,0,0,0,-3.46944695195361e-18,-0.00499642648629551,0.0149388801813475,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0517328981749624,0,0,0,0,0,0,0,0,0,0,0,0,0.0852763299592158,0.340726548381419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104100410800478,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.00441714377129056,0.00387444573949107,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0753222998131581,0,0,0,0,0,0.0149113408090285,0,0,0,0,0,0,0,0,0.116102312737804,0.164621476283906,0,0,0,0,0.0201416083183815,0,0,0,0,0,0,0.090091048571114,0,0.0312980699522973,0,0.0108545021734842,0.0117966351746272,0,0,0,0.0341325740229329,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0131577473943259,0,0.0438566917384326,0,0.0811466167675727,0,0.225005952656319,0,0.0757613919596418,0,0,0,-0.0150986767491158,0,0,0,0,0,0,0,0,0,0,0,0,0.0633154039084469,0,0,0.149405059821693,0,0,0.212738240488332,-0.0454583045405639,0,0,0,0.0906224279421312,0,0,0,0,0,0,-0.100302106538041,0,-0.029661445566144,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.0209074504992001,0,0,0,0,0,0.485432006576343,0,0,0,0,0,0,0,0,0,0.080028094975705,0.0048772860892467,0,0.0617252974706554,0,0,0,0,0,0,0,0.074443886053662,0,0,0,0,0.15490685486303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0504637098542667,0,0,0,0,0,0,0,0,0,0,0,0,0.228098016987906,0,0,0,0,0,0,0,0,0,0,0,0.0496817888481961,0,0,0,0,0,0,0,0.123323291526409,0,0,0,0,0,0,0,0,0.076222253048937,0,-0.0173130156314799,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0744205973280894,0,0.123512466435874,0,0,0,0,0,0,0,0,0.180849465080828,0,0,0,0,0.142779628537033,0,0,0,0.010113500162714,0,0,0,0,0,0,0,-0.0221638875640889,0,0,0,0,0,0,0,0,0.0161964672826324,0,0,0.0709823196107473,0.00885962375766544,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992147319701603,0,0,0,0,0,0,0.213362031916419,0,0,0,0,0,0.118556156606157,0,0,0,0,0,0,0.0726496443468059,0,0,0,0,0.241935466214315,0,0,0,0,0.0373586707510973,0,0,0,0,0,0.0300262441035824,0.00268515405693233,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0811243386376979,0,0,-0.00899807732367495,-0.0201921340095077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068409207563045,0.0365382874682302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376680472235773,0,0.183990589886077,0,0,0.189997967035764,0.122222160423455,0,0.0049779646822449,0.0202198513496018,0,0.111533676467635,0,0,0,0
