,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X600886.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X600352.SH,X600795.SH,X600688.SH,X000723.SZ,X600111.SH,X600801.SH,X600027.SH,X601992.SH,X600516.SH,X600489.SH,X002271.SZ,X000786.SZ,X000898.SZ,X600176.SH,X002460.SZ,X600299.SH,X002466.SZ,X000709.SZ,X601158.SH,X600426.SH,X600612.SH,X000883.SZ,X002353.SZ,X600219.SH,X000629.SZ,X600583.SH,X000630.SZ,X000553.SZ,X000027.SZ,X000825.SZ,X601699.SH,X000401.SZ,X600985.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129389568085315,0,0,0.0368159389171908,0,0,0,0,0.0752851127162366,0,0,0,0,0,0,0.0609861962849604,0,0,0,0.0171225406758072,0,0,0.0348747736904332,0,0,0.0676526327495421,0,0,0,0,0,0.00139597885122138,8.67361737988404e-19,0,0,-0.00711679018968804,0.0060142933990536,0,0,0,0.00102222651666519,0,0
X600028.SH,0,0,0.0453900847377145,0,0.0698054145218544,0,0,0,0,0,0,0,0,0.0558332859699695,0,0,0.00173920315986245,0,0,0.0500556789238473,-0.0129712232095751,0,0,0,0,0,0,0,0,0,0,0.0532862518593062,0,0,0,0,0,0,0.0535972302451203,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198947511632205,0.0213965842329502,0,0.0928935374342648,0,0,0,0
X601088.SH,0,0,0,0.27948218373614,0,0,0,0,0,0,0,0,0,0.137520199763273,0,0,0.0625922494488942,0,0,0.0174827594202619,0,0,0,0,0,-0.0171391513730708,0.111506474737941,0,0,0,0,0,0,0,0,0,0,0.0281753239007783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00956685253688931,0,0
X600585.SH,0,0,0,0,0,0,0.00185950031393696,0,0,0,0,0,0,0,0.0701611730827066,0,0.156167942700832,0,0,-0.0731392477945843,0,0.358834693991108,0,0,0,0,0.19352461562861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537310969207859,0,0,0,-0.0163290544227561,0.00797609392623484,0,0,0,0.0326489762593583,0,0
X600309.SH,0,0,0,0,0,0,-0.0561521452413724,0,0,0,0,0,0,0,0,0,0,0,0,0.0484575026034629,0,0.0436781736635999,0,0,0.218981883115619,0,0,0.0241698138234298,0,0,0.0808295023571334,0,0,0,0,0.00576669363008593,0,0,0,0,0,0,0.203747436730369,0.0587526820606912,0,0,0,0,0,-0.0120049238469479,0,0,0,0,0,0,-0.00374984797890566,0,0
X600019.SH,0,0,0,0,0.0472899732110903,0,0,0,0,0,0,0,0.13025501389516,0.0221025328539963,0,0,0.0414324211432233,0,0,0.031381284856453,0,0,0,0,0,0,0,0,0,0,0.0225027001227901,0,0,0,0,0,0,0,0,0,0,0,0,0.151376904014833,0,0.0323273757307608,0,0,0,0,0,0,0.00554317228725968,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.166858746108433,0,0,0,0,0,0,0,0,0,0,0,0,0.651034294633147,0,0,0,0,0,-0.0828947648587586,0,0,0,0,0.108075884081973,0,0,0,0,0,0,0,0,0,0,0,0,-0.327217537138375,0,-0.00920341325691017,-0.0441906836960035,0,0,0,0.0473368701946777,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0367692140577072,0,0,0,0,0.132787537262216,0.435907378753815,0,0,0,0,0.0651929900035762,0,0,0,0,0,0,0,0,-0.0207678117351854,0,0.206515081240464,0,0,0,0,0,0,0,0,0,-0.0313191618724374,0,0,0.0241165205970054,-0.0534552315269353,0,0,0,-0.00518236170041599,0,0
X600010.SH,0,0,0,0,0,0,-0.0116886415817707,0,0,0,0,0,0.030599243259186,0,0,0,0,0,0,0.126156267312505,0.0197680450858923,0,0,0,0.0469925567452969,0,0,0,0,0,0.0146686719869637,0,0,0,0,0,0,0,0,0,0,0,0,0.0301750241073395,0,0,0,0,0.221979521523188,0,0,0.00379683131945619,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261798911015257,0,0,0.0668959715021332,0,0,0.0150705590228946,0,0,0,0,0,0,0,0,0,0.0170335521108199,0,0.0182531306137929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185271637797745,0,0,0.0368663910295942,0,0,0.0295536521807097,-0.0307592156528567,0,0,0,0.00793301321689674,0,0
X601600.SH,0,0,0,0,0,0,0.039547616801939,0,0,0,0,0,0.0126590533623614,0,0,0,0,0,0,0.182567981932909,0,0,0,0,0,0,0.0895118514902065,0,0,0,0.11834210909002,0,0,0,0,0.00499368566485702,0,0,0,0,0,0,0,0,0,0,0,0.0540411617858666,0.0989469081865773,0,0,0,0.0148070007963712,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756636564024501,0,0,0,0.0275479344116957,0,0,0,-0.298704712311683,0,0,0.0243604150191109,0,0,0.00800347233971815,0,0.303784358161311,0,0,0.119245713070408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752357279969208,0,-0.00318819410454837,0,0,0,0,0.0231080459336426,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329273648959142,0,0.0996109446420887,0.0736042531660255,0,0,0.0682555767580589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165710093610907,0,0,0,0,0,0,0,0.00304827707750042,0,0
X600188.SH,0,0,0,0,0,0,-0.0543544495773184,0,0,0,0,0,0,0,0,0,0,0,0,0.0395304169637393,0,0,0,0.233317119559972,0.0334773283627628,0,0,0,0,0,0.0272460623361346,0.141946135376395,0,0,0,0,0,0,-0.0308605912101352,0,0,0,0,0.0328336173246941,0.210782755529864,0,-1.73472347597681e-18,0,0,0,0,0,0.000352970422837507,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0323390391898312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683319713464791,0,0.156362901752265,0,0,0.0604688063565075,0.190722889396747,0.00395701013288827,0,0,0,0,0,0,0,0,0.0812457384132696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01356676165897,0,0,0,-0.0255542846098664,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553967007113432,0.0401725370626689,0,0,0,0,0.123315024801723,0,0.0635738847568846,0,0,0,0,0,0,0,0,0.0991427606318396,0,0.0157846874522873,0,0,0,0,0,0,0.0281110880663346,0,0,0.00245742654944685,0,0,0,0.0132620011583495,0,0
X600352.SH,0,0,0,0,0.041064286541241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399594651451593,0,0.1749362841995,0,0,0.0244078398802989,-0.0429529230285118,0,0,0,0,0,0.159799723388585,0,0,0,0,0,0,0,0,0,0,0,0,-0.296355547584891,0,0,0,0.264043038611376,0,0,0,0,0,0,0,-0.0158053476682894,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216865418187332,0,0,0.0168743598435801,0,0,0.012920480636003,0,0,0,0,0.00556655389200863,0,0,0,0,0,0.0929452889656498,0.00401165247227375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111299513875154,0,0,0,0,0,0
