,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600362.SH,X600688.SH,X600547.SH,X600795.SH,X600309.SH,X300072.SZ,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X000709.SZ,X600339.SH,X600299.SH,X000959.SZ,X601158.SH,X000630.SZ,X600583.SH,X000792.SZ,X002466.SZ,X600352.SH,X600219.SH,X600098.SH,X000408.SZ,X000723.SZ,X000883.SZ,X000825.SZ,X000983.SZ,X000539.SZ,X601699.SH,X600021.SH,X000027.SZ,X002092.SZ,X000060.SZ,X000937.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300072.SZ,0,0,0,0,0,0,0,0,0,0.13971390883235,0,-0.0317862585939985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917992034530088,0,0,0.0442295783879544,0,0,0.068290158873569,0,0,0,0,0,0.0684090401952157,0,-0.0106662300472154,0,0,0,0,0,0,0,0,0.0383280713574862,0,0.013542453553291,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.489643167732785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472934655489136,0.117502977328015,0,0,0,0,0,0,0.00799939717951937,0.209828768177965,0,0,-0.0731980388413113,0,0,0.000966496915753561,0,0,0.00735019573211558,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515390698893032,0.0283219750946037,0,0,0,0,0,0.0328050848760238,0,0.0475757670926909,0,0,0,0.161021882829602,0,0,0,0,0,0.0787181896238926,0,0.0506983130059498,0,0,0,0,0.0475152207242223,0.0692959549762142,0,0,0,0.00859871124148934,-0.00585828689951178,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0394497937659058,0.166308586450541,0,0,0,0,0.288577879435712,0,0,0,0,0,0,0,0,0,0,0.234454887030722,0,0,0,0,0,0,0.0295516606569872,0,0,0,0,0,0,0,0,0,0,0,0,0.0520192929325472,0,0,0,-0.0030154403206198,0.0062310198009382,0,0,0,0,0,0
X600027.SH,0,0,0,0.0558370467627328,0,0,0,0,0,0,0,0,0.101644432889588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377956134463794,0,0,0,0,0,0,0,0,0,0.00385219848464239,0,0,0.0654196691553405,0,0,0,0,0,0,0,0,0.00595300712007089,0.00230169016998102,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.0296184495490837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108300698707977,0,0,0,0,0,0.0248304038220224,0.0137643856971973,0,0,0,0.0866194413147497,0,0,0.129053444782204,0,-0.00403816958698527,-0.00395506149567664,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0600106909206946,0,0,0.0283731245111143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584147800957932,0,0.0611796839718196,0,0,0,0,0,0,0,0,0,0,0,0,0.14691676652011,0,0,0,0,0,0,0.00835362359961479,0,-0.0272401535370499,0.0215993736251028,0,0,0,0,0,0
X600886.SH,0,0.0269579960427223,0,0,0,0,0,0,0,0.0108068121582379,0,0,0,0.0100413126232034,0,0,0,0,0,0,0.268954543944486,0,0,0.0804315149842359,0,0,0,0,0.0862249632456693,0,0,0,0,0,0,0,0.0207224553253077,0,0,0.00432040485215222,0,0,0,0,0,0,0.0438401776201811,0,0,0,0,0.000264906060984221,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0648062887213638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717628212977122,0,0,0,0,0,0,0,0,0,0,0,0.23140326177377,0,0,0,0,0.0178335321297776,0,0,0,0.00304574546323401,0,0,0.111642627986039,0.0201766176615378,0,-0.0198033539020073,0.00664028686075099,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.468386784616428,0,0,0,0,0.213116200066308,0,-0.0368294175756637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35503645100193,0,0,0,0,0,0,0,0,0,0,0,0,-0.0627905133284986,0,0.161576807588721,0,0,0,0.0973084678227089,0,0,0,0.0210412488019752,0,-0.0747437746147465,0.0430051569531176,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.844054491149073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451306520037008,0,-0.0105526362725722,0,0,0,0,0,0,0,0.0239530619351505,0,0,0,-0.00862673336833046,0.00681946808517196,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0820040862120728,0.0460512463392684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338859503904349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576446324774012,0,0,0,0,0,0,0.0393982068110301,0,0,-0.0111429196401906,-0.00622018375978915,0,0,0,0,0,0
X600339.SH,0,0.0122077983066997,0,0,0,0,0,0,0,0,0,0,0,0,0.0454917026817032,0.360413888978805,0,0,0,0.303554795231947,0,0,0,0,0,0,0,0,0.158130501148321,0,0,0,0,0.241428457966539,0,0,0,0,0,0,-0.156764477711576,0,0,-0.050812045697423,0,0.215690121662768,0,0,0,0,0.0318858559250351,-0.0175522445283866,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0890658763469683,0,0,0,0.0759196297555673,0,0,0,0.0415230783821295,0.119081848607935,0,0,0,0,0,0,0,0,0,0.0137730626840501,0,0,0,0,0.243574475774441,0,0,0,0.0119088768985337,0,0,0,0,0.0821508760718094,0,-0.0595163486823649,0,0,0,-0.0468959980121462,0,0,0,0,0,-0.00245516658967984,0.00146753272747936,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.202190590511846,0,0,0,0.0830969781063432,0,0,0.496450069974646,0.0632306458788468,0,0,0,0,0,0.0862238273142033,0,0,0,0,0,0,0,0,0,0,0,0.0194031954939444,0,0.0500931256244485,0,0,0,0,0.277584050988452,0,0,-0.129858496032645,0,0,-0.0105004497764959,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0183523939775479,0,0,0,0,0.0596014045329462,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0176780433927056,0,0,0,0,0,0,0.142633450798557,0,0,0,0,0,0,-0.0440580660427523,0.125642697773224,0,0,-0.00263847045850354,0,0.0452693638523243,0,0,0.00182932711906339,-0.0143557283911286,0.0102066619584618,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0388415243047548,0.415834390522272,0,0.0429452920835046,0,0.0572612296550878,0,0,0,0,0,0,0,0,0,0.0337339817067023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603224836621994,0,0,0,0,0,0,0.0414899322423173,0,0,-0.036326900302478,0.0110073942957503,0,0,0,0,0,0
X600583.SH,0,0,0,0,0.0170924548211639,0,0,0.0668519369799693,0.0134064243265012,0,0.308884532468266,0,0,0,0,0.0322097632079252,0,0,0,0,0,0,0,0.0188507863518677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0936668189337844,0,0,0,0,0,0.0149862112801721,0,0,0,0,0,0.0206517164414314,-0.00133633491214529,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0281881374258269,0,0,0,0.28963844568623,0,0,0,0,0,0,0,0,0,0,0.142832907830031,0,0.0160339492804458,0,0.149605212508474,0,0,0,0,0,0,0,0,0,0,0.107565054004991,0,0,0,0,0,0,0,0.016967049797099,0.026167553545467,-0.0100722172690043,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0375897624869927,0,0.0973043429692374,0,0,0,0.028645493070305,0,0,0,0,0,0,0,0,0.177614921407423,0,0,0,0.101800476926095,0,0,0,0,0,0,0,0,0,0,0,0,0.143345604148259,-0.00481192926040457,0,0.149508641489883,0.0449486721266943,0,0,-0.00267130272873864,0,0,0,0,0,0,0
X600352.SH,0,0,-0.0318123559388691,0,0,0.128326887816019,0,0,0,0.113097206987111,0,-0.0117307292865912,0,0,0.00695521825351763,0,0,0,0,-0.0381573052002143,0,0,0,0,0,0,0,0.0354063659089176,0,0,0,0,0,0,0,0,0,0,-0.043143044046982,0,-0.0172661598858113,0,0,0,0,0,0,0,0,0.000802147133042641,0.00714999784797899,-0.00395831514959286,0.0592111695196014,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0249003428616327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298965932103167,0,0,0,0,0,0,0,0,0,0,0,0,0.108876749867225,0,0,0,0,0.0157953162137849,0,-0.0214846689367607,0.0106491156579968,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0.186891506772922,0,0,0,0,0,0,0,0,0,0,0,0,0.164345740074181,0.148437595564628,0,0,0,0.139530136753786,0,0,0,0,0,0,0,0,-0.0108459488485003,0,0,0,0,0.0364457105023974,0,0.00964840317557141,0,0,0,0,0,0,-0.011907881670555,0,0,0.0510670141483403,-0.0342786346944736,0,0,0,0,0,0
X000408.SZ,0,-0.0337370333094756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850849606937677,0,0,0,0,0,0.0659949073482217,0,0,0,0,0,0,0.110977860609093,0,-0.00946689178001438,0,0,0,0,0,0.0223358801990227,0,0,0,0,0.0196526681077717,0,0,0,0.0155773193350146,-0.0118885283139455,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,-0.604074253037986,0.263430412054799,0,0.0937343323328899,0,0,0.17574782582378,0,0,0,0,0,-0.199255238639656,0,0,-0.0766150365712768,0,0,0,0,0,0,0.434368221589146,0,0,0,0,0,0,-0.323799503097168,0,0,0.194040993904262,0,0,0,0,0,0,0,0,-0.108744980591354,0.0298936522671874,-0.0369696577694492,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.0305536021946439,0,0,0,0,0.0228550028599078,0,0,0,0,0,0,0,0,0,0,0,0.0239811130797494,0,0.082993897071809,0,0,0,0.0395639284787015,0,0,0,0,0,0,0,0,0.00783739710364641,0,0,0,0.132233592626956,0,0,0,0,-0.00388055611829596,0.00398299877129713,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109978919065458,0,0,0,0,0,0,0,0,0,0.282843316529206,0.0302160218028673,0,0,0,0.0710741845622717,0,0,0,0.00648204035005644,0,0,0,0,0,0.174042009025221,0,0,0.269620434112803,0,0,0,0,0.138743652208311,0,0,0,0.0397283576753338,-0.0363147773911395,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10419657015527,0,0.0648487328396018,0,0,0,0.085435620857585,0,0,0,-0.0703338491545095,0,0.0423863089571874,0,-1.73472347597681e-18,0,0,0.26444838399124,0,0,0,0,0.373055341458181,0,-0.0133034057975771,0.00487896991608794,0,0,0,0,0,0
X000539.SZ,0,0.0326993971369538,0,0,0,0,0,0,0,0,0,0,0,0.0167525048676947,0,0,0,0,0,0.0640964935960295,0.16715012740928,0,0,0.00913895837777216,0.05267562964515,0,0.0326719185806538,0,0.0516769866296791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139544840095521,0,0.0110183792002488,0.0052043514648088,0,-0.00190812012074842,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.0704466295896782,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954506111679548,0,0,0,0,0,0,0,0,0,0,-0.0573982147952978,0,0,0,0.743687279752238,0,-0.0252848170826776,0.00387444756429257,0,0,0,0,0,0
X600021.SH,0,0,0,0,0.202714839191732,0,0,0,0,-0.0541389859355727,0.330853383199514,0,0,-0.0742938853571363,0.016912476581004,0,0,0,0,0,0,0,0,0.224705115959232,-0.0736668290759479,0,0.175180059287536,0,-0.0361170009365362,0,0,0,0,0,0,0,0,0,0,0,-0.0288791461752023,0,0,0,0,0,0,0,0,-0.0586998817078681,0.00403699053115601,-0.003673295522389,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.057305474422938,0,0,0,0.0175271864207335,0,0,0,0,0,0,0.0271902878812966,0,0.129022446455484,0,0,0,0.128956587841403,0,0,0,0.0141078415747872,0,0,0,0,0,0,0,0,0,8.09401279982845e-05,0.0626173729983333,0,0,0.00564020534387248,-0.000862644340175463,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0.0702999405322547,0.170940828370188,0,0,0,0,0,0,0.335908220829036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469464626908847,0,0,0,0,0,0.072792550355152,0,0.00257311092735045,0,0,0,0,-3.46944695195361e-18,0,0.128342549310292,0,0,-0.0435493258430411,0.0169261871841022,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.056804875909051,0.0157311562014467,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412856708193973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191356142842243,0,0,0.0162784129125804,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0.119345628848382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00351428132323415,0,0,0.426380820011208,0,0.439173429755278,0,0,0,0,0,0,0.013988936103552,-0.00190126311342671,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.208720756158863,0,0,0,0,0,0,-0.0738842522338609,0,0,0,0,0,0,0,-0.175806211075303,0,0,0,0,0,0,-0.112040416150555,0,-0.16791465427202,0,0.0628327774906619,0,0,0,0,0,-0.0852098177177074,0,0,0,0.253815988589046,0,0,0,0.076711617182779,0,-0.211813409407463,-0.0193135408103875,0,0,0.0896786424939751,-0.0171520530583197,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.0636908058067078,0,0,0,0,-0.678479206040194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0689277640213455,0,0,0,0.590703248333488,0,0,0,0,0.483157332101804,0,0.475689561608945,0,0,0,-0.87125181691637,0,0
TED,0,0,0,1.41257489480204,0.84778161148226,0,0,0,0,0,0,-0.247106816039669,0,0,-1.30773690073478,0,0,0,0,0,0,0,0,0.12220544341464,0,0,0,0,0,0,0,-1.5620340725568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120314809196285,0,0,-0.950857108311078,1.20671402532084,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.10689291826205,-0.0397169985515402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141634851740167,0,0,0,0,0,0,0,0,0,0,0,0.0872668075496897,0,0,0,0,0,0,0,0,0,-0.0954358321659493,0,0,0,0.0914632982971095,0,-0.0218503299793306,0.00196885343565622,0,0.462992224786815,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0760073308365839,-0.0792395361631238,0.0808320726527105,0,0,0.0373128805940932,0,0,0,0,0,0,0,0,0,0,-0.080970923841249,0,-0.0473314237540129,0,0,0,0,0,0,0,0,0,0,-0.0474729113627533,0,0,0,0,0,-0.0459234361763968,0,-0.00173879064222631,0,0,0,-0.00694844342429484,0.00854948529495996,0.0135416092940705,0,0,0,0,0
MKvol,0,-0.000926188806252685,0,0,0,0,0,0,0,0.00107022616784098,0,0,0,0,0,0.0010644747144623,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000976012518499081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153061556972689,8.84383340541062e-05,0,0,0,0.00354573602928524,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11663070986038,0.018711387050786,0,0,0,0,0,0,0,0,0,-0.0282846729103268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107712358207956,0,0,-0.0457666883941081,0.0368865836868856,0,0,0.0494159069722487,0,0.0479615786812146,-0.0601745016079039,0.0415438525596062,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00674666011072235,0.0121523545768931,-0.0128611054525138,0,0,0,-0.0108598837868144,0,0
CarbonVol_Hubei,0.00079064105042326,0,0,0,0,0,0,0,-0.016023192837867,0,0,0.0122979167775624,0,0,0,0.00482611934489465,0,0.0278333374333178,0,0,0,0,0,0,6.51305836871707e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132348599313942,0.00813643343748586,0,0,0,0,0,0
