,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600309.SH,X601898.SH,X600688.SH,X600795.SH,X601992.SH,X601600.SH,X300072.SZ,X600660.SH,X601991.SH,X600188.SH,X600362.SH,X600547.SH,X002466.SZ,X600886.SH,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X000898.SZ,X000959.SZ,X600339.SH,X600489.SH,X601158.SH,X002460.SZ,X000723.SZ,X600299.SH,X002271.SZ,X000883.SZ,X600008.SH,X600176.SH,X600219.SH,X600352.SH,X000630.SZ,X000408.SZ,X600578.SH,X000792.SZ,X000786.SZ,X000539.SZ,X000983.SZ,X600808.SH,X600583.SH,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.200866294377612,0,0,0.0210946826372817,0,0,0,0,0,0,0,0,0,0,0,-0.0304679173032247,0,0,0,0,0,0,0,0.0180220248910189,0,0,0,0,0,0,0,-0.0182610951791989,0,0.0105312601875538,0,0,-0.0231079820922558,0,-0.0158932268116474,0.0107912584884074,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0243285687972546,0,0,0,0,0,0,0,0,0,0,-0.151307457412793,0,0,0,0,0,0,0,0,-0.0317070369119198,-0.0393306865664605,0,0,0,-1.73472347597681e-18,0.04700571083053,0,0.012717882653125,0.0554046854698623,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00044726156167606,0,-0.084203224158944,0,0,0,0,0
X601088.SH,0,0,0,0.0317571643470409,0,0,0,0,0,0,0,-0.00510215755339297,0,0,0,0,0,0,0.0364176449348664,0,0,0,0,0,0,0.00319403853012652,0,0,0,0,0.0147451994994699,0,0,0,0,-0.0242094918767464,0,0,0,0,0,0,0,0.00186113247254679,-0.0165813637799316,0,0,0,0,0,-0.0116872393998606,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037402991997084,0,0,0,0,0,0,0,0,0.0903562616245881,-0.047819296888322,0.055081138234186,0,0,0.0134088159226024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557758204981887,0.108418232514058,0,0,0,-0.0166831292593531,0.00300296941447672,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167079135049702,-0.0680615971221591,-0.0174433324020416,0,0,0.0508643309795657,0,0,0,0,0,0.345574320594829,0,0,0,0,0,0,0,0.0196992608104834,0,-0.0364451058274713,0,0,0,0,0.181275750782277,0,0,0,0,0,0,0,0,0,-0.000167355245016108,-0.00434108137217936,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657703287349833,0,0,0.0136549439150211,0,0,0.216790018119873,0.0820187136504513,0,0,0,0,0.0326417342645676,0,0,0.0124804730187039,0,0,0,0,0,0,0,0,0,0,0,0,0.0414522970866746,0,0,0,0,0,0,0.00131317737088631,0.0407475252177575,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0605061565570629,0,0,0,0,0,0,0,0.0660004715269656,0,0,0.1858919986036,0,0,0,0,0,0,0,0,0,0.0760788928519954,0,0,0,0,0,-0.0568969086591779,0,0,0,0.0822283725858936,0,0.0563803276709303,0,0,-0.00238554441946985,-0.0368958460464992,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0728576557143255,-0.0561128926051835,-0.106606758297215,0.188926774115789,0.100925962344186,0,0.325638206579487,0,0,0,0.173119985280682,0,0.0177295906107644,0,0,0,0,0,0,0,0,0,0,0,0,0.0482518666538516,0,0,0,0,0,0,0,0.0528747892414892,0.128012394670306,0,0,-0.0609799577835154,0,0,-0.0219362979826181,-0.021866081992983,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,-0.0238105334795516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184583895850579,0,0,0.114275581837732,0,0.0216750992977794,0,0.0715753051674768,0.0132549961571566,0,0,0,0,0,0.0073322548684068,0,0,0.0569012802469421,0.001225074679209,0,0,0,0,0.176541375072064,0,0.0601201153074797,0,0,-0.00611635991735178,0,0,0,0,0,0,0
X600688.SH,0,0.184631206014902,0,0,0.0386523846465855,0,0,0,0,0,0,0,0,-0.0234680075432099,0.0392441996921718,-0.00192860545841466,0,0,-0.0347528515236055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133995412837127,0,0,0,0,0,0,-0.0331876837861312,0,0,0,0,0,0,0,-0.0177361994157374,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0122316173481106,0,0,0,0,0,0,0.0519424173477181,0,0,0,0.0669264598883046,0,0,0,0,-0.0360264821338241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398038083636724,0,0,0,0.0135533844375545,0,0,0,0,-0.0185020406119645,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125118786034267,0,0,0.785602771536748,0,0,0,0.0513465404151658,0,0,0,0,0,0,0,0,0.237608508824418,0,0,0,0,0,0,0,0,0,0,0,0.0931325198921005,0,0,-0.0429263833611086,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.00304595083396128,0,0,0,0,0.0724707550466733,0,0,0,0,0,0,0,0,0,0.173571249494205,0,0,0,0.146952819742183,0,0.069111867607476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250107272109705,0,0.0640308549696631,0,0,-0.00861434170993627,-0.0305457974878129,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.243368122512149,-0.155875388133519,0,0.548067852833583,0,0,0,0,0,0,0,0,0,0,-0.236969754451832,0,0,0,0,0,0,0,0,0,-0.10160202741032,0,0,0,0,0,0,0.183610917524426,0,0,0,0,-0.296915283903589,0,0,0,0,0,0,0,0,0,-0.0503115217618166,0.0141267602454087,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.164934345767922,0,0,0,0,0,0,0,0,0.0169743789450369,0,0,0,0,0,0,0,0,-0.0279672766926809,0,0,-0.0739011511503562,0,0,0,0,0,0,0,0.122127588613302,0,0,0.0561814201223209,0,0,0,0.24141403594519,0,0,0,0,0,0,0,0,0,0.0176243790632226,-0.00759893723877479,0,0,0,-0.135216130868423,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0758404320639677,0,0,0,0,0,0,0,0,0,0.207194175351126,0,0,0,0,0,0,0,0,0,0,0.0213484215055887,0,0,0,0,0,0,0.137885789312162,0.193389051578366,0,0,0,0,0,0,0.0249496278226972,-0.136167966801293,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.0913985472189247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142911292286766,0,0,0,0,-0.0675642775463667,0,0,0,0,0,0,0,0.0574051118349642,0.0104461456110296,0,0,0,0,0,0,0,0,0.130368052126134,0,0,0,0,-0.00910072531623786,-0.0331765404621097,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.052424895819541,0,0,0,0,0,0,0,0.0319559570056236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359178580139719,0,0,0,0,0,0,0,0,0,0.31672641862413,0,0,0,0,-0.0104528367204127,-0.0125648865739637,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00966951195972544,0,0,0,0.0356251840681682,0,0,-0.0249203666471126,0,0,0,0,0.272292944122388,0,0,0,0,0.0577146370763035,0,0,0.152620734199107,0,0,0,0,0.113136409915038,0,0,0.00269876425609655,0,0,0,-0.553896806388937,0.204997870324956,0,-0.0394420896946047,0.0709851072167967,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0451497283734411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.563842580941871,0,0,-0.106455222474616,0,0,0,0,0,0,0,0,0,0,0,0.160135235974691,0,0,0,0,-0.0081227003062406,-0.0250984444152849,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.211650618974502,0,0,0,0,0,0.0264765430543108,-0.091922655058664,0,0,0.109172131031734,0.0914612764987899,0,0,0,0,0,0.0205673460048259,0.0759469879009448,0,0,0,0,0,0,0,0,0,0,0,0,0.049789022649788,-0.046095172048194,0,0,0,0.0237677350125452,0.03842084963482,0,-0.0956233558414621,0.0589664408723677,0,0,0,-0.097630150051165,0,0.00384712903317468,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0656892087186822,0,0,0,0,0,0,0.0315185867029656,0,0,0,0,0,0,0,0,0,0.0926325519526177,0,0,0,0.0258496900250992,0,0,0,0,0,0,0,0,0.00903592625957285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00997884475964173,0.0161224784264998,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140660988548285,0,0,0,0,0,0,0,0,0,0.471814170228325,0,0,0,0,0,0,-0.0754859810182021,0,0.265078397465397,0,0,0,0,0,0.0696966223184109,0,0.259518062888674,0.295927425915003,0,0,0,0,0,-0.00515152621642908,-4.33680868994202e-19,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0383946245966659,0,0,0,0.047311051892905,0,0,0,0,0,0,0,0,0.0251386036778286,0,0,0,0.114502305023183,0,0.0322310500823768,0,0,0,0,0,0,0,0,0,0,0,0,0.011236714321918,0.0348582087617161,0.0430625359826294,0,0.0326097287352961,0,0,-0.0120049398195747,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299128262792371,0,0,0,0.106718032123602,0,9.95998706949108e-05,0,0,0.00413505362529918,0,0,0,0,0,0.324377620230527,0,0.161344370108123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500205535672978,0,0,0,0,-0.0120653954102166,-0.00114592867658702,0,0,0,0,0,0
X000898.SZ,0,0,0,0.338434208837353,0,0,0,0,0,0,0,0.0117613437687728,0,0,0,0,0,0.105045533120728,0,0,0,0,0,0,0,0,0.125587443423755,0.105136691454562,0,0,0.0570529207645872,0,0,0,0,0,0,0,0,0,0.084657874472718,0,0,-0.10378155664757,0,0.113561741664036,0,0,0,0,-0.0105455840159628,0.00543574707172958,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151273924087835,0,0,0,0,0,0,0,0,0,0.167737503389366,0,0,-0.175570627193094,0,0.0459678046457489,0,0,0,0,-0.0342418517291796,0.278486062693845,0,0,0,0,0,0,0.459338341748461,0,0,0.0411804705916862,0,0,0,-0.00789316029394073,-0.122952647522776,0,0,0,0,0,0
X600339.SH,0,-0.11581704656113,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0827358541234206,0.257692745463946,0,0,0,0,0,0,0,0,0,-0.0268558284265524,0,0,0,0.0319056454012423,0,0,0,0,0.282044564050323,0,0,0,0,0.00886603524072844,0,0,0,0,0,0.0352363563837685,0.44471917284235,0,0,-0.0182889035570656,0.0243490789478661,0,0,0,0.291500714186651,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598448583003796,0,0,0,0,5.42101086242752e-20,0,0,0.0741914048039286,0,0.078577222035373,0,0,0,0,0,0,0,0,0.0774398833340608,0,0,0,0.108674663173454,0.168478440127353,0,0,0,-0.020363986199826,-0.0235347761075459,0,0,0,0,0,0
X601158.SH,0,0,0,0.0386369469569529,0,0,0,0,0,0,0,0,0,0,0,0,0.112179821207137,0,-0.0103118381402447,0,0,0,0.0536193676234093,0,0,0,0,0,0,0,0.0140362251155944,0,0,0.0251403420801274,0,0,0.102624530257731,0.0407363201405788,0,0,0,0,0,0,0.0102622753245337,0,0,0,0,0,-0.00478697606829905,0.00779890504188398,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0739238471284211,0,0,0,0,0,0,0,0.743718366458985,0,0,0.0292945773437134,0,0,0,0,0.18307500675124,0.0905530419293515,0,0,0,0,0,0,0.03498688155734,0,0,0,0,0.0150020627227676,0,0,-0.175845514628371,0,0,0,0,0,0,-0.0126603255562693,0.0280440206319702,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00444550401938561,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,-0.062426490077167,0,0,0,0,0,0,0,0,0,0,0.0161748571515114,0,0,0,0,0,0,0,-0.0279792092268676,0.1179769911649,0.19625170933622,0,0,0,0,0,0,0,0,0,0,0,0.0856439000438243,0,0,0,0,0.00903486072840704,0,0,0,0,-0.0180828999069443,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.069934552274263,0.239498417005734,-0.14887715668507,0,0,0,0,0,-0.0111833443857845,0,0,0.356007434379603,0,0,0,0,-0.0132037367099426,0,0,0,0,0,0,0.021425437315103,0,0,0,-0.0230636877252026,0,0,0,0,0,0.120501847892647,0,0,0,0,0,0,0.18358335252056,-0.103250522562423,-0.232224465570612,0,0,0,0,0.0168600237024185,-0.0604181478663608,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258452601565324,0,0,0,0.0272561263953352,0,0,0.0463587996475925,0,0,0,0,0.0188613761410212,0,0,0.00663399708492682,0,0,0,0,0,0,0,0,0,0,0.0443141513567172,0.0478548977300041,0,0.052589671463249,0.0192123630792657,0,0,0.0936735325424908,0,-0.0164739429802124,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,-0.141277415876948,0,0,0,0,0,0.69882113030786,-0.17592935809098,0,0,0,-0.193292411578775,0,0.10172848381272,0,0.129778561586938,0,0,0,0,0,0,0,0,0,0.0145825189020083,0,0,0.0611699937782241,0,0,0,0,0,0,0.313097229250991,0.425830991182873,0,0.273462652825147,0,0,0,0,0,0,-0.0357045312757646,0.0276268944496309,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.353429137035785,0,0,0,0.0400749065507723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619761763214387,0,0,0,0.108992447472166,0,0,0.0477245197694181,0,0,0,0,0,0,0,0.0197226640260617,0,0.12905458398642,0,0,0,0,0.0313319142428063,0,0.0201587496543868,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184374825279668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382870345117063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869293185636165,0,0,0,0,-0.0171392533675366,0.00455090275585559,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101975669440198,0,0.00880175489466344,0,0,0,0,0.0147069360398796,0,0,0,0,0,0,0,-0.0195660268558948,0,2.16840434497101e-19,0,0,0,0,-0.00779707294407606,-0.00494163352542905,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383920741694624,0,0,0,0,0,0,0,0,0,0,0,0.0278839802697145,0,0,0.156865368645248,0,0,0,0,0,0,0,0,0,0.0678178372387544,0,0,0,0.0233437145558625,0.046470136470085,0,0,0,0,-0.015085942349035,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,-0.117664810855867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309953769002849,0,0,0,0,0,0,0,0.110298064560155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0564664358232468,0.0362083851165046,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0.129766368126622,0,0,-0.0608740275191505,0,0,0,0,0,0,0,0,0,0,0.166735306164789,0,0,0,0.0101285465360793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028698528641676,0.0537798229260607,0,3.46944695195361e-18,0,0.17570168894196,0,0,-0.027969893664808,0,0,0,0,0,0,0
