,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601898.SH,X600309.SH,X601600.SH,X600688.SH,X600795.SH,X601992.SH,X600188.SH,X300072.SZ,X002466.SZ,X600660.SH,X600362.SH,X601991.SH,X600547.SH,X600886.SH,X600111.SH,X000709.SZ,X600027.SH,X600157.SH,X000898.SZ,X000959.SZ,X002460.SZ,X600339.SH,X600489.SH,X601158.SH,X002271.SZ,X000723.SZ,X000883.SZ,X600299.SH,X600808.SH,X600516.SH,X600219.SH,X600176.SH,X000630.SZ,X600352.SH,X000792.SZ,X600578.SH,X600008.SH,X002092.SZ,X000408.SZ,X000983.SZ,X600549.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000898.SZ,0,0,0,0.394241110926792,0,0,0,0,-0.0255085048564402,0,0,0,0.0330983324036492,0,0,0,0,0.194840575950883,0,0,0,0,0,0,0,0,0,0,0.0397735891878186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524231128126276,0.0754240123053498,0.0890491756796293,0,0,-0.00823013157766393,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.139419260866382,0,0,0,-0.0188162155262281,0,0.0868085216486214,0.0418537661471571,0,0,0.37765316147432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988651878205439,0,0,0,0,0.0449475428205571,0,0,0,0.0671316488896005,0,0,0,0,-0.00748309075968514,-0.0568132174355833,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105455434627569,0,0,0.637130304713318,-0.00123094043922232,0,0,0.127579379191791,0,0,0.0185990577735348,0,0,0,0,0,0.0798372858115449,0.0134916340444083,0,0,0,0,0,0,0.172879383333454,0,0,0,0,0,0.087759233310615,0.0594868323437904,0,0,0,0,0,0,0,-0.0120423942830661,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0566997002387058,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0825780651276765,0,0,0,0.447228173842399,-0.0265420280570722,0,0,0,0,0,0,0.242777142294027,0,0.351842209362136,0,0,0,0,-0.00605361759828824,0,0,0,0,0.180878490034933,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285223534339069,0,0,0,0,0,0,0,0,0,0.0908542278647224,0,0,0,0,0.115124761935365,0,0,0,0,0,0,0,0.167286839448407,0,0,0,0,0,0,0.0454034582613944,0,0,0,0.0411801805504267,0,0,0,-0.0279246784858051,0,0,0,0,0,0,0
X601158.SH,0,0,0,0.0986730724500818,0,0,0,0,0,0,0,0,0,0.121056762539668,0,0,0,0,0,-0.0195934612884156,0,0,0.0361332107290732,0,0,0,0,-8.67361737988404e-19,-0.0240669436961115,0,0,0,0,0,0,0.0470440225939355,0,0,0.0244144498454613,0,0,-0.053607307412495,0,0,0,0,0,0,0.0539528243332705,0,-0.00364267904248053,-0.0179132247871998,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0628139386804158,0,-0.103758361445019,0,0,0,0,0,0,0,0.10692490417652,-0.0175196918827592,0.497545614451614,0,0,0,0,0,0,0,0,0,0,0,-0.134118698139645,0,0,0,0,0,0,0.0641130389880289,0,0,0,0,0,0,0,0,0,0.0627806230494655,0,0,0,0,0.0360039534125154,-0.0718809195650438,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0410404395834491,0,0,0,0,0,0,0.0115858263972235,0,0,0.0615148992897075,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0430791973957207,0.000867203441562652,0,0,0,0,-0.0871079734069978,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224878403986147,0,0.011177448097223,0,0,0,0,0,0,0.0482904704438679,0,0,0,0,0.00718024478159611,0.0474622020464652,0,0,0,0,0,0,0.0182527380365122,0,0,0,0,0,0.0593667326870323,0.0316799531556678,0,0.0756906490291745,0,0,0,0,0,-0.010987955272982,-0.0227538653612392,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,-0.0611371644423295,0,0,0,0,0,0,0,0,0,0.099680024184224,0,0,0,0,0,0,0,-0.00921707024626004,-0.0205129144803889,0.119102415145236,0.176706234713242,0,0,0,0,0,0,-0.0173044311678636,0,0,0,0,0,0,0,0,0.100155352159541,0,0,0,0,-0.0218785997364603,0.00229648733203635,0,0,0,0,0,0
X600808.SH,0,0,0,0.31614201268785,0,0,0,0,0,0,0,0,0,0.0585934364870565,0,0,0,0,0,0,0,0.0449769436929995,0,0,0,0,0,0.0709914850678678,0.0568539045890206,0,0,0,0,0,0,0,0.0488549549842901,0,0,0,0,0,0,0,0.0862334469016258,0,0.0641733472208781,0,0,0,-0.00779259580496627,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178468956954208,0,0,0,0,0,0.290488893806031,0,0.284028312937416,-0.0274123082396852,0,0,0,0,0,0,0.126307219841422,0,0,0.0870576323540025,0,0,0.153091940478552,-0.0359786181754331,-0.0267469800348176,0,0,0,0,0,0,0.00348897261505457,0.0852920763205741,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021046873562585,-0.0134671500310071,0,0,0,0,0,0,0.0630656382965738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043098433371208,0,0,0,-0.0139091417738425,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.280998171920513,0,0,0,0.18902652741768,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0311978181337216,0,-0.0155812227159692,0,0,0,0,0,0,0.052881231243707,0,0,0,0,0,0,0,0.144888632391738,0,0,0.113873785691296,0,0,0.0173101134444934,0.0302577345946224,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667442046812638,0,0,0,0.0345470846495992,0,0,0,0,0.115611713775625,0.0866328550314033,0,0,0,0,0,0,0,0.00180494024685678,0,0,0,0,0,0,0,0,0.0655409782056025,0.0981448414479637,0,0,0,-0.0200167048854975,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.123753356885133,0,0,0.027415902571509,0,0,0,0.0153282661819726,0,-0.0135504520813021,0,0.061684761116961,0,-0.0406644544934874,0,0,0,0.0304369476202547,0,0,0,0,0.0200638375837115,0,0,0,0,0,0,0,0,0,0,0.0151534792314303,0,0,0,0.0380529415626265,0,0,0,0,0,0,0,-0.0113603817070464,0.00889501039526582,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0772481234685923,0.256832077497058,0,0,0,0,0,-0.0381777142967087,0,0,0.0409573407455815,0,0,0,0,0,0,0.0174804617408862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0886726750430058,0,0.118005775803514,0.166167704850273,0,0.0329926955230547,-0.00798528161942912,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.105594225779233,0.141352977757825,0,0,0,0,0.0543568837792027,0,0,0,0,0,0,0,0,0.134657430453081,0,0,0,0,0,0,0.188049870052987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215652612599163,0,0,0,-0.0139473100049747,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0.0453359750108536,-0.160807280709956,0,-0.0237952836648874,0,0,0,0.720328231016728,-0.249763276411733,0.0974984741449879,0,-0.152795151435979,0,0,0,0,0,0,0,0,0,0,0.112286179189821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586642794021783,0,0,0.396717041396693,0,0,0,0,-0.0129474254911063,-0.000648013697937503,0,0,0,-0.000899086206676001,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159178990924298,0.168049879410942,0,0,0,0,0,0,0.0768669869484897,0,0.190411730001151,0,0,0,0,0,0,0.209132869882794,0.0726998295139345,0,0,0,-0.0320134804447247,0.0278932963034864,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,-0.0672036809764966,0,0,0,0,0,-0.116431202005127,0,0,0,0,0.0990325312503813,0,0,0,0,0,0,0,0,0.270013876209202,0,0,0,0,0,0,0,0,0,0,0.398448653522027,0,0,0,0.15448942870844,0,0,0,0,0,0,-0.0358587896933503,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181015636449443,0,0.265019886801697,0,0,0,0,0,0,0,0.00806577025848871,0,0,0.103516395890248,0.0797401439302464,0,0,0,0,0,0.440584426035908,0.0458270752299341,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00713427548845287,-0.0233059322539569,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241689878826384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255950457013893,0,0,0,0.0495352836770062,0,0,0,0.266174865574563,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623697976812331,0,0,0,0.259660219237292,0,0,0,0,0,0,0,0,0,0,0,0,0.0498320827774561,0,0,0,0,0,0,0,0,0.0131086894216145,0.0207814942231123,0,0,0,0,-0.0153976033245744,-0.0432010721782774,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0383121261493232,0,0,0,0,0,0,0,0,0,0,0.0426954854565,0,0,0,0,0,0,-0.0357894315793911,0,0,0,0,0,0.0465103755829966,0,0,0,0,0,0,-0.0406116186972761,-0.0504966614826043,0,0,0,0,0,0,0.0496776257542722,0,-0.0462412507308499,0,0,0,0,0.0287911402828217,-0.0434773599855534,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104825120523237,0,0,0.206100870079355,0,0.694164514964485,0,-0.074666813231094,0,0,0,0,0,0.695995131192457,0,0,0.782162357031031,0,0,0,0,0,0,0,0,0,0,0,0,-0.964666806944143,0,-1.1601607460173,0,0,1.47245874855712,0,2.53822887722798,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.762178867372806,0,0,0,0,0,0,0,-0.16224643291088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288413067820562,0,0,0,0,0,0,0.105980266390324,0,0,0,0,-1.91388477538067,0,0
RealEstate_excess,0,0,0,0,-0.0887125370468644,0,-0.0340143168127191,0,-0.0657658256448566,0,0,0,0,-0.0866356942038951,0,-0.0261173281061634,0,0,-0.0337344674509437,0,0,0,0,0,0,0,-0.044845727690341,0,0,0,0,0,0,0,0.193511838771627,0,-0.0933502648127442,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.0293921688502834,0.00558805823130296,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185090366760382,0,0,0,-0.0445849816990291,0,0,0,0.0240317461586478,0,0,0,0,-0.00678186250629991,0,0,0,0,0,0,0,0,-0.000758534579181468,0,0,0,0,0,0.029882165052725,0,-0.012826560375483,0.0192581760583002,0,0,-0.0247551498549121,0,0,-0.0138057985738493,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.000120250123195441,0,0.000445190327878591,-0.00101513682724581,0,0,0,-0.00091155396593116,0,0,0.00280127183575586,0,0,0,0.000232206589440774,0,0,0,0,0,0,0,0,0,0.000564374560023357,0,0,0,0,0.00118961932227816,-0.00245748500897684,-0.000300751578816644,0,0,0,0,0,0,-0.000883040411585605,0.000515034330620336,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436771228861579,0,0,0,0,0,0.0810199095189351,0,0,0,0,0,-0.0408427877546055,0,0,-0.00860680496414768,0,0,0,0,0,0,0,0.104136828673329,0,0,0,0,0,0,-0.0272289626427826,0,0,0,0,0,0,-0.0607470088220983,0.0741333068854938,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.00758380522944097,0,0,0,-0.0152075175542806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021558106364364,0,0,0,0,0,0,0,0,-0.00347128651840739,0,0,0,0,-0.0172623913113443,0.027837275999516,0,0,0,0.0507332696507286,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00525200366646408,-0.000373635673483291,0,0,0,-0.0681220343463725,0,0
