,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X600688.SH,X601991.SH,X600188.SH,X601600.SH,X600795.SH,X600362.SH,X600886.SH,X000898.SZ,X002466.SZ,X600516.SH,X600547.SH,X300072.SZ,X601992.SH,X600027.SH,X600111.SH,X600176.SH,X002460.SZ,X600352.SH,X000553.SZ,X002110.SZ,X600299.SH,X600808.SH,X000786.SZ,X000932.SZ,X600801.SH,X600426.SH,X000709.SZ,X000883.SZ,X601003.SH,X601158.SH,X601699.SH,X600219.SH,X600339.SH,X600583.SH,X002271.SZ,X000408.SZ,X000830.SZ,X600782.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0916670349634363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.057056100048534,0,0.0961194674406473,0,0,0,0.145495391621315,0.0259717180394377,0,0.0024133349401264,-0.0102876641105249,0,0,0,0,0,0
X600028.SH,0.0324727905467846,0,0.353727773060534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111359910405717,-0.00424295480075459,0,-0.123002979991918,0,0.0184461575670416,0,0,0,-0.0259816666356247,0,0,0,-0.00840748382318337,0,0,0.0430951525610012,0,0,0.052083919466701,0,0.112650621020042,0,0,0.00582803737846083,0.00511933511772088,0,0,0,0,0,0
X601088.SH,0,0.0281559657786801,0,0,0,0,-0.0567318619301225,0,0,0,0,0,0.461106021912405,0,0,0.0865657235524806,0,0,0.0479509388392483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127529865175839,0,0,0,0,0,0.0249524270975663,0,0,0,0,-0.00561949111901838,-0.0230071194681186,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0436565352629212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842460445881065,0,0,0.0884971296761641,0,0.169930026858594,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0669252803273589,0,0,0,0,0.00506604529276307,0.00767611170127158,0,0,0,0,0,0
X600019.SH,0,0,0,0.17025737577022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133311798945643,0,0,0,0,0,0,0,0,0,0,0,0.232477034425739,0,0.122377170628239,0,0,0,0.0256801602887669,0,0,0,0,0.0302678255862845,0.0454172444155386,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141070958845212,0,0,0,0,0,0,0,0,0,0,0,0,0.134047570122917,-0.196202487039979,0.146597504760979,0,0.139383684207115,0,0,0,0,0,0,0,0,0,0,0,0.38400883411815,0,0,0.0151594474358312,0.0217045423715951,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,-0.0427038215109837,0,0,0,0,0,0,0,0,0,0,0,0.20360664546255,0,0,0,0.635101447087409,0,0,0,0,0,-0.0538320946434606,0,0,0,-0.0387169586014413,0,0,0,0,0,0,0,0,-0.0228593225868012,0,0,0,-4.33680868994202e-19,0,0,-0.00567789074503344,0.0190016133514927,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897037248311553,0,0,0,0,0,0,0.0502695872882229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779418768011951,0.355841533952843,0.119298519631848,0,0.00253708925083907,-0.0193295317384964,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290809521895604,0,0,0,0,0,0.0196759646767763,0,0,0.123109572601073,0,0,0.0214077242352613,0,0,0,0,0,0,0,0,0,0,0,0,0.0601442432631025,0,0,0,0,0,0,0,0.0360745469227847,0.0274346224311946,0,-0.00280650126014162,0,0,0,0,0,0,0
X600660.SH,0,0.176872776037065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722287685633911,0,0,0,0,0,0,0.0110721360634433,0.0260399736176959,0,0,0,0,0,0,0,0,0.0821528798128114,0,0,0,0,0,0,0,0,0.0298077515202502,0,0,0,0,0,0.0222476547075216,0,0,0,0,0,0
X600688.SH,0,0.0440209370801617,0.040354166685589,0,0,0,0,0.026532575859882,0,0,0,0,0,0,0,0.267313202384151,0,0,0.050815326827677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474439839345145,0,0,0,0.0338214986259414,0,0.00109483985849472,-0.00205396594522615,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0235435631936829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154535345301617,0.016284017957836,0,0,0.106079497345751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128229539470109,0.0313313584793349,0,0,0,0.0894390249838927,0,-0.00206397569619672,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645065556585905,0,0,0,0,0,0,0,0,0.201211733001863,0,0.331839642525984,0,0,0,0,0,0,0,0,0.0040109085546201,0.00881242904940827,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.129656793645586,0,0,0,0.0513429548109051,0,0,0.0621952261984312,0,0,0,0,0,0,0.0743024780107383,0,0,0.0354645734574423,0,0,0,0.111742576998787,0,0,0,0,0,0,0,0,0,0,0.100233094583471,0,0,0.00339673306089648,0,0,0.256949151349831,0,0,0,0.00850909260616322,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.00872249117610245,0,0,0,0.264545831412416,0,0,0,0,0,0,0,0,0.040388546416316,0,0.169848335396856,0.0336881547533102,0,0,0,0,0,0,0.0302942643333444,0,0,0,0,0,0,0,0,0,0,0,0.0567786110791191,0,0,0.0187075636519983,0,0,0,-0.00304984921649301,0.00204529117512957,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.103916471529641,0.138225059519921,0,0,0,0,0,0,0,0.356480537765937,0,0,0,0,0.0216931732425603,0,0,0,0,0,0,0,0,0.0101503474325417,0,0,0,0,0,0,0,0,0,0,0,0,0.0334095677406177,0,0.00840354561454184,0.126240021904729,0.0355668023367159,0,0,0,0,0.000407303599124492,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559912083585021,0,0.239588944076907,0,0.0781931296570038,-0.0355084344208054,0.0174486044263176,0,0,0.141263197966408,0,0.0623597078472133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00588520966305929,-0.00675085537903377,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222251090767575,0,0,0,0,0,0,0.066150927690147,0,0.211603083842636,0.0526646587428527,0,0,0,0,0,0.225505932533106,0,0,0,0.0213008975115826,0,0,0,0,0.0857507462364858,0,0,0.00504194976559183,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.0724153715110488,0,0,0,0.312020336025489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.790330280706201,0,0,0.00228934436535253,0,0,0,0,0,0,0,0,0,0,-0.129554707282791,0,0,0,0,0,0,0,0,0.00801976692866739,0,0,0,0,0,0,0
