,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600886.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X601991.SH,X601600.SH,X600688.SH,X600027.SH,X600157.SH,X002075.SZ,X600362.SH,X600111.SH,X600188.SH,X600583.SH,X000539.SZ,X000709.SZ,X601158.SH,X000027.SZ,X601992.SH,X600309.SH,X000898.SZ,X000883.SZ,X600021.SH,X600352.SH,X600660.SH,X600022.SH,X000792.SZ,X600307.SH,X000629.SZ,X601918.SH,X600863.SH,X600098.SH,X600623.SH,X002470.SZ,X600808.SH,X600578.SH,X600489.SH,X600612.SH,X000825.SZ,X000060.SZ,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600027.SH,0,0,0,0,0.0976966310238763,0,0,0,0,0,0.201487534815511,0,0.0532634097823361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496931751554984,0,0,0,0.38414815987916,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256819035249482,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487953814832047,0,0,0,0,0,0,0,0,0.0914486382008485,0,0.220163813215599,0,0.0998833754673914,0,0,0,0,0,0,0.0349389142360264,0,0.141241404364435,0,0,0,0,-0.00539104696064265,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762797245602075,0,0,0,0,0.0261629181655731,0,0,0.0837405529127553,0,0,0,0.0147713093009412,0.0247980874775878,0,0.262435578294489,0,0.0199877245267064,0,0.0123774203470412,0,0,0,0,0,0,-0.00626313739168681,0,0,0,0,0,0
X600111.SH,0,0,0.024081885743931,0.0399650667758128,0,0,0,0,0,0,0,0,0,0,0,0,0.197007415704262,0,0,0.102113623787196,0,0,0,0,0,0,0,0,0.264330221310113,0,0,0,0,0.000845573585160818,0,0,0.00698716156517707,0,0.127999647961596,0,0,0,0,0,0,0,0,0,-0.0120639203609078,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.257273891204694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103138117627809,0,0,0,0,0,0,0,0.0507735906465822,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159599370952399,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0.380547890234585,0.157797134235155,0,0,0,0.106842827492121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102028687209486,0,0.0190455611190699,0,0,0,0,0,0,0.04914748978926,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0.285401740960262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144040459692857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706612099048868,0,0,0,0,0,0,0,0,0,0,0.0544953240990142,0,0,0,0,0,0,0
X000709.SZ,0.0305827785171138,0,0,0,0,0,0,0,0,0,0,0,0,0.278171835501165,0,0,0,0,0,0,0,0,0,0,0,0,0.0459422880100585,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0253946232923472,0.370712917583404,0,0.0689836355305204,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0614323068549669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20680505263035,0,0,0,0,0,0,0,0,0,0,0.000394533354658878,0,0,0,0,0,0.0450385919427829,0,0.0532766477605583,0,0.315723313130736,0,0,0,0,-0.00712609727791727,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155442633430872,0,0,0.0803359485293065,0,0.00704468641310521,0,0.0135912695579605,0,0,0.00159434654037462,0,0,0,0,0,0,0,0,0,0,-0.00134967905162624,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408180147362081,0,0,0.110660803497021,0,0,0.0569545388842158,0,0,0,0,0,0,0.0389228324011551,0.122216206670692,0,0.0387395832018021,0,0,0,0,0,0,0.0555071899374708,0,0,0,0.0291168362828145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.319928342924652,0,0.0478213360679053,0,0,0,0,0,0,0,0,0,0,0,0.0359526738836076,0,0,0,0,0,0,0,0.000856745331137115,0,0,0.23530758536091,0,0,0,0,0,0,0,0,0.126877420308239,0,0.00599272791339763,0,0,0,0,0,0,0,0,-0.00119372591742862,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.426808769703095,0,0,0,0,0.100712568724949,0,0,0,0,0,0.0980865724422287,0,0,0,0,0.0136835383041794,0.0527477672655176,0,0,0,0,0,0,0,0,0,0.0977574309755511,0,0,0,0,0,0.12994653054131,0,0,0,0,0,0.00604090001011263,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0.0219047639208913,0,0,0,0,0,0,0,0,0,0,0,0,0.0522341302464556,0,0,0,0,0,0.0410101748990203,0.25552248049064,0.103912648364235,0,0,0,0,0,0,0,0,0,0,0,0,0.014177944409826,0,0,0,0,0,0,0,0,0,0,-0.0208092749735015,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209589173471393,0,0,0,0.0122716906216728,0,0,0,4.33680868994202e-19,0,0,0.0191844628397036,0.0183622349319225,0,0.025890536580398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291514919509058,0,0.00337688897865598,0,0,0,0,0,0.269661968252182,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0884501512340127,0,0,0,0,0,0.0523596187949942,0,0,0,0,0,0,0,-0.0182491002587058,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.065090627898316,0,0.00416965966047037,0.0396305753677303,0,0,0.298977956672831,0,0,0,0,0,0,0,0.0294947086609919,0,0,0,0,0,0,0.104885566569508,0.0300495929075014,0,0,0,0,0,0,0,0.0609617252900673,0,0,0,0,0,0,0,0,0.0966979084815563,0,0,0,0,0,-0.0101995730713537,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169684741486837,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.00343472364004063,0,0.0728136135170708,0,0,0,0,0.0346097235377774,0.175379960194034,0,0.00743228183946852,0.152392361153365,0.11897077311265,0,0.0427027460969053,0,0,0,0,0,0.117676061138551,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910003564658161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.323043781251101,0,-3.46944695195361e-18,0,0,0,0,0,0,0.215098134509264,0,0,0,-0.00336213161653959,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00471480069883992,0,0,0,0,0,0,0.00800541434424944,0,0.280725313832811,0.00402898678325037,0,0,0,0,0,0,0,0,0,0,-0.00228548436477656,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00890625951172527,0,0,0,0,0,0,0,0,0,0,0,0.0784826658476991,0,0,0.068463842380028,0.124334218215333,0,0,0,0.223627670103142,0,0,0,0.00473884721123972,0,0.031921490367841,0,0,0,0,0,0,0,0,0.0115646949646347,0,0,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0451390076736672,0,0,0,0,0,0,0,0,0,0,0.0482744474513341,0,0,-0.00404470192228367,0,0.0423869366925919,0,0,0,0,0,0,0,0,0,0.330980122361716,0,0,0,0,0,0,0,0.11038637346091,0,0,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862876914122113,0,0,0,0,0,0,0,0,0,0.258532064322168,0,0,0,0,0,0,0,0,0,0,0,0.163705251144279,0,0,0,0,0,0,0,0,0,0,0,0,-0.00389666748541473,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0.055603473993047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503471227954652,0,0,0,0,0,0.0620081849689654,0.205060044360873,0,0,0.0849714468127564,0,0,0,0,0,0,0.136003633390055,0,0,-0.0400368988674105,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153699200866451,0,0,0,0.240739608307585,0,0.164059529434119,0,0,0,0,0,0,0,0,0,0.133185528037147,0,0,0,0,0.0101606131616824,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0.208357544209557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171162272485882,0.0193616919581555,0,0,0,0,0,0,0,0,0.23910196545547,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118739028294007,0,0,0.0589454724021718,0,0.133085183756177,0,0,0.00729166426548615,0.108934314876073,0.0728412359677398,0,0,0,0,0,0,0,0.128549537216748,0,0,0,-0.00165970619729295,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0.13977502716457,0,0,0,0.164461400186061,0,0,0,0,0,0,0,0,0,0.0076938635966573,0,0,0,0.0145551427427581,0.233464025007222,0,0,0,0,0,0,0,0,0,0,0.0360940713515902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.253779819187899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736424937551563,0,0,0.226734474055164,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.000965094017513464,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0.184809992336758,0,0,0,0,0,0,0.107772168198397,0,0,0,0.0603417305438467,0,0.112596179370944,0,0.0975458917288843,0,0,0.00698006005830181,0,0,0,0.0618643934471766,0,0,0,0,0,0.0384021615099698,0,0.00600085635746763,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0.367600754106816,0,0,0,0,0,0,0,0,0,0,0.0694509404515342,0,0,0,0,-3.46944695195361e-18,0.0904985193959933,0,0,0,0,0.0889118131947802,0.0846766916855364,0,0,0,0,0,0.126059089338547,0,0.0574214320153836,0.0474720675136146,0,0,0,0,-0.00334077235709924,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421098274461946,0,0,0,0,0,0,0,0,0,0,0,0.204323169403365,0,0.296849667416134,0,0,0,0.0227967458642404,0.0131536593198179,0,0,0,0,0,0,0,0,0,-0.0188277241663739,0,0,0,0,0,0,0
X600160.SH,0,0,0,-0.0329087819824123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16214951839217,0.21802533832142,0,0.0305116332827302,0,0,0,0,0.0201076337434676,0,0,0.194436040677503,0,0,0.0249332244824818,0.265533445502509,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155085065991457,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669181170667966,0,0,0,0,0,0,0,0,0.0580654063770732,0,0,0,0,0,-0.0414990653815813,0,0,-0.0305530403940132,0,0,0,-0.0541783739033225,0,0,0,0,0,0,-0.00384701071828587,0,0,0,0,0,0
Slope,0,0,0,-0.10711899256443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0549173613133414,0,-0.194260095259209,0,0,0,0,0,0,0,0,0,0,0,0,0.258898587047658,0,0,0,0,0,0,-0.45845650965686,0.236671311931543,0,0,0,0,0,0,0,1.10164749484361,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5433799531433,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0755207505722786,0,0,0,0,0,0,0,0,0.055492685295952,0,0,0,0,0,0,0,0,0,0,0,0.176740412519159,0,0,0,0,0,0,0.155663747041096,0,0,0,0,0,0,0,-0.0678788246382406,0,0,0,0.0238198443861631,0,-0.391781112236154,0.264079286450319,0,0.00133498345993634,-0.0227076911663587,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307988106786044,0,0,0,0,0,-0.103132182590762,0,0.046174377805062,0,-0.137879645881661,0,0,0,0,0,0,0.00484047696520958,0.156053816854578,0,0,-0.00556633789989512,0,-0.10434909181547,0,0.00445219783369719,0,0,0,-0.0549302381690549,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.000189153448889246,0,-0.000618296794699246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00239935712180943,0,0,0,0,0,0,-0.00474714298146062,0,0,-0.0237146111680193,0.00889205166641491,-0.00922483241202271,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0215927432478974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208129609623253,0,0,0,0,0,0,0,-0.0310379834184821,0,0,0,-0.0714098852003337,0,0,0,0,0,0,0,0,0,-0.0459767589594723,-0.0642470736179316,-0.00733481642959086,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316672194318955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018816614830196,0.0178800943418663,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00348902190836496,-0.00489835913771181,0,0,0,0,0,0
