,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600362.SH,X600299.SH,X600157.SH,X600111.SH,X000792.SZ,X601992.SH,X600188.SH,X601158.SH,X600160.SH,X600583.SH,X600623.SH,X000027.SZ,X000539.SZ,X600309.SH,X600352.SH,X600660.SH,X002466.SZ,X000630.SZ,X600098.SH,X000709.SZ,X000898.SZ,X000629.SZ,X000883.SZ,X600021.SH,X002470.SZ,X000060.SZ,X600547.SH,X000012.SZ,X600489.SH,X600578.SH,X002004.SZ,X600315.SH,X300072.SZ,X600863.SH,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.351008329362821,0,0,0,0,0,0,0,0,0.0745165246932895,0,0,0,0,0,0,0,0,0.00667340524589523,0.0472202346863622,0,8.67361737988404e-19,0.0486295904247878,0,0,0,0,0,0,0,0,0,0.0487395815141056,0,0,0,0,0,0,0,0.00618420828004077,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600028.SH,0.221820087642627,0,0,0,0,0,0.0725817464231084,0,0,0,0,0,0,0,0,0,0,0,0.00156064627695608,0,0.0937433795319711,0,0,0.184033562362806,0,0,0,0,0,0,0,0,0,0,0,0.0474540232425957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108381627731586,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.22468339006364,0,0,0,0,0,0,0,0,0,0,0,0,0.152609940807945,0,0,0,0,0,0,0,0,0,0,0,0,0.023394782405996,0,0,0,0,0,0.0197804806801415,0,0,0,0,0,0,0,0,0,0,-0.00226481434538229,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.248663916311268,0,0,0,0,0,0.00494981827732076,0,0.0864656521353438,0,0.0607840129766078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377160278482855,0,0.0349821411877252,0,0.0449555264228475,0,0,0,0,0,0,0,0,0,0.0187840453118708,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0.0393797322090157,0,0,0,-5.42101086242752e-20,0.017503654273315,0,0.200102190155876,0,0,0.135103999133463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124583203526093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0141406038108111,0.209240862729376,0.0361672619264552,0,0,0,0,0,0,0,0,0,0,0,0,0.0869927603121147,0,0,0,0,0,0.0526648620223805,0,0,0,0,0,0,0,0,0,0,-0.00294838106093067,0.0246528993638625,0,0,0,0,0,0
X600585.SH,0,0.20128551253327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00610077164089516,0.0619361708760469,0,0.0268095397772726,0.180306760725411,0,0,0,0.0143621263249561,0.063562124843773,0,0.0466842126677882,0,0,0,0,0,0,0,0,0.0527172815106115,0,0,0,0,0,0,0,0.0946560571935415,0,0,-0.0181701432836836,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.12669437232329,0,0,0,0.0824999525046673,0,0,0,0.0323779250154964,0,0.107840649278209,0,-1.0842021724855e-19,0,0,0.114699777537939,0,0,0,0,0.00380995253784109,0,0.0396472604359838,0.0495813119547895,0,0,0,0,0,0.0941452345923806,0,0.0200228136464884,0,0,0,0,0,0,0,0,-0.00270405258557254,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.00790843537646725,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0754921343829723,0.0860595641824082,0,0.0385392102546764,0,0,0,0,0,0,0,0,0,0.0764037464426581,0,0,0,0,0,0,0.0223128081582848,0,0,0,0,0,0,0,0,0,0,-0.00503151180590714,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0765524156453287,0,0,0,0.0850867540193873,0,0.0588238257065183,0,0,0,0.226804829900814,0,0.0283091503530597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161356481875575,0,0,0,0,0,0,0,0,0,0,0.00712536589905919,0,0,0,0,0,0,0
