,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X600547.SH,X000723.SZ,X600352.SH,X600660.SH,X601991.SH,X600688.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X601992.SH,X600027.SH,X600801.SH,X000898.SZ,X600176.SH,X600111.SH,X600516.SH,X002466.SZ,X000709.SZ,X002460.SZ,X000786.SZ,X600299.SH,X002271.SZ,X000629.SZ,X002110.SZ,X600219.SH,X600489.SH,X601158.SH,X600808.SH,X000990.SZ,X000883.SZ,X000553.SZ,X600985.SH,X000630.SZ,X000027.SZ,X000825.SZ,X600157.SH,X600583.SH,X600339.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.029102082776643,0,0,0.0743557671823452,0,0,0,0,0,0,0,0,0,0,0.108751778156679,0,0,0.00910096771960529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497758522388887,0,0,0,0,0,0,0,0,-0.0136493177040881,1.0842021724855e-19,0,0,0,-8.28097276240418e-05,0,0
X600028.SH,0,0,0.0502434647657018,0,0,0.0332543085007778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121888981477926,0,0,0.121059856312562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209117888505539,0,0,0.0105122230402912,0,0.0348009159338607,0,0,0,-0.0406162088593819,0,0,0,0,0,0
X601088.SH,0,0,0,0.125955876618162,0,0,0,0,0,0,0,0,-0.0326879599847429,0,0,0,0,0,0,0,0,0,0.085102410519456,0,0.0414856300595534,0.17984859628165,0,0,0,0,0.0223686564048105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123595347194199,0,0,0,0,0.00014704910330862,-0.0624885357659627,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0889797004085375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499200925574056,0,0,0,0,0,0,0,0,-0.00503559550444773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106987096435569,0,0,0,0,0,0,0
X600019.SH,0,0,0.107636450936866,0,0,0,0,0,0.0377358745819737,0,0,0.0394046887914276,0,0,0,0,0.0208337949263861,0,0,0.135957642439914,0,0,0.0648943558918495,0,0,0,0,0,0,0,0.0734352544758293,0.0122628846330074,0,0,0,0,0,0,0,0,0,0,0.0772446330108577,0,0,0,0.0583444205730885,0,0,0,0,0.0055406607858374,-0.00734853392491597,0,0,0,0,0,0
X600309.SH,0,0,0,0.181900365310604,0,0,0,0,0,0,0,0,0.0380044588468621,0,0,0,0,0,0,0,0,0,0,0,0,0.051235849428439,0,0,0,0,0.223325580251811,0,0,0,0.211418901116489,0,0,0,0,0.0346760721872547,0,0,0,0,0,0,0,0,0,0,0,-0.048618209418382,-0.0210140083680466,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0657260521184107,0,0,0,0,0,0,0,0,0,0,0,0,0.414281593346877,0,0,0.362611318887388,0,0,0,0,0,0,0,-0.00874054621821302,0.0226750850779337,0,0,0,0,0,0,0,0,-0.0316186685180128,0,0,0,0,0,0,0,0,0,0,0,0.0252360591594855,0,0,0,0,0.0744666900458419,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.00999440548807202,0,0,0,0.00381683468647459,0,0,0,0,0,0,0.140434500606846,0,0,0,0,0,0.0389660699831355,0,0,0,0,0,0.0137091707191299,0,0.066170174012854,0,0.228000005321834,0,0,0,0,0,0,0,0,0,0,0.183338998940714,0,0,0,0,0,-0.00702211128150611,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.128163132681671,0,0,0,0,0,0,0,0,0.00404117904488617,0,0,0.112536160710093,0,0,0.0872355943302094,0,0,0.121610434143816,0,0,0,0,0,0,0,0,0,0.273270845873623,0,0,0,0,0,0.0760100441466952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.195420806629241,0,0,0,0,0,0,0,0.133862704167531,0,0,0.147310392346327,0,0,0,0,0,0.0458355807670841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031144648234758,0,0.00674165619851558,0,0.0287544822053718,0,0,0,0,0,0,0,0,0,-0.0231280503427682,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0332543445063339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120052762448113,0,0,0,0,0.58763429053247,0,0,0,0,1.73472347597681e-18,-0.0140491672114952,0,0,0,0.0377774355017912,0,0,0,-0.0218091229570405,-0.00209029405388738,0,0,0,0,0.00997819196188815,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.215890501817517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401186608217858,0,0,0.045780822021856,0,0.0587468941949995,0.576755493053544,0,0.0659958197116195,0,0,0,0,0,0,0,0,0,0,0,0.203387831531255,0,0,0,0,0.011447948583892,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.0537500772441309,0,0,0,0,0,0,0,0,0,0,0.144431634157216,0,0,0,0,0,0,0,0.196145466751849,0,0.0677434072479458,0,0,0,0,0,0,0,0,0,0,0.173137730127434,0,0,0,0,0,0,0,-0.0829163296188861,0.206921514684766,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0808859463937815,0,0,0,0,0,0.00716891237777328,0,0,0,0,0,0,0,0.072969586422736,0,0,0,0,0.176043281675446,0.0753588972027847,0,0,0,0,0.0714054767689231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00631023670922573,0,0,0,0,-0.00384066332472382,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114731250750237,0,0,0,0,0,0.0822851644507079,0,0,0,0,0,0,0,0.183322046471502,0,0.0787664507427467,0,0,0,0,0,0,0,0,0,0.0590971200191067,0.035291175525365,0,0,0,0,-0.0164161960228437,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.041068811444003,0,0,0.228897455299657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00378590389924508,0,0,0,0,0,0,0.0561951689412549,0,0,0,0,0,0.164437027582644,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00771122723978701,0,0,0,-0.0257764022768959,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.165489581784702,0,0,0,0,0,0,0,0,0,0,0.076355648477469,0,0,0,0,0.0980501777201248,0,0,0,0,0,0.0620872312460414,0.0465072129834942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770108950141585,0.07090449656672,0,0,0,0,-0.00588312414136404,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.000449078585012281,0,0,0,0,0,-0.00889384060442974,0,0,0,0,0,0.0544884030858907,0,0,0.0524946153024161,0,0,0,0,0,0,0,0,0,-0.01191397927822,0,0,0,0,0,0,0,0.0481566250748085,0,0,0.0417782322263809,0,0.0520471237376726,0,0.0154032429049824,0,0,0,0,0,0.00693059211868105,0,0,0,0.00442751399345072,0,0
X600795.SH,0,0,0,0,0,0,0.021704689396319,0,0,0,0,0,0.0196532239061737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279145186924762,0,0,1.73472347597681e-18,0,0,0,0.0146741275985786,0,0.12028323175927,0,0.0608254032979133,0,0,0,0,-0.00859326686388727,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.343534284496204,0,0,0,0.0608594926539764,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0705312963919548,0,0,0.0352055645129865,0,0,0,0,0,0,0,0,0.0451802943002696,0,0,0,0,0,0,0,0.0777274389021116,0,0,0,0.0282337045448794,0,0.153578618077616,0,0,0,0,0,0,0,-0.0167391628295456,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651821703454795,0,0,0,0,0,0.28555391689824,0,0,0,0,0,0.0386203911587654,0,0,0,0,0,0,0,0.159186710400955,0,0.0570503466126768,0,0,0,0.0333703442877975,0.113341881268544,0,0,-8.67361737988404e-19,0,-0.0161046243619697,0,0,0,0,-0.00828457679923838,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0476135361290998,0,0,0,0,0,0,0,0,0,0,0,0,0.278171654552597,0,0,0,0,0,0.178366149519709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346766314918565,0,0,0,0,-0.0365180613730518,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.569963669297263,0,0,0,0,0,0,0,0,0.057101192051158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21902347431824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532916768924513,0.021233618455642,0,0,0,0,0,0,0,0,0.0107293883395154,0,0,0,0,-0.0791644015837929,0,0
X000898.SZ,0,0,0,0,0,0.0534665044732372,0,0.0819836463853957,0.310391446225654,0,0,0.00757854863048119,0,0,0,0,0,0,0,0,0,0,0,0,0.0058840391892107,0,0,0,0,0.0328072614413061,0,0,0.00344539091984288,0,0.0992349228127514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.185387970202737,0,0,0,0,0,0,0,0,0,0,0.0707182377995,0,0,0,0,0,0.145424080176342,0,0,0,0,0,0,3.46944695195361e-18,0.018919260064072,0.0746287345104723,0,0,0,0,0,0,0,0,0,0.19397860621434,0,0,0,0,0,0,0,0,0,0.00802333655084384,0,0,0,0,-0.0407867271489772,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.0788866186860522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175755013358904,0,0,0.207595429641622,0,0,0,0,0,0,0,0,0.0718097100017894,0,0,0,0,0,0.204620637376518,0,0.116559776926533,0,0.0310837169988392,0,0,0,0,0,0,0,-0.0339661953204515,0,0
