,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X600660.SH,X600688.SH,X002466.SZ,X600795.SH,X300072.SZ,X600188.SH,X601992.SH,X600362.SH,X601991.SH,X002460.SZ,X600547.SH,X600111.SH,X600886.SH,X000898.SZ,X600516.SH,X000709.SZ,X000786.SZ,X000792.SZ,X600157.SH,X600027.SH,X600176.SH,X000408.SZ,X000553.SZ,X600339.SH,X600352.SH,X600219.SH,X000959.SZ,X600489.SH,X600808.SH,X002271.SZ,X000723.SZ,X601158.SH,X000883.SZ,X600299.SH,X000825.SZ,X600549.SH,X002092.SZ,X000983.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000553.SZ,0,0,-0.0625018521801322,0,-5.42101086242752e-20,0.00669968325332135,0,7.6138715750719e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596080356143051,0,0.165416834244355,0,0,0,0,-0.0521997666868409,0,0,0,0,0,0,0,0,0,0,0,0,0.0746803207487504,0,0.21414193735074,0,0,0,-0.0339044494214893,0.0516057840978539,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591619918338102,0,0.140649588948362,0,0,-0.0815387787880432,0,0.00512303139651271,0,0,0,0,0.0134990091430356,-0.00186019077628749,0,0,0,0,0,0,0,0,0,0,-0.0706198912221926,-0.248234906462337,0,0,0,0.0883068105723137,0,0.152612610242525,0,0,0,0,-0.0297148303255405,0.0205864079459564,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200520935959861,0,0.0977234114961064,0,0,0,0,0,0,0,0,0,0.0663255495255814,0.0830720857137787,0,0,0.000832074112737216,0,0,0,0,0,0,0,0,-0.0944621305752735,0.131219467652849,0,0.131090229118102,0,0,0,0.197343534408139,0,0,0,0,-0.014114009282837,0,0,0,0,0,0
X600219.SH,0,0,0,0,-0.0425492220800711,0,0.160402626649147,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338722861623259,0,0.0663417175355025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126455026361649,0.0998347393041322,0.182678508942841,0,0,0,-1.81048417049745e-05,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106553623659381,0,0,0,0,0,0.107370467364618,0,0,0.0135008437315367,0.0164198521239853,0,0,0,0,0,0,0,0,0,0,0.180183893840269,0,0,0,0,0,0,0,0,0.140039747608588,0,0,0,0.0151940968059412,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166154079709169,0,-0.0118672423867294,0.24141713387321,0,0,0,-0.0191191839167415,0,0.0206310023777891,0,0,0,0,0,0,0,0,0,0,0,0.0621907972119996,0,0,0,0,0,0.0246523470977553,0.00549085584367534,0,0.0885909205548512,0,0,-0.000228459415030989,1.0842021724855e-19,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260017134106751,0,0,0.0878123766450118,0.107235568324478,0,0,0,-0.0974122828877229,0,0,0,0,0.34655453520502,0,0,0,0,0,0,0,0.170457909024518,0,0,0.218177199513975,0,0,0,-0.0332327752409793,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,-0.144433272900478,0,0,0,0,0,0,0,0,0,0,0,-0.120439956655251,0,0.182241883405826,0,0,-0.0423711464083347,0,0.0142762795354489,-0.0522839367734532,0,0,0,-0.0943253455701926,-0.130042107034465,-0.0991778762594741,0,0,0,0,0,0,0,0,0,0,0,0.179180344994542,-0.218837689381308,0,0,0,-0.0427123140013148,0.0612527874477458,0.192914268831935,0,0,0,0,0
X000723.SZ,0,0.243929588732614,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108641882705712,0,0,0,0,0,0,0,0,0,-0.0400279907904757,0,0.00724119277900108,0,0,0,0,-0.0206940312438696,0.255390093124321,0,0,0,0.151980237951093,0,0,0,0,0,0,0,-0.146873797565367,0,0,0,0,0,0,0.01490188263959,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0657733158810316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104003286767897,-2.16840434497101e-19,0,0.0391651355535392,0,0,0.0703265724347727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356319361184524,0,0,0,0,0.000598016244767264,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0.0502848612274982,0,0,0,0,0.0373987554471697,0,0,0,0,0,0,0,0.0227934901753125,0,0,0,0,0,0,-0.00776957313401369,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0637419012668611,0,0.016548961176838,0.08795977723057,0,0,0,0,-0.000378186207470255,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.0181919952074718,0.0416357415548222,0,0,0,0.148919803390614,0,0,0,0,0,0,0.0601036676442758,0,0.040437592462357,0,0,0,0,0,0,0.0116780902138358,0,0,0.0129637224668226,0,0,0.0316326696361849,0,0,0,0.0112916052834784,0,0,0,0,0,0,0,0.00592715808247843,0,0.0287130988437809,0,0,0,-0.00699756503024687,0.0261994239824892,0,0,0,0,0
X000825.SZ,0,0,0,0.111691525742823,0,0,0.0165107852100098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280451535734503,0,0,0.0410346236960038,0,0,0,0,0,0,0,0,0,0,0,0.36378686113343,0,0,0,0,0,0,0.0611506981458338,0,0.0601212016975847,0,0,0,-0.00649592626870104,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.213782530199,0,0,0.0550830874779336,0,0.0158126600848663,0,0,0,0.460237115477348,0,0,0,0,0,0.0719067354641996,0,0,0,0,0,0,0,0,0,0,0.20606552607469,0,0,0,0,0,0.0586555982565472,0,0,0.0972983856517204,0,0,0,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0.154112968509556,0,0.13459741298764,0,0,0,0,0,0,0,0,0,0.0616225925078051,0,0,0,0,0,0,0.0971141702688343,0,0,0,0,0,0,0.0499376982408665,0,0,0,0,0,0,0.0485406738909094,0,0,0,0,0,0.191287266844016,0,0,0.155302195199521,0,0,0,0.00143839963563987,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1780003805868,0,0,0,0,0,0.184922959875175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334088490237142,0,0,0,0,0,0,0.0508061109606143,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.100228682471362,0.00244985684296625,0,0,0,0,0,0,0,0,0,0,0.429301327328103,0,0.00241915697464964,0,0,0,0,0,0,-0.0499519725025556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299661614986434,0,0.0672152384163925,0,0,-0.00489366150183141,0,0,0,0,0,0,0
Change_TY3M,0,0,-0.0535261781468181,0,0,0,0,-0.0418955242207513,0,0,0,0,0,0,0,0,0,0,0,-0.0543394498876771,0,0,0,0,0,0,-0.064966908705739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304071536900593,0,0,0,0,0,-0.00778954286849032,-0.016899006696235,0,0,0,0,0,0
Slope,0,0,0,0,0.0868977981555278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.510506347852979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600824557334743,0,0,0,0,0,0
TED,0,0,0,0,0.36080796118091,0,0,0,0,0,0,0,-0.148562516986769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400891114453784,0,0,1.40404531320156,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.0870136328487055,0,0,0,0,0.0610007262669117,0,0,0,0,-0.0920895080471074,0,0,-0.174408531379227,0,0,0,0.0970098937395024,0,-0.119819844967504,0,0,0,0,-0.0955107341613727,0,0,0,0,0,0,0.114578082495291,0,0.132883935711783,0.168167251350952,0,0,0.285272768835106,0.0450855437327013,0,0,0.0039083763026824,0,0.108012175925443,0,0,0,0,0.0311540097332011,-0.0386452131198719,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308755359586805,0,0,0,0,0,0,-0.0375109041022258,0,-0.0607140482159098,0,0.0468441932113041,0,0,-0.032600164770489,-0.00836648595711682,0,0,0,0.0242394952156154,0,0.0119819507859476,0,0.0130596020481943,0.0125587820514073,0,0.0373257742541365,0,-0.0120004145968218,0,0,0,0,0,0,0,0,0,0,0.00382992468164696,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00105430507210734,0,0,0,0,0,0,0.000214771765836678,0,0,0,0,0,0,0,0,0,0,0,0.0013528796524257,0.000279047015749716,0,0,0,0.0006873749374627,0,0,0,0,0,0,0,0,-0.000680176055246392,0,0,0,0,0,0,0,0,0,-0.00187206867552775,0.00309985336839508,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0190884010868012,0,0,0,0,0,0.00792072246219299,0,-0.00875796014335414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259047649669507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451753618505047,0.0960588970422176,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00607985505705113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215636717650796,0,0,0,0,-0.01724928528439,0,0,0,0,0,0,0,0,0,0,0,0,0.00892200537035428,0,0,0,0,0,0.0104467073988408,0.00585303152409334,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00823999586692651,0,0,0,0,0,0,0,0,0.000713062954605531,0,0,0,0,0,0.00126699264229509,0,0,-0.0060409552796613,0,-0.0125538855950719,0.00876851574028556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00467979801600918,-0.0131237881717089,0,0,0,0,0,0
