,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X600886.SH,X601898.SH,X601600.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X600188.SH,X600688.SH,X600352.SH,X600111.SH,X600801.SH,X000723.SZ,X600027.SH,X601992.SH,X600489.SH,X000786.SZ,X002271.SZ,X000898.SZ,X600176.SH,X600612.SH,X600516.SH,X600299.SH,X600426.SH,X000709.SZ,X002460.SZ,X601158.SH,X000883.SZ,X002466.SZ,X000629.SZ,X600219.SH,X002353.SZ,X600583.SH,X000630.SZ,X000027.SZ,X000553.SZ,X600315.SH,X601699.SH,X600985.SH,X000825.SZ,X600578.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190894647367338,0,0,0.0248964370248486,0,0,0,0,0,0,0,0,0.0824938849155627,0.0498074271277972,0,0,0,0,0,0,0.0710724751518743,0,0.00539899107450697,0.103996728289411,0,0,0,0,0,0,0,0,0,-0.00191541889931515,5.42101086242752e-20,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0786972724377837,0,0,0,0,0,0,0,0,0,0,0,0.0913628773863607,0,0.0239496647443304,-0.0105152191413028,0,0,0,0,0,0,0,0,0,0,0,0.0473036231709125,0,0,0,0,0,0,0,0,0.024048859219626,0,0,0,0,0,0,0,0,0,0,-0.023217174991783,0.0224053312602553,0,0,0,0,0,0
X601088.SH,0,0,0,0.262590296732438,0,0,0,0,0,0,0,0,0,0,0,0,0.153848036404636,0,0.082389775848305,-0.0140537427700237,0,0,0,0,0,0,0.0266024821503486,0,0,0,0,0.0333468357963726,0,0,0,0,0,0,0,0,-0.0735446337960485,0,0,0,0.0243256528850598,0,0,0,0,0,0,0,0.0181903043925641,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774408858936304,0,0.383828037472987,0,0,0,0,0,0.260687084141737,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272909854757334,0,0,0,0,0,0,0.00144316465507947,0,0,0,-0.00156307085674732,0.00577724483858379,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.0381835360702411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688691520039535,0,0,0,0,0,0,0,0,0.205334146686365,0,0,0,0.0772637386794531,0,0,0,0,0,0,0,0.177976541541178,0,0.208122231561823,-0.0448741952923531,0,0,0,0,0,-0.00766783887282324,0.0252378058754752,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0710986448864747,0,0,0,0.019684708569061,0,0,0,0.0714645513098179,0,0,0,0,0,0.0105051588947227,0,0,0.0162123242741689,0,0,0,0,0,0,0,0,0.0561397281497276,0,0,0,0.0303660298576082,0,0,0,0,0,0,0,0,0,0.154401188676692,0,0,0.0284007014032371,0,0,0,0,0,0,0,0,0.0126547315163914,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116755177134662,0,0,0,0,0,-0.0504105507281745,0,0,0,0,0,0.716948335762413,0,0,0,0,0.0910886621591024,0,0,0,0,-0.0559405120976543,0,0,0,0,0,0,0,0,0,0,-0.291666414408127,0,0,0,0,0,-0.0236143530815586,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10963721078259,0,0.0244418378808526,0,0.400015450053971,0,1.73472347597681e-18,0,0,0,0,-0.0887044174056729,0,0,0,0,0,0,0.0689545909386807,0.0190731911673747,0.134621975630633,0,0.0623311756850279,0,0,0,0,0.0503646561402775,0,0,0,0,0,-0.00608853470499443,-2.16840434497101e-19,0,0,0,0.0481685575124374,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596793926406953,0,0.103313359452014,0,0,0,0,0,0,0,0,0.0770482210805324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038917876855758,0,0,0.18181878435468,0,0,0,0.0112615894628877,-0.00825214466559954,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105733013258756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0089639030559709,-0.00449520248281577,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,-0.0106629438180408,0,0,0,0,0,0,0,0,0,0,0,0.0884904506385565,0,0,0.0595557379334364,0,0,0,0,0,0.049766552784069,0,0,0,0.012694994427696,0,0,0.121467894572878,0,0,0,0,0,0.0430022852974062,0,0,0,0,0,0,0,0,0,0,0.0215189065802304,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.023667970545617,0,0,0,0,0,0,0,0.00858412054495535,0,0,0.11883832627762,0,0.045723183487496,0,0.0234162323138911,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.000414489167216994,0.163483788028146,0,0.0955010360730353,0,0,0,0,0,0,0,0,0.0619459672715409,0,0,0,0.106308040361303,0,0,0,0,0,0,0,0,0.0320748491156981,0,0
X600660.SH,0,0,0,0,0,0,-0.0135167853273553,0,0,0,0,0,0,0,0,0,0,0,0.0392780406881508,0,0,0,0,0,0,0,0.102359491810526,0,0,0,0,0,0,0,0.116331296309809,0,0,0,0,0,0,0,0,0,0,0,0,0.0685086804073682,0,0,0,0,-0.00881462412073492,0,0,0,0.0939730683080141,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00482523919194996,0,0,0.0357646474252851,0,0.113070156180242,0,0,0,0.117105103883592,0.204765961871857,0,0.0158802238328152,0.0185917730289182,0,0,0,0,0,0,0,0,0.0509071800083238,0,0,0,0,0,0,0,0,0,0,0.0130892702584057,-0.00917434554676906,0,0,0,0,0,0
X600362.SH,0,0,0,0.0771485818972792,0.0469046828191224,0,0,0,0,0,0,0.0981925328993756,0,0,0,0,0,0,0.0399336620997454,0.167629608098079,0.0533094752040906,0.0925418688290352,0,0,0.0796434081384944,0,0,0,0,0.0783670167246787,0,0,0.0264639777730938,0,0,0,0,0,0,0,0,0,0,0,0.0604647855560776,0,0,0,0,0,0,-0.017765640581525,0.0265914040625721,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760265680960715,0,0.0226382181299188,0,0,0.000817507671795014,0,0.0636560973617448,0,0,0,0,0,0.0216033559899437,0,0.0272617826234599,0,0,0.0909330411057096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002033616733079,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.068024288120209,0,0,0,0,0,0,0,0,0,0,0.0405156572134468,0,0,0,0.0245397162827031,0,0.160382681633032,0,0,0.0488893026570585,0,0,0,0.0836589992079308,0,0,0,0,0,0,0,0,0.14332770400401,0.146304425559118,0,0,0,0,0,0,-0.013381661416985,0.023288541650031,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.0862792033867165,0,0,0,0,0,0,0,0,-0.0146689921521075,0,0,0,0,0,0,0,0,0.107769630010206,0.0740299624621787,0.109672416071561,0,0,0,0.0661087822249866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265658289682617,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236188213134618,0.409586516792323,0,0,-0.116952597410947,0,-1.73472347597681e-18,0,0.0771952704441367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200941667693378,0,0,0,0.0998318937965771,0,0,0,0.022002637897543,-0.0349860294957835,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.697898550989543,0,0,0,0,0,0,0,0,0,0,0,0,-0.108889977323801,0.0160806669791355,0,0,0.134555784961617,0,0,0,-0.0275656777568601,0,0,0,0,0,0,0,0.179163451153694,0,0,-0.163636932664897,-0.086546956705149,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.000350610717291722,0,0,0,0,0,0
X600801.SH,0,0,0,0.826458053803521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296031316727924,0,0,0.012453013290754,0,0,0,0.0313639014627039,0,0,0,0.0201837507150531,0,0,0,0,0,0,0,0,0,0,0.0152231187029137,0,0,0,0,0,0,0.252349887602098,0,0,0,0.00573815159403677,0,0,0,0,0.0171378998877458,0,0
X000723.SZ,0,0,0,0,0.207160629790983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235750715521606,-0.0211569961717699,0,0,0,0,0,0,0,0,0,0.227274629336033,0,0,0.3350655960222,0,0,0,0,0,0,0,0,0,0.401769028778884,0,0,0,0,-0.0414893121769861,0,0,0,0.0393521633232831,-0.0772260328704688,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.0682418939156976,0,0,0,0,0.117815072377641,0,0,0,0,0,0,0.101210295523031,0.0195172183629372,0.0923288588864433,0,0,0,0.00194410782123772,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096840390651776,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0312325232594869,0,0.0237128482031485,0,0,0,0,0,0,0,0.0106791713102102,0.085613058530279,0,0,0,0.024469788100742,0,0,0,0,0.160547308839334,0.134793691086329,0,0,0,0,0,0,0.0403501261281639,0,0,0,0,0.107039332016248,0,0,0,0.00340718085124667,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.682472751380386,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245119624226774,0.069599961553533,0,0,0,0,0.0374325897015434,0,0,0.0823469691474332,0,0,0,0,0,0,0,-0.121469435688089,0,0,0,0.219999289108393,0,0,0,0,0,0,0,0,0.0359460153886451,0.0124705834430453,0.00703442724481557,0,0,0,0,0,0
X000786.SZ,0,0,0,0.209414707245335,0,0,0,0,0,0.233238964175547,0,0,0,0,0,0,0,0,-0.0137854393977628,0,0.128727788050857,0.0719729135914999,0,0,0,0,0,0,0,2.16840434497101e-19,0.141791502583295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137548484448165,0.0376069345328021,0,0.378917629586846,0,0,0,0
X002271.SZ,0,0,0,0.21425436270124,0.101733281416579,0,0,0,0,0,0,0,0.104040916983685,0,0,0,0,0,0,0,0.0517637131558378,0,0,0,0,0,0,0,0,-0.144281397585963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978866512527354,0,0,0,0,-0.00732179481322823,0.0901498966132529,0,0,0,-0.0707948688314998,0,0
X000898.SZ,0,0,0,0,0.0510653717837612,0,0,0,0,0,0,0,0,0,0,0,0.265876757267149,0,0,0,0,0.00287769030361753,0,0,0,0,0,0,0,0,0.107485553028105,0.08938805632475,0,0,0.0234138843985335,0,0,0.0142674052960724,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.122307142476136,0,0,0,0.022925243547987,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.041167279839791,0,0.0528861941093023,0,0,0,0.0283214095224508,0,0.0507061135822951,0,0,0,0,0.132900078429467,0.0230335710228821,0,0,0,0.158112980678055,0,0,0,-0.10048970025552,0,0,0,0,0,0,0,0,0,0.179360047292843,0,0,0,0.18000728353037,0,0,-0.020796160448331,0.0297279703350628,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.170281895881525,0,0,0,0,0,0,0,0,0,0,0,0.0387898652541239,0,0.0103955287187291,0,0,0,0.323328768403533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815287797800377,0,0,0,0,0,0.00943845552914213,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110458054207753,0.113854447394937,0,0.035900488157657,0,0.101360750509858,0,0,0,0,0,0.0704815209256257,0,0,0,0,0,0.195046039084004,0,0,0,0,0,0,0,0,0,0.0703907120231541,0,0,0,0.00889647263073507,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214098164758657,-0.0350366994104254,0.0714434786179999,0.124077515674929,0,0.073031745199405,0,0,0,0,0,0.131969476552328,0.0984961839414378,0,0,0,0,0,0,0,0,0.036169481367924,0.104278012591796,0,0,0,0.135419335162609,0,0,0,0.196928337653452,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.0364996697578932,0,0,0,0,0.0511274838435335,0,0.154833783220117,0,0,0,0,0,0,0,0,0.0410343640023291,0.117132574910116,0,0,0,0,0.115582306644977,0,0,0,0,0,0,0,0.136614105025028,0,0,0,0.0364104654386306,0,0,0,0,0,0,0.0862509582278572,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282535289179789,0,0,0.0530234364475103,0,0,0,0,0,0,0.0438115142181743,0,0.0425093005336113,0.0315335812910556,0,0,0,0,0,0.047747889032109,0.0293511397551945,0,0,0,0,0,0.0179207341296939,0,0,0,0,0,0,-0.0150405730632417,0.0266098681022704,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447169286943767,0,0,0,0,0,0,0,0,0.0654829674448053,0,0,0,0,0,0,0.596890493161008,0.0679833761857458,0,0,0,0,0,0,0,0,0,0,0,0,0.0124270372887422,0,0,0,0,0,0,0
