,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X601898.SH,X600886.SH,X600010.SH,X002460.SZ,X002271.SZ,X601600.SH,X600801.SH,X600660.SH,X600362.SH,X000786.SZ,X600688.SH,X600188.SH,X600352.SH,X600795.SH,X601991.SH,X601992.SH,X600111.SH,X002466.SZ,X600027.SH,X600299.SH,X600489.SH,X000723.SZ,X000401.SZ,X600176.SH,X000553.SZ,X000898.SZ,X601158.SH,X600219.SH,X000792.SZ,X600516.SH,X600426.SH,X002075.SZ,X000932.SZ,X000883.SZ,X000709.SZ,X600583.SH,X002353.SZ,X600126.SH,X000027.SZ,X000630.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0.0747105412519703,0.271100862129868,0.0997056952859954,-0.0710137627787541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266371104827904,0,0,0,0,0,0.129414887146631,0,0,0,0,0.0601291500508987,0,0,0,0.0221924320981378,0,0,0,0,-0.0333624864599837,0,0,0,0,0,-0.00209794321972897,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0496696772087592,0.218025720055951,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.0637446892590075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272871977491554,0,0,0,0.176620518579358,0,0,0,0,0,0,0,0,0,0.0592511633348885,0,0,0,0.387711884718227,0.231897695064493,0,0,0,0,0,-0.0187612781241608,0.0625506416214229,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0830643139867178,0,0,0.153637202343146,0,0,0.0798337839034573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212838589961327,0,0.128354086828674,0,0,0,0,0.0133530413260863,0.0311368544745896,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00376622309201666,0,0,0,0,0,0,0,0.161063533995733,0.137692894600831,0,0,0,0.0994233431047676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035278869231664,0,0,0,0.00530452255870216,0,0,0,0,0,0,0.0078570594073894,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.428196199614329,0.0369340873560191,0,0,0.053692154388036,0,0,0,0,0,0,0,0,0,0.0302583374333191,0,0,0,0.0209048142622633,0,0,0,0,0,0,0.0161754413581899,0,0.0989989676066845,0.336058876478298,0,0,0,0,0,0,0,0,0.0161296428688704,0,0,0,0.0147437606495604,0,0,0,0,0,0,0,-0.00658456960677692,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0284344841054763,0,0,0,0,0.147014794899784,0,0,0,0,0,0.0934028329726641,0.086294360771778,0,0.0918824306810529,0,0,0,0,0.0391252546235143,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0344460239078919,0,0,0,0,0,0,0.0692984872648276,0.0301006223700329,0.0558903188347638,0,0,0,0,-0.0476431981099706,0.0278076295773563,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0836786898705865,0,0,0.0179170796500108,0,0,0,0.0161576192287527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187985979609498,0,0,0,0,0,0,0,0,0,0.15449392993485,0,0,0,0,0,0,0,0,0,0,0,0.556148131482461,0,0,0,0.0115279349394146,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0486578372224103,0.392887995392221,0,0.0459654791452612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912345317318409,0,0.00810317300030358,0.11299350613548,0,0,0,0,0,0,0,0,0,0,0,0,0.0833547692747634,0,0,0,0,-0.0100731104210031,0.0194194967956216,0,0,0,0.0996594154497416,0,0
X600688.SH,0,0.276575742815065,0,0,0,0,0.263566233524279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276247956011493,0,0,0,0,0,0,0,0,0.0826062741453465,0,0,0.0102043219620418,0,0,0,0.0964773067466302,0,0,0,0,0,0,0,0.0637107632803341,0,0,0,0.133749446705651,0,0,0.0543908299489585,0,0,0,0.090342294736568,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.120008976086615,0,0,0,0,0.111590384692798,0.0414413424131675,0,0.110323726268742,0,0,0,0.161800629876455,0,0,0,0,0.0061803578922325,0,0.0418118852114864,0,0,0.130611008352881,0,0,0,0,0.0991088077689689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741717977214253,0,0,0,0,0.0974916650467774,0,0,0,0.124110620413834,0.0700266593475243,0,0,0,0,0.0279842694550022,0.0891850715144172,0,0,0,0,0,0,0.20243920346924,0,0,0,0,0,0,0,0.0210008260253861,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103308917818216,0,0,0,0,0.0367260665237064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997717167524478,0,0.0599990290056496,0,0.0103713698391848,0,0,0,0.0221884860017007,0,0,0,0,0,0,0.0234269865643406,0.00475005425310373,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343072281935889,0,0.206977950073174,0,0,0,0.276010188256573,0,0,0.0355750332115295,0,0.0205264797313599,0,0,0,0,0,0,0,0.00666346454871164,0,0,0,0,0,0,0,0.00495976334645535,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583232066283091,0,0,0,0,0.323034610353924,0.0745341764538069,0,0,0,0,0,0,0,0,0,0.135921749822549,0,0,0,0,0.065950402986517,0,0,0,0.0397827986700059,0,0,0,0.0700404332843311,0,0,0,0,0,0,0.0140979535465197,0.00299117209578064,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403888356609165,0,0,0,0,0,0,0.0465798449262415,0,0.201199504518215,0,0,0,0,0,0,0,0.00881790946859605,0,0,0,0,0,0.117032390191711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.460598372083091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131536938486011,0.115225512354779,0,0,0,0,0,-0.00986596200245361,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.00647573401459815,0.2044837021269,0,0,0,0,0,0,0,0,0.0512573328195333,0,0,0.0464612026808741,0,0,0,0,0,0.0412722137735524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000451364897071408,0.0214338311046486,0,0,0,0,0,0,0,0,0,0,0.0207155905979279,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.0879624623759218,0,0.229262981540496,0,0,0,0,0,0,0,0,0,0,0.0750098448082655,0.171894449066282,0,0,0,0,0,0,0,0,0,0,0,0.177022302857172,0,0,0,0,0,0,0,0,0,0,0,0,0.106781106671285,0,0,0,0,0,0.0327494320974988,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.455949341349037,0,0,0,0,0,0.0881535494795947,0,0,0,0,0,0,0.0237260809536633,0,0,0,0,0,0,0.0191538865978838,0,0,0,0.0823011826531486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340103966374083,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.169654762944266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283323768564601,0,0,0,0,0,0,0.158926169441739,0,0,0,0,0.526871926682752,0,0.212954840731578,0,0,0,0,0,0,0,0,0,0,0.0237955241519444,0,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00320317577591202,0,0,0.450218964533671,0,0,0.197930441068398,0,0.0359289338460937,0,0,0,0.0927908250251449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889763262553507,0,0,0,0,-0.00515952998257907,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.179171853542999,0,0,0.0660402059932512,0,0,0,0,0,0,0,0.156460912885133,0,0,0,0.000861194419710876,0,0.156795307907865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13859155649624,0,0,0,0,0.041745736184429,0,0,0,0,0,0,0.0131513125677514,0.0091728703264682,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0245750168919291,0,0.179229601403895,0,0.203733618150163,0,0,0,0,0,0,0,0,0,0.12861220496094,0,0,0,0.129647973152638,0,0,0,0,0,0,0,-0.0283977964020726,0,0,0,0.0693507088099088,0,0
X000898.SZ,0,0,0.0112433604459025,0,0,0,0,0.00961920358783199,0,0,0,0,0.00192033044769789,0,0,0,0,0.0560374187048107,0,0,0,0.14277049608071,0,0,0,0,0.00609896214882012,0,0,0,0.0453632491614676,0.0744117732116611,0,0,0,0,0,0,0,0,0,0.126887728813763,0,0,0.071609193960906,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0589483171994848,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461738585899283,0,0,0.00986519282117044,0,0.015178670562584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00973124466421636,0.0063541254879903,0,0,0.107750060471718,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381986916043602,0,0,0.315683939063964,1.38777878078145e-17,0,0,0.0713376143718599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410100768689801,0,0.00542002728978248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0723443889053788,0,0,0,0,0,0,0,0,-0.0457083625552922,-0.059195964012629,0,0,0.269765827015813,0,0,0,0,0.0301023086599341,0,0,0,0,0.0221387065691557,0,0.0419746788876119,0,0,0,0,0,0,0,0,0,0,0,0.0175807877836152,0,0,0,0,0,0,0,0,0.0775620731816815,0.236068731797054,-0.0392931935418977,0,0,0.00712047673518529,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333434285916247,0,0,0,0.619774771682187,0,0,0,0,0.0809807197143132,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0347820834399082,0,0,0,0,0,0,0,0,0.0494321809484951,0.0302645567086391,0,-0.0051273505840329,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100831595130549,0,0,0,0,0,0.109329657016821,0,0,0,0,0.0414481910992615,0,0,0,0.100002050080059,0.113360091155351,0,0,0,0,0,0,0.0845564127832741,0,0.099951971967682,0,0,0,0,0.188324392942155,0,0,0,0,0,0,0.0204829685801439,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111418027514145,0,0,0,0,0,0.312095832247828,0,0,0,0,0,0,0.113776808725699,0,0,0,0.324936882103789,0,0,0,0,0,0,0,0.105354905832806,0,0,0,0,0,0,0.0159986374837849,0,0,0,0,0,0,0.031377930363903,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0135278011799987,0,0,0,0,0,0,0,0,0.195102431014252,0,0,0,0.11232901862585,0,0,0,0,0,0.117903504722065,0,0,0,0,0,0,0,0,0.0335778025827751,0,0,0,0.0532197963894353,0,0,0,0,0,0,0,-0.00698095081226038,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0664397638774872,0,0.0924449208446362,0,0,0,0,0,0.221371839211675,0.0118445219674452,0,0,0,0,0,0,0,0,0,0.032077612582947,0,0,0,0,0,0,0,0,0,0.0263739069879646,0,0,0.0650243658153199,0,0,0,0,0,0,0.0337683487656578,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.000385925500975324,0,0,0,0,0,0,0,0,0,0.135349144840507,0,0,0,0.247528158591113,0,0,0.0315148278707344,0,0,0,0,0,0,0,0,0,0.175202383150507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00713151987097107,0,0,0,0.151107735701211,0,0,0,0,0,0,0,0,0.133726254334342,0,0,0,0,0,0.200546433972496,0,0,0,0,0,0,0.00825513573766214,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438766367423162,0,0,0,0,0.363965312370214,0,0,0,0,0,0,-0.0886610913231043,0.0484233240886266,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0.300872034777488,0,0,0,0,0.113784894572838,0.0513164384412622,0,0.0216477037476254,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182175729504668,0,0,0,0,0.082247197943505,0.0304937583116746,0,0.00144471764414742,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0552462130341047,0,0.146535446183912,0,0,0,0,0,0,0,0,0,0,0,0.0867839696548383,0,0.215892076864468,0,0,0,0,0.056527759431561,0,0,0,0,0,0,0,0,0,0,0,0,0.0958760023879255,0,0,0,0,0.0220187982686598,0,0,0,0,0.000851694436030296,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0880051533951505,0,0,0,0,0.176034374521867,0,0,0,0.062100617336073,0,0,0.0184120522446604,0,0,0,0,0,0.0206791773170619,0,0,0,0,0,0,0,0.124236742756669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.184455803468872,0,0,0,0,0,0,0,0,0,0,0,0.117454747853313,0,0,0.0196898297185688,0,0,0,0,4.33680868994202e-19,0,0,0,0.05309166223074,0,0,0.0362582883677064,0,0,0,0,4.33680868994202e-19,0,0.0172933478646439,0,0,0,0.0584441767228942,0,0,0,0,0,0,0,0.0227419130364987,0,0,0,0,0,0
Change_TY3M,0,0,0,-1.38777878078145e-17,0,0,0,-0.120700811696386,0,0,-0.412401689906024,0,0,-0.169238141082459,0,-0.0523799026223732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107416040530683,0,-0.22827930677378,0,0,0,0,0.0861127600040198,0.172868093528392,0.272570166740718,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186296985648276,0,0.358611984631139,0,-0.0775241946667376,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.0543691028137367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138954366051476,0,0,0,0.194917142193327,0,0,0.121037742588769,0,0,0,0,0,0,0,0,0,0,0,0.372735464967418,0,0.260774542696926,0,-0.868626318657451,0,0
TED,0,0,0,0,0,0,0,-1.5144774413794,0,0,0,0,0,0,0,0,0.379984386357537,0,0,0.345998198744938,0,0,0,0,0,0,1.61201812936881,0,0,-1.39354801190439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641720764516691,0,0,0.412445702209722,0,0.829777996984301,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0645540163424963,-0.0509795010332972,0,0,0,0,-0.0238745788153067,0,0,0,0,0,0.0366536525643002,-0.022741399834758,0,0,0,0,0,0,0.0269780232564741,0,0,0,0.0627244486991125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790769074385666,0,0.000291325611425873,0,0,0,0,0,0
MKreturn,0,0,0,-0.147098637502189,0,0,0,0,0,0,0,0,-0.038092728592038,-0.106908622095531,0,0,0,0,0,0.0609979709059122,0,0,0,0,0,0,0,0,0,0,0.0801482543999063,0,0,0,0,0,0,0,0,0,0.0868651661787446,0,0,0,0,0,0,0,0,0,0.275823513303068,8.75487621558755e-05,0.0507868325921266,0,0,0,0.050030634980876,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02012420886706,-0.0263205908961474,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233140618892898,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00816998265101015,0,0,0,0,0,0,0,0,0.00262158346265676,0,0,0,0,0,0,0,0,0,0,0,0.00474534583902188,-0.00622112130307031,0,0,0,0.0188959203689559,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00858136683949416,0,0,0,-0.0397307651496403,0,0
