,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600547.SH,X600886.SH,X600660.SH,X600585.SH,X600011.SH,X601600.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600111.SH,X600803.SH,X000708.SZ,X600027.SH,X601991.SH,X002460.SZ,X000301.SZ,X600160.SH,X600426.SH,X000983.SZ,X601699.SH,X002466.SZ,X000786.SZ,X600219.SH,X002128.SZ,X600176.SH,X000807.SZ,X000630.SZ,X600985.SH,X601168.SH,X000933.SZ,X600096.SH,X000877.SZ,X000408.SZ,X000883.SZ,X000027.SZ,X600995.SH,X002353.SZ,X600378.SH,X000932.SZ,X600688.SH,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.15894560864601,0,0,0,0.135901903097883,0,0,0.277704583691476,0,0,0,0.0182176423118723,0,0,0.0115500028211777,0.196331537141349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11715696718496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0386506437067927,0,0
X600028.SH,0.442721529180415,0,0.0968550613811198,0,0.037336912065022,0,0.0751140243989816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404318401768689,0,0,0,0,0,0,0,0,0.0380220026776791,0,0,0,0,0.00974925162767381,0,0
X601088.SH,0,0.315513005697503,0,0,0,0.251979946635157,0,0,0,0,0,0,0.0347791626062294,0,0,0,0,0,0,0.085840146180077,0,0,0,-0.0562505946495585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00383925731355746,0,0,0,-0.0249111190123013,0,0,0,0,0.0224103169108379,0,0,0,0,6.7762635780344e-21,0,0
X600309.SH,0,0,0,0,0,-0.0433183167220606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129315646026204,0,-0.193464117974109,0,0.00566123694089206,0,0,0.23108818507948,0,0,0,0,0,0.399315584995464,0,0,0,0,0,0.0198910087559742,0,0,0,0,0,0,0,0.0830392194877445,0,0,0,0,-0.067169041023519,-0.0176475162941592,0,0,0,-0.00112029636742223,0,0
X601898.SH,0.00169395324350857,0.126081184450226,0.0116654534876171,0,0,0.157289403890178,0,0,0.090547619695166,0,0,0,0.184229887283445,0,0,0,0,0,0,0,0,0.0822500081358314,0,0,0,0,0,0,0.147218639100843,0,0,0,0,0,0,0,0,0.0404758436712135,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253457713361905,0,0
X600188.SH,0.0153277257918105,0,0,0,0.123525563082532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11169637361648,0.371356562422481,0,0,0,0,-8.67361737988404e-19,0,0,0.295978699494391,0,0,0,-0.021167202471366,0,0,0,0,-0.0246572708481377,-0.0369417221896567,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0.334329636973584,0,0,0,0,0,0,0,0,0,0.0291323012649657,0.0974756183636673,0,0,0,0,0,0,0,0.228621358061388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733857454086797,0,0,0,0,-0.0303089973083191,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665436306549643,0,0,0.144759184963108,0,0,0.0342976140278592,0,0,0,0.159714439349626,0,0,0,0,-0.0697990989165229,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.091844579639052,0.222177481697025,-0.0734313189346336,0.00391248026243426,0,0,0,0.0233336778633398,0,0
X600886.SH,0.20754671846532,0,0,0,0,0,0,0,0,0,0,0,0,0.132588804544766,0,0,0,0,0,0,0,0,0.00971535316897593,0,0,-0.0484853108836137,0,0,0,0,-0.213161706225767,0,0,1.35525271560688e-20,0,0,0,-0.0136330076859211,0,0,0,0,0.191662384138777,0,0,0,0,0,0,0,0,-0.000701331577790139,-0.024802251075294,0.0923767288210715,0,0,-0.0160985907358781,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615802466535603,-0.025216918272587,0,0,0,0,0,0,0,0.0191560840418162,0,0,0.102791178597472,0,0,0,0.195166194544943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0541765218734296,-0.248806530424636,0,0,0,0,0
