,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X601158.SH,X600299.SH,X600188.SH,X600583.SH,X601992.SH,X600309.SH,X000027.SZ,X000630.SZ,X000539.SZ,X000709.SZ,X000898.SZ,X600021.SH,X000883.SZ,X600660.SH,X600352.SH,X002470.SZ,X600098.SH,X600623.SH,X601918.SH,X000792.SZ,X600489.SH,X600863.SH,X600307.SH,X600547.SH,X600022.SH,X300072.SZ,X600578.SH,X600808.SH,X600008.SH,X000629.SZ,X000060.SZ,X002004.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.0646931656189269,0,0,0,0,0,0,0,0,0,0,0,0,0.167906806445198,0,0.148662519918723,0,0.156223025718234,0,0.114556321635597,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.00057505050903294,0,0.0763485444773555,0,0,-0.00697741195921109,0,0,0,0,0,0,0
X600583.SH,0,0,0.00189589406995063,0,0.209697313265244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299876689987239,0.0120203447348625,0,0.0539210545481698,0,0,0,0,0,0,0,0,0,0,0,0,0.220887448687022,0,0,0,0,0,0,0,0,0,0,0.0872695690079114,0,0,0.0244690223770205,0,-0.0183161345688946,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.0654852538743988,0,0,0,0,0,0,-6.93889390390723e-18,0.0612901381649909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181539067976817,0,0,0.258583579070613,0,0,0.0186339833006886,0,0,0,0,0,0,0,0,0,0.0550192816592199,0,0.194273619355688,0,0,-0.0293098893583282,0,0,0,0,0,0,0
X600309.SH,0,0,0,0.0666572663742507,-1.73472347597681e-18,0,0.0486031790108477,0,0,0,0,0,0.0283061016175331,0,0,0.0536726638893083,0,0.111413215321151,0,0,0,0.29792952310565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141867966133831,0,0.0145795321312117,0,0,0,0,0,0,0,0,-0.0130769464553911,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0452162637063222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492533430066,0,0,0,0,0,0.222722029626576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.211136418154949,0,0,0,0,0,0.0815519197087833,0,0,0,0,0,0,0,0,0.139732241378698,0,0,0,0,0,0,0.0534069225412723,0,0.13368812023714,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0.0315877664737469,0,0.159583698009925,0,0,-0.0231289084939976,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,-0.00357107635852551,0,0,0,0,0,-0.0747644804295962,0,0,0,0,-0.105105318964138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.189367784227132,0.329468289035845,0.224652504380935,0,0,0,0,0.166089580015872,0,0,-0.0761990024473075,0.0676189161321844,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.103555013449289,0,0,0,0,0,0.0566662352640041,0,0,0,0,0,0,0,0,0.0767724726775808,0,0.13199571569434,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.420643390118977,0.064615050967478,0,0,-0.0303490645979814,0.0377862139647823,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917742990292932,0,0,0,0,0,0,0,0,0,0.31469544935974,0.201444745514172,0.134562627350504,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0.0722259546829414,0,0,0,0,0,0.156524896475628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143324686744055,0,0,0,0,0,0,0,0,0,0.244018765894791,0,0,0,0.169697628755169,0,0,0.111032140373629,0,0,0,0,-0.0173713497506601,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.272929484630768,0,0,0,0,0.00465447428218623,0.00561465538150065,0.109798455819433,0,0,0.0840545492278295,0,0,0,0,0,0,0,0,0,0,0.0812220149024323,0,0,0,0.0988137151037314,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015611302705384,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22496826673381,0.0741887056046268,0,0.05293656597695,0,0.0147197974334333,0,0.0192474163112844,0,0.0258438752703901,0,0,0.0792911845347865,0,0,0,0,0.0492190818310011,0,0,0,0,0,0,0,0,0,0,0,0.162889183821894,0,0,0,0,-0.0179137067279199,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0.223062229426506,0,0,0,0,0,0,0,0.131939315442274,6.93889390390723e-18,0.152543001513145,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.170090983960029,0,0,0,0,0,0.0620484687476898,0,0,0,0,0,0.065811178434365,0,-0.00850406895455115,0.0071076308929439,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0.0360860512546633,0,0,0,0,0,0,0.0272621320025302,0,0,0,0,0,0,0,0,0,0,0.269070585000031,0,0,0,0,0,0.0995147858600939,0.197387225613637,0,0,0,0,0,0,0.0623805708233301,0,0,0.0331900625154287,0.117978734757482,0.106949201151421,0,0,-0.0186285508772005,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280244525089088,0,0.0502971544895825,0,0,0,0,0,0,0,0,0,0,0,0,0.126303449615748,0,0.166962133347366,0,0,0,0,0,0,0,0,0,0,0,0.446356671750017,0,0,0,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102208961662034,0,0,0,0,0.161736915367709,0,0,0,-0.103596940961789,0.0396636420205572,0,0,0,0,0,0.383478794254295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457918335300265,0.0862846503770159,0,0,0,0,0,0
X000792.SZ,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.0353909060421447,0.302521138787659,0,0,0,0,0.175894959177851,0,0,0.0357782867861442,0,0,0,0,0,0,0,0,0,0,0,0,0.146346120129224,0,0.0177083690734126,0,0,0,0,0,0,0,0.019887501750429,0,0.0937550272635358,0,0,3.46944695195361e-18,0,0,-0.0111237985147157,0,0,0,0,0,0,0
X600489.SH,0,0,0.056168444685255,0,0,0,0,0.077421883725484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258907759742616,0.449504220475003,0,0,0,0,0,0,0,0,0,-0.0132208011758927,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.141334402116439,0,0,0,0,0,0.0464570923745707,0,0,0,0,0.22543441720351,0,0,0,0,0,0.121315518756566,0,0,0,0.0310298568460091,0,0,0,0,0,0,0,0,0,0,0,0.0211819460182874,0,0.136036140424134,0.0507272525766978,0,-0.0247184362947534,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101502991496224,0,0,0,0,0,0,0,0,0,0.153125760066442,0,0,0,0,0,0.165232345361919,0.0223283349172324,0,0,0,0,0,0.308590664260617,0,0,0,0,0.0984592647913457,0,0,0,0,0.0168625983491679,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.142074868208866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475938910039981,0,0,0,0,0,0.11453287306029,0.0170222380831176,0,0.301213745999146,0,0,0,0.148428833627133,0,0,0,0,0,0,0.0261031609317487,0,-0.0213001855004078,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157294002247609,0,0,0,0,0,0,0,0,0,0.166817206389534,0,0,0,0,0.126691313987333,0.0247116213407766,0,0,0,0,0,0,0,0.00359368794242603,0,0,0,0.14911930690577,0.156661328977975,0.0253240870374488,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401964168132451,0,0,0,0,0,0,0,0,0,0,0,0,0.188638872804259,0,3.46944695195361e-18,0,0.114501003853162,0,0,0,0,0,0,0,0,0.175269692187112,0,0.0924320580681672,0.209994484270852,0,-0.0317266085526921,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0.323815471059565,0,0,0,0,0,0,0,0.102773482654506,0.125167495811892,0,0,0,0,0.0707181356303977,0,0,0,0,0,0,0,0,0.122269952371124,0,0.02032993702539,0,0,0,0,0,0,0,0.0255014601800453,0,0,0,0,0,0,0,-0.00201720001579801,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.0108341369404079,0,0,0,0,0,0,0,0,0,0,0.0397231973983662,0,0,0,0,0.0184203417667808,0,0,0,0,0.163918704297202,0,0,0,0,0,0,0.0595862500361992,0,0,0,0.0294764978250496,0,1.73472347597681e-18,0,0,0,0,0,0.369828540513763,0,0,-0.0225751170791483,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0.0353582589129924,0,0,0,0,0,0,0,0,0,0,0,0.163249288883587,0,0,0,0.0175581557861019,0,0,0,0,0.154052876440068,0.0176006378207105,0,0,0,-1.73472347597681e-18,0.174615471721957,0,0,0,0,0,0,0,0,0,0,0,0,0.195364622157144,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.123327848802397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130695186107062,0.285169939102203,0.0250180233354726,0,0,0,0,0.0386589664205504,0,0.167833593815192,0,0,0.0774429095081049,0,0,0.0698315281626423,0,0,-0.00498451885363536,0.00535411848336834,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107336274468591,0,0,0,0,0,0.157416694307109,0,0,0,0,0.283220783959488,0,0.206517570491505,0,0,0,0.0663182080846258,0,0,0,0,-4.17650394623579e-05,0,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695272856162669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222349178549655,0,0.156136308761159,0.097575826268369,0,0,0,0,-0.000752469894493172,0.164759111807919,0.260197547456507,0,0,0,0,0,0,0,0,0.0171331122231875,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361905599773026,0,0,0,0,0,0,0,0,-0.0963478814177429,0,0,0,0,0,0,0,0.0270821066781078,0,0,0,0,0,0.0464073352230897,0,-0.0257101731165401,-0.0551607627420015,0,0,0,0,0,0
Slope,-0.18459560882223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.187359016279319,0,0,0,0,0.381212535223282,0,0,0,0,0,0,0,-0.600460770465518,0,0,1.45463414349884,0,0,0,8.22120464410018,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316337400237486,0,0,0,0,0,0.367530690589123,0,0.129881424918594,0,0,0,0,0,0,-0.0734324957014897,0,0,0,0,0,0,0,0,0.252758682955066,0,0.36063041208171,0,0,0,0,0
RealEstate_excess,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0614295709958886,0,0,0,0.025514773933615,-0.164035636481222,0,0,0,-0.0270662927652488,0,0,0,0,0,-0.0665744488055154,0.188994070752735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368505903011564,0.0862711910417261,0,0.225568071091585,0,0,0,0
MKreturn,0.257416755332696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219124159642986,0,0,0,0,0.104936411744334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.368843097679227,0,0,0,0,0.00270204335886234,0,0,-0.0426482891759841,0,0.160841352820344,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00204459564973392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00416741300311094,0,0,-0.0019689162766348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249325751593437,0,0.00545434572180829,-0.00490826837419338,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00551470953639509,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,-0.00518242230004991,0,0,0.0489552005371186,-0.015599042150908,-0.007267268082946,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126791722133188,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00370813013933441,0,0,0,0,0.00989648909701325,0,0,-0.00341436523871929,0,0,0,0,0,0,0,0.00265736911838912,0,0,0,0,0,0.0112357477632417,0,-0.00744624265626207,-0.0106935134007276,0,0,0,0,0,0
