,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X600011.SH,X000708.SZ,X002271.SZ,X600660.SH,X002460.SZ,X600886.SH,X600801.SH,X000786.SZ,X601600.SH,X601898.SH,X600362.SH,X600010.SH,X600489.SH,X600176.SH,X600352.SH,X601991.SH,X600111.SH,X600188.SH,X600027.SH,X600795.SH,X600426.SH,X600299.SH,X600688.SH,X002466.SZ,X601992.SH,X002080.SZ,X002353.SZ,X600529.SH,X600219.SH,X600612.SH,X600486.SH,X600315.SH,X000723.SZ,X000027.SZ,X000301.SZ,X000932.SZ,X002075.SZ,X002409.SZ,X600126.SH,X600516.SH,X000898.SZ,X601158.SH,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0.166677817216492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358967842219541,0,0,-0.0532587780047326,0,0.000191426435208392,0,0,0,0,0,0.0262747577843716,0,0,0,0,0.0410209826143131,0.11737789376763,0,0.138090850810453,0,0,0,0,0.0290266728293392,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0134323596884805,0,0,0,0,0.167193997049261,0,0,0,0,0,0,0,0.0379148026462828,0,0,0,0.1147857423705,0,0,0,0,0,0,0,0,0.302768318578298,0,0,0.134468013404894,0.0324536209939277,0,0,0,0.189969481824307,0,0,0,0,0,0.0275852622047651,0,0,0,0,0,0,0.0154954198908135,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.00745969477376512,0,0,0,0,0,0,0.0189174919443513,0.0155878154128264,0,0,0,0,0.0328935703252619,0,0,0,0.0458831300960362,0,0,0,0.223409071314314,0.110780339106042,0,0,0,0,0,0,0,0.0342487194847456,0,0,0,0,0,0,0,0,0,-0.034528719153388,0,0,0,0.0898626141048238,0,0,0,0.0111582322595435,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.115708764550105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203914763000147,0,0,0.0451569027243032,0,0,0,0,0,0,0.0713382202404061,0,0.0576650489236674,-4.33680868994202e-19,0.0642308535992514,0,0,0,0,0.0405262084499802,0,0,0,0.133487231118527,0,0,0.0105355830444064,0,0,0,0,-0.0104015555834232,0.0295269085959154,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0451802696321401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087354544573541,0,0.058776253043152,0,0,0,0,0,0,0,0.0633603075156313,0,0,0,0,0.00720905705654139,-0.0888410909631533,0,0.276230065886647,0,0,-0.0107463677671377,0,0,0,0,0.157980937414352,0,0,0,0,0,0,0,0.0041571979820482,-0.0102215915005442,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0270889157674023,0,0,3.46944695195361e-18,0,0,0,0,0,0.0551703784352869,0,0.0411667815143798,0,0,0,0,0.302452081742238,0,0,0,0.046964444315672,0,0,0,0,0.0870480469965074,0,0.16336838092977,0,0,0,0,0,0,0,0.0294122720937034,0,0,0.154590155157321,0,0,0,0,0.007459786178767,-0.00075434530477444,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615921951481703,0,0,0.484691653282399,0,0,0.0980684356060758,0,0,0,0,0,0.0320893232502913,-0.00472014178225427,0,0,0,0,0,0,0,0,0,0,0,0,0.0378861079471872,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.186378536081091,0,0,0,0,0,0,0,0.0728246486360017,0,0.174772173595953,0,0,0,0,0,0.170205569217232,0,0,0.23339598926346,0,0,0,0,0,0,0,0,0,0.0247382540681393,0,0,0,0,0,0,0,0,0,0.0243632684738829,0,0,0,0,0,0,0.0179154903881626,-0.0118625324876061,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295157221868847,0,0.0208169506826503,0,0,0,0,0,0,0,0,0,0,0,0,0.0283143199062823,0,0,0,0,0,0,0,0,0,0,0,0.0176024967320801,0.0830773347495702,0,0,0,0,0,0,0,-2.16840434497101e-19,0.00958598846191528,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.912127865381468,0,-0.0349882625477572,0,0,0.0491105837367686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016183115697365,0,0,0,0,0,0,0,0.0729381333367271,0.026769798579551,0,0.0627065688255816,0,0,0,0,0,0,0,0,0,0.0904222834236069,0,0,0,0,-0.0133808691956483,-0.0100042599529012,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0278459010429082,0,0.171130083001113,0,0,0,0,0,0,0.00231323845254644,0,0,0,0.118950060679872,0,0.155805922477099,0,0,0,-0.0655547284449571,0,0,0,0,0,0,-0.0239854824437044,0,0,0.118431133894993,-0.0278756642526273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324017209345653,-0.0095168521061707,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0937339922011816,0,0,0.0399159446230041,0,0.195626991018707,0,0.0327883406380157,0,0.203363694372635,0,0,0,0,0,0.131215964458577,0,0,0,0,0,0,0,0,0,0,0,0,0.0671856532029771,0,0,0,0,0,0,-0.00276361738105812,0,0,0,0,0,0,0,0.00695439518603623,-0.0059939468243721,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.0496371005818793,0,0.0407649108039998,0,0,-0.0130049954729248,0,0,0,0,0,0,0,0,0.044399041163952,0.273114657571795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155930920422257,0,0.0395334831937742,0.0129791620293737,0,0,0,0,0.00854564602071388,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0501411631045725,0,0,0,0,0,0,0,0.148499331733377,0,0,0,0.362856940163655,0,0,0,0.298259933175316,0,0,0,0,0,-0.0317674917445679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117668428692865,0.00616816811471854,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.0748508022910067,0,0,0,0.171599527270825,0,0,0.127293889571678,0.158016021441169,0.129824051953359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19265574020007,0,0,0.038827758340126,0,0,0,0.0156754589615079,0,0,0,0,-0.00314535889003973,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.0111441132242655,0.243186288983856,0,0,0.0468741567887229,0,0,0,0,0.0869658745230995,0,0,0,0,0,0,0,0,0,-0.10825659139462,0,0.0930481974947195,0,0.0447341598496646,0,0,0,0,0,0,0,0.213420332419447,0,0,0,0,0,0,0,0,0.0467371467995868,0.0309737609609189,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485044551081493,0.160673639435367,0.0205302371589619,0.0617019994412132,0,0,0,0,0,0.0411731024500727,0,0,0,0,0,0.0200016203571073,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00206812859223162,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463021580728591,0,0,0,0,0,0,0,0,0.192568838388927,0,0.00361060767723508,0,0.215755415212316,0,0,0,0,0,0,0,0,0,0,0,0.0179965345428258,0,0,0,0,0,0,0.0183590072159215,0.0121491280332802,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.0775453785395006,0,0,0,0.207118140451256,0,0,0,0,0,0,0,0,0,0,0,0.145221837504497,0,0,0,0,0,0,0.0685799049976901,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0145226767521686,0.0439736989278634,0,0.0267404762210551,0,0,0,0,0,-0.00656617550951597,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.0608307125602512,0.090509248528498,0.0780975896164863,0,0,0,0,0,0,0,0,0.0741260812092816,0.00899378560054423,0.087248970200116,0.0226319641554282,0,0,0,0,0,0,0,0,-0.0598540101745229,0,0,0,0,0.0234388634271751,0.0714584606007545,0,0,0,0,0,0.0654424333515541,0,0,0,0,-0.00526225299269072,0.0108254505289742,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.253225122841508,0,0,0,0,0,0,0,0,0,0,0,0.0677567084163286,0,0,0.0606028599647295,0,0,0,0,0,0.221672840202604,0,-0.0952237264320493,0,0,0,-0.252890417049621,0,0,0,0,0,0,0.17313494313864,0,0,0,0,0.453375294501078,0.0535564018458356,0.0256370494678448,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378403358572865,0,0.159506351477961,0,0.112232271849421,0,0,0,0,0,0,0.0530228140821366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00439738090877411,0.0666042409125739,0,0,0,0,0,0,0,-0.0107612028529505,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259164419105851,0.277642182805523,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0.0683591620154882,0,0,0,0.032401963947498,0.0576105907479617,0.125741150580108,0,0,0,0,0,0.0107194082371899,-0.0448891885701795,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0843291139964726,0,0,0,0,0,0.243241924379153,0,0,0.0557254333290901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131622802955966,0,0.119942026794304,0,0,0,0.0760586998039734,0,0,0,0.0290350910785399,0,0,0,0,-0.0333735850510523,-0.0166867586366422,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136738046167929,0,0.18411097551733,0,0,0,0,0,0,0.0660890880243762,0.382565805477006,0.280349376069142,0,0,0,-0.0579358859935927,0,0,0,0,0,0,0,0.0291992441584198,-0.0105267111165658,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.114695424600923,0,0.0418197043837349,0,0,0,0,-1.73472347597681e-18,0,0,0.218101278399618,0,0,0,0,0,0,0.191227552721215,0,0,0.0793404067144232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0679857663705934,0,0,0,0,0,0,0.00218076564661747,-0.0179749201427123,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306637647938153,0,0.332135958873224,0,0,0,0.0105827267059997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000409925454725881,-0.00517621785891097,0,0,0,0,0,0
X600486.SH,0,0,0,0,0.0236389842488108,0,0,0,0,0.10758804138983,-0.0125849398638714,0,0,0,0,0,0,0,0,0.0187753183710196,0.0836365649280564,0,0,0,0,0,0,0,-0.0374370763997201,0,0,0,0,0.0949326993360336,0.1499945512262,0,0.130835079031186,0,0,0,0,0,0,0,0,0.103223471166982,0,0,0,0,0,-0.0194312564523627,0.00238307692655663,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0.34959107079244,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.212875870072424,0,0.030246071152878,0,0,0,0,0,0.011399549743331,0.0433096539616597,0,0.201690738812098,0,0,0,0,0.167933420106788,0.0268348904696028,0.0469145827744667,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.0882828781659466,0,0,0,0,0.0608267139109628,0,0,0,0,0,0,0,0,0.20996347271292,0,0,0,0.0176573359096042,0,-0.0331789212096223,0,3.46944695195361e-18,0.0691623543939502,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0931301404624263,0,0.21723842590784,0,0,0,0,0.0114931519697136,0.0114948103042733,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.120706035579577,0,0,0,0,0,0.106040221182307,0,0,0,0,0.0251996785056941,0,0,0,0,0,0,0,0,0,0,0,0.0282368482202263,0,0,0,0.0271885082886672,0.20135292246526,0,0,0,0,0,0,0.232069471669506,0,0,0,0,0.00374309788856855,-0.00585689158853468,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0.273619193951079,0.0501422825886446,0,0,0,0.0496567384170706,0,0,0,0,0,0,0,0,0,0,0,0.0476993022076061,0,0,0,0,0,0,0,0,0,0.0859017359186557,0,0,0,0,0,0,0,0,0,0.0740345944458045,0.01785459306206,0,0,0,0,0,0,0.0053474409500519,-0.00963921851536105,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0543844167148141,0,0,0,0,0,0,0,0,0,0,0,0,0.356576640740586,0,0,0,0,0,0,0,0.081919648541851,0.0226262311001455,0,0,0,0,0.022835633162587,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00396685459845475,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0.187145564852789,0,0,0,0,0,0,0,0,0,0,0,0,0.0364487986785418,0,0,0,0,0,0,0.0055746541042355,0,0.215206512101935,0,-0.00496668647634919,0.241760312435503,0,0,0,0,0,0,0,0,0,0.186979279360748,0,0,0,0,0.0218661046518709,-0.0411960526756371,0.0101593919564002,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0,0.698785563960255,0,0,0,0,0,0,0,0,-0.0477180792924698,0,0,0,0,0,0,0,0,0.27791075542259,0,0,0,0,0.128085196833931,0.147680557514105,0,0,-0.0483946805030616,0,0.412468802644115,0,0,0,0,0,0,0,0,0,0,-0.189813518360407,0.0109379376904806,0.0149914326702263,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.266075415103221,0,0,0,0,0,0,0,0,0,0,0.0339105599781379,8.67361737988404e-19,0,0,0,0.289956665261556,0.147385989994187,0,0,0,0,0,0.0325847944165486,-0.00640038856036507,0.0214599200845258,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174021532611018,0,0,0,0.0425151284926408,0,0,0,0,0,0,0.089487208327648,0,0,0.157456832546243,0,0,0,0.0524949819785787,0,0.190869817567727,0,0,0,0,0.0306394705455387,0.0855389269342293,0,0.188875383904136,0,0,0,-0.0122244156923971,0.0197477244839682,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074496247694344,0,0,0,0.122929618915024,0,0,0,0,0,0,0,0,0.0339509487518338,-0.0157199657586643,0,0,0,0,0,0,0,0.0880224932060531,0,0.104365227478286,0,0.141017980585249,0,0,0,0,0.0107303591517401,0.0221324151427102,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198260597606061,0,0,0,0.152483245054895,0,0,0.0212393074943349,0,0,0,0.024239169652457,0,0,0,0,0,0.0835168056387916,0,0,0,0,0.02828349412259,-0.0807265603735749,0,0,0.0326913836291397,0,0,0,0,0,0,0,0,0,0,0,-0.00442553871430073,0.0044953040711266,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.0325308175652622,0,0.0137927178535902,0,0.00890934972155973,0,0,0,0,0,0,0,0,0.0236492216483022,0.0338813805010253,0,0,0,0,0,0,0,0,0,0,0,0.122902380152616,0,0,0,0,0,0.0538805568936934,0,0,0.0615066841631558,0,0.10672848504421,0,0,0,0,-0.00274927849746761,-0.00318984782770231,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.031538398932152,-0.0676490774607095,0,0,-0.0127269467727108,0,0,-0.0267215690261791,0,0,0,0,0,0,0,0,0,0,0,0,0.0480845013408647,0,0,0,0,0,0,0,0.0135709290512675,0,-0.0291076412408795,0,0,0.159243157882125,0,0,0,0,0,0,0,0,0,0,0,0,-0.066761956563626,0,0
Slope,0,0,0,0,0,0,0,-0.14708947821961,0,0,0,0.426452275388766,0,0,0,0,0,0,0,0,0.231409362273941,0,0,0.13930100278658,0,0,0,0,0,0,0,0,0.628787195815087,0.385625716998178,0,0,0,0,-0.22552731960701,-0.904506574032121,0,0,0,-0.129527483320799,0.128447961507785,0,0,0,0,0,0.348262673423169,0,0,0,0,0,1.21636126178151,0,0
TED,0,0,0,0,0,0,0,1.49278240124738,0,0,0,0,-2.3022912348064,0,0,0,0,0,0,1.12134301755331,-0.571832667624052,0,0,0,0,0,0,0,-0.295305617875541,0,0,0,0,0,0,0,0,0.716528996927953,0,0,0,0,-0.492349588030588,0,0.299109789282196,-1.09702416620792,2.22511903874221,0,0,0,-0.894446787343511,0.228876781187714,0,0,0,0,-7.61908301568087,0,0
RealEstate_excess,0,0,0,0,-0.043129350412749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259259733346339,0,0,-0.0206101736619336,0,0,0,-0.0313601097759552,0,0,-0.0629563506427294,0,-0.0303077110340062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128127213503466,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.049976970964735,0,0,0,0,0,0,0,0,0,-0.0858682236687325,0,0,0,0,0,-0.132838974927536,0,0,0.0807695331387474,0,0,0,-0.0528549218299353,0,0,-0.0966055042304028,0,0,0,0,0,-0.103156227943875,0,0,0.0293329497400043,0,0,0,0,0.0396037800964044,0.158721239278997,0,0,0,0,0.0271883780068673,0.00962905587024132,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00542574851957076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.00224177036429301,0,0,0,0,0,0,0,0,0,0.00819754301516729,0,0,-0.0146449533003788,0,0.0121607664075583,-0.00641577965710261,0.00378709327815971,0,0,0,-0.0590954776315996,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103914021480354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033331000259755,-0.0143484755510099,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00038481841780995,0,0,0,0,0,0,0,0,0,0,0,0,0.00175303174058681,0,-0.000442861302865146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00316886657995367,0.00194847353374077,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.0208014667685969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002156121895745,0,0,0,0,0,0,0.0101901106642878,-0.0102654102915474,0,0,0,0,0,0
