,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X600111.SH,X601600.SH,X600362.SH,X600010.SH,X600886.SH,X600795.SH,X600188.SH,X600309.SH,X600688.SH,X600583.SH,X600027.SH,X002353.SZ,X601992.SH,X000792.SZ,X601158.SH,X000898.SZ,X000883.SZ,X000629.SZ,X600315.SH,X600489.SH,X600490.SH,X000709.SZ,X000825.SZ,X600547.SH,X000831.SZ,X600352.SH,X000539.SZ,X601699.SH,X600660.SH,X000630.SZ,X000983.SZ,X600549.SH,X600307.SH,X000937.SZ,X000960.SZ,X000959.SZ,X000027.SZ,X600578.SH,X600516.SH,X002470.SZ,X600157.SH,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.0302254891317822,0,0,0,0,0.0210624814383226,0,0,0,0,0,0,0,0,0,0,0,0.0113924898194289,0,0,0,0,0.0211680444401616,0,-8.67361737988404e-19,0,0,0.00439819847022081,0,0,0,0,0,0,0,0,0,0.0103325913037597,0,0,0,0,0,0,0,0.0306614460198039,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.171095017755029,0,0,0,0,0,0,0,0,0,0,0,0,0.0040381346157661,0,0,0.058779425136096,0,0.0178183269580318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123190412537263,0,0,0.00767273625640193,0.016612628016555,0,0,0,0.0916105572717058,0.0470497542679639,0,0.0166374392978329,0,0,-0.0105497797961969,0.014503205578476,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0696698678061114,0,0,0,0,0,0,0,0,0.0283817348919242,0,0,0,0,0,0,0,0,0.0617972380320338,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.254618359669327,0,0.048129356271804,0.11079637583534,-0.0567400101172853,-0.00847791966848386,0,0.0186240383805851,0,0,0.0219942711288316,0,0,0,0.0032331256279509,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.00834045331407119,0,0,0,0,0,0,0,0,0,0,0.0368404656344834,0.0614330436165169,0,0,0,0,0,0.113216971033151,0,0,0,0,0,0,0,0,0,0,0,0.0273121045435802,0,0.0737875437360087,0,0,0,0,0,0,0.0187590409197407,0,0,0,0.000611862711575202,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0609293524611814,0,0,0,0,0,0,0,0.220379312863358,0,0.0615844283346302,0,0,0,0,0,0,0,-0.0447321007982673,0,0,0,0.0746000005739487,0,0,0,0,0,0,0,0,0,0,0.09469306425571,0,0,0.0227297181335433,0,-0.0264608437347464,0,0,0.0195305741207247,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778849616196114,0,0,0,0,0.129413842795163,0,0,0.0329909223250229,0,0,0,0,0,0,0.00225979986518137,0,0,0,0,0.0233242810751121,0.104229027139686,0,0,0,0,0,0,0,0.207245279349168,0,0.00653092489443251,0.00162181593092527,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0220024563290225,0,0,0,0,0,0.0112500699228412,0,0,0,0,0,0,0,0,0.102430263818981,0,0,0,0,0.0962997269921188,0,0,0,0.00427711699172012,0,0,0.0614081756989075,0,0,0.0671545494583387,0,0,0,0,0,0.169465166219983,0,0,0,0,0,0,0,0,0,0.00674959638532382,-0.0111957913340602,0,0,0,0,0,0
X601991.SH,0,0,0,0.104426910086789,0,0.0744356616997721,0,0,0,0.0166374973269332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767444446306615,0,0,0,0,0,0,0,0,0,0,0.0185819874057336,0,0.213830194558923,0,0,0.0127789667430272,0,0,0.0126012180895939,-0.0235998104507013,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0268538942135392,0,0,0,0,0.0322986839238075,0,0,0,0,0,0.0348530971288705,0,0,0,0,0.0225857258600028,0,0,0,0,0.00688917797575267,0,0.0329821363259793,0,0,0.107934776354689,0,0,0,0.199132706654268,0.0114602507215818,0,0.057010836137226,0,0,0,0,0,0,0.0437076498672396,0,-0.00283565734083063,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0737186360592506,0,0,0,0,0,0,0.118896307948871,0,0,0,0,0,0,0.184091725139178,0.154549031447422,0,0.267695214043809,0,0,0,0,0,0,0,0,0,0,0,0.110366683421206,0.0445402241294752,0.0158637412513063,0,0,0,0.0136684988632255,0,0,0,0,-0.00872924046848644,0,0,-0.0126904252555532,0.00079868798491288,0,0,0,0,0,0
