,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X002460.SZ,X000708.SZ,X600547.SH,X600660.SH,X002271.SZ,X600011.SH,X000786.SZ,X601600.SH,X600362.SH,X600886.SH,X601898.SH,X600426.SH,X600176.SH,X600010.SH,X600188.SH,X000301.SZ,X600801.SH,X600111.SH,X600352.SH,X600489.SH,X601991.SH,X600795.SH,X002466.SZ,X600688.SH,X600803.SH,X600299.SH,X600486.SH,X600027.SH,X002353.SZ,X600219.SH,X300037.SZ,X000932.SZ,X002075.SZ,X601992.SH,X002080.SZ,X000723.SZ,X601168.SH,X000898.SZ,X002409.SZ,X000630.SZ,X000807.SZ,X000027.SZ,X000878.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0759843637595689,0,0,0,0,0,0,0,0,0.137252851570077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135366944519879,0,0,0,0.189448698351498,0,0,0,0,0,0,0,0.0820883860597831,0,0,0,0,0,0,0,0.0794436775259751,0,0,0,0.0294898182209669,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.0539006542913832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05479787917354,0,0,0,0.00891502338079309,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.0703332738216127,0,0,0,0,0,0,0.153334122207345,0.00726591270959655,-0.400579124222789,0,0.0159209098064376,0,0,0.0192699560211766,0,0,0,-0.0639426161458229,0,0.24527576523179,0,0,0,0,0,0,0.300233715888525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565336655444676,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536182797767449,0.0375991043650322,0.284416195312783,0,0,0,0.0629687430259767,0,0,0,0,0.042295291306065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154463766721895,0,0,-0.0115215772168898,0,0,0,0,-0.020644092756731,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.00752137744151837,0.0487704765282984,0,0,0,0,0,0,0.0237907020811791,0,0,0,0,0.00743522890376325,0.0793134350150697,0,0,0,0,0,0,0,0,0,0,0.0242201253053148,0.0225741802152674,0,0,0,0.0510120392071765,-0.0165209148279079,0,0,0,0.157898835648855,0,0.428883814663018,0,0,0,-0.0364580708955669,0,0,0,-0.0285934673799756,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,-0.0317165278002362,0.132190552151419,0.0666493174097799,0,0,0,0,0,0.0475159893063166,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.00943998843433661,0,0,-0.0721466425947359,-0.0978048879235972,0,0,0,0,0,0,0,0,0,0,0,0,0.029293820263327,0,0,0,0,0.00855315880610463,0,0
X601898.SH,0,0,0,0,0.0411560036648822,0,0,0,0,0,0,0,0,0,0.0814467828364007,0,0,0.0409816676934345,0,0,0.190578999110741,0,0,0,0,0.0405163456181302,0,0,0,0,0,0,0,0,0,0.0089815106248425,0,0,0,0,2.16840434497101e-19,0,1.0842021724855e-19,0,0,0,0,0,0.00970302909591119,0,0,0.013361273831709,0,0,0,0,0.0066612415982505,0,0
X600426.SH,0,0,0,0,0.320713231954971,0,0,0,0,0,0,0,0.123465935313972,0,0,0,0,0,0.034623667950585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497654505611342,0,0,0,0,0,0.0126011772859932,0,0.0642807212194892,0,0.0521765250320245,0,0,0,0,0,0,0,0,-0.0103335626368393,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0247888191424958,-0.201337048638323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287258246349233,0,0,0,0,0,0,0.116074356116915,0.180988743417136,0,0,0,0.333227936651911,0,0,0,0,0.148337748274021,0,0,0.142570464731152,0,0,0,0.0616895024530148,0,0,0,0.00377186753084115,0,0
X600010.SH,0,0,0,0,0,0,0.0468348018760852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639126202598934,0,-0.0425417117852063,0,0,0,0,0.213462831953779,0,0,0,0,0,0.00198201270511892,0,0,0,0,0,0,0
X600188.SH,0,0,0,0.216071511761637,0,0,0.0262570297950735,0,0,0,0,0,0,0,0,0,0.503932951512312,0,-0.0153965976795542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403638564854583,0,0,0,0.163091366482594,0.0218552696420007,0,0,0,0.0424126213054156,0,0,0,0,0.01745960012793,0.0131270350497754,0,0,0,0.031370138525571,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0304601941393157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506740006474721,0,0,0,-0.0343391225899129,0,0,0,0,0,0,0,0,0,0,0,0.0156694247598948,0,0
X600801.SH,0,0,0,0,0,0,0.121829281027162,0,0,0,0,0,0,0,0,0,0,0.0205582917655068,0.0388315426516772,-0.157184564066,0,-0.0904644648747424,0,0,0,0,0,0,0.0527049275366952,0,0,0,0,0,0.0185021727031577,0,0,0,0,0,0.0198832364661303,0,0.0319949550073183,0,0,0,0,0,0,0,0,0.0162104515982826,0.0124957722522729,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.01495830944066,0,0.111436946106616,0,0,0,0,0.0176803474526177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362420580480114,0,0,0,0.0707858765582728,0,0,0,0,0,0.0175569261251182,0,0.16183047514821,0,0,0,-0.068769225929851,0,0,0,0.00835932197442577,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0974997452402573,0,0,0,0,0,0,0,0,0.195980081547277,0,0,-0.0197771107237485,0,0,0,0,0,0,0,0,-0.0141920876201307,0,0.168503794389697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128298283723903,0,0.191697531931781,0,0,0.0755902279198528,0,0,0,0,0.0313720959517575,0,0
X600489.SH,0,0,0,0,0,0,0.0714872801655541,0,0.727258833792509,0,0,0,0,0,0,0,0,0,0.0687169657877914,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262893071442247,0,0,0,0.0189133733237201,0,0,0,0,0,0.0262714828291728,0,0,-0.00708062724207693,0,0,0,0,-0.00809696042045998,0,0
X601991.SH,0,0,0,0,0,0,0.0508746493420648,0,0,-2.16840434497101e-19,0,0,0.0010807730058833,0.0897493973318912,0,0,0,0.00360285105342115,0,0.293134111298265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946609229184383,0.0184590442518357,0,0,0,0,0.0457269193339097,0,0,0,0,0.00589226684982509,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.00970633650683687,0,0,0,0,0,0,0,0,0,0,0,0,0.217088261801547,0,0,0,0,0.0730136052814953,0.0179195549577439,0.00419821973437846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118459007160919,0,0,0,0,0,0.0107537609158655,0,0,0,0,0,0,0,0,0.00262034942080814,0,0
X002466.SZ,0,0,0,0,-0.00486429745410273,0,0.215069858877631,0,0,0,0.214653455151493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262703229714586,6.93889390390723e-18,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.105133053007201,0,0.168558210213552,-0.295687642431316,0,0,0,0,0,0,0.0023215995585203,0,0,0,-0.0574413338955101,0,0
X600688.SH,0,0,0,0,0.0608827131177148,0,0,0,0,0,-0.0522479656389479,0,0,0,0,0,0,0,0.0306470397991398,0.182170717544236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123742059817638,0,-0.0445040549537069,0,0,0,0,0,0,0,0,0,-0.0247639637727847,0,0,0,0.00935202802805642,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.145198689342364,0,0,0,0,0,0.0701748576903964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160936936007351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145072994424097,0,0,0,0,0.0286304413702479,0,0
X600299.SH,0,0,0,0,0,0,0,0.103251852312348,0,0,0,0.0866306479958287,0.131970682324044,0,0,0,0,0,-0.0245974737911816,0,0,-0.0968947063972232,0,0,0,0,0,0,0.144144893077644,0,0,0,0,0,0.180779139156597,0,-0.103689298554663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841194915956074,0,0,0,0.0110706189452303,0,0
X600486.SH,0,0,0,0,0.235379610749889,0,0,0,0,0,0,0,0,0.0217825048015981,0,0,0,0,0,0,0.10878959099433,0,0,0,0,0,0,0,0,0,-0.0381799330473366,0,0,0,0,0,-0.0288217147606702,0.114333743717656,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0985872028792797,0.118721088872479,0,0,0,-0.0410774313503623,0,0
X600027.SH,0,0,0,0,0,0,0.00733168386997237,0,0,0,0,0,0,0,0,0,0,0,0,0.0795292069277147,0,-0.0206130670069329,0,0,0,0,0,0,0.0134592341845248,0,0,0,0,0,0,0,0,0,0,0,0.0498647551371179,0,-0.00180942160705603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366561504339672,0,0
X002353.SZ,0,0,0,0,0.200034494416713,-0.168958864794003,0,0,0,0,0.146917489960329,0,0,0,0,0,0,0,0,-0.0748378313549642,0,0,0,0.260702289671121,0,0,0,0,0,0,0.122482812770484,0.260051560098961,0,0,0,0,-0.0890265611478551,0,0,0,0,0,0,-0.0845737295243292,0,0,0.0560175274671587,0,0,0,0,0.0621434758967806,-0.134388742322781,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.123185118525704,0,0,0.120687742441608,0,0,0,0.051879747426775,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.0645537776009759,0,0.0440841695139516,0,0,0,-0.0357871965067476,0,0.00387827592571742,0,0,0,0,0,0,0,0,0,0.211374590063382,0,0.135788534609393,0,0,-0.033183434041276,0,0,0,0,-0.0388711441572639,0,0
X300037.SZ,0,0,0,0,0,0,0.35631938938314,-0.382849820421588,0,0,0.465733266576777,0,-0.236159984228993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125736495897602,0,0,0,0,0,0,0,0,0,0.104323564925891,0,0.300023313890072,0,0,0,0,0,0,0,0.0180581693402986,0,0,0.00425020326001101,-6.93889390390723e-18,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.102362612718862,0.389515005858837,0,0.0987123369935334,-0.0995438534898521,0.0651146228524614,0.0337662503621746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401180750199889,0,0,0,0,0.0729157907623402,0,0,0,0,0,0,0,0,0,0,0.0052783874437122,0,0,0,0,-0.0126491237969545,0,0
X002075.SZ,0,0,0,0,0.148461598021937,0,0,0,0,0,-0.107756675252905,-0.00871954151183272,0,0,-0.13241861232689,0,0,0,0,0,0,0.0460807172576558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460921422955714,0,0,0,0,0,0,0,0.613864993712963,0,0,2.16840434497101e-19,0,0,-8.67361737988404e-19,0,0,0,0,-0.0292830403222595,0,0
X601992.SH,0,0,0,0,0,0,0,0.141153436518247,0,0,0,0.0288331982743989,0,0,0,0,0,0,0,0.120801970971514,0,-0.0042743866609298,0.0404406382882575,0,0.0249649820691142,0,0,0,0,0,0.0341445667546412,0.103859738613876,0,0,0,0,0,0,0,0,0.0296308646031147,0,0,0,0,0.11026269745829,0,0,0.0254778855596285,0,0,0,-0.0239199290059729,0,0,0,-0.0138472747416394,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385174928132586,0.281914479167381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31581618155055,0.089304745805445,0,0,0,0.0880486466411021,0,0,0,0,0,-0.220007713884894,0,0,0,0,0,0,0.0347212579293779,0,0,0,0,-0.0306077172004068,0,0
X000723.SZ,0,0,0,0,0,0,0.12232126412834,0,0,0,0,0,0,0,0,0,0,0,0,0.273122570517791,0,0,0,0,0,0,0,0,0.120454147636976,0,0,0,0,0,0.00582752690724939,0,0,0,0,0,0,0,0,0,0,0,0.0439140822291603,0,0,0,0,0,-0.0364641810895404,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0.0101325231233397,0.011003001299719,0,0,0,0,0,0,0,0,0,0,0.0312229547751832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911155886505041,0,0,0,0,0,0,0.375935244526646,0.129436349793337,0,0.287204324275682,0,0,-0.0916238501474781,0.154791217401189,0,0,0,-0.0575105317674684,0,0
X000898.SZ,0,0,0,0,0,0,0.0357217862202991,0,0,0,0,0,0,0,0,0,0,0,0,0.208752558744012,0,0,0,0,0.0385823538113262,0,0,0,0.0890818823578387,0,0,0,0,0,0,0.0458293145937564,0,0.0896367581322905,0,0,0,0.0221542436626232,0,0,0,0.109957392148574,0,0,0.00152380730344305,0,0,0.00740478648286281,0,0,0,0,-0.00894235829900794,0,0
X002409.SZ,0,0,0,0,0,-0.0827808521166432,0,0,0,0,0.464363019182196,-0.0666674939871088,-0.0413525763535239,0,0,0,0,0.0334327136171907,0,0,0,0,0,0.451362857174951,0,0,0,0,0.131580752289118,0,0,0,0,0,0,0,0.154309378270055,-0.0361531316584445,0,0,-0.195592227364863,0,0.0416260945841548,0,0,0,-0.0626525472138357,0,0,-0.274151481905534,0,0,0.0479489050999401,0,0,0,0.0118225135717387,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336187738001472,0,0,0,0,0,0,0,0,0,0,0.0317935644316845,0,0,0,0,0.0878505380252048,0.0273846764531129,0,0.103976029825583,0,0,0,0.0923989770803464,0,0,0,0.0609249743307925,0,0.123185722021551,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823406155178787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372349090583371,0,0,0,0.0980870258839083,0.141063807506047,0.0114080785133222,0,0,0,0,0,0.256948843182328,0,0,0,0,0,0,0,0.0250493805676089,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0421504615355938,0,0,0,0,0,0,0.00408906568562938,0,0,0.0718392274531413,0,0,0.0210120484087018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387825721959657,0,0,0,0,0,0.0926694198267795,0,0,0.00689162278585682,-0.0280092445466215,0,0,0,0.00977355048307483,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432462326888065,0,0,0,0,0,0,0,0,0,0.19945254457259,0,0,0,0,0,0,0,0,0,0,0.108599778285646,0,0,0,0,0,0,0.0828854346738101,0,0,0,0.249966797248823,0,0,0,0,0.022875458089954,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0.0790064712795412,0,0,0,0,0.0358133090252211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213731576955202,0,0,0,0,0,0,0,0,0,0,0,0.0248758134588419,0,-0.119771752820496,0,0.196308346444086,0,0.0127570299810509,0,0.0643393510980311,0,-0.00593921772670526,0,0,0,-0.0277724953145594,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.090942454970524,0,0,0,0,0,0,0,0,0,0.0383920938210148,0,0,0,0,0,0,0,-0.0293395376058243,0,0,0,0,0,0,0.134742086436734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343859036429511,-0.0366168439731792,0,0,0,-0.0297923769878482,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0703862374563542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132788523200253,0,0,0,0,0,-0.216778802871919,0,0,0,0,0,0,0,0,0,0.786955177984481,0,0,0,-0.209986685318638,0,0
TED,0,0,0,0,0,0,0,0,0,0.227873290314098,0,0,-0.22037394143269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0969116279095082,0,0,-0.294376528805552,0,0,0,0,0,0,0,0,-0.139910835384759,0.818481639811959,0,0,0,0,0.20117502147992,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0851504513016126,0,0,0.00721855326931948,0,0,0,0,0.0628973466880334,0,0.00217218396644336,0,0.0430997357497729,0,0,0,0,0,0,0,0,0,0.0277108191351357,0,-0.128270688792989,0,0,-0.0753619290173087,0,0,0,0,0.0344062399746287,0,0,0,0,0,0,0,0,0,0.0274713435074514,0,0,0,0,0.00750682715476098,0,0
MKreturn,0,0,0,0,0,0,-0.101038735206627,0,0,0,0,-0.0397029282245246,-0.0452378369662565,0,0,0,0,0,0.0711909567732579,0.0514328902985567,0,0,0,0,0,0,0,0,0,0,0.0615245048501124,0,0,0,0,0,0.0613172807554344,0,-0.017741947399387,0,0,0,0,0,0,0,-0.0160253954463929,0,0,0,0,0.00897954838571653,-0.0235583763990645,0,0,0,0.0133184157662114,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102956092523815,0,0,0,0,-0.00343792438955379,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167180878637763,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.00693169287005573,0,0,0,0,0,0,0.000941993812019331,0,0,0,0,0,0.00182650706536047,0,0,0,-0.00143536991661357,0,0,0,0,0,0,0.00515884890877159,0,0.00107037212950498,0,0,0,0,0,0,0,0,0,0,0,0,0.00897578156899029,-0.0047132456553704,0.0065688841162022,0,0,0,0.00510851190157408,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.000283196224077273,0,-9.55174614782347e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163011071423875,-0.00323977568057533,0,0,0,0.00122006553036864,0,0
