,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600660.SH,X600585.SH,X601600.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X002460.SZ,X600362.SH,X000708.SZ,X002466.SZ,X600489.SH,X000301.SZ,X600803.SH,X600160.SH,X600027.SH,X601991.SH,X000786.SZ,X600219.SH,X600426.SH,X000807.SZ,X000983.SZ,X002128.SZ,X000877.SZ,X601699.SH,X000408.SZ,X600176.SH,X000630.SZ,X600985.SH,X601168.SH,X600096.SH,X000933.SZ,X600157.SH,X002353.SZ,X600378.SH,X002271.SZ,X600995.SH,X600352.SH,X000883.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.486418250382443,0,0.0290241865554059,0,0.0426429066563745,0,0,0,0,0,0,0,0.0700816637236365,0,0,0,0,0,0,0,0,0.0718612867523211,0,0,0,0,0.0988345853627035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139757079130872,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145895409084989,0,0
X601088.SH,0,0,0,0,0.35687851109697,0,0,0,0,0.00905594478145061,0,0,0,0,0,0,0,0,0,0,-0.00812881490937383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155696630926114,0,0,0,0,0,0,-0.0338796324818822,0,0,0,0,0,-0.00613267345732079,-0.00167448887388569,0,0,0,-0.0180044245249488,0,0
X600028.SH,0.596341843434112,0,0,0,0.063436858624378,0.0552386955482956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04337843292868,0,0.0514243767853152,0,0,0,0.066795636473265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0523098027611216,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748091268093133,0,0.191856076144698,0.00646773868249696,0,0,0.100929270882517,0,0,0,0,0,0.256157822664571,0,0,0,0.0436376765724863,0,0,0.0131680985215777,0.11254556009359,0,0,0,0,0,0,0,0.0228178135258419,0,0,0,0,0,-0.0786841674931767,0,0,0,0,-0.0140119303489867,0,0
X601898.SH,0,0.0237605667185988,0.330622750370005,0,0,0,0.0349985154585529,0,0.0665166198775957,0,0,0,0,0,0,0,0,0,0,0.0409325532604733,0,0.0299093962232362,0,0.0627125957556329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0649939609333451,0,0,0,0
X600188.SH,0,0,0,0,0.316613321407697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541085561140105,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.414409392155571,0,0,0,0,0,0,0,0,0,0.00729493573021865,0,0.0877113448299783,0,0,0,0,0,0,0.0985745482437927,0,0,-0.00581758769270844,0,0
X600019.SH,0.164158037836749,0,0,0,0,0,0,0,0,0.262244297836572,0,0,0,0.0404603885125742,0.012803360761184,0,0,0,0,0.0115896693219934,0,0,0,0.0712888538143287,0,0,0,0,0,0,0,0,0,0.133990909888201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222288869879511,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194681210276517,0,0,-0.150393639805048,0,0,0.129950469989609,0.0649596921145882,0.208225256129735,0,0,0,0.0179988881222137,0,0,0,-0.159212688449454,0,0.0419033806755314,0,0,0,0,0,0,-0.205985472247528,0,0,0,-0.0550884969715224,0,0,0,0,0,-0.141678801535564,-0.00796048473657658,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.275087924246639,0,0,0,0,0,0,0,0,0.097942085811917,0,0,0,0,0,0.0618415490156677,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.275913204671373,0,0,0,0,0.0751296027001553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219000013877491,0,0
X601600.SH,0,0.085119395483804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462038914162995,0,0.0737427535463242,0,0,0,0,0,0,0,0,0.287967404329601,0,0.242433087308497,0,0,0,-0.0410394590584275,0,0,0,-0.00675088812903213,0,-0.00757258068053604,-0.0567402073278112,0,0,0,0.03842701395562,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43388649117373,0,-0.0905359060701101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-7.80753422891943e-05,0,-0.0603464630886287,0,0,0,0,0,0,0.0462960269004041,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0202060693518528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157902749932965,0,0.10588820416601,0,0,0,0.100198407321997,0,0,0,0,0,0,0,0,0,0,0,0,0.123783215577269,0,0,0,0,0,0,0.101533186139476,0,0,0,0,0,0,-0.00249145305114725,0,0
X600547.SH,0,0,0,0,0,0,0.155174185564097,0,0,0.00570033260950182,0,0,0,0,0,0,0,0.0386569254510602,0,0,0,0.687630273339724,0,0,0,0,0,0,0,0,-0.0158564045717677,0,-0.0173610320710793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169023246232746,0,0,0,0,0,0
