,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X601991.SH,X600547.SH,X600688.SH,X601600.SH,X600660.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X600027.SH,X600111.SH,X600516.SH,X601992.SH,X002466.SZ,X600299.SH,X600176.SH,X000629.SZ,X000709.SZ,X002460.SZ,X600808.SH,X600352.SH,X600801.SH,X600219.SH,X000825.SZ,X300072.SZ,X002110.SZ,X600489.SH,X600339.SH,X601158.SH,X000553.SZ,X000786.SZ,X600583.SH,X600426.SH,X601699.SH,X000883.SZ,X000932.SZ,X000301.SZ,X000630.SZ,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.125838005955239,0,0,0,0,0,0,0,0.173268168328866,0,0.0385770480013741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220513011349571,0,0,0,0.0585052277513188,0,0,0,0,0.179257859698465,0,0,0,-0.00475375139349258,0.0488845853961014,0,0,0,0,0,0
X600028.SH,0.13184252680475,0,0.0217933730752468,0,0.106259420113641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387194714561718,0,0,0,0,0,0,0,0,0.138672713539801,0,0,0.0376452770203432,0,0,0,0,0,0,0,0.119933572158381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0.00838309326014209,0,0,0.0603784706070582,0,0,0,0,0.19872480235007,0,0.0129926070024822,0,0,0,0.085569757409594,0,0,0,0,0,0,0,0,0,0,0.0822913632995093,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0503067919734421,0,0,0,0,0,0.06710943126183,0,0.0667221568635057,0.0463069563585264,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0.0923721572328222,0,0,0.0788195607126528,0.0874535570830666,0,0,0,0,0,0,0,0,0,0,0,0.0928153316014156,0,0,0.0153464490210893,0,-8.67361737988404e-19,0,0,0.0364080972997517,0,0,0,0,0.531776299355467,0,0,0,0,0,0.076494220053214,0,0,0,0,0.0129715509515423,0,0,0,0,0,0,0,0,0.00719142685730622,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0451819813134602,0,0,0,0,0,0,0,0,0,0,0,0.544615715613613,0,0,0,0,0.017693627028903,0,0,0,0,0,0,0,0.0537805873923904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557680534292948,0,0,0,0,-0.0109757752896579,0,0,0,0,0,0,0
X600011.SH,0,0,0,0.111570066256222,0,0,0.0380640777917328,0,0,0,0,0,0,0,0,0,0,0,0,0.770300072619252,0,0,0,0,0,0,-0.00686050152695192,0,0.038943885891993,0,0,0,0,0,0,0,-0.06576565997175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238796639331425,0.0319560844340562,0,0,0,0,0,0
X600309.SH,0,0,0,0.238247066624378,0,0.0528616461925704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122246771325465,0.0193738022969234,0.105284256518718,-0.31489186716838,0,0,0,0,0,0,0.153280574595951,0,0,-0.281462288839767,0,0,0,0,6.93889390390723e-18,0.240246680725004,0,0,0,0,0,0,0,0,0.0851247777455878,0,0,0,0,0,0
X600010.SH,0.191574764138035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590457629192486,0.0815023597099425,0.176931340063321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051542659482462,0,0,0,0.00864130490971325,0,0,0,0.0991239069141769,0,0,0,0,-0.00172126875840662,0,0,0,0,0,0,0
X601898.SH,0,0,0.166048363843132,0,0,0,0,0,0,0,0,0,0.172187935560354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111865122171676,0,0,0,0,0,0,0.0161380917031207,0,0.0235349880204792,0,0,0,0,0,0,0,0.00957792799186303,0,0,0,0,0,-0.0758830605447979,0,0,0,0,0,0
X601991.SH,0,0.0219916913741134,0,0,0,0,0,0,0.127893285547946,0,0,0,0.0495754286761145,0.0675727870721842,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904072625825965,0,0,0,0.0485297020601422,0,0,3.46944695195361e-18,0,0,0,0.00959111198436992,0,0,0,-0.0262807270912896,-0.0029911153580508,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0654020262453699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023625845993238,0,0.0391308001359369,0,0,0,0,0,0,0,0.100643161946775,0,0,0.487703044572303,0,0,0,0,0.0089575122719896,0,0,0,0,0,0,0,0,0.0379422103124371,-0.0462851980358865,0,0,0,0,0,0
X600688.SH,0.148587903012027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125906463680574,0,0,0,0,0,0,0,0,0.015804247816495,0,0,0,0,0.0155905359417556,0,0,0,0,0,0,0,0,0.114399271985804,0,0,0,0,0.142856810027802,0,0,0,0,0,0,0,0.0122892870063191,-0.00419293221254532,0,0,0,0,0,0
X601600.SH,0,0.0153424208819946,0,0.0730886735782745,0,0,0,0,0.0790506098792712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156158792797366,0,0.100137399173785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162781372196814,0,0.357426207999315,0,0,0,0,0,0,0,0,0,-0.0560611894095563,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0611916768260958,0,0,0,0,0.0544999256802554,0,0,0,0,0,0,0,0,0,0,0,0,0.0889319097421785,0.0153304634309751,0,0,0,0,0,0,0,0,0,0.0399448625236078,0,0,0,0,0,0,0,0.371076931367838,0,0,-0.0187110761917938,0,0,0,0.0230659907937212,0.0266938544156954,0,0,0,0,0,0,0
X600188.SH,0,0,0.356768065181119,0,0,0,0.0576933565383358,0,0.117195242131913,0,0,0,0,0.035056422446755,0,0,0,0,0,0,0,0,0,0,0.222808493971998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796336136938945,0,0,0.111036085601293,0.236872818920341,0,0.0480902181273076,0,0,0,-0.0705440076946204,0.0387664305167262,-0.0367431419349407,0,0,0,0,0,0
