,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600362.SH,X600547.SH,X600795.SH,X600309.SH,X601991.SH,X300072.SZ,X600188.SH,X601992.SH,X600157.SH,X600027.SH,X600886.SH,X600660.SH,X600111.SH,X000898.SZ,X000709.SZ,X600489.SH,X600339.SH,X600299.SH,X000959.SZ,X601158.SH,X000630.SZ,X600583.SH,X000792.SZ,X002466.SZ,X600352.SH,X000408.SZ,X600219.SH,X000883.SZ,X600098.SH,X000983.SZ,X000825.SZ,X000539.SZ,X601699.SH,X002092.SZ,X600021.SH,X000027.SZ,X000723.SZ,X600623.SH,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.329460304886978,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576477414424144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592467558413711,0,0,0,0,0,0,0.0543667727441574,0,0,-0.00358021484962235,-0.004113843005591,0,0,0,0,0,0
X600028.SH,0.632918108405577,0,0,0,0,0,0,0,0,0.0703841671097605,0,0,0,0.128686026956382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328604455796074,0,0,0,0.0943681632005566,0,0.0440135196473177,0,0,0,0.00155963742067371,0.00341575353826133,0,0,0,0,0,0
X601088.SH,0,0.0169148050800851,0,0,0,0,0,0.0824859087159318,0,0,0.00545403275602546,0,0,0,0,0,0,0,0,0,0,0.057268053976773,0,0.118553579405637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178087037931087,0,0.0125541744185979,0,0,0,0,0,-0.027125628837676,0.0125198430651721,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0239114828300912,0.268089885480579,0,0,-0.0689698980128165,0,0,0,0,0,0,0,-0.0684079486652428,0,0,0.0170457264064459,0,0,0,-0.00411229751368972,0,0,0,0,0,0,0,0,0,0,0,0,0.10355691814964,0.0329425784945781,0,0,0,0,0.0324056157956436,-0.0174701406340814,0.014533325777676,0.0582389612313862,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0270696583912379,0,0,0,-0.0177521842808118,0,0,0,0,0,0,0,0.231408324804043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202015470667328,0,0,0,0.0700645629332243,0,0,-0.135241235027738,0,0,-0.025138985153662,0.0157736806068487,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259431091757507,0.112597928148721,0,0,0,0,0,0,0,0,0,0,-0.174416464579133,0,0,0.0927199995831581,0,0.141046274766149,0,0,0,0,0,0,0,0,-0.146876368800927,-0.00510127931491739,0.00871111649237022,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0743822568331981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180597171040437,0,0,0,0,0.00811813650487055,0,0,0,0,0,0,0,0,0,0.0449049322073178,0.0867932200247076,0.00990935410438923,0,-3.46944695195361e-18,0,0,0,0,0.0948097157264271,0,0,-0.0233809117358095,0.00518753350121965,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0478492822388951,0,0,0,0,0,0.0853864822137868,0,0,0,0,0,0,0.0690338552701454,0,0,0,0,0,0,0.0510608012509818,0,0,0,0,0,0.0357296340714361,0,0,0.248280645772013,0,0,0,0.0219235639564215,0,0,0,0,0,0,-0.0057543195426921,-0.00127541980824311,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.369659873387204,0,0,0,0,0,0,0,0,0,0,0,0,0.0542104633765603,0,0,-0.0995267177280462,0,0,0,0,0,0,0,0,0,0.0320223430983788,0,0,0,0,0,0.109833707495617,0,0,0,0,0,0,-0.242888069936758,0,-0.00275846725467337,0,0,0,0,0,0
X600688.SH,0,0.442635828641594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143064792787269,0,0.0347750116434973,0,0,0,0.169702844173969,0,0,0,0,0,0,0,0,-0.026307660495598,0,0,0.0995215934292299,0.0368097110762088,0,0,0,0,-0.0320176794066887,-0.00546083072809854,0.00510940991624244,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.22420035227006,0,0,0,0,0,-0.114314639579293,0.135256423939227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508430848976087,0,0,0,0,0,0,0,0,0,0,0,0.147835528556123,0,-0.0704494209806574,0,0.0427754132374241,0,0,0,-0.0256521696029151,0.0110902508113984,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-0.0222271660890819,0,0,-0.0742672847728439,0,0,0,0,0,0,0,0,0,0,-0.0354230464778415,0.811412433479933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245867121421555,-0.0104637822031504,0,-0.0539928422087797,-0.0144287291593407,0.0066663015842812,0,0,0,0,0,0
