,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X002460.SZ,X000708.SZ,X600660.SH,X600019.SH,X002271.SZ,X600547.SH,X000786.SZ,X600176.SH,X002466.SZ,X600426.SH,X000301.SZ,X600111.SH,X600362.SH,X600011.SH,X600886.SH,X601600.SH,X600010.SH,X601898.SH,X600803.SH,X600352.SH,X600486.SH,X002353.SZ,X600219.SH,X600188.SH,X601991.SH,X002080.SZ,X600795.SH,X600801.SH,X600489.SH,X600688.SH,X600299.SH,X300037.SZ,X000723.SZ,X600399.SH,X000932.SZ,X600027.SH,X601168.SH,X600157.SH,X601992.SH,X000027.SZ,X002409.SZ,X600315.SH,X600409.SH,X600549.SH,X300073.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0.113080888828436,0,0,0.0130488847353386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160526699636644,0,0,0,0,0,0.59153835241757,0,0,0,0,0.0160299519948499,0,0,0.00751319408526172,0,0,0,0,0,0,0.0171036341212087,0,0,-0.011943685241255,0,0,0,0,0.013348162367103,0,0
X000786.SZ,0,0,0,-0.0399206989528663,0,0,0,0,0,0,0,0,0.0609168815530225,0,0.0508251706116713,0.0646050841075611,0,0,0,0,0,0,0,0.111297368480349,0,-2.16840434497101e-19,0,0,0,0,0.0258022057990318,0,0,0,0,0,0,0,0.130939507057238,0,0,0,0,0,0,0.0390042829608875,0,0.00282310543572137,0,-0.0277748951875803,0,0.0131093605435831,0,0,0,0,-0.0345391624189345,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0.14477523932687,0,0.0398508094359231,0,-0.106573056340436,0,0,0,0.216229539251959,0,0,0,0,0,0,0,0,0,0,0,0,0.0491369631766254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454087669292995,0,0.430900529984276,0,0.00718084111239584,0.0226268657791625,0,0,0,0.00114188524450178,0,0
X002466.SZ,0,0,0,0,0,0.243861892712645,-0.0183761319519562,0,-0.764602062545139,0,0,-0.189208676089161,0,0,0,0,0.121169375018908,0,0,0,0,0,0,-0.0985337235753208,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.323154204408472,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0286263394652578,0.342402595243335,0.397750601016005,0,-6.93889390390723e-18,0.100043137791454,0,0,0,0,0,0
X600426.SH,0,0,0.250461812355444,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.00674755366185265,0,0,0.0442999540117564,0,0.00786545618025529,0,0,0,0,0,0,0,0.183251698836353,0,0,0,0,0.134443822755147,0,0,0,0,0,0,0,0,0,0,0.0352572949242667,0,0,0,0,0,0,0,0,0,0,0.0184529252236195,0,0,0,-0.018180648331235,0,0
X000301.SZ,0,0,0,0,0,0.0564949922622074,0,0,0,0,0,0.533491820688069,0,0,0,0,0.249842057988727,0,0,0,0,0,0,0.244368871265956,0,0,0.546900688032515,0,0,0,0,0,0,0,0,0,0,0,0.00558540450328389,0,0,0,0,0,0,0,0,0,0,0,0,-0.0763149212685321,0,0,0,0,0.0597097391595218,0,0
X600111.SH,0,0,0,0,0,0,0,0.130505013361212,0.125911822078791,0,0,0,0,0.0290687841280298,0,0.289356370069066,0,0,0,0,0,0,-0.0153552389000494,0,0,0,0,0,0,0,0.0332630648312221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112282046756824,0.483388971908149,0,0,-0.0349966189968705,0,0,0,0,-0.0318277264675956,0,0
X600362.SH,0,0,0,0,0,0,0,0.0840182470927477,0,0,0,0,0,0,0,0.0690502003938934,0.0081473950970617,0,0,0,0.0978138306791728,0,0.37060135946101,0,0,0,0,0.0880629352217543,0,0,0.183620131938509,0,0,0,0,0,0,0,0,0,0,0.156996193902547,0,0,0,0,0,0,0,0.172186499603968,0,0,0,0,0,0,-0.00287494640615125,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634857523316012,0,0,0.0233144342267918,0.0175650628892064,0,0,0,0,0,0,0,0,0,0,0,0,0.0177221861423647,0.0366238675102348,0,0,0,0,0,0,0,0,0,0,0.042738138151474,0,0.020984198661594,0,0,0,0,0,0,0.00838896330378124,0,0,0,0,-0.00741484524450686,0,0
X600886.SH,0,0.176368758788873,0,0,0,0,0,0,0,0,0,0,0,0.0224469101335562,0.068829036465285,0,0,0,0.11490795990653,0,0,0,0,0,0,0,0,0,0,0,0.00826366725846165,0,0,0.0883234671405514,0.0107356825791513,-0.0286597634491533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0410352325925615,0.0520862490072809,-0.062631268288187,0,0,0,-0.0142587262147852,0,0
X601600.SH,0,0,0,0,0,0,0,-0.138693119325983,0,0,0,0,0,0,0,0,0.0260732865795833,0.110945486238288,0,0,0,0,0.0925549615048696,0,0,0,0,0.343442386712497,0,0,0,0,0,0,0,0,0,0.16445657917274,0,0,0,0,0,0,0,0,0,0.0383049965833107,0.0543324469638559,0.0831007471375543,0,0.00183022096192535,-0.0221204231377652,0,0,0,-0.0232657753302688,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,-0.110854776709592,0,0,0.0839711341976151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976677159330548,0,0,0,0,0,0,0,0,0,0,0,0,0.0143304055503435,0.117152177270415,0,0,0,0,0,0.159798043809036,0,0,0,0.00993042131868715,0,0,0,0,0,0
X601898.SH,0,0,0,0.0432012398079379,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199619692834617,0,0,0,0,0,0,0,0.0281353347887033,0,0,0,0,0.080444137785521,0,0,0,0,0,0,0.105561886275125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347299893923809,0,0
X600803.SH,0,0,0,0,0,0,0.00296330445473662,0,0.089005182441082,0,0,0,0,-0.0446267697354866,0,0.0651028076707507,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403215207012012,0,0,0,0,0,0,0,0.0766982484998486,0,0.129888592107283,0,0,0,0,0,0,0,0,0.120434314632422,0,0,0,0,0,0,0,0,-0.00100433282300708,0,0
X600352.SH,0,0,0.0360506899846984,0,0,0,0,0,0,0.179698640825041,0,0,0.200226302380286,-0.032881066851642,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0775644302309841,0,0,0.0443780459627827,0,0.0335068588376753,0,0,0.0816224145126723,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.0166032027727324,0,-0.00667130174786114,0.0221600377105779,0,0,0,-0.0110757657967651,0,0
X600486.SH,0,0,0.107764693896853,0,0,0,0,0,0,0,0,0,0.0232547282760537,0,0.141358116545413,0.0315931356767774,0.0648758185259713,0,0,0,0,0,0,0,0.109683284643432,0,0,0.0406000855832169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235556387573401,-0.0483453535086906,0.054676579811663,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0440557172500834,0,0,0,0.141707100516506,0.125254045925394,0,0,0,0,0,0,0.0679375778640089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210354735219169,0,0,0.0271805588004767,0.00069585516099328,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,-0.112350179989639,0,0,0,0,0,0,0,0,0,0,0,0.313809749898732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475065140225855,0,0,0.120281926282571,0,-0.00355178134573103,0,0,0,0,0.0205125874376567,0,0
X600188.SH,0,0,0,0.46134495158865,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0607116230537298,0,0,0,0,0,0,0,0,0.0419935191406252,0,0,0,0,0,0,0,0,0,0,0.0810148766564959,0,0,0,0.0627966776565129,0.015766171498245,0,0,0.106169012514478,0,0,0,0,0,-0.00391574683421299,0.00413435730815431,0,0,0,-0.0120411653045097,0,0
X601991.SH,0,0,0,0,0,0,0,0.102198389694871,0,0,0,0,0,0,0,0.0971378853034185,0,0,0.134935247305544,0,0,0,0,0,0,0,0,0,0,0,0.0951277832005861,0,0,0,0,0,0,0,0,0,0,0.0245022401321168,0,0,0.0272282299936877,0,0,0,0,0,0,-0.0348772452202542,0,0,0,0,0.00220707708368099,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.1163790573871,0.141251507116094,0,-0.248947631215401,0,0,0,0,0,0,0.349039823288911,0,0,0,0,0.0034905811079491,0,0.2176129971096,0,0,0,0,0,0,0,-0.0141576904216445,0,0,0,0,0,0,0,0.226447456733001,0,0.0460388845066167,0.117481087348286,0,0,-0.0614972565856288,0.0125252761459084,0,0,0,0.0946475307857562,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277649499136614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045720394303982,0,0,0,0,0,0,0.0433439126397241,0,0,0,-0.0173921610444472,0,0,0,0,0,0,0,0,0.0546901877470406,0.00951955631596605,-0.0273760116936017,0,0,0,-0.00977919630999249,0,0
X600801.SH,0,0,0,0,0.287000514020626,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125675320349539,-0.107228783132941,0,0,0,0,0,0,0,0.0875362600866265,-0.0728030494811861,0,0,0.127961842337351,0,0.118277499403173,0,0,0,0,0,-0.0745750911516836,0,0,0,-0.00427347024454268,-0.00576084250289878,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.753206549669705,0,0,0,0,-0.017164693308282,0,0.0108682428821938,0,0,0,0,0,0,0,0,0,0,0,0,0.0746335780534053,0,0,0,0,0,0.0229780887472007,0.0644504527902898,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0.03638515769463,0,-0.00158523522742398,0,0,0,-0.00373404772899607,0,0
X600688.SH,0,0,0,0,0,0,0,0,-0.0451747715480192,0,0,0.0159640856402246,0,-0.0685621615964221,0,0,0,0,0,0,0,0,0,0,0,0,0.033851998216644,0,0.231304661561685,0,0,0,0.08554882946074,0.0113202836879041,0,0,0,0.0667574023875654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167167453053314,-0.0157971099373068,0,0,0,-0.00569673652220399,0,0
X600299.SH,0,0,0,0,0,-0.054490906393608,0,-0.157823039428001,0,0,0,0,0.16875122977141,0.0525725901207372,0,-0.0321084509840826,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0579782818806558,0,0,0.0371897751439094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680575614028583,0.00744437943282802,0,0,0,0,0.00320589277957834,0,0
X300037.SZ,0,0,0,0,-0.216539606955321,0,0,0,0,-0.103821262643302,0,0,0,0.0408314828030099,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0888078517899748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165402123512608,0,0,0,0,0,0,-0.0146080671936183,0.137946137898286,0,0,0,0.325461560707706,0,-0.0475876489947839,0,0,0,0,0.0210507844028104,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137002810738896,0,0,0,0,0,0,6.93889390390723e-18,0,0.0110294809899361,0,0,0,0,0.0193362332960638,0.404444784564541,0,0,0,0,0,0,0,0.251477832001126,0,0,0,0,0.0447579690572881,0,0,0,0,0,0,0,0,0.184361492980929,0,-1.73472347597681e-18,0,0,0,-0.0164985300897384,0,0
X600399.SH,0,0,0.0438016392587639,0,0,0.100112810376078,0.201750913233996,0.125078647462051,0.0353576937928979,0,0,0,0,-0.0563555547414028,0,-0.0412822830029723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422127434912462,0,-0.0306608247117281,0,0,0,0,0.0269329184445761,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.494610078633199,0,0,0,0.0136245584152133,0.036801378437283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481915562389809,0,0,0,0,0,-0.00740962666746499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164081051117817,0,0,0,0.0122091827151581,0,0
X600027.SH,0,0,0,0,0,0.0162219940497311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758792635108486,0.0610890939818199,0.00821406653480245,0,0,0,0,0,0.00545372209149794,0,0,0,0,0,0,0,0.117534139444615,0,0,0,0,0,0.0565994241590406,0.00016454519102675,0.0165524438244022,0,0,0,-0.020661990562573,0,0
X601168.SH,0,0,0,0,0,0.196964965415094,0.0975366486381196,0,0,0,0,0,0,0,0.095184216338768,0,-0.0185733655543799,0.471303353128405,0,0,0,0.1348650093233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895010055084186,0,0.051814693587781,0,-6.93889390390723e-18,0,0,-0.0306687422246363,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00641098529632119,0,0,0,0.237506638658376,0,0,0,0,0,0,0,0,-0.0899887717017548,0,0.0344863335632904,0,0,0,0,0,0.0117478393767997,0.177688499769815,0,0,0,0,0.0679007526171679,-0.0139527260718512,0,0,0,0,0.0205518411662588,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213063087396572,0,0,0,0,0,0,0,0,0,0,0.0154040079789881,0,0,0,0,0,0.0499753637685261,0,0.142466975861788,0,0,0,0,0,0,0,0,0.0163943852241975,0,0,0,0.0417544673434465,0,0,0,0,0,-0.01763233199479,0,0,0,0,1.0842021724855e-19,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0211757032074369,0.00495940609714503,0,0,0.443616955403363,0,0,0,0,0,-0.0388708752594961,0,0,0,0,0.0527436176777537,0,0,0,0,0,0,0,0.106517088301522,0,0,0.0619812415200781,0,4.33680868994202e-19,0,0,0.0855600340101126,0,0,0,0,0.102289591448723,-0.00912125084169218,0,0,0,0,0,0,0
X002409.SZ,0,0,0.0332997171221284,0,0,0.0999736996260601,0,0,0,0,0,0,0,0,0,0.165027086045054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188826673775969,0,0.0345781947896825,0,0,0,0,0,0,0,0,0,0,0.130978537242905,0,0,0.0232385711436947,0,0,0,-0.0413191745821913,0,0
X600315.SH,0,0,0.228638250209565,0,0,0,0,0,0,0,0,0,-0.0780500615234152,0,0,0.0489330038394242,0,0,0,0,0,0,0,0,0,0,0,0,-0.030310727494176,-0.129768267046782,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0545470587297563,0,0,-0.000382099718019942,0.0100110389944506,0,0,0,-0.0144511709031774,0,0
X600409.SH,0,0,0,0,0,0.0279609186569423,0,0,0,0,0,0,0,-0.0432445964212664,0,0.0699910365594812,0,0.137722265022565,0,0,0,0,0,0.0987673051217199,0,0,0.196290744487116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127338139464101,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400527636469247,0,0,0,0.410049816425498,0.0139079140383043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118260498820562,0,0,0,0.0462395902380385,0,0,0,0,0,-0.0227061509377221,0.0258418899895509,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0,0.348278617023224,0,0.0731758549332971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063209055251832,0,0,0,0,0,0,0,0,0.230783170477366,0,0,0,0,0,0,0,0,0.0248262602486412,0,0,0,0,0,0,-0.0344873150224327,0,0,0,0.00330336336569991,0,0
Change_TY3M,0,0,0,0,0,-0.0565043395341973,0,0,0,-0.0911931141579701,0,0,0,0,-0.138508805951394,-0.0139730430336312,0,0,0,0,0,0,0,-0.13328773223449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133771492798538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103339413254572,0,0,0,-0.0409383302084908,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148727744803393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50408632471014,0,0,0,0.0880644522275555,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0917175897260741,0,0,0,0,0,0,0,0,0,0,0,0,-0.558405463853406,0.739876348319562,0,0,0,0,-0.250084874527729,0,0
RealEstate_excess,0,0,0,0,0,0.0208787599107049,0,0,0,0,0,0,0,0.00506257494601352,0,0,0,0,0,0,0,0,0,-0.062407842625396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853049613395074,0,0,0,0,0,0,0,0,0,0,0,0,-0.00614718732847107,0,0,0,0,-0.00761212821329162,0,0
MKreturn,0,0,0,0,0,-0.00780065384395068,0,0,0,0,0,0,0,0.0194790642110153,0,0.0172333632850679,0,0,0,0,0,0,-0.0434733677441887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346469082800379,0,0,0,-0.0796446723310656,0,0,0,0,0,-0.0377457895015469,0,0,0,0,0,-0.0129411461028626,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00122148129677486,0,0,0,-0.000469392841020197,0,0,0,0,0,0,0,0,0,0,0,0.000646260160526567,0,0,0,0,0,0,0,0,0,0,-0.000559873601409012,0,0,0,0,0,0,0,0,0,0,0,0,-6.8210175397444e-05,-0.000798303325930556,0,0,0,-0.00140484391512305,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0946953652776335,0,0,0,0,0,0,0,0,0,-0.180068950155234,0,0,0,0,0,0,0,0,0,0,-0.112390433365507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299402551094403,0,0,0,1.23415794147892,-0.866695330238065,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.000856015737538682,0,0,-0.00034542870944006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125072104843435,0,0,0,0,0,0,0,0,0,0,0.00158947584549173,0,0,-0.00240209369597063,0,0,0,0,-0.00301909314502689,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000624100307777788,-0.00237894095157176,0,0,0,0.00135479882604534,0,0
