,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X002460.SZ,X600585.SH,X600019.SH,X600111.SH,X002466.SZ,X000301.SZ,X600660.SH,X002271.SZ,X600010.SH,X000708.SZ,X601600.SH,X601898.SH,X600362.SH,X600188.SH,X600547.SH,X600426.SH,X000786.SZ,X600219.SH,X600176.SH,X600011.SH,X600886.SH,X000825.SZ,X000408.SZ,X600803.SH,X000932.SZ,X300037.SZ,X600399.SH,X000959.SZ,X000898.SZ,X601991.SH,X600795.SH,X000807.SZ,X600549.SH,X002080.SZ,X002409.SZ,X000027.SZ,X600489.SH,X600352.SH,X000830.SZ,X002407.SZ,X002353.SZ,X601168.SH,X000723.SZ,X000630.SZ,X600808.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0896558364900675,0,0,-0.0413097758759327,0,0,-0.0114955643094854,0.0406584484184815,0,0,0,0,0,0.0786655462812041,0,0,0.00533441516445234,0,0,0,0,0,0,0,0.00775484885223242,0,0,0,0,-0.0250889040893418,0.0591548170080805,0,0,0,0,0,0,0,0.072791253184132,0,0,0,0,0,0,0.00861280477312137,0,0,0.0730389163100096,0,0,0,0,0,0,0,0,0
X600028.SH,0.0773940476188693,0,0,0,-0.0391193464897858,0,0,0,0,0.0434696832902374,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0288980305221188,0,0,0,0,0,0,0,0,0.0188149562798967,0,-0.0198923054719608,0.029352196705546,0,0,0,0.0558048138294068,0,0,-0.0371240877268578,0,0,0,0.0629220580105486,0,0,0,0,0,0,0.00990013845752838,0,0,0.0204473685307486,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.147547907499305,0,0,0,0.0410784465756649,0,0,0,0,0,0,0,0.27965887123462,0.0248605509548602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132232734668298,0,0.0780631432787791,0.0708681968425696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,-0.0128379826025539,-0.00706362197703804,0,0,0,0.0219792136971898,0.0603758516589781,0,0,0.197196912532785,0,0,0.0017382185278111,0,0,0,0,0,0,0,0.0298316859085421,-0.0513430386839606,0,0,0,0,0,0,0,0,0,0,0,0,0.10782832353213,0,0.0284324085077885,0,0,0,0,0,0,0.0713482834556975,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.300730474082378,0,0,0,0,0,0,0,0,0,0,0,0,0.0520375730442788,0,0,0,-0.171561337061826,0.0734574673488316,0,0,0.0987561416161345,0,0,0,0,0,0.115964091537296,0.362824566108801,0.0727192933770838,0.0494254128527023,0.190877492269441,0,0,0,0.0482850087523467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0.00712320466340218,0,0,0,0,0,0.280866415320055,-0.174690155533183,-0.021824500745415,0.0680761453016248,0,0,0.0452710951285637,0,0,0,0,0,0,0,0.172365670284948,0,0.0483017625191486,0,0,0,0.0416978565541967,0,0,0.0538547704020777,0,0,-0.124244403388116,0,0,0,0,0,-0.0385432816902069,0,0.0853172967016448,0,0,0,0,0,0,0,0,0,0,0,0.0894504594592232,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,-0.0093196442589885,0,0,0,0.0626612171675365,0,0.107762449216062,0,0,0,0,0,0.014793331490233,0,0.0399157302184427,0,0,0,-0.0176955612681044,0,3.46944695195361e-18,0,0,0,0.301002335416951,0,0,0,0,0,0,0,0,0,0,0,0.0287603228704211,0,0,0,0.0445831194016914,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0281892132079751,0,0,0,0,0,0,0,0,0,0,0,0,0.0985597163855575,0,0,0,0.208722651240082,0,0,0,0,0,0,0.434986691451628,0,0,0.0815231318684618,0,0,0,0,0,0,0,0,0,0.0346919805238088,0,-0.0103639956730254,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.52290740001393,0,0,0,0,0.0454539342748571,0,0,0,-0.25797297324768,0,0,0.440173447224171,-0.207833448433024,-0.196272746889329,-0.121886191390793,0,0.324748311565278,0,0,0,0.140352546994544,0,0,0,0,0.259778017476962,0,0,0,0,0,0,0,0,0,0,0,0,0.153535677264471,0.149930802796195,0,0,0,0,-0.0959582314272399,0,-0.0105144778467622,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.0212491681828484,0,0,0,0.0160865104577176,0,0,0,0,0,0,0,0,0,0.0589392426573499,0,0,0.0483593542736219,0,0,0,0,0.1884715033521,0.114134101824305,0,0,0,0,0,-6.93889390390723e-18,-1.0842021724855e-19,0.125667917627805,0,0,0.459808578544947,-0.0191439600223238,0,-0.468895684235175,0,0,0,0,0,0.0366157284599076,0.161304312050725,0,0,0,0,0,0
