,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X600886.SH,X600547.SH,X601600.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600362.SH,X600010.SH,X600489.SH,X600111.SH,X600803.SH,X000708.SZ,X600027.SH,X002460.SZ,X000301.SZ,X601991.SH,X600426.SH,X000983.SZ,X600219.SH,X002466.SZ,X600160.SH,X000786.SZ,X000807.SZ,X601699.SH,X000630.SZ,X600176.SH,X600985.SH,X000408.SZ,X600096.SH,X002128.SZ,X601168.SH,X000933.SZ,X000877.SZ,X000883.SZ,X600352.SH,X600995.SH,X002353.SZ,X600378.SH,X600863.SH,X600299.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.25626384407383,0,0,3.46944695195361e-18,0,0,0,0.101324679119819,0,0.0297105328190321,0,0,0.0226915736419167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109398723049265,-0.0865859751112116,0,0,0,0,0.390843938648858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122611373648029,0,0,0,-0.0432816085627348,0,0
X600028.SH,0.335695028448851,0,0.0102138679114963,0,0.232570500676817,0,0,0.0234608791851253,0.152104485636116,0,0,0,0,0.12799214721027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0562755117218264,-0.145876512965251,0,0,0,0,0,0,0,0,0,0,0,0.063218432387381,0,0,0,0,0,0,0,0,0,0.0322555748703793,0,0,0,0,0,0,0
X601088.SH,0.141634357838099,0.0830056350982618,0,0,0.111869674004912,0.0908910178256708,0,0,0,0,0,0,0,0.0925014752807916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202775080375262,0,0,0,0,0,0,0.0226445529901375,0,0,0,0,0,-0.0238196859594851,0,0,0,0,-0.00421382219558642,0,0,0,0,0,-0.0341248912892347,0,0,0,-0.00875075254337645,0,0
X600309.SH,0,0,0,0,0,-0.0354544657665198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199631041188873,0.022204193501787,0,0,0.198077961409179,0,0,0,0,0.128319687674937,0,0,0,0,0,0,-2.16840434497101e-19,0.270320840657358,0,0,0,0,0,0,0.107513627129353,0,0,0,0,0,-0.0857401820024005,-0.00347439997873587,0,0,0,-0.0117001669345172,0,0
X601898.SH,0,0.383834084194523,0,0,0,0.153100698165419,0,0,0,0.0383105985633846,0.185966782139361,0,0,0,0,0,0,0.0237958322303011,0,0,0,0.107423732616782,0,0,0,0,0,0,-0.00798429505557588,0,0,0,0,0,0,0,0,0,0,0,0.0380139613886698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00472178948803251,0,0
X600188.SH,0,0,0,0,0.131870497481221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238024378970276,0,0,0,0,0,0,0,0,0,0,0.484668038944253,0,0,0.309842849845223,0,0,0,0,0,0,0,0,0,0,0,0.0591433866594524,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504002380177118,0,0,0,0,0,0,0,0.227864498038797,0,0,0.0971894057117853,0,0.0429345873437151,0,0,0,0,0,0,0.131461681459857,0,-0.136119306819995,0,-0.0604412353896485,0,0,0,0,0,0,0,0,0,0,-0.09325537010186,-0.26171779777154,0,0,-0.00734394382888041,0,0
X600019.SH,0,0.397260465139645,0,0,0,0,0,0,0,0,0.1685001374159,0,0.0914188042751818,0,0,0,0,0,0,0,0.155278148095003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148062611194901,0,0,0,0,0.0159102807511976,0,-0.0954153471260701,0,0,-0.00336548851000488,0,0
X600886.SH,0.167450732921025,0,0,0,0,0,0,0,0,0,0,0,0,0.248442266683349,0,0,0,0,0,0.176721053566595,0,0,0,0,0,0,0,0,-0.0148927812605717,0,-0.146391421559023,0,0,0,0,0,-0.135599029294228,0,0,0,0,0,0.0351311342674454,0,0,0,0,0,0,0,0,0.0131681892343602,0,0.11373873722604,0,0,0,0,0
X600547.SH,0,0,0,-0.0577105006069327,0,0.0945169249051025,0,0,0,0,0,0,0,0,-0.0730932638688821,0,0,0.697359724421209,0.0978828639387703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183444068862667,0,0,0,0.000297133519451142,0,0,0,-0.014189985881506,0,0
