,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X600688.SH,X601992.SH,X600795.SH,X600188.SH,X600660.SH,X600362.SH,X002460.SZ,X601991.SH,X600111.SH,X600547.SH,X300072.SZ,X600516.SH,X000792.SZ,X600886.SH,X000898.SZ,X000709.SZ,X600157.SH,X600027.SH,X600339.SH,X000408.SZ,X600489.SH,X600219.SH,X000723.SZ,X000959.SZ,X000807.SZ,X600808.SH,X600549.SH,X002271.SZ,X000553.SZ,X600176.SH,X600352.SH,X002092.SZ,X601158.SH,X000983.SZ,X000883.SZ,X000630.SZ,X600299.SH,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0423772287568219,0,0,0,0,0,0,0,0,0,0,0.00577752585015947,0,0.0286107516731282,0,0,-0.0261836712451258,0,0,0,0,0,0,0,0.0217291700786676,0,0,0,0,0,0,0.000350604891472489,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182354145068937,0.0225196738085348,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0746454040696756,0,0,0.0212676071517655,0,0,0,0,0,0,0,0,0,0,0,0,0.00516183577400872,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270872399966226,0,0,0,0,0,0,0.0833887345349985,0,0,0,0,0,0,0,0,0,0.00616968334465511,0,0,0,0,0,0
X601088.SH,0,0,0,0.0516321670462424,0,0,0,0,0,0,0,0,0,1.00864979197061,0,0,0,0,0,0,0,0,0.0390014241163993,-0.120946983254202,0,0,0,0,0,0,0,0,-0.0172253240734022,0,0,0,0,0.0705809312940145,0,0,-0.0500456310111438,0,0.0868703215640763,0,0,0,0,0,0,0,0.00564746410728249,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0622947321703487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213843281117072,0,0,0,0,0,0,0,0,0,0,0.30783303610243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,-0.06721801449081,0.181205897359593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0952566331120208,-0.112519638540536,0,0,0,0,0,0,0.111364749739142,0,0,0,0,0.202028852973696,0,0,0,0.0193279980444117,0,0,0,0,0,0,0,0,0,0,-0.0413096959189818,0.0195636399445785,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.00230827247218512,0,0,0,0,0,0,0,0,0,0.0347406166547273,0,0,0.0397557746292931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160066702768122,0.10802157889939,0,0,0,0,0.0683141418596082,0,0.156642390641353,0,0,0,0,0,0,0.0034040575768561,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.124557607352603,0,0.0565062169275043,0,0.0694653576948653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797661996599804,0.106289657091497,0.120394455692118,0,0,0,0,0,0,0.164921316885937,0,0,0,0,0,-0.067411193863318,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106104636082884,0.105533606711939,0.209065413271785,0.0682593327421481,0,0,0,0,0.00690863211560609,-0.0454863522123206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00343571552779982,0,0,0,0,0.117816869717197,0,4.33680868994202e-19,0,0,0,0,0,0,0.00565721046709922,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.00787543994701208,0,0,0,0.0395114769057025,0,0,0,0.0788664535876168,-0.0170820911713814,0,0,-0.0393010253622256,0,0,0,0.0536175685863068,0,0,0,0,0.0574582848198469,0,0,0,0,0,0,0,0.0341422849730287,0,0.125649499340725,0,0,0,0,0,0.0194132962147576,0,0,-0.00348376842574492,0.0111911608202099,0,0,0,0,0,0
X601898.SH,0,0,0,0.0192156993981432,0,0,0.0740464953567066,0,0,0,0,0,0,0,0.0635520566704859,0,0,0,0,0,0,0,0,0,0,0.213265839766824,0,0,0,0,0,0,0,0,0,0,0.0401657826656232,0.0915370835495756,0,0,0,0,0,0,0.148074082741561,0,0,0,0,0,-0.000761498556491637,0,0,0,0,0,0,0
