,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X600362.SH,X600886.SH,X600188.SH,X600795.SH,X600352.SH,X600111.SH,X000723.SZ,X600801.SH,X601992.SH,X000898.SZ,X600027.SH,X600489.SH,X600176.SH,X002271.SZ,X600516.SH,X000709.SZ,X002460.SZ,X000786.SZ,X000629.SZ,X002466.SZ,X000883.SZ,X600299.SH,X600219.SH,X601158.SH,X000553.SZ,X600808.SH,X000630.SZ,X600583.SH,X600985.SH,X000027.SZ,X601699.SH,X600339.SH,X600426.SH,X000825.SZ,X000401.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,0,0.121765628776488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694360976352126,0,0.0500832367949239,0,0,0,0,0,0.00428532944149076,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0640885479989244,0.170076639267027,0,0,0,0,0,0,0,0.0103903979155414,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322715511032931,0.0129986295689896,0,0,0.094316751194933,0,0.149994435400643,0,0,0,0.0781721425727908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00982130262739987,0,0,0.00627877840537854,0.0075712378889819,0.0669628619456372,0.0137550190879624,0,0,0.0261231591332676,-0.070670975195444,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089531607012527,0,0,0,0,0,0,0.0268283349284529,0,0,0,0.0801289209188355,0,0,0,0,0.132599397864972,0,0.0321271147437466,0.0819325217714986,0,0,0,0,-0.0124396193691287,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0363300607547533,0,0,0,0,0,0,0,0,0,0,0,0,0.0296565049350051,0,0,0.030293024421362,0,0,0.255004387742302,0,0.0460426985786947,0,0,0,0,0.0564740226058906,0,0,0,0,0,0,0.0120465527984442,0,0,0,0,0,0,0,0,0,0.0155982145405565,0,0,-0.0246872435892282,0,0,0,0,-0.0155846584727331,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.235042330397528,0.122726306095669,0,0,0,0,0,0,0,0,0,0,0,0.0971886828494881,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0408886741287535,0,0,0,0,0,0,0,0.0635268988120124,0,0,0,0,0,0.111592549181228,0,0.100895259925912,0,0,-0.0267430329934503,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.0898536243637444,0,0,0,0.0169593891555724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371008553960477,0,0,0.172497948040164,0.0220776505033813,0,0,0,0,0,0,0,0,0,0.0819231654400805,0,0.0101556955126303,0,0,0.0151046733481503,0,0,0,0
X600188.SH,0,0,0,0.0147126767855944,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.0751689731844683,0.0245636957534146,0,0,0,0,0,0.0331425553328618,0,0,0,0,0,0,0,0.0259657142903157,0,0,0,0,0,0,0,0,0,0,0.32392430058108,0,0,0.0531996663934593,0,-0.00336164455434118,0,0,0,0,0.0271986102508563,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179590328115126,0,0,0,0,0,0.097254688293709,0,0,0,0,0,0,0,0,0,0,0.00285268172923931,0.0333469281900334,0,0,0,0,0.0342875950618893,0,0,0,0,0.0846626720748158,0,0,0,0,0,-0.036999228274193,0,0,0,0.00778424161770958,0,0
X600352.SH,0,0,0,0,0,0.0958946821796802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348654352577962,0.292748932567293,0,0,0,-0.0969007443570916,0,0,0,0,0,0,0,0,0,-0.331006711828492,0,0,0.117887917979436,0,0,0,0,0,0,0,0.233507769201577,0,0,0,0,-0.119122446245522,0.148813793669289,0,0,0,-1.73472347597681e-18,0,0
X600111.SH,0,0,0,0,0,0,0,0,1.16527871350106,0,0,0,0,0,0,0,0,0,-0.00875280939017359,0,-0.0862339148179787,-0.0532484122859132,0,0,0,0,0,0,0,0,0.0521658474181736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0610442374160628,-0.0845940986246896,0,0,0,-0.106969325279671,0,0
X000723.SZ,0,0,0,0,0,0.799666112487171,0,0,-0.130767384146781,0,0,0,0,0,0,0,0,0,0.482717288862996,0,0,0,0,0,0,0,0.436051188493568,0.167207142564211,0.262003650042195,0,0,0,0,0,0,0.17358964304712,0,0,0,0,0,0,-0.0633339238844318,0,0,0,0,0,0,0,0,0,0.123684128880303,0,0,0,0,0,0
X600801.SH,0,0,0,0.256776588736659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110916689603147,0,0,0,0,0,0,0,0,0,0.251534933232991,0,0,0.0763024689031017,0,0,0,0,0,0,0,0,0,0,0.25953227172932,0,0,0,0.0196979364058813,0,0.135035461031132,0,0,-0.00130622219289889,0,0,0,0,0.0215765245516798,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854541820198021,0,0,0,0,0,0,0.0253537392759691,0,0,0,0.109618573045698,0,0,0.0486399068588996,0,0,0,0,0,0.0558618158134521,0,0,0,0,0.0160930112520253,0.119470452879193,0.212840787560798,0,0,0,-0.0605054720011416,0,0,0,0.00670639161335113,0,0
X000898.SZ,0,0,0,0,0,0.0992501900337843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00232967410959612,0.0691901222471627,0,0,0,0,0,0,0.0131958851023581,0,-1.38777878078145e-17,0,0,0,0,1.0842021724855e-19,0,0,0.0155222408858346,0,0,0,0,0,0,0,0,0.180844063312135,0,0,0,0,0,0,0,0,0.0338082962784652,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151970850634816,0,0,0,0,0.00419221466528149,0.141340592210372,0.0682660885398659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226086988972216,0,0,0,0,0,0,0,0,0,-0.022946199653794,-0.0399037252630301,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.787594555133789,0,0,0,0,0,0,0,0,0,0,0,0,0.0126463157505988,0,0,0,0,0,0,0,0,0,0,0,-0.0768237061300645,0,0,0,0,0,0,0.0891261534678581,0,0.0443324123170301,0,0,0,0,0,0,0,0,0,-0.0106392962134256,0.0261824194925474,0,0,0,-0.00986296744176195,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490073015414135,0.136899901803664,0,0,0,0,0,0,0.137750445871965,0,0,0,0,0,0,0,0,0,0.0344445927698579,0,0,0,0.0588196457510003,0,0,0,0.199954931318895,0,0.0547593291956662,0,0,-0.0237071960387967,0,0,0,0,-0.00593192854194328,0,0
X002271.SZ,0,0,0,0.26962983621537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237084538409113,0.117259211465317,0,0.253192481176704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604237006796575,0,0,0,0,0,0,0,0,0,0,0,0,-0.0054321180593218,0.0103127409845025,0,0,0,0.054988592436276,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305146063788609,0.0767393935379144,0.0683939510486251,0,0,0,0,0,0,0,0,0,0,0,0.652865369910697,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.118136899993053,0,0,0,0,-0.0338052386162362,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105395116601398,0.00729236875469856,0,0.0683159519882874,0,0,0.0955582866793081,0,0,0,0.09311130252119,0,0,0,0,0,0,0,0,0,0,0.11122673398679,0,0,0,0,0,0,0,0,0,0,0,-0.0131161831209287,-0.000198328740612612,0,0,0,0.0102159817540899,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140544633190504,0.0426402971038737,0,0,0,0,0,0,0,0.0067603352415112,0,0,0,0,0.457908370814256,0,0,0,0,0,0,0,0,0.135993183269234,0,0,0,0,0,0,0,0,0,-0.0242490814591947,0,0,0,0.00148384041000657,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232626843388389,0,0,0,0,0,0.199968638837014,0.0940136500203234,0.0509185861638062,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907755072398018,0,0,0,0,0,0,0.0600574701612558,0,0,-0.012867970604227,0.08894722726911,0,0,0,0.0473063667905337,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.121530952168599,0,0,0,0,0,0,0,0,0,0,0.00479722649783974,0,0.0390807105375087,0,0,0,0,0,0,0.185880995795567,0,0,0,0,0,0,0,0,0,0.0860813888160601,0,0,0,0.06366442080165,0,0,0,0.0521050058321048,0,0,0,0,0,-0.00516977838602358,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414078986549535,0,0,0,-0.150530598677656,0,0,0,0.150702580884449,0,0.628250714994871,0,0,0,-0.0657309849461579,0,0,0,0,0,0,0,-0.0536072335852927,0,0,0,0,0,0,0,0,-0.0254758124457239,0,0,0,0,0.0107857875974153,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00900501247034314,0.0298374246440762,1.73472347597681e-18,0,0,0,0.0941552700721337,0,0,0,0,0,0,0,0,0,0.0226185970019044,0,0,0,0,0.196425457802417,0,0,0,0,0,0,0.116691875445481,0,0,0,0,-0.0549642139166788,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770412765580232,0.147571377146543,0,0,0.205492709252923,0,0,0,0.155271759550435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245638091972963,0,0,0,0.229961091435332,0,0,0,0,-0.0335793899706695,0,0,0,0,0.0433920568646541,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.138067999207199,0,0,0,0,0,0,0,0,0,0.0138513721209202,0,0.0119914781285323,0,0.092150778961688,0,0,0,0,0,0.0507027539878512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813883727130185,0,0,0,0,0,-0.0805907352585228,0,0,0,0,0,0
X601158.SH,0,0,0.116923232333117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569199673490987,0,0.0881060194956504,0,0,0,0,0,0,0,0,0,0,0.0622122176999408,0,0,0,0,0.0426860567284249,0.0573744217203379,0,0,0,0,0,0,0,0,0,0.00958725558524812,-0.0262828098350053,0,0,0,0.0107683978521036,0,0
X000553.SZ,0,0,0,0,0,0,0,0.156360262839634,0,0,0,0,0,0,0,0,0,0,0.111233912474403,0,0.0513674206634283,0,0,0,0,0,0.234561166915862,0.23733526804894,0.147016106264635,0,0,0,0.0759898353020232,0,0,0,0,0,0,0,0,0,0.03534475705787,0,0,0,0.000633929941525552,0,0,0,0,-0.0223241013706648,-0.0241030284382457,0,0,0,-0.0290228517542312,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820704024309592,0.0298431700368876,0,0,0,0.0425237763296424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412658606001472,0,0,0,0.00261995217611822,0,0,0,0,0.0139492458468496,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377831456006924,0,0,0,0,0,0.000919078422185448,0,0,0,0,0.0326090886288541,0,0,0.0132704375981643,0,0,0,0,0,0,0.0102659604391491,0,0,0,0,0,0.080771398037546,0,0,0,0,0.173201887467316,0,0,0.0343926340458681,0,-0.00382132668113284,-0.0222758931802423,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0.0345646928001719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540953090637096,0.14404889497435,0.163005872630364,0,0,0,8.67361737988404e-19,0,0,0,0,0.00759715884678814,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412093149985654,0.341964050698919,0,0,0,0,0,0.121712688793548,0,0,0,0,0,0,0.0955338512498208,0,0.194185471110775,0,0.124253946319128,0,0,0.0612985222621329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716083480092494,0,0,0,0,0.0603447982911808,0,0
X000027.SZ,0,0,0,0,0,0.0544756953969,0,0,0,0,0,0,0,0.0107645626813155,0,0,0,0,0,0,0,0,0.00835749368067153,0,0,0,0,0,0.0149086486717656,0,0.0354364983690547,0,0,0,0,0.0801903161242382,0,0,0,0,0.124400347685227,0,0,0,0,0,0,0,0,0,0,0,-0.0152301023106784,0,0,0,2.20735487412287e-05,0,0
X601699.SH,0,0,0,0,0,0.0417939270248875,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.1466426872626,0,0,0.179885506261116,0,0,0,0.0607739603477959,0,0,0,0,0,0,0.000415563843368946,0,0,0,0,0,0,0,0,0,0,0.0706678023946521,0,0,0,0,-0.00588293885156714,0,0,0,0,0.00511858750386807,0,0
X600339.SH,0,0,0,0,0,0,0.0837416557165844,0,0,0,0,0,0,0,0,0,-0.0425576214152344,0,0.0365776888638373,0,0,0,0,0,0,0,0,0,0.103572461395793,0,0.13680911839076,0,0,0,0,6.93889390390723e-18,0,0,0.044729023746866,0,0,0.345912787488573,0,0,0,0,0,0,0,0,0,0,-0.00576689431096156,0,0,0,0.0308438633557863,0,0
X600426.SH,0,0,0,0,0,0.0607841803067052,0,0,0,0,0,0,0,0,0,0,0.220531637169478,0,0.123404464543734,0.0768211542688957,0,-6.93889390390723e-18,0,0,0,0,0.059739003027018,0.143736461163768,0.297820475693564,0,0,0,0,0,0,0.0591324496618005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307754338559688,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516264656231139,0,0,0,0,0.0694884754634038,0,0,0,0.0802027064585074,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.230678426812624,0,0,0,0,0.184878029866805,0,0,0,0,-0.0210247368044675,0,0,0,0,0.0273134335372886,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159917741871659,0.0165146357690293,0.4144153074118,0.141486157057787,0,0,0,0,0.276145805734279,0,0,0,0.0325170549158808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145051305385765,0,0
X600612.SH,0,0,0,0,0,0.309542858137662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168353390830114,0,0,0,0,0.369415625905509,0.0828293371297912,0.0493892816067121,0,0,0,0,0,0,0,0,0,0,0,0,0.0256325944025185,0,0,0,0,0,0.048635507236963,0,0,0,0,0,0,0,0,0,0.0220509356282741,0,0
Change_TY3M,0,0,0,0,0,-0.0254397416254628,0.143113622945368,0,0,0,0,0,0,0,0,0,0,0,-0.0159132334792229,0,0,0,0,0,0,0,0,0,-0.165063780262289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132536391228168,0,0,-0.0355338726491751,-0.11750885102424,0,0,0,-0.0506235096163343,0,0
Slope,0,0,0,0,0,-0.107595135880607,0,0,0,0,0,0.0216632209434634,0,0,0,0,0,0,-0.324125889912965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115149497399106,0,0,0,0,0,0,0.924272105076396,0,0,0,0,0,0
TED,0,0,0,0.192177853761088,0,0,0,-0.189242728377297,0,0,0,0,0,0,0,0,0,0,-0.149251072873938,0,0,0,0,0,0,0,0,0,0,0,0,0.0401465503935079,0,0,0,0,0,0,0,0,0,0.191265916163612,0,0,-0.380773033704832,0,0,0,0.0792450039391077,0.119073455739855,-0.503531932928201,0.246555926900805,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181868064519194,0,0,0,0,0,0,-0.0237824370907529,0.0920916338659864,0,-0.0931314380933467,0,0,0,0,0,0,0,0,0,0,0,0.0481416035824191,-0.0419776826854188,0,-0.0545940660218956,-0.0546695172298549,0,0,0,0,-0.016189209284029,0,0,0.25278394795202,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125203190140768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102700085597996,0.0827316632583298,0,0,0,0,0,-0.0539669827407702,0,0,0,0,0,0.00794696307599286,-0.0142758771102919,0.143483178432709,0,0,0.0130447432645472,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00077149800774846,-0.00180910779702833,0,0,0,0.00221961438285633,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.222690299340231,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311054061220429,0,0,0,-0.316668962724427,0,0,0,0,0,0,0,0,0,-0.354971174475071,-0.178398049890579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127517162638766,-0.87331077446921,0,0,0,0,-3.87841945654774,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00215807076799492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241092664605713,0,0,0,0,0,0,0,-0.0205397650522556,0,0,0,0.0123099915038902,0,0,0.00430001636867056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162848261567272,0.0130159748918365,0,0,0,-0.054874198704036,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181845167451939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00653173506201987,0,0,0,0,0.00196903052196756,0,0
