,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X002271.SZ,X000708.SZ,X601898.SH,X000301.SZ,X002466.SZ,X601600.SH,X600547.SH,X600362.SH,X600188.SH,X600010.SH,X600111.SH,X000786.SZ,X600886.SH,X600011.SH,X600426.SH,X600176.SH,X601991.SH,X600795.SH,X600803.SH,X000027.SZ,X600352.SH,X000825.SZ,X600219.SH,X600489.SH,X002353.SZ,X002080.SZ,X600688.SH,X000898.SZ,X000408.SZ,X000932.SZ,X300037.SZ,X600315.SH,X600801.SH,X000807.SZ,X601699.SH,X002409.SZ,X000830.SZ,X000959.SZ,X000983.SZ,X600399.SH,X600027.SH,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.08494395614817,0,0,0,0,0,0.0624868252463378,0.0330243123740663,0,0,0,0,0,0,0,0,0,0,0,0.0202116088276304,0,0,0,0,0,0,0,0,0,-0.0556197890718518,0,0,0,-0.0456750056926866,0,0.0761595445168473,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0.142278868725817,0,0,0,0.0710956460738865,0,0,0,0.0793995331721903,0,0,0,0,0,0.0168856857133568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237117446314462,0.0489903966957822,0,0.00132083359025714,0,0,0,-0.0174478133487788,0,0,0,-0.0199322659539118,0,0,0,0,0.0723902603338475,0,0,0,-0.0112935835516,0,0
X601088.SH,0,0,0,0,0,0.00116698584022125,0,0,0,0.0348411688944085,0,0,0,0,0,0,0.195595562468103,0,0,0,0,0,0,0.0798355827896619,0,0,0,0,0,0,0,0,0,0,0,0,0.010458682379334,-8.67361737988404e-19,0,-1.73472347597681e-18,0,0,0.0151381949432898,0,0,0,0.0730772306871047,0,0,0,0,0.0290055545842032,0.0168459146760439,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0134097290752524,0,0,0,0,0,0,0,0.0255275729391404,0.0270950339918819,0,0,0.229698079686924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061312499039153,0.048532058908974,0,0.102889033631732,0,0,0,0,0.031333860865298,0,-0.0747583219855054,-0.0293671311382776,0,0,0,-0.0359607727089383,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00521373787519832,0.0337961835954963,0,0,0,0,0,0,0.00909873345414607,0,0,0,0,0,0,0,0,0,0,0,-0.0160605266323985,0.026551159971416,0.0253178476805006,0,0,0.0380244474700016,0,0,-0.0344723773598378,0.0469618963542824,0,0,0,0,-8.67361737988404e-19,0,-0.104111727700809,0.121996422594245,0,0,0,0.00133295326173456,0,0
X002460.SZ,0,0,0,0,0,0,0,0.185017651838184,0,0,0,0.0784355207855254,0.42424535719987,0,0,0,0,0,0,0,0,0,0.00843741562391601,0,0,0,0,0,0,0,0.0243144600519943,0,0,0,0,0,0,0.0651338151271108,0.117716366253902,0,0,0.158124155084086,0,0,0.0687927923064045,0,0,0,0,0,0,0,0,0,0,0,-0.0204957057528127,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0548854159238603,0,0,0.0726470363253048,0,0,0,0,0.0829734104466774,0,0,0,0,0,0.0434046105408757,0,0,0,0,0,0.188079816896431,0,0,0,0,0,0.197582338986343,0,0.0255844645214394,0,0,0,0.070472424430193,0,0,0,0,0,0.0667777104502058,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.098087066823844,0,0.123344272595525,0,0,0,0,0,0,0.142865853913213,0,0,0,0,0,0,0,0,0,-0.0288325955726244,0,0,0.0827167305137081,0.00886306023227556,0,0,0.0347117389660118,0,0.290550850520622,0,0,0,0,0.160860618006087,0,0,0,0,0,0,0,-0.027386771398573,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.217377220688441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283015781832926,0,0,-0.0104538532948362,0,0,0,0,0,0.00328517234101991,0,0.034630630670448,0,0.0426396448213328,0,-0.00648982546066535,0,0,0.115186446609061,-0.0962682679034337,0,0,0,0,0,0,0,0,-0.0373089314307824,0,0,0.0993143520877856,0,0,-0.0152625640540287,0,0,0,0.0424994248393681,0,0
X000708.SZ,0,0,0,0,0,0.0425546218003772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144663884519825,0,0.0965620035044411,0,0.0658948255000486,0,0,0.026434847446217,0,0,0,0,0,0,0,0,-0.111144294322721,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0430992316753262,0,0,0,0.462227053629219,0,0,0,0,0,0,0,0,0,0,-0.00999434331614772,0,0,0,0,0,0,0,0,0,0,0,0.106452457374841,0,0.120700138468701,0.206385755973277,0,0,0,0.0391406707641992,0,0,0.0651281866955052,0,0,0,0,0,0,0.0433999392995561,0,0
X000301.SZ,0,0,0,0,0,0.0874058001166267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210399497389346,0,0,0,0,0,-0.0719821176996105,0,0,-0.0275614985948222,-0.0389560117447223,0,0,0.0355584006762062,0,0,0,0,0,0.123284866262793,0.0664643226949412,0,0,0.0987029605780443,0,0,0,0,0,0,0,0,0,0.0311699270301993,0,0
X002466.SZ,0,0,0,0,0,0.389690360176428,0,0,0,0,0,0.268434201046838,0,0,-0.12357462248851,0,-0.0158749630345472,0,0,0,0,0,0,0,0,0,0.00307149812257255,0,0,0,0.125897056853272,0,0,0.118236445483886,0,0,0,0,0,0,0,0.148086416396867,-0.0715190176843573,0,0,0,0,0.257386851690264,0,0,0,-0.0954054640332915,0,0,0,0,0.0347468003480409,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0155065443195759,0,0,0.142688009066517,0,0,0,0,0,0,0,0,0,0,0,-0.00405239577317186,0,0.0822107243536099,0,0,0,0,0,0.0317409093018494,0,0,0,0,0,0.482078532105546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299223337655712,0,0,0,0,0,0.0214115557107766,0,0,0,0.00536372098386056,0,0.100674341782455,0,0.0703078330190293,0,0,0,0,0.0659392865223827,0,0,0,0,0,0,0,0,0,0,0,0,0.0247800664820942,0,-0.0410590614406937,0,0,0,0,0.0125960144883931,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162359360661955,0,0,0,0,0,0,0,0,0.09014878149094,0,0,0,0,0,0,0,0,0.11939786381816,0,0,0,0.117555043400655,0,0,0,0,0,0.235049930360867,0,0,0,0,0,0.0159771681391988,0,0,0,-0.109463586946952,0,0,0,0,0.00188441926869178,0,0
X600188.SH,0,0,0,0,0,-0.263654155213219,0,-0.0077284822425912,0,0,0.5056451456278,0,0,0,0,0,0,0,0,0,0,0,0,0.0609174090907315,0,0,0,0,0,0,0,0,0,0,0,0.0208636312050994,0,0.0619649625626991,0,0,0,0,0,0,0.294311782337719,6.93889390390723e-18,0.222446555544642,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0248853387872008,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124541766950296,0,0,0,0,0,0,0,0,0.03181463289456,0,0.0338877082128714,0.110405500922613,0,0,0,0,0.207792362223141,0,0.0530951080448426,0,0,0,0,0,0,0,0.17555252885734,0.0602784747600538,0,0,0,0,0,0,0,0,0,-0.0543329242403845,0,0
X600111.SH,0,0,0,0,0,0.0527195353168753,0,0,0,0,0,0,0,0,0,0.0772827465219468,0,0.135339743724062,0,0,0,0,0,0,0,0,0,0,0,0.0849392145346242,0,0,0,0,0,0,0.0454775809598221,0,0,0,0,0,0.0213222881683441,0,0,0,0,0,0,0,0,-0.0784943926534272,-0.0123963675169598,0,0,0,0,0,0
X000786.SZ,0,0,0,0.148473798866137,0,0,0,0,0,0,0,0,-0.0585801338917189,0,0,0,0,0,0,0,0,0,0,0.154578873951913,0,0,0.184161442738608,-0.0257022829332219,0,0,0,0,0,0,0,0,0.0222511679723351,0,0,0,0,0.0665584074438006,0,0,0,-0.108513090044317,0.0499588671174706,0,0,0,0,-0.0365289536971077,-0.0425505131395911,0,0,0,-0.0157870489277129,0,0
X600886.SH,0,0,0,0,0,0,0,-0.0338207241878558,0,0,0,0,0,0,0,0,0.031377686546289,0,0,0.0442650043051401,0,0,0,0.158870820774763,0,0,0,0.0577572471498919,0,-0.00840816093509798,0,0.0529451641919788,0,0,0,0,0,0.0329199192266973,0,0,0,0,0.0301411469193002,0,0,0,0,0,0,0,0,0.0124289474406518,0,0,0,0,0.0058251087618505,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00289202103255535,0,0,-0.0221590709662708,-0.0517268144734047,0,0,0,0,0,0,0,0.331773286188675,0,0,0.035858267620381,0,0,0,0,0,-0.0781831840193467,0,0,0,0.0464951396796358,0,0.0252559065146903,0,0,0,0,0,0,0,0,0,0,0,0.0051989283352861,0,0,0,0,-0.025515419351569,0,0
X600426.SH,0,0,0,0.148906772147814,0,0.0067438620458509,0,0,0.0435642413139123,0,0,0,0,0,0,0.0231432399124105,0.106624365148597,0,0,0,0,0,0,0.13640333200493,0,0,0,0,0,0,0,0,0,0,0,0.148900504997214,0,0,0,0,0,0,0,0,0,0,0,0.0364741423434153,0,0,0,0,0.0384933400080434,0,0,0,-0.0266936236361995,0,0
X600176.SH,0,0,0,0,0,0.0804097584957413,0,0.0402862311151688,0,0,0,0.0639773879688511,0,0,0,0,0,0,0,0,0,0,0.108522914615786,0,0,0,0,0,0,0,0,0,0.158459368438401,0,0,0,0,0.0553877375543136,0,0,0,0,0,0.0208274208872361,0.0925593737359564,0,0,0,0,0.124170176126106,0,-0.0867840439564118,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18739175334203,0,0.0263171411558387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105448111504649,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.0215497750383732,0,0,0,0.00801365914634056,0.0943567442322637,0,0,-0.0206235394249603,0,0,0,0,0,0,0,0,0,0,0.0629177619471197,0,0,0,0,0,0,0,0,-0.080722209045594,0,0,0,0,0.0137736141976328,0,-0.00192632661106801,0,-0.0566948127575152,0,0,0,0,0,-0.00734855212712803,0.0281556402744849,0,0,0,-0.0538253573419386,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137019067533501,0,0,0,0,0,0.0237112013282002,0,0,0,0,0,0,0,0,0,0,0,-0.128112758780032,0,0,0,0,0.00221910606046985,-0.0715538140893054,0,-0.00875032116292691,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301172558192562,0,0,0,0,0,0
X000027.SZ,0,0,0,-0.240379868182746,0,0.375349208253067,0,0,0,0,0,0,0,0,0,0,0,0.119627533652389,0.0478762361101562,0,0,0,0,0,0.73319925744675,0,0,0,0,0,0,0,0,0.109134249358255,0,0,-0.0945634942394979,0,0,0,0,0,0,0,0,0,0,0,0,-0.0912887775020538,0,0,-0.00388175082381444,0,0,0,-0.0577109629633658,0,0
X600352.SH,0,0,0,0.0188534356797212,0,0,0,0,0,0,0,0,0.00282360940949344,0,0,0,0,0,0,0,0,0,0,0.17977408112304,0,0,0,0,0,0,0,0,0,0,0,-0.0369618437958855,0,0,0,0,0,0.119893415268851,0,0,0,0,0.0622572414127994,0.0885886352968804,0,0,0,-0.00328706731614734,0,0,0,0,-0.00979764251772975,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0.0354051956604465,0,0.0274392558541707,0.0570894115980741,0,0,0.0166164667600748,0,0,0,0,0,0,0,0,0,0,0.205024008904963,0,0,0,0,0,0,0,0.3342545344789,0,0,0,0,0,0.0860303670818261,0,0,0,0.0874520623358763,0,0,0,0,0,0,0,0,0,0,0.0254253126259873,0,0
X600219.SH,0,0,0,0,0,0.123562321803175,0,0,0,0,0.129663070842706,0,0,0.0667476472489701,0,0,0,0.0423882456209112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944356076837628,0,0,0,0.186117777092789,0,0,0,0,0.0169225760405845,0,0,0,0,0,-0.00949187608599538,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232921596342132,0.229570875674973,0.0157097687446233,0,0,0,0,0,0,0.0269533681225087,0,0,0,0,0,0.00776468964744492,0,0,0,0,0,0,0.0675297117944247,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.0551758176896945,0,0,0,0,-0.0209138898874888,0,0,0,0.0221325635397849,0,0
X002353.SZ,0,0,0,0,0,0.0381476936840799,0,0,0,0,0,0,0.112855682570996,0,0,0,0.0970026715976822,0,0,0.0462765386376742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02279127734419,0,0,0.0690464302467044,-0.412080840178756,0.027116114779022,0,-0.0581981102367405,-0.000519364802285312,0,0,0,0,0,0
X002080.SZ,0,0,-0.106664990070112,0,0,0.073429144524878,0,0,0,0,0,0,0,0,0,0,0,0,0.0515489079345436,0.0875848551703811,0,0,0,0.0447485672690009,0,0,0,0,0,0,0,0,0,0,0,0,0.0757471818048586,0,0.0320438608790997,0,0,-0.0740120489421649,0,0,0,0,0,0,0,0,0,-0.165390714708075,-0.00944388774325402,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.017767940275671,0.0395174336704774,0,0,0,0,0,0,0,0,0,0,-0.0555020351980783,0,0.0851975817413298,0,0,0,-0.0303365361313792,0,0,-0.00128945842615456,0.0293327547724709,0,0,0,0.024927579800579,0,0,0.054226963133542,0.122465857603537,0,0,0,0,0,0.0124960820860247,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.172643395618263,0,-0.0244171052327525,0,0,0,0,0.0691903267339993,0,0,0,0,0,0,0,0,0,0,0,0,0.0322128498254726,0,0,0,0,0,0,0,0.420973699592633,0,0,0,0.107950615806733,-4.33680868994202e-19,0,0,0,0,0,0,-0.0310488594441017,0,0,-8.67361737988404e-19,0,0,0,0.0657255590177409,0,0
X000408.SZ,0,0,0,0,0,0,0,-0.0504853103542764,0.18613155821343,0,0,0,0.00831163275807087,0,0,0,0.0137301245279657,0,0,0,0,0,-0.315389595540276,0,0,0,0,-0.124699405445629,0,0,0,0,-0.0422764458844095,0,0,0,0,0.299081540937304,0.156107839332229,0,0,0,0,0,0,0,0,0,0,0,0.0651274767277473,0,0.0462051980315517,0,0,0,0.0295508477262905,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.215401327681256,0.105912810940926,0,0,0.136354355839172,0,0,0,0,0,0,0,0,0,0,0.0288952813113111,0,0,0,0,0.0146623760704114,-0.141129021391276,0,0.277786125756889,0,0,0,0,0,0,0,0,0.142624506793751,0,0,0,0,0,0,8.67361737988404e-19,-0.03972654087805,0,0,0,0.0360432095580442,0,0
X300037.SZ,0,0,0,0,0,0.499993249930023,0,0.0979366874260816,0,0,0,0,-0.0140436611194387,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146728530634087,0,0,0,0,0,0,0,0,0,0.142536533633228,0,0,0,0,-0.118894717245911,0,0,-0.0425205764864379,0,-0.0925076089516157,-0.112050584532331,0,0,0,0,-0.129677031990708,0,0,0,0.0221114692057534,0,0
X600315.SH,0,0,0,0.0511534456501785,0,0,0,0,0,0.455072131491534,0,0,0.18501415686644,0,0,0,0,0,-0.100823455922972,0,0,0,0,0,0,0,0,-0.0369804328396425,0,0,0,0.0686154408574959,0,-0.114744065022888,0,0,0,-0.0840470843708241,0,0,0,0,0,0,0,0,0,0,0,0.202046080079846,0,0,0,0,0,0,0.00032827637744573,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0.177790691470734,-0.0162674336394099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010200042468456,0,0,0.034594756778427,0,-0.0962770143850128,-0.0347427398981514,0,0,0.0953981175102295,0.049479454332691,0,0,0,0,0,-0.0705161961523407,-0.0270875920139405,0,0,0,0,0,0,-0.046146878604398,-0.011132853840287,0,0,0,0.0156130462488317,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0.00257878576660638,0,0,0.579344599151926,0,0.131574565861559,0,0,0,0,0,0,0,0,0,0,0,0.0600570612069042,0,0.0091737534491396,0.353810646427922,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0726257522496807,0,0.0856681206982853,0,0,0,-0.0423017191120216,0,8.67361737988404e-19,0,0,0,-0.0417539670493931,0,0
X601699.SH,0,0,0,0.0410618244964384,0,0,0,0,0,0,0.0376501962328943,-0.097535926097598,0,0,0,0,0,0,0.0830310411695622,0,0,0,0.368956252702932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796108055878147,0,0,0,0,0,0,0,0,0.219289570516499,0.324825582700711,0,0,0,0,0,0.0297375493756974,0,0,0,0,0,0
X002409.SZ,0,0,0,0.0336378839925229,0,0.0367502836838755,0,0.0906554520658045,0,0,-0.104364777246086,0.0944618659096257,0.0134573153227968,0,0,0,0,0,-0.0772701335382143,0,0,0,0,0,0,0,0,0,0,-0.0850315682280508,0,0,0,0,0,0,0.157759788344419,0,0,0.156348894063574,0,0,0,0,0,0,0.0447397769646374,0.0475042922355896,0,0,0,0,0,0,0,0,0.0511198072367143,0,0
X000830.SZ,0,0,0,0,0,0.14520532148453,0,0,0,0,0,0.078193443301556,0,0,0,0.108908110734677,0.0116554861742559,0,0.057381311069054,0,0,0,0,0.00231441193511134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127393759133684,0,0,0,0.0683031906478731,0,0,0,0,0,-0.0161193818283084,0,0,0,0,0,0,0,0,-0.00440620644018578,0,0
X000959.SZ,0.0748323429600245,0,0,0,0,0,0,0,0,0.0279600403264718,0,0,0,0,0,0.0659863509223546,0.207543699498836,0,0,0,0,0,0,0,0,0,0,0.0628968878433753,0,0.0183133080985349,0,0,0,0,0,0.0982443075581986,0,0,0,0,0,0,0.0999085517055538,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0097994429878274,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310040596304099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206791823408621,0.443643010039481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375891312423659,0,0
X600399.SH,0,0,0,0,0,0,0,0.0638821751436559,0,0,0,0,0,0,0,0.0416036947270189,0.121601638062701,-0.297342847092412,0,0.247838208462242,0,-0.269157974611948,0,0,0,0,0,0.157571754834758,0.146444331991882,0,0,0,0.223614628204545,0,0,0,-0.0713863489361781,0,0,-0.0659018742869393,0,0,0,0.147332917747662,0,0,0,0,0,0,0.225993942762664,0,-0.0488409639632962,0,0,0,0,0,0
