,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600010.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X601600.SH,X600795.SH,X300072.SZ,X600157.SH,X600362.SH,X601991.SH,X600027.SH,X600111.SH,X601992.SH,X600489.SH,X600309.SH,X600886.SH,X600660.SH,X000723.SZ,X600623.SH,X002466.SZ,X600299.SH,X601158.SH,X000959.SZ,X000792.SZ,X002075.SZ,X000408.SZ,X000898.SZ,X000709.SZ,X600583.SH,X000883.SZ,X000983.SZ,X600549.SH,X600352.SH,X000935.SZ,X000539.SZ,X000630.SZ,X000027.SZ,X600176.SH,X601699.SH,X600021.SH,X000060.SZ,X000012.SZ,X000937.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495588219395835,0,0,0,0,0,0,0,0.0292886525553413,0,0.0208079394412861,0,0,0,0,0.0373285822795972,0,0.0690387012106694,0,0,0,0.0475156593836975,0,0,0,0.0194171562156303,0,0.000606300307355532,0,0,0,0,0,0,0,0,0,0,0,-0.00346361199459376,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,-0.0411067368466135,0,0,0,0,0.057788622772145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164236539358818,0,0.0475381386922616,0,0,0.0362651481472332,0,0.0240387678680755,0,0,0,0,0,0.0934014488469996,0,0,-0.0336793092869438,-0.0173992839362749,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.172959216255713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225861817803425,0,0,0.00610653196367776,0,0,0,0,0,0,-0.0447157468489052,0,0,0.0278143018968343,0,0,2.71050543121376e-20,0.0280022419588035,0,0.0567381966145202,0,0,0,0,0,0,0,0,0.0861775338154415,0,0,-0.0533455628299471,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.0125735354095273,0,0,0,0,0.0724271338360404,0,0,0,0,0,0,-0.00605721052318869,0,0.171175846908569,0,0,0,0,0,0,-0.0442669263525321,0,0,0,0,0,0,0,0,0,0,0.0104515208635594,0,0,0,0,0.0524938616969828,0,0,0,0,0,-0.0594444061508602,0.0310001284477968,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,-0.0238636424167813,0.000948247106847412,0,-0.0530582766667218,0,0,0,0,0.0355225823834921,0,0,0,0,0,0.172513908277328,0,0.0396544406023881,0.153529162537857,0.164835236238343,0,0,0,0,0,0,0,-0.148406122350934,0,0,0,0,0,0,0,0,0.0579749687944227,0,0,0,0,0.101585499532577,0,0,0,0.0857996319293336,0.0428003380022755,0,0.0522770539132865,0,-0.0693373997329934,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202015380840171,-0.0294943860819584,0,0,0,0,0.0341032171296999,0,0,0,0.00535462522443747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170945821912337,0,0,0,-0.0482629198451995,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0323235884537893,0,0,0.0277553665647263,0,0.00661410838527917,0,0,0,0,0,0,0.155717459222042,0,0,0,0,0,0,0.0442621079487908,0.0717744234572643,0,0,0,0.0447459010204747,0,0,0.0363384788985882,0.111824664746161,0,0.00964303490104256,0,0,0,0,0,0,0.0761855471554748,0,0.0145156320649418,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0.0756558744112764,0,0,0,0,0,0,0,0.0814424774616204,0,0,0.0366544847694411,0,0,0,0,0,0,0,0,0,0,0,0.0513366228253126,0,0,0,0.0036341157265355,0,0,0,0,0,0,0,0.0713509136948311,-0.0310726056566216,0,0,0,0,0,0,0.279383852543265,0,0,0,0.104299559323293,0,0,-0.0340311255576913,0,0,0,0,0,0
X600547.SH,0,0,-0.00732765200016388,0,0,0,0,0,0,0,-0.19322847397521,0,0,-0.0701790742927693,0,0,0,0,0,0,0.972433238738769,0,-0.105450611185725,0,0,0,0,0,0,0.0468288657464974,0,0,0,0,0,0,0,0,0,0,0.0580497753961596,0,0,0,0,0,0,0.193419306732478,0,0,0,-0.0567813607273002,0,0,0,0,0,0,0
X600688.SH,0,0,0.132475168440777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293187627369394,0.0817732799850246,0,0.168695457619292,0,0,0,0,0.0446836779193482,-0.0729135076772451,0,0,0,0,0,0,0,0.0331264863331162,0,0,0.0460531563031334,0,0,0.0972600511893238,0,0,0,0,0.103346237694991,0,0,0,0,0,0,0,0,0,0
