,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002460.SZ,X600585.SH,X600188.SH,X002466.SZ,X000792.SZ,X600111.SH,X600019.SH,X601898.SH,X002271.SZ,X600660.SH,X000301.SZ,X000877.SZ,X600011.SH,X000708.SZ,X600010.SH,X600547.SH,X601600.SH,X600886.SH,X600795.SH,X600176.SH,X600426.SH,X600362.SH,X600096.SH,X000983.SZ,X000408.SZ,X600803.SH,X000723.SZ,X000786.SZ,X600141.SH,X300073.SZ,X601699.SH,X600486.SH,X601991.SH,X600219.SH,X002080.SZ,X002192.SZ,X002353.SZ,X000807.SZ,X002497.SZ,X600157.SH,X600801.SH,X600295.SH,X600027.SH,X600489.SH,X000630.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0204807139865342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123096448522998,0,0,0,0,0,0,0,0.102821530631895,0,0,0,0,0.141358159950587,0,0,0,0,0.0284305498748741,0,0,0.198620522621258,0,0,-0.0104267869288108,-0.0340222832261903,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.184126213258429,0,0,0,0,0.113396091979357,0,0,0,0,0.0325202622029509,0,0,0,0,0,0.0693434341165134,0,0,0,0,0.0535815639284345,0,0,0,0,0,0,0.0755850101532097,0,0,0,0,-0.0450448741231981,0,0,0,0,0,0,0,0,0.191111779961971,0,0,0.0227323796752469,-0.0297665700695089,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108417270693862,0,0,0,0,0,0,0,0,0,0.00996253268876824,0,0,0,0,0.00946676204871714,0,0,0,0,0.073708372666984,0,0,0,0,0.014070468444621,0,0,0.0563667965021466,0,0,-0.0151633593501691,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0640247872025777,0,0,0,0.0998758521900103,0,0,0,0,0,0,0.0832003462322913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365385274084059,0,0,0,0,0,0.0585908670106514,0,0,0.160045568905978,0,0,0.0022225185393584,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.150754253557939,0.354476913423733,0,0.166384493122573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.021817092586072,0.0057045011251531,0,0,0,0,0,0,0,0,0.286279048520782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.0423339029584263,0,0,0,0,-0.02811969791256,0,0,0,0.120342259390379,0,0,0,0,0,0,0.0589692922165286,0,0,0,0.0215782893191825,0,0,0.0410382331445296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00141251556501989,0,0.340446112049335,0,0,0,0,0,0,0,-0.0164157864299369,0,0,0,0,0,0
X600188.SH,0,0.489551350060859,0,0,0,0,0,0,0.0127608965308838,0,0,0,0,-0.0153654817348003,0,0,-0.237370998587238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475638385394907,0,0,0.31598570524881,0,0,0,0,0,0,0,0,0,0,0.123014564867494,0,0,0,0,0,0.0312232656393612,-0.058099038692239,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.590520882772768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707445954076834,0,0,0.243137266469992,0,0,0,0,0,0,0,0,0.003876196873736,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.0186305298756243,0,0.0764106690035608,0.0287137947918515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117195803085052,0,0.391906918128286,0,0,0,0,0,0,0,0,0,0,0.0257671092571211,0,0,0,0,0,0,0,0,0.0420206039620051,0,0,-0.0358692633520889,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547928720559855,0,0,0,0.433100698806277,0,0.105017078851986,0,0,0,0,0,0,0,0,0,0,0,0,0.202060258115062,0,0,0,0.0455176624170668,0,0,0,0,0.246958742649439,0,0,0,0,0,0,0,0,0.0206418847399119,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0440348090763898,0,0,0,0,0,0,0,0,0,0,0.21937819804826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242276898215806,0,0,0,0,0,0.0366118840667719,0.017242879048075,0,0,0,0.133820684081683,0,0,0.125624446573887,0,0,-0.00472369191429079,-0.0331613617444102,0,0,0,0,0,0
X601898.SH,0,0.16553636364354,0,0.066522698282194,0,0,0.0735218045717283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186365512298297,0.222612408034292,0,0,0,0,0,0,0.0260330599310644,0,0,0,0,0,0,0,0,0,0,0.0597459838534491,0,0,0.0298330794592428,0,0,0,-0.0578840030224639,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0.153039302737312,0,0,0,0,0,0,0,0.0640971711270223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935344102863268,0.588974234172749,0,0,0,0,0,0,0,-0.0459023760161479,0,0,0,0,0,0,0.136155452183739,0,0,0,0,0,0,0.0305230326726003,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0398901223187678,0,0,0,0,0,0,0,-0.0495950092190874,0,0,0,0,0,0,0,0,0,0,0.127120332513136,0,0,0.182906668277418,0,0,-0.382246365152911,0,0,0.165499006804004,0,0,0.262832520319256,0,0,0,0,0,0,0,0,0,0,0,0,-0.000413268757815351,-0.0519531767442615,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121784916115319,0,0.110846755990086,0,0.223320387149943,0,0,0,0,0,0,0,0,0.135079441136505,0,0.069144053029894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0891796692911393,0,0,0,0,0,0,0,0.0255699134562323,0,0,0,0,0,0.112422745267128,0,0,0,0,0,0,0,0,0,0.112198363519325,0,0,0,0,0,0,0,0,0,0.0213133938902313,0,0,0,0,0.0195775347543627,0,0,0,0,0,0,0
X600011.SH,0,0.076955466388145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,-0.0300873185278876,0,0,0,0,0,-0.145161323693807,0.227173345775704,0,0,0,0,0,0.152355280267309,0,0,0,0,0,0,0.462689171486546,0,0,0,0,0.0217347375703711,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671251231111952,0,0,0,0,0,0,0,0.0737188943982893,0,0,0,0,0,5.42101086242752e-20,0,0,0,0.0280721354186932,0.120865441549577,0,0.306265279758693,0,0,0,0,-0.0430061181822824,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.10281555663757,0,0,0,0.0503394931141431,0,0,0,0,0,0,0.149474056916739,0,0,0,0,0,0,0,0,0,0.23686239848311,0,0,0,0,0,0,0.0699151268203876,0,0,0,0,0,0,0,0,0,0.118029071989971,0.0774678846658609,0,0,0.00195810426216238,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.125817075888129,0.0262434553182681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.157585429441581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00969657876416041,0,0.294714914640781,0.0310663424975044,0,0,0.01302245012194,-0.056339591352971,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221977461371619,0,0,0,0,0,0,0,0,0.00653835307203583,0.0931565270617086,0,0.140496310299929,0,0.00420380321507966,0,0.448310825658491,0,0,0,0.0515744791051692,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532167356578581,0,0,0,0,0,0,0,0,0,-0.0272986687964299,0,0,0,0,0.108085032602966,0,-0.0732112466728261,0,0,0,0.011455934169217,0,0,0,0,0,0,0.0274367888357854,0,0,0.169760178345374,0.0842060714931412,0,0.196112578737439,0,-1.73472347597681e-18,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232485920123607,0,0,0,0,0,0,0,0.156374520519314,0,0,0,0,0,0.00793005707703289,0,0,0.138090544682715,0.0545837176193918,0.213293040905365,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168855212202546,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0036847063643691,0,0,0,0.0277525911061645,0,0,0,0,0,0,0,0,0,0,0,0.172024343858086,0,1.73472347597681e-18,0,0,0,0.281222238433019,0,0,0,0,0,0,0.00421710206040451,-0.0463165292367424,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0.042438130433384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079307007225762,0,0,0,0,0,0,0,0,0,0,0.283578534053526,0,0,0.0744816755352183,0.160185354838667,0,0,0,0,0,0,0,0,0,0.0026619521185469,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050354853948977,0,0,0,0,0,0.0467341724145499,0,0,0,0,0,0.00764418015948822,0.023019731635945,0,0,0.0511348301230055,0,0,0,0.00596447467971871,0,0,0.0897194329129562,0,0,0.00833768612060187,0.237474558989053,0,0,0,0,0,0,0.270194586185099,0,0,0.00711103160537713,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.191031654110888,0,0,-0.0319040318871828,0.132384296363566,0.11447590850881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349061550062416,0.816710084195966,0,-0.0916577755961072,0,0,0,0,0,-3.46944695195361e-18,-0.0306737457686482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0.478765919645293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339399877634289,0.0345993605312849,0,0.429738935154201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00668065155229759,0.0455465102904664,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.242728190119049,0.0800163297796473,0,0,0,0,0,0.0441857095285566,0,0,0,0,0,0,0,0,0,0,0,0.0706741310615176,0,0,0,0,0,0.215539275810793,0,0,0,0,0,0,0.17235461129167,0,0,0,0,0,0,0,0,0.0302219811796412,0,0,0.00808615050224507,0,0,0,0,0,0,0
X600803.SH,0.0171893631990065,0,0,0,0,0,0,0,0,0,0,0.147732201883408,0,0.0668550147989273,0,0,0,0,0,0,0.142423108293408,0,0,0,0,0,-8.67361737988404e-19,0.0085700883591254,0,0,0,0.0131086030429409,0,0,0,0.0421740058837692,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.170879115954547,0,0,0,0.034587386496202,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.218342408813312,0,0,0,0,0.0907201385832618,0,0,0,0.00806464130183657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140749837918714,0,0,0,0,0.032668684975553,0.207678673978339,0,0.0133143696090342,0.0536307359268225,0.0488429410464829,0,0,0.126795422631222,0,0,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.0207128693972314,0,0,0,0,0,0.432399815947067,-0.0418574137791956,0,0.0134237101831036,0,0,0,0,0.10396444380947,0,0,0,0,0,0,0,0,0.114860878156768,0,0,0,0,0,0,0,0,0,0,0,0.0511975334607449,0,0,0,0,0,0,0,0,0,-0.0141753412135013,-0.00393903586969026,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,-0.0133969247160845,0,0,0,0.216403656911402,0,0,0,0,0,0,0,0,0,0,0,0.538553464432851,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717000847711217,0,0,0,0,0.0292688594066386,0,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0.422304823853805,0,0,0,0.0168073821038284,1.38777878078145e-17,0,0,0,0,0,0,0.112884853235809,0,0,0,0,0,0,0,0,0,0.025726075225095,0,0,0,0,0,0,0,0,0,0,0,0,0.0915246192433681,0,0,0,0,0,0,0,0,0,0,0,0.0128936954865172,0.114640296002813,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0.0350213136311864,0,0,0,0,0.178399159816987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181008955149788,0.454357679997405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652896805471041,0,0,0,0.074929814244053,0,0,0,0,0,0.0213631652236305,0,0,0,0,0,0,0
X600486.SH,0.0334427861513419,0,0,0,0,0,0,0,0.0131283561780647,0.0196166963290009,0,0,0,0,0.102493735440405,0,0,0,0,0,0,0,0.0401254650293057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116640837317681,0,0,0,0,0,0,0,0,0,0,0.0694274351103537,0,0,-2.16840434497101e-19,-0.0299956369700229,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194258455621482,0,0,0.0746765530575974,0,0,0,0,0,0.0291157462713057,0,0,0,0,0,0,0,0.0685765644581198,0,0,0,0,0,0.0512356840711533,0,0,0,0.0717477409092964,0.00322109652212187,0.143061347729717,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323676485672639,0,0,0,0,0.14600042318459,0.459953595213867,0,0.0168871077460647,0,0.00832836560694098,0,0.0113538997082506,0,0,0,0,0,0,0,0,0.00742448817419865,0,0,0,0,0.0274578944358673,0,0,0,0,0.0790039564186835,0,0,0,0,0,0,-0.0212223735571869,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518706279478119,0,0,0,0.0108616634683633,0,0,0,0,0,0,0,0,0.0962162986576444,0.0313188484399611,-3.46944695195361e-18,0.113344526621812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002192.SZ,0,0,0,0,0,0,0,0.510915667267573,0,0,0,0,0,0,0.0547861507245883,0,0.0369024548463743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142538701086521,0,0,0,0,0,0,0,0,0,-0.00804515741841643,0,0,0,0,0,0
X002353.SZ,0.309001600130646,0,0,0,0,0,0.0434455540261866,0,0,0,0.0827761550714067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326635913072016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0135247983619439,-0.0893672500797857,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0.0163226383651856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798859367196566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805176889099464,-0.0213688203409713,0,0,0,0.0657719485606441,0,0,0,0,0,0,0,0,0,0,0,0.0294422455051674,-0.0468633958097263,0,0,0,0,0,0
X002497.SZ,0,0,0,0,0.0717332747495418,0,0,0.417584790740328,0,0,0,0,0,0,0.0256014217402792,0,0,0,0,0,0,0,0,0,0,0,0.106410510503083,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.00570855160446458,0,0.159194158260273,0,0,0,0,0,0,0,0,0,0.00419865742093052,0,0,0,0,0,0,0
