,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X600019.SH,X000792.SZ,X600011.SH,X601898.SH,X600111.SH,X000301.SZ,X600660.SH,X600010.SH,X601600.SH,X000708.SZ,X002271.SZ,X600547.SH,X000877.SZ,X600886.SH,X600426.SH,X600795.SH,X600362.SH,X000983.SZ,X600176.SH,X601699.SH,X600027.SH,X600803.SH,X601991.SH,X000807.SZ,X600995.SH,X000786.SZ,X000629.SZ,X600160.SH,X000408.SZ,X600219.SH,X000831.SZ,X600489.SH,X600096.SH,X000723.SZ,X002080.SZ,X600378.SH,X000933.SZ,X600348.SH,X000630.SZ,X300037.SZ,X600141.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0543449818042439,0,0.0009952721294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503380659183961,0,0,0,0,0,0,0.156493100409636,0,0,0,0,0.178527050290378,0,0,0.0689219361447906,0,0,0,0,0,0,0,0,0,0,0.0310018112240014,0,0,0,0,0,0,-0.00823423759623527,0.0151699432725101,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.438878905170756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279696094939764,0,0.0832085891928311,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100998174941664,0,0.026153645153894,0,0,0,0,0,-0.0090861740875768,0,0,0,0,0,0,0
X600028.SH,0.109834673024432,0,0,0,0.0164801354122332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405518216604073,0,0,0,0,0,0,0.112068700434791,0,0,-0.0319380451874265,0,0.216441515086381,0,0,0.00265036682424779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166708796776106,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.0571926165705646,0,0,0.0637176112704788,0,0,0,0.00830232518553592,0,0.104312878857233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200819545295724,0,0,0,0,0,0,0,0,0,0,0.0512876962341574,0,0,0,0,0,0,0.0217384665749556,-0.0256898378603174,0,0,0,0,0,0
X600188.SH,0,0.247255040077507,0,0,0,0,0,0,0,0,0,0,0,0.0225428042944521,0,0,0,0,0,0,0,0,0,0.0281019381649333,0,0,0,0.051651903404547,0,0.302013359668855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104864513184101,0.296901189773322,0,0,0,0,0,-0.030354925110271,0.0239443583096008,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.573581923816289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533064430129307,0,0.042388976789109,0,0,0.0302358427695982,0,0.0913441682385341,0,0,0,0.00707673224066833,0.00619725358588371,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.717525391554807,0,0,0,0,0,0,0,0,0,-0.00958127995392284,0,0,0,0,0,0,0,0,0,0.0415255775936741,0,0,0,-0.0570951162636568,0,0.12499383526768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0139305524760076,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198795684977992,0,0,0.367227329439876,0,0,0,0,0,0,0,0,0,0,0,0,0.224022522195117,0,0,0,0,0,0,0,0,0.0934446905473868,0,0.058388347239318,0,0,0,0,0,0.0694965810285046,0,0.012138453660246,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,-0.00283552984667402,0.151669645615082,0,0,0,0.095643270223118,0,0,0,0,0.0113223416330953,0,0,0,0,0,0,0,0,0.0137961991524821,0,0.0451625845961645,0,0,0.0652410482582001,0,0,0.144102452281051,0,0,0,0,0,0,0,0,0,0,0,0,0.0530312700940181,0,0,0,0,0.0106105628817986,-0.00689269537495312,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.308795430561556,0.0950444927824959,0,0,0,0,0,0.0730399334157466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311096240272299,0,0,0.0593056322096505,0,0,0,0,0,0,0,0,0,0,0,0.0439109149983699,0,0.140557535920758,0,0,0,-0.00778828129337963,-0.00325671197652087,0,0,0,0,0,0
