,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X601600.SH,X600188.SH,X600795.SH,X600886.SH,X600362.SH,X600547.SH,X000898.SZ,X002466.SZ,X600516.SH,X601992.SH,X600027.SH,X600111.SH,X600176.SH,X600299.SH,X600352.SH,X000709.SZ,X002460.SZ,X300072.SZ,X600339.SH,X000553.SZ,X600583.SH,X600808.SH,X002110.SZ,X600801.SH,X601158.SH,X000883.SZ,X000786.SZ,X000932.SZ,X000301.SZ,X600219.SH,X000629.SZ,X000792.SZ,X600426.SH,X000408.SZ,X600489.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,-0.0581135250777994,0.0362489936225047,0,0,0,0,0,0.115398079458773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237762730976624,0.0398210952473589,0,0,0,0,0,0,0,0.0579297593754738,0,0,-0.01664173772207,0.0511708453026021,0,0,0,0,0,0.0101926693992419,0.0173753962219704,0,0,0,0,0,0
X600028.SH,0,0,0.167622277504819,0,0,0,0,0,0,0,0.151931840228321,0.216717346542885,0,0,0,0,0.0108747443244568,0,0,-0.0486331394935578,0,0,-0.0176340970878822,0,0,0,0,0,0,0,0,0,0,0,0.0430455728752368,0,0,0,0,0,-0.0263508902538431,0.0184775318804075,0,0,0,0,0,0,-0.0277915361138824,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0399511387510448,0.138142813481963,0,0,0,0,0,0,0,0.0223042403217377,0.181035404651965,0,0,0.298618916933612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0077590890647614,-0.0246268929938262,0,0,0,0,0,0
X600585.SH,0,0,0.0421007964167472,0,0.082627298147954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499954887413204,0,0,0,0,0,0,0,0,0,0,0,0,0.0374764911119341,0,0,0.299341647576198,0,0,0.339597447468005,0,-0.0939838518302127,0,0,0,0,0,0,0,0,-0.0147636658040383,-0.024170004996809,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,-0.0114978890575815,0,0,0,0,0,0,0,0,0,0,0,0.15211728865927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828401468703397,0,0,0,0,0.32814145385035,0,0,0,0,0,0,0,0,0,0.0113066615440918,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815350523350478,0,0,0,0,0.0579003043454203,0,0,0,0,0,0,0,0,0,0.0590048180239431,0,0,0.140582068966914,0,0,0,0,0.123935541681018,0.19568295548621,0,0,0,0,-0.00167392752541092,0,0,0,0,0,0,0
X600011.SH,0,0,-0.00317393627083073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266398287214225,0,0,0,0,0.755299326418544,0,0,0,0,0,0.00270649813517929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585302011954114,-0.0634789280891275,0,0,0.00414754807290272,0.0206129494974356,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147656443162672,0,0.26901160871596,0.216422363039993,0,0,0,0,0,0.172440517156641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466110326796101,0,0.0512591503672977,0,0,0,0.0169181153208353,-0.00253310896514929,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.222576105281546,0.0334465295713324,0,0,0,0,0,0,0.08627838333949,0.0295107365133144,0,0,0.0306166352811559,0,0,0,0,0,0,0,0,0.0132585373965129,0.118495703376247,0,0,0,0,0,0,0.102818500773325,0,0.0582869656991178,0,0,0,0,0,-0.00923768649593652,-0.00749495581267395,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185196488007709,0.136433491869544,0,0,0,0,0,0.0549455082645293,0,0.0797356558039223,0,0.0878470037996281,0,0,0,0,0,0,0,0,0,0,0.0679592170327247,0,0,0,0,0,0.00266009572097551,-0.00120375308185629,0,0,0,0,0,0
