,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600795.SH,X601600.SH,X601898.SH,X600010.SH,X601991.SH,X600886.SH,X600188.SH,X600027.SH,X600362.SH,X600688.SH,X600111.SH,X600157.SH,X600583.SH,X601992.SH,X000709.SZ,X600309.SH,X000898.SZ,X601158.SH,X600352.SH,X000792.SZ,X600021.SH,X600808.SH,X000629.SZ,X000539.SZ,X600547.SH,X000060.SZ,X600489.SH,X000825.SZ,X600660.SH,X000027.SZ,X002353.SZ,X600008.SH,X000831.SZ,X600578.SH,X600863.SH,X600307.SH,X600219.SH,X002470.SZ,X600315.SH,X600549.SH,X601699.SH,X600098.SH,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.64372932317705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415179506698085,0,0,0,0,0,0.0446062553387921,0,0.0101138920412784,0,0,0,0,0,0,0,0,0,0,0,0,0.0426837512139809,0,0,0,0,0,0,0,0.0141622083116523,0,0,0,0,0,0,0
X600028.SH,0.550670236537356,0,0.0464980373068259,0,0,0.0322233398007211,0,0,0,0,0,0,0.0862108460247917,0,0,0.0265681293753254,0,0,0.0297846264620033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065451327019159,0,0,0.0116242801807083,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0227260190653867,0,0,0,0.145127004108764,0,0,0,0.00986461179039825,0,0,0,0,0,0,0,0,0.107826291435722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798983319446989,0,0,0,0,0,0,0,0.362405654522348,0,0,0,0.0234186641900167,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.110721416022604,0,0,0.0952733937206978,0.0675709657444859,0,0,0.297591483295453,0,0,0,0,0.0413983557717498,0,0,0,0.141273380706723,0.0185393330257919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555087027726819,0,0,0,0,0,0,0,0.0307865835243792,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0.0598709359129743,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0611848801464292,0,0.328479563062543,0,0,0,0.02508372623402,0,0,0,0,0,0,0.00891933896673456,0,0,0,0,0,0,0,0,0,0,0,0,0.122873419422591,0,0.191054458189696,0,0.00639280846550082,-0.0129349825822165,0,0,0,0,0,0
X600585.SH,1.73472347597681e-18,0.0273436378747958,0.15888724414245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250872829006593,0,0,0.137401109052078,0.036822033829368,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0399730825696477,0,0,0,0,0,0,0,0.0566943232629807,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0.067799699383371,0,0,0,0.237995457148284,0,0.0141597569213363,0.17210733949148,0,0,0.0444248050761079,0,0,0,0,0,0,0,0,0,0,0,0,0.0439145056252199,0.0926977200268614,0,0,0,0,0,0.159669364435039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013066515595682,0,0,0,0,0,0,0
X601600.SH,0,0,0.338116560394879,0,0.0510877864475387,0,0,0,0,0,0.0312275447964526,0.0567199779516688,0,0.0239496045321992,0,0.0359086123751885,0,0,0,0,0,0,0,0,0,0,0,0.0827089174121997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235738662005651,0,0,0,0,0.0201016098232159,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0724356075592271,0,0,0.0671989805567878,0,0.0486872916755265,0,0.0450117994107835,0.000408623819665279,0.0603982446731906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343948345649331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199675886746745,0.126081263666101,0,0,0.0141981588139382,0,0,0,0,0,0,0
X600010.SH,0,0,0,0.227509665096123,0,0,0,0,0,0,0,0,0.109239966499589,0,0,0,0,0,0,0,0.070121609338978,0,0,0,-0.0872707739879718,0,0,0,0,0,0.0628863175612387,0,0,0,0.207127826734567,0.0667571883452595,0,0,0.15027961520255,0,0,0,0,0,0.0269765381692739,0,0,0,0,0,0,0.0708763876475512,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0505750362069183,0,0,0,0,0.104319211671312,0,0.285574522514585,0,0,0,0,0.202900188481951,0,0,0,0,0,-0.0323494596023253,0,0.145501480928219,0,0.0560404086473493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173007983346414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
