,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X002271.SZ,X600660.SH,X600547.SH,X600362.SH,X600011.SH,X000786.SZ,X601898.SH,X600010.SH,X600886.SH,X600111.SH,X600176.SH,X601600.SH,X000301.SZ,X600188.SH,X601991.SH,X600426.SH,X002466.SZ,X000027.SZ,X600803.SH,X600352.SH,X600801.SH,X600795.SH,X000932.SZ,X600219.SH,X600489.SH,X002080.SZ,X600688.SH,X600299.SH,X600486.SH,X600027.SH,X000898.SZ,X002353.SZ,X600157.SH,X600315.SH,X600516.SH,X000883.SZ,X000723.SZ,X601992.SH,X000807.SZ,X601168.SH,X300037.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0.0216536459566095,0,-0.0150002913120104,0,0,0,0,0,-0.018148731152246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231488320647719,0,0,0,0,0,0,0,0,0,0,0,0.0275949333429751,0.12152946109942,0.0160329433431101,0,0.0273539643050037,0,0,0,0,0,-0.0105766568323614,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.725198654380858,0,0.019327705603398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255895476949527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227690669916951,0,0,-0.020764731271548,0,0,0.0305376492155691,0,0,0,-0.0154431780101288,0,0,0,0,0.0308907287143965,0,0
X600219.SH,0,0,0,0.248577985539296,0,0,0,0,0,0,0,0.0814846052935673,0,0,0,0,0.0582237384345511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401215923834143,0,0,-0.168599535933243,0,0.232643696715022,0.28760115074354,-0.118644392277236,0,0,0,-0.0535935201874369,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.481036164868018,0,0,0,0,0,0,0,0,0.0536952265481243,0,0,0,0,0.0383571128733627,0,0,0,0,0,0,0.0064634915837692,0,0,0,0,0,0,0,0,0,0,0,0,0.0320814119764488,0,0.108893167002433,0,0,0.0364650416878235,0,0,-0.0129542825848103,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0.108809015821184,0,0,0,0,0,0,0,0,0,0.0475459639420573,0.123714413751258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223309582635572,0,0,0,0,0,0.10536474419215,0,0,-0.00623460696841779,-0.0485470971471939,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416708988473642,0,0,0.0302927722862557,0,0,0,0,0.0324591608839067,0,0,0,0,0,0,0.132236329668894,0,0,0,0,0,0,0.0430061877331834,0,0,0,0,0.0249903725885988,0,0,0,0,0,0,0,-0.0127872992584732,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0675932825352113,0,0,-0.0122452885969801,0,0.0335430792513617,0,0,0,-0.0170332004696736,0,0,0,0,0,0,0,0,0,0.0310603687570992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145936209372086,0.217404928819048,0,0,0.00289520229363076,0,0,0,0,0.038419255660655,0,0
X600486.SH,0,0,0,0,0,0,0,0.149800273537683,0.224202007594878,0.137354890827384,0,0,0,0.0059926327192953,0,0,0,0,0,0,0,0,0,0,0,-0.0803559833210881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07026629448321,0,0,0,0.0162563383336979,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,-0.00762309828504958,0,0,0,0,0,0.262544689583664,0,0,0,0,0,0,0,0,0.046771407574482,0.0460231261137248,0,0,0.0692415304613376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161545442075751,0,0.120103669554642,0,0,0.0451026127562271,0,0,0,0,0.0118872529036789,0,0,0,0,0.00356651246097157,0,0
X000898.SZ,0,0,0,0,0,0.356887347286523,0,0,0,0,0,0,0,0,0.0998035792465608,0,0,0,0,0.0280427155897077,-0.0182639028011625,0,0,0,0,-0.0725678516779219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508641963603643,0,0,0.0773405975365399,0,-0.00400987203496366,-6.02989074520791e-06,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100313093301785,0,0,0,0.506357194376253,0,0,0.187387603255453,0,0,0,0.0970226767871151,0,0,0,0,0,0,0,0,0,0,-0.0760531735952292,0,0,0,0,0,0,0,0,0,0,0,-0.125763962445189,-0.0097375602846249,0,0,0,-0.0469335879078383,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030353980073335,0,0,0,0.00819282152675736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680774007082761,0,0,0,0.0308170974859156,0,0,0,0.000713321746680871,0.025966638112328,0,0,0,-0.0994385398697085,0,0
X600315.SH,0,0,0,0.1234870763915,0,0.0261229975874403,0,0,0,0,0,0,0,0.10738365823431,-0.11365415951869,0,0,0,0,0,0.107753322898688,0,-0.0300267991175535,0.091648332505787,0,0,0,0,0,0,0,0,0,0,0,0,0.044731084730876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256297323072388,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0427004566854409,0,0,0,0,0.115576342940909,0.105647059384391,0,0,0,0,0,0.165386108132018,0,0,0,0,0,0.116999487624743,-0.288257182635349,0,0.42104274151086,0,0.0653228628606027,0,0,0,0,0,0,0,0,0,0,0.248235816908797,0.0610026785217446,0,0,-0.10587454942454,0,0.0038011296363635,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.0123016955900731,0,0,0,0,0,0,0,0,0,0,0.205172537498562,0,0,0,0,0,0,0,0,0.0114407014610041,0.0350151050850814,0,0,0,0,0,0,0,0,0,-0.0385174608474693,0.357751108447807,0,-0.0208001753261485,0,0,0,0,0.0263682944912199,0,0.0452741334299538,0,0,0,0,0,0,0,0,0,0.0246522538013791,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237345360184815,0,0,0,0.144804740027468,0,0,0,0.201088638734197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941509361110901,0,0.201087204132899,0,0,0.0515296826588908,0.135937238321604,0.0316245944430874,0,0,0.0388321296094801,-0.078058123092273,0,0,0,0,0,0
X601992.SH,0,0,0,-0.0357220302771672,0,0,0,0,0,0,0.0506394211645492,0,0,0,0,0.0316761351997302,0,0.0173157641500609,0,0,0,0.0386739866508739,0,0,0,-0.0196810733268024,0,0.0820363452561017,0.275066317253823,0,0,0,0,0,0,0,-0.111651435593351,0,0,0,0,-0.0394299662477853,0,0,0,0,0,0,0,0,-0.0131729238218534,0,0.0066235670122729,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66051931468905,0,0,0,0,-0.0761674886640841,0,0.0944500773192757,0,0,0,0,0.0134779382140916,0,0,0,0.0265929195468274,0,0,0,0,0,0.0778988938155466,0.255106678861054,0,0,0,0,0,0,0,0.0870374178033892,0,-0.0288805247058009,-0.0475304096365773,0,0,0.0980365691626514,0,0
X601168.SH,0,0,0,0,0,0,0.0745878069530023,0.0935821230895842,0,0,0,0.307287525260414,0,0,0,0,0,0,0,0,0.244809599322175,0,0,0,0,0.00106201749841835,0,0,0,0,0,0.038710050175369,0,0,0,0.0520399661966965,0,0,0,0,0.127576761955814,0,0,0,0.0596124138154818,0,0,0,0.0362132276877524,0,0,-4.57140973120759e-05,0,0,0,0,0,0,0
X300037.SZ,0,-0.123266700248933,0,0,0,0,0,0.0422990165060961,3.46944695195361e-18,0.0807680463866249,0,0.0412257952492608,-0.112657649503459,0,0,0,0,0,0.044924047090199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44035769644517,0,0,0,-0.235566223037542,0,0,0,0,0.214164516797338,0,0,0,0,0,0,0.00801491436176509,0,0,0,0,-0.107353216389746,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,-0.0638438300640698,0,0.382177956643329,0,0,0,0,0,0,0,0,0,0,0,0,0.0498475938313947,0,0,0,0,0,0,0,0.0608621799739708,0,0,0,0,0,0.107469807877816,0,0,0,0,0,0,0,0,0.0432281273191819,0,0,0,0,-0.0249777590255227,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0801171963602354,0,0,0,0,0.104563163131791,0,-0.311165911617359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450681587856638,0,0.0613927194839121,-0.0840717171666946,0,0,0,0,-0.0118285455579755,0,0,0,-0.0792102285112522,0,0
Slope,0,0,0,0,-0.103797591746975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0614907947532314,0,0,0,0,1.03300816586016,0,0,0,-0.27256754061168,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.703683352568627,0.789514686744555,0,0,0,0,-0.0847124411838513,0,0
RealEstate_excess,0,0,0,0,0,0.0796056953974391,0,0,0,0.0224427301089276,0,0,0,0,0,0,0,0,-0.0808738240881575,0,-0.00241809103008618,0,0,0,0.00832506407841449,0,0,0,0,0,0,0,0.0152014911814523,0,0,0,0,0,-0.11512168443219,-0.0268471977232235,0,0.00918838397192835,0.00959942829853627,0,0,0,0,0,0.172276540359437,0,0,0,0,0,0,0,-0.0199040470585235,0,0
MKreturn,0,0,0,0,0,0,0.0765592765249386,-0.0157548427505316,0,-0.0380041550262721,0,0,0,0,0,0,0,0.0171325423732834,0,0,0,0,0,0,0.025660146494309,-0.0420177643957857,0,0,0,0,0,-0.107428639217705,0,0,0,0,0,0,0,0,0,0,0.00355894251755048,0,0,0,0,0.0438487094357254,0,0,-0.0834706691739747,0,-0.0131311938850363,0,0,0,0.0096397164761854,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000993386792040747,0,0,0,0,0,0,-4.2546010451896e-05,0,0,0,-0.000264356484705509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000894986218561268,0,0,0,0,0,0,0,0,0,0,0,0.000233062810633495,0,0,0,0,-0.0158556835691393,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.0616136947324369,0,0,0,0.177786020744641,0,0.266043325615686,0,0,0,0,-0.123068044728916,0,-8.67361737988404e-19,-0.0897172744928197,0,0,0,0,0.0975857048685241,0,0,0,0,0,0,0,0,0,0,-0.0354336816690162,0,-0.142549248307025,0,0,0.0442110654181839,0,0,0,-0.0219484780764598,-0.208449903206945,8.37701560274309e-05,0,0,0,0,0,-0.368855479499948
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00554950564481276,0,0,0,0,0,0,-0.00498195898473255,0,0,0,-0.00390396437576005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001959578029161,0,0.00545616966492978,0,0.0127587767489847,0.00175289292201222,0,0,0,0,-0.00979131626483644,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00793838137111508,0,0,0,0.0024342753659232,0.00471942633258265,0,0,0,0,0.00902886334615938,0,0,0,-0.189547906278657,0,0
