,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600111.SH,X600019.SH,X002466.SZ,X600011.SH,X600010.SH,X002271.SZ,X000877.SZ,X600660.SH,X600188.SH,X601600.SH,X000301.SZ,X000708.SZ,X601898.SH,X600547.SH,X600886.SH,X600362.SH,X000723.SZ,X000408.SZ,X600176.SH,X600426.SH,X601991.SH,X000786.SZ,X002080.SZ,X600219.SH,X600803.SH,X600795.SH,X600027.SH,X300037.SZ,X600399.SH,X600688.SH,X002326.SZ,X300073.SZ,X600141.SH,X600516.SH,X600486.SH,X600157.SH,X600352.SH,X600801.SH,X600378.SH,X000825.SZ,X600489.SH,X000959.SZ,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.159031452076117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534647589701258,0,0.025356151348823,0,0.0211075045851156,0,0,0,0,0,0,0.0734697062119074,0,0,0,0,0,0,0.0684956043796682,0,0,0,0.000619577214289991,0,0,0.0152560083886139,0,0.0859350752963933,0,0,0,0,0,0,0,0,-0.0228253920415109,0,0,0,0,0,0,0
X600028.SH,0.134985530847238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540098652837404,0,0,0,0.0610244597240269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705267718773856,0,0,0,0,0,0.0303082014671006,0,0,0,0,0,0,0,0,-0.0249764234966126,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0752546687122916,0,0,0,0,0,0.365839398711378,0,0,0,0,0,0.0565641997534319,0,0.0236226163026634,0,0,0,0,0,0,0,0,0,0,0,0,0.0189892439630112,0,0,0.0421387257155462,0,0,0,0,0,0,0,0,0.0315004360268552,0,0,-0.0371822186483926,0,0,0,0,0,0,0
X600309.SH,0.0536429062528019,0,0,0,0,0.00598161911505315,0,0,-3.46944695195361e-18,0,-0.0412770567698015,0,0,0,0,0.0471800673471882,0.0399670788258245,0,0,0,0,0,0,0,0.0334710820413371,0,0,0,0.180301896045656,0.0672307760813354,0,0,0,0,0,0,0,0,0,0.00797063876826884,0,0,0,0,0,0,0,0,0.0156423266937656,0,0,0,0.00224474931290709,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.00809785227518273,0,0.078212728656381,8.67361737988404e-19,0.0987956390151538,0,0.0654000795123912,0,0,0,0,0,0,0,0,0,0.143046727060728,0,0,0.123011942128226,-0.0179128303288743,0,0,0,0,0,0,0,-0.0278211575690692,0,0,0,0,0,0,0.392999640985792,0,0,0,0,-0.125884927684165,0,-0.00493413041058424,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.379310214996979,0,0,0,0,0.108404676001014,0,0,0,0,0,0,0,0,0,0.138882016826862,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.00333759745049806,0.088784713757684,0,0,0,0,0,0,0,0,0,0,0,0.00106585208927527,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.113894747918106,0,0.0482462157792169,0,0.0123251103069933,0,0.038084967402437,0,0,0,0,0,0,0,0,0,0,0,0,0.355605594620203,0,0,-0.0661308190398354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348923374099434,0,0,0,0.144339113534037,0,0.00174216295819755,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.179071639275496,0,0.15372629939127,0,0,0,0,0,0.0533958002070095,0,0,0,0,0,0.10476920980346,0,0,0,0,0,0,0,0,0,0,0,0.00837968528615244,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0434902034704597,0,0,0,0,0.156671856493378,0,-0.00633905172663241,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0311339974192358,0,0,0,0,0,0,0,0,0.129181100298243,0,0,0,0,0,0.0797583560590052,0,0,0,0,0,0,0,0,0,0,0,0.00158593735974764,0,0,0,0,0,0,0.0598861543255447,0,0,0,0.15563996877454,0,0,0,0.101504594018274,0,0,-0.017977365318808,-0.00628450806594497,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.457475252081324,0.138271094721799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177319881395497,0,0,0,0,0.099366498092617,0,0,0,0,1.73472347597681e-18,0,0,0.0400378741282509,0.0879683816778213,0,0,0,0,0,0,0,0,0,0,0.0942242183624271,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0.150074315865476,0,0,0,0,0.0449495806227128,0,0,0,0,0,0,0,0,0,0.0261719518053401,0,0,0,0,0,0,0,0,0,0.127433732906734,-0.115940678472594,-1.73472347597681e-18,0,0,0,0.520397251856981,0,0,0,0,0,0.0626729640785096,0,0,0,0,0,0,0,0,0,0.0116682117720152,0,-0.00859346924904575,-0.00620335008419764,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.454802406495282,0,0,0,0,0,0,0,0.0215470860894079,0.100561117406948,0,0,0,0,0,0,0,0,0,0,0,0,0.046571186987885,0,0,0,0,0,0,0,0.0314949583262484,0,0,0.0548883538387689,0,0,0,0,0,0,0,0.0596366845956567,0.0198771083697455,0,0,0.0181139859333495,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,-0.0404709732616601,0,0,0,0.109641808912213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811651401931335,0,0,0,0,0,0,0,0,0,-0.0554911131017888,-0.0160046460484364,-0.0681120208240033,0,0,0,0,0,0,0,0,0,0,-0.0142545441108701,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0900050991921062,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0100997108802769,0,0,0,0,0,0,0,0,0,0,0,0,0.00829496463918961,0,0.0323965822417754,0,0,0,0.0934060423494897,0.442897421331961,0,0,0,0.0440737053833751,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0057034394035557,0,0,-0.138312041112155,0,0,0,0,0,0,0,0.0192241497717113,0,0,0,-0.0479965711021445,0,0.0281365859712501,-8.67361737988404e-19,0,0.172681198918083,0,0,0.0615238326893977,0,0.0118225474789648,0,0,0,0,0,0,0.00678947414158388,0,-0.0882767060368569,0.113020764532893,0,0,0,0.0365865299422344,0,0,0,0.128383702592478,0,0,0.0456372861755453,0,0,0,0,0,0
X600188.SH,0.075505570929378,0,0.0772366000754696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107029236103355,0,0,0.723967105939389,0,0,0,0,0.00664213233902622,0,0,0,0,0,0,0.0213643706697964,0,0,0,0,0.240406076932711,0.104658664096331,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.192304402518455,0,0,0,0.091207631860977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375887742300782,0,0,0,0,0,0,0.223242604929994,0,0.177943319209335,0,0,0.0464442986463566,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0.289258510369843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112860878272757,0,0,0,0,0,0,0,0,0.191976720166301,0,0.0390533400694065,0,0.224688894706313,0,0,0,0,0,0,0,0,0,0.0510578752418121,0,0.0133468308989665,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0770658514883173,0,0,0,0,0.0689250086181444,0,0,0.0704653691275778,0,0.0124353944863223,0,0,0,0,0,0,0,0,0,0,0.0728482903787718,0,0,0,0,0,0,0,0,0,0,0.013392815280769,0.0468012214008927,0,0,0,0.0765255274468058,0.0287498186059414,0,0,0,0,0,0,0.00629649550936931,0,0,0,0,0,0
X601898.SH,0,0,0.236244197928488,0,0,0,0,0,0,0,0,0,0,0,0,0.3115089491828,0.0235674770269201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10508419035645,0,0,0,0,0,0,0.0911617335952154,0,0.359622528144406,0,0,0,0,0,0,0,0,0,-0.0564857319954246,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.00286480773046487,-0.0202249556332731,0,0,0,0,0,0.0268850164929562,0,0,0,-0.0527059080866904,0,0.00501484207732159,0,0,0,0,0,0,0,0,0.0426290718718467,0,0,0,0,0,0,0,0,0.040071646113016,0,0.0269435052442326,0,0,0,0,0,0,0,0,0,0,0,-0.0143315029730711,0,0,0,0,0,0,0
