,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600660.SH,X002271.SZ,X002460.SZ,X000708.SZ,X600011.SH,X600886.SH,X000786.SZ,X601898.SH,X600362.SH,X600010.SH,X600176.SH,X600801.SH,X601600.SH,X600426.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600795.SH,X600111.SH,X600688.SH,X600803.SH,X002080.SZ,X600027.SH,X300037.SZ,X600299.SH,X601992.SH,X000932.SZ,X000301.SZ,X002075.SZ,X002466.SZ,X600315.SH,X600486.SH,X600219.SH,X000883.SZ,X000027.SZ,X000898.SZ,X600529.SH,X601158.SH,X000723.SZ,X600612.SH,X002353.SZ,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,0,0,0,-0.0170645596651133,-0.0187631434303184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524029481067031,0,0.0336951514319728,0,0,0,0,0,0,0,0,0,0,0,0.0170000887138647,0,0,0,0,0,0,0,0.162093457438748,0,0,0,0,0.0103232731847312,0.00431835679332636,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.13327623822844,0,0,0,0.0866182806468262,0,0,0,0,0,0,0,0,0,0,0,0.110369429745816,0,0,0,0,0,-0.0419234414233656,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.111003230181311,0,0.129128972457601,0,0,0,0,0,0,0,0.0656399763390376,0,0,0,0,0,0,0,0.12768397854477,0,0
X600801.SH,0,0,0,0,0,-0.0418391054951294,0,0.0296664008609011,0,0,0,0,0,0.0598406977872945,0,0,-0.00442315341736644,0.155768276908636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455910958531745,0.0905048080265473,0,-0.0373438515487983,0,0,0.00423608153524515,0,0,0,0,0,0,0.0661206436407056,0,0,0,0,0,0,0,0.0304434582499679,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0327140144317217,-0.0191766120536371,0,0,0,0,0,0,0,0.229425043992715,0.202655647637839,0.0393447981934046,0,0,0.0527172647013708,0,0,0,0,0,0,0,0,0.0211144699947293,0,0,0,0,0,0,0.00304837346401626,0.0401660067092766,0,0,0,0,0,0.0302703413843633,0,0,0,0,0,0,0,-0.00422610673875081,-0.0039130261320047,0,0,0,0,0,0
X600426.SH,0,0,0,0.608596216642481,0.0258877441875355,0,0,0,0,0.0937061136354474,0,0,0,0.124544309540115,0,0,0,0,0,0,0,-0.0119064638584465,0,0,0,0,0,0,0,0.0730509724278388,0,0,0.0753700750279632,0,0,0,0,0,0,0,0,0,0,0,0.0380587791992376,0,0,0,0,0.0625937743282186,0,0,0,0,0,0,0.142410350005004,0,0
X600489.SH,0,0,0,0,0.0256480193386708,0,0.984796704848149,0.0613641831000631,0,0,0,-0.026069591490985,0,0,0,0,0,0.0391307804376242,0,0,0,0,0,0,0,0,0,0,0,0,-0.0839691938276785,0.0238835709497671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319250994257194,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.00867976985656513,0,0,0.772800354499722,0,0,-0.0149975096722828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043217192041419,0,0,0,0,0.0257082377794333,0,0,0,0.0739569158479358,0,0,0,0,0,0.0483964698247517,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.064861014892594,0,-0.0472757130247272,0,0,0,0.272417106631043,0,0,0,0,-0.0931931050282796,0,0,0,0,0,0.383842402033791,0,0,0,0,0.024789485528375,0,0,0,0,0,0.0315379948923882,0,0,0,0,0,0,0.162031654175561,0,0,0,0,0,0,0.0146460307284662,-0.0227162446870483,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.141318965804503,0,-0.00702497480429881,0,0,0,0,0.2984624100684,0,0,0,0,0,0,0,0,0,0,0,0,0.0254689539339724,0,0,0.00877460183063194,0,0,0,0,0,0.0266400794220106,0,0,0,0,0,0,0,0,0,0,0,0,0.0152481901293941,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136089780386201,0,0,0,0,0,0,0,0.383665039720438,0,0,0,0.000564900863798284,-0.0339552177030625,0,0,0,0,-0.0225416424360977,0.0342724702402609,0,0.0433292637186554,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.242299259903917,0,0.0548321784565767,0.0506700199598389,0,0,0,0,0,0.239536332770927,0,-0.0669555194487156,0,0,0,0,0,0.29519860949105,0.146264983533798,0,0,0,0,0.0323852171836914,0,0,0,0,0,0,0.0145690448070518,0,0,0,0,0,0,0,0,0,0,0,-0.0148305149972844,0,0,0,-0.0446976675374405,0,0,0,-0.0349397111204774,0,0
X600688.SH,0,0,0,0,0,0,0,0,-0.00863407978428648,0,0,0,0.0979956872321452,0,0,0,0.165256902915434,0.0839908018373766,0,0,0,0,0.0160388695136485,0,0.00750811255702936,0,0.0832998714073798,0,0,0,0,0,0,0,0,0,0,0.0233609807019578,-0.0055293178270214,0,0.0797056087193699,0,0.0901227938180943,0,-0.0436678754145382,0,0,0,0,0,0,0.0118130963768422,-0.00987454145779605,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0.116186729756864,0.0226960206287359,0.170432829207,0,0,0,0,0,0,0,0.0893223196630401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136550315688003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987289516469103,0,0,0,0,0,0,0.524299593004936,0,0,0,0,0,0,0,0,0,0.0382893179117774,0,0,0,0,0.225112625812313,0.142748293763971,-0.0158857447562025,0,0,0,0,0,0,0,0,0,0,-0.128723330711964,-0.136142946186396,0,0.0614686445151076,-0.0351710863520252,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.131959223962849,0,-0.0269762754023565,-8.67361737988404e-19,0,0,0,0,0,0,0,0.00929130344839117,0,0,0,0,0,0,0,0.0683728988376802,0,0,0,0.111581020468048,0.087094061764908,0,0,0,0,0,0,0,0,-0.0181179848982355,0,0,0,0,0.0358061180051043,0,0,0,0,0,0,0,-0.00391304515344447,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.191549935897123,0,0.0206764996489277,0.0527881070684542,0.236787885426341,0.224145452161263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239812294332288,0,0,0,0,0.0720615083935745,0,0,0,0,0,0,0.0588149803034843,0,0,0,0,0,0,0,-0.0176719145082153,0,0.145598802204875,0,0,0.0309101625718089,-0.439546417000885,0,0.0402001905644741,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143861699339237,0,0,0,0,0,0,0,0,0,0,0.0887372258690788,0.110287319464662,0,0,0,0,0,0,0,0,0,0,0,0,0.367867081595077,0,0.228353484953657,0,0,0,0,0.065950246601259,0,0.000737637304948133,0,0,0,0,-0.0192783844239292,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.000768645633112859,0,0,0,0,0.0459232643314849,0.049457842469344,0,0,0,0,0,0,0,0,0,0,0.0920692272876265,0,0.0617784410877782,0,0.084530643319105,0,0,-0.0239966109626821,0,0.0432508630800461,0,0,4.33680868994202e-19,0,0.164507905565665,0,0.0106392339653417,0,0,0,0,0,0,0,-0.0143736926375398,0,0,0,-0.0236077293343032,0,0
X000932.SZ,0,0,0,0,0,0,0,0.0410905019182644,-0.00144062145380231,0,0,0.0888214969998051,0.0831734868782025,0.135776921954857,0,0,0,0.0800253815254316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.087235128058708,0.0102113523057136,0,0,0.228610534673518,0,0,0.204189031184592,0,0,0,0,0.045887993937751,0,0,0.0104975017707708,0,0,-0.269837772298775,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0.00981959999788393,0,0,0,0.0751852359099169,0,0,0,0,0,0,0,0,0,0,-0.0345017058131649,0.0201949145925662,0,0,0,0,0,0.0492428744226875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278582329020425,0,0,0.0015321507490144,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0.0666082319353086,0,0,0,-0.303215115276052,0,0,0,0,0,0,0,0,-0.218269415706554,0,0,0,0.578918404958114,-0.104953870707472,0,0,0,0,0,0.0638573536831575,0.116154449782826,0,0.0556713176203129,0,0,0,0,0,0,0.50503512536291,-0.0332557977330301,0,0,0,0,0.00446686278722727,0,0,-0.246839725338443,-0.103569737973605,0,0,0,0.0501800047863826,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.681012916179996,0,0,0,0,0,-0.0644271606499498,0,0,0,0,-0.0253035348712761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117983950370682,0,0,0,0,0,0,0,0.084088549468242,0,0,0,0,0,0,0.046042548231677,-2.16840434497101e-19,0,0,0,0,0,0
X600315.SH,0,0,0,0,0.159820548948145,0,0,0,0,0.0543197331554516,0,0,0,0.100812634118514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24770408523445,0,0,0,0,0,0,0,0,0,0.0415594783092175,0,0,0,0,0,0,0,0,0,0,0,-0.0329521291638723,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0.198997368891181,0,0,0,0,0,0,0,0,0,0,-0.0932881801087458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0433249336426714,0,0,0,0,0.00827785616710723,0,0.114792215018129,0,0,0,0,0,0.024663341122296,0,0,0,0,0,0,-0.0173361433902258,2.16840434497101e-19,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.15555706193105,0,0,0,0,0,0,0.00657291934158668,0,0,0,0.144623422793104,0,0.052094195638237,0,0,0,0,0,0,0,0,0,0,0.0066558861107247,0.00756715468517954,0,0,0,0,0,0,0,0,0.0258768278718944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.0488148260408659,0,0,0,0,0,0.0232290635225438,0,0.0142182568448762,0,0,0.0885840624103621,0,0,0,0,0,0.0609733342428754,0,0,0,0,0,0,0,-0.00752968574439723,0,0,0,0,0,0,0,0.317647376882155,0,0,0,0,0,0,-0.00994195143201892,0,0,0,0,0,0,-0.0343924684150184,0,0
X000027.SZ,0,0,0,0,0,0,0.059146822445469,0,0,0,0,0,0,0.0548977909461476,0,0.0553379503087414,0,0,0,0,0,0,0.274846760313137,0,0,0,0,0,0.031410679523126,0,0,0.0110922730457405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151395607616987,0,0,0.0273836381256174,0,0,-0.0177340974958087,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0688153498102385,0,0,-0.0339209992051722,0.0766958323469275,0,0,0,0,0,0,0.212847655742272,0.0550493420605475,0,0,0,0,0,0,0,0,-0.0251159868274115,0,0,0,0.05401880559122,0,0,0,0.0898893780380454,0,0,0.0614509049227356,0,0,0,0,0.0244678846644325,0,0,0,0,0,0,0,0,0.00352779753036576,-0.00318868150717854,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,-0.502860350242981,0,0,0,-0.0485880330712294,0,0,0,0.217967589929231,0,0,0,0,0,0,0,0,0,0.131845664629226,0,0,0,0,0,0,-0.394136891461204,0,0,0,0,0,0,0,0.128828604198584,0.144373875144992,0,0,0,0,0,0,0,0,0,0,0,0.0987296867281572,-0.178700530403648,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0411596835157497,0,0,0,0,0,0.0644169006321713,0.0332727436929261,0,0,0,0,0.00907578077056992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104293091602823,0,0,0,0,0,0,0,0,0.0125917307529491,0,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,-0.067612556511923,-1.73472347597681e-18,0,-0.0974889941251527,0,0.117204821682878,0,0,0.409927442073629,0,0,0,0,0,0.333491327823424,0,0,0,0,0,0.0757597389987313,0,0,0,0,0,0,0.13637323734756,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.058874881201175,0,0,-0.0852576723570739,0,0.11395324584029,0,-0.0197567745952505,0,0,0,0,0.061548637616733,0,0
X600612.SH,0,0,0,0,0.0586764491743498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258619629279847,0,0,0,0,0.223811364756884,0,0,0,0,0,0,0,0,0,-0.00964560269063772,-0.0363498672341867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0295824799977568,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.289369236756641,0,0,0,0.0404014016411554,0.0688355738338018,0,0,0,0,0,0,-0.124636940590824,0,0,0,0.0504172532801011,0,0.0109805942729585,0,0,0,0,0,0,0,0,0,0.410126402809404,0,0.00939850987003872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416607094245293,0,-0.01961114726706,0,0,0,0,-0.125378601193421,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0852770136682761,-0.378609942166251,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.0628634882593263,0,0,-0.254295766274867,0,0,0,0,-0.00870553503419283,0,0.532645564085409,0,0,0,0,-0.195664549080176,0.170301595169036,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0211258003640778,0,0,0.0483691158016758,0.0050176032089731,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971160688762968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0410723109023648,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.0686604798369431,-0.0409336885501195,-0.0302278699953917,0,0,0,0,0,0,0,0,0,0,-0.181236940844901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.259850135844732,0,0,0,0,0.0446603023152774,0,0,0,-0.102844912411169,0,0,0,1.03696718239874,0,0,0,-1.18082887835305,0,0
TED,0,0,0,0,0,0,0,0.209865648232932,0,0,0,0,0,-0.207442590521062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117152359250754,0,0.0578695017474926,0,0,0,-0.196936014707696,0,0,0,0,0,0,0.0740651147659014,0,0.906985088971682,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.081634931414389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0727850749143308,0,-0.0194977778789513,0,-0.0474007274234861,0,0,0,0.0678679904666257,0,0,0,0,0,0,0,0,0,0.0649533381710927,0,-0.0303092974172061,0,0,0,0,0,0.015650857991285,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0371295434920991,0,0,0,0,0,0,0,0.0528341133927397,0,0,0,0,0,0,0,0,0,0,0.138473783088674,0.0171900898293692,0,0.0183012345814029,0,0,0,0,0,0,-0.0142861327834146,0,0,0,0,0,0.0579639408546609,0,0,0,-0.0446411903212553,0,0,0,0.0170521390067531,0,0,0,-0.016411103804591,0,0
MKvol,0,0,0,0,0,0,0,-0.0035230376287727,-0.0025085238569671,0,0.00227005937917682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207181800843575,0,0,-0.00182440481126403,0,-0.00708999706586999,0,0,0,0,0,0,0,0,0,0,0,0,0.000292197021180605,0,0,0,0.00173151859759791,0,0,0.00787802653487603,-0.00179267669920754,0,0,0,-0.0127029301978405,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0276801007440001,0,0,0,0,0,0.0438145075836147,0,0,0.0280872160969931,0.00719480651885483,0,0,0,-0.0110726889214384,0,0,0,0,0,0,0,0,0,-0.0175723264205733,0,0,-0.11789814608578,0,0,0.0579126119038543,0.00558888481887502,0,0,0,0,0,0,0,0,0,0,0,0,-0.141140877008774,0.0899450721379261,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00620805311995554,0.00850284171598604,0,0.0165842881146304,0,0,0,0,0,0,0,0,0,0.00925277366403011,-0.0140292117294719,0.0256307076136744,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
