,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600547.SH,X601600.SH,X600660.SH,X600585.SH,X600886.SH,X600795.SH,X000792.SZ,X600362.SH,X002466.SZ,X002460.SZ,X000708.SZ,X600010.SH,X600111.SH,X600027.SH,X000301.SZ,X600489.SH,X601699.SH,X000983.SZ,X600803.SH,X600160.SH,X000877.SZ,X601991.SH,X600426.SH,X000630.SZ,X000933.SZ,X000408.SZ,X000807.SZ,X600985.SH,X000786.SZ,X601168.SH,X600612.SH,X600176.SH,X600219.SH,X002128.SZ,X002271.SZ,X000883.SZ,X000932.SZ,X600096.SH,X600348.SH,X000027.SZ,X601666.SH,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614768543289003,0,0.0669524505263709,0,0,0.50717991246722,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507824361863675,0,0,0,0.0750297799089894,0,0,0,0,0.0832646411662659,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0282274488083572,0,0,0.439339997148827,0,0,0,0,0,0,0.211201732792673,0,0,0,0,0,0,-0.0570660091262323,0,0,0,0,0,0,-0.114643331737358,0,0,0,0.264522222924333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744755748263874,0,0,0,0,0,0,0,0.0415332083568547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129519966918948,0,0.109987167262637,0.12728193319783,0,0,0,0,0,-0.0185724871238894,0,0,0,0,0,0,0
X600489.SH,0,0,0.10024279279438,0,0,0,0,0,0.557709221701746,0.0154019096267156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102703034413301,0,0.0174702736253271,0.0356511525597683,0,0,0,0,0,0,0.11948130774016,0,0,0,0,0,0,0,0.0834923099341712,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.202689809293893,0.338845448306053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749278329699487,0,-0.065046972000285,-0.0709056228099449,0,0,0,0,0,0,0,0,0.0693977961151633,0,-0.0599577371396914,0,0,0,0,0,0,0,0,0.30841896713166,0,0,-0.0694075475161124,0.0173319741221588,0,0,0,0,0,0
X000983.SZ,0.161336945066537,0.154119359092965,0,0,0.00941138982088335,0.0202353692948344,0,0,0,0,0,0,0,0,0,0,-0.0586102952901048,0,0,0,0,0,0,0,0.169310087548592,0,0,0,0,0,-0.023071107249276,0,0,0,0,0.292757796896973,0,0,0,0,0,0,0,0,0,0,0,0,0.105778597320103,0,0,0,0,0,0,0,0,0,0
X600803.SH,0.205215007599665,0,0,0,0,0,0,0,0,0,0,0,0.0467214573490154,0,0,0,0,-0.0177505098272382,0.0426972138807399,-0.0651076276116405,0,0,0,0,0,0,0,0.0666769348894927,0,0,0,0,0,0,0,0,0,0.0323003823936638,0.0989404242811583,0,0,0,0,0,0.0599422272643428,0,0,0.0541229521680823,0,0,0,0,0.0774675071529616,0,0,0,0,0,0
X600160.SH,0,0,0,0.240470339179844,0,0,0,0,0,0,0,0,0.197441499930881,0,0,0,-0.108337182257659,0,0,0,0,0,0,0.163533877535884,0,0,0.0933146429987897,0,0,0,0,0,-0.30493992198591,0,0,0,0.0326912175153499,-0.0884698203910274,0,0,0,0,0,0.0439409337491563,0.391913818523168,0.279500204995638,0,0,0,0,0,0,-0.0132100537727954,0,0,0,0,0,0
X000877.SZ,-0.0723133591965457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373447501813803,0,0,0,0,0,0,0,0,0.098158187399185,0,0,0,0,-0.156080080500999,0,0,0,-0.135569349972447,0.0402485802684018,0,0,0,0,0,0.0810082292977733,0,0,0,0.232846538090526,0,0.0452321471867691,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0234938441317963,0,0,0,0,0,0,0.0722537462481722,0,0,0,0.0216676194943873,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.11999471124421,0,0,0,0,0,0,0,0,0.0593113531289351,0,0,0.467045866230351,0,0,0.176672548848099,0,0,0,0,0.037778160081531,0,0,0,0,0,0,0
X600426.SH,0,0,0.087322098758648,0.366862692508401,0.0257073349505395,0,0,0,0,0,0.103584895405581,0,0,0,0,0,0,0.0420516306526953,0,0,0,0,0,0,0.103777734383659,0.0961394376325306,0,0,0,0,0,-0.0397420028060935,0,0,0,0,0.00177036595722309,0,0,0.468291930706763,0,0,0,0,-0.109118705007833,0,0,0,0,0,0,0,0.0436661428376457,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0561297235015087,0,0,0,0,0,0.577498425048547,-0.0199892239856548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188277002519988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244150768806254,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0.131193692319849,0,0,0,0,0,0,0,-0.106293040784444,0,0,0,0.202077054717514,0,0,0,0,0,0,-0.00880021791442829,0,0.134389702562997,0,0,0,0,0.0892897865242836,0,0,0.054672649603349,0.118003094287748,0.0411243202938455,0,0.122525457789173,0,0,0,0,0,0,0.167056302163831,0.0180202042636241,0,0.00817448860141359,0,0,0,0,0,0,0
X000408.SZ,0.192781622274965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174528537548071,0,0,0,0,-0.0718661113666206,0.0590176211435247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420364827484045,0,0,0,0,0,0,0,0.246790566510659,0,0,0,0,0.196476751913111,0.0415594464334211,-6.93889390390723e-18,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.409829710950727,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.0781610050240081,0,-0.191834959178197,0.00230971898475013,0,0,0,0,0.0591615115720341,0.218845906162497,0,0,0,0,0,0,0,0,0,0.0952189449769939,0.14893849396339,0,0,0,0,0,0,-0.0309092100937001,0.0218919752145854,0,0,0,0,0,0,0
X600985.SH,0,0.0767340887879803,0,0,4.33680868994202e-19,0.0983889238230356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318684344457755,0,-0.0225466990186766,0,0,0,0,0,0,0,0,0,0.0391586691589794,0,0,0,0.0151752379974814,0,0,0,0,0,0,0.282465586467986,0,0,-0.0285383547143933,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.163732059506578,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0789254731398166,0,0.00600214087554841,0.1817892183233,0,0,0,0,-0.0622049199927968,0,0,0,0,0,0.254068111864031,0,0,0,0,0,0,0,0,0,0.220966984554032,0,-0.0593056938053238,0,0,0,0,0,0,0
X601168.SH,0,0.0710548103670866,0.294762491237419,0,0.0732630756331841,0.0111858827349289,0,0,0,0,0,0,0,0,0,0,0,-0.0158784032394314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607599646655562,0,0.068987141628875,0,0,0,0,0.0647848396698587,0,0,0.0659262432786206,0,0,0,0,0,0,0,0,0,-0.00988111534099004,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,-0.107924778536227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111324582403175,0,0.0152254548989227,0,0,0.0560172319401544,0,0,0.05135286013692,0,0.182893901484151,0,0,0,0,0,0,0.0637625885187922,0,0,0.118142057136225,0.343057982012041,0,0.130661297169165,-1.73472347597681e-18,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157113474077204,0,0,0.193966346208831,0,0,0,0.00514722050478917,0,0,0,0,0,0.129661091509833,0,0.046149413135656,0,0.0234424242017306,0,0.122958365947702,0,0,0,0,0,0.233127008851998,0,0,0,0,0,0,0,0,-0.0138663188934349,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124171553344286,0.0812731002409077,-6.93889390390723e-18,0,0,0.0166599643630596,0,0,0,0,0,0,0,0,0.0553170842401031,0,0,0,0.0158309189082809,0.278236378791265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196455600816619,-0.0211241261440017,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0.10948794799586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803532463172163,0,0,0,0,0,0,0,0.0781369733953173,0,0,0,0,0.174872026288054,0,0,0,0,0,0,0,0,0,0,0.0155180926428317,0,0,0.0117868309461911,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,-0.0198355828444277,0,0,0,0,0,0,0,0.256549390333275,0,0,0,0.0100871510895502,0,0.0156551983500558,0,0,0,0,0.0130030771359092,0,0,0,0,0,0,0.0872748514974395,0,0.134909655328374,0,-0.127899030357274,0.446527243082465,0,0,0,0,0,0.0943755918619787,0,0,0,0,0,-0.0326447211949839,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,-0.0329261902840409,0,0,0,0,0,0,0,0,0,0,0.0182516548174023,0,0,0,0.0250030194411953,0,0,0,0,0,0,0,0,0.0760342035035856,0,0.0452261816611264,0,0,0.122332515336174,0,0,0.163489782998602,0,0.0556672881734906,0,0,0,0,0.0315414446166206,0.15341381814126,0,0,0,0,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.152022412024403,0,0,0,0.108551145711684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148991873843106,0,0.244851967010423,0.151536111862288,0.0283997041816268,0,0.11698294091227,0,0,0,0,0,0,0.0299572373300226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00933313534191195,-0.0756297747960256,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211123741396026,0,0,0,0,0,0,0.13174254830812,0,0,0,0,0.157156728003752,0.187806670227372,0,0,0,0.0729788054594693,0,0.151917946696118,0,0,0,0,0.061201916085099,0,0,0,0,0,0,0,0.0422805096728416,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.113343379601901,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184822966220094,0,0,0,0.241405906280081,0.1058243830425,0.0909569107536762,0.0258017710717716,0,0.0212142247470897,0,0,0,0,0,0.0654509716099129,0.13459454819905,0,0.0386640429807991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,-0.0108941288153392,0,0,0.0583171394902241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22758145821693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277948864283507,0,0,0,0,0,0,0,0.0110436902627386,0,0,0,0,0,0,0
X601666.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00437138545596625,0,0,0,0,0,0,-0.0246284620294635,0.305747187337217,0.0103872090124643,0,0,0,0,0,0,0,0,0.108400373596147,0.395153123644498,-0.0821802441950604,0,-0.0861495232348281,0,0,0,0,0,0,0,0.28351284705494,0,0,0,0,-0.0349576318297754,0,0,0,0,0,0,0
X600295.SH,0,0.0806880663170698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589035250611801,0.0994594604688232,0,0,0,0.205410228564538,0,0,0.016766150153268,0,0.0818772320700184,0,0,0,0,0,0,0.0135283905055023,0.174578484383001,0,0,0.00744469786579182,0,0,-0.00868358666365031,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.102381381283277,0,0,0.0549466816252901,0,0,0,0,0,0,0,0.246113445541226,0,0,0,0,0.11045164927388,0,0,0,0,0,0,0,0,0,0.0204928487399947,0,0,0,0,0,0,0.0431526685658095,0,0,0,-0.0663688667331337,0,0,0,0,0,-0.216027885311315,0,0,0,-0.0771369153970292,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545494402599458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0592112897299226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804112845967354,0.236598746293573,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114061563377663,0,-0.0989180525273778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157189716570938,-3.46944695195361e-18,-0.141227759598708,0,0,0,0,0,0,0,0,0,0.201104972572713,0,0,0.706211199813667,0,0,0,0,0,0,0
RealEstate_excess,0.164803435108937,0,0,0,0,0.0187946179113306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173325881591512,0,0,0,0,0,0,0,0.0468443767982709,0,0,-0.03485271359845,0,0,-0.0394164105599988,0,0,0,0,0,0,0,0,0,0,-0.114067997140584,0,0,0,0,0,0.181771396057758,-0.118535993604685,0,0,0,0,0,0
MKreturn,0.147119227130875,-0.138519017568768,0,0,0,0,0,0,0,0,0,0,-0.141081545038484,0,0,0,0,0,0,0,0,0,0,0,-0.0526835657372238,-0.0062048670397343,0,0,0,0,0,0.0450237285760472,0,0,0,0,0,-0.109505820980988,0,0,0,0,0,0,0.099755422666563,0,0,0,0,0,-0.132955077563564,0.0239411788054152,-0.0295066011695849,0.171083769497409,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.000174144901745255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.47306412999274e-05,0,0,0,0,-0.000466465206667729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000861569966814788,0.00123746246512398,-0.00113344772913368,0,-0.000474257497962221,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051692237991489,0,0,0,-0.00547220172788622,0,0,-0.00640616529889615,0.0402924312619365,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00516781827292523,0,0,0.00358128500888721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000602859616205653,0,0,0,0,0,0,0
