,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X601600.SH,X600688.SH,X600886.SH,X600795.SH,X600362.SH,X600188.SH,X600027.SH,X000898.SZ,X601992.SH,X600176.SH,X600516.SH,X002466.SZ,X600111.SH,X000709.SZ,X600352.SH,X002460.SZ,X000629.SZ,X600489.SH,X600299.SH,X000786.SZ,X600808.SH,X601158.SH,X600801.SH,X600219.SH,X000825.SZ,X002271.SZ,X000553.SZ,X600583.SH,X000883.SZ,X002110.SZ,X600157.SH,X002470.SZ,X600339.SH,X600021.SH,X000539.SZ,X600612.SH,X600426.SH,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.121874557746591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417367793256506,0,0,0,0,0,0,0,0,0,0.00486407133207797,0,0,0,0,0,0,0,0.00145103530505667,0,0,0,0,0.210876631080968,0,0,0,0,0,0,-0.00565200103803491,0.0194330088312203,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806388426582147,0,0,0,0,0,0,0,0,0,0.250620214465663,0,0,0,0,-0.0702856616433445,0,0.345311527588863,0,-0.0430590317271273,0,0,0,0,0.0318536910855503,0.0355720384472899,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.172408337324388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065758876333956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166653659298929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044160579118115,0.00899081649465075,0,0,0,0.0333105325643874,0,0
X600585.SH,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363951001077509,0,0.0221809948089008,-1.73472347597681e-18,6.93889390390723e-18,0,0.339266210496636,0,0,0,0,0,0,0.115333616290729,0,0,0,0,-0.163844575473484,0,0.0706783630734872,0,0,-0.011605809251023,0.0357575538905858,0,0,0,0.0479147959980223,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138823141500552,0.0501304123120423,0.078019030592927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212058019602279,0.0163803471211821,0,0,0,0,0,0,0,0,0.00597459167512629,0.0247549561888713,0,0,0,0.033797460307204,0,0
X600309.SH,0,0,0,0.0586929156010934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155626064603279,0,0,0,0,0,0.136841311783279,0,0,0,0,0,0,0,0.0429328226080846,0.219207771245924,0,0.0921176968533002,0,0,0.0979871321222573,0.165913687669238,0,0,0,0.0339973331267349,0,0,0,0.107251931210934,0,0.144911539622146,0,0,0.0056362794588745,0.00606924103123853,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506048256544921,0,0,0.591852359833515,0,0,0,-0.191840460510376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438111308109055,0.0788293416774366,-0.107795392111656,0,0,0,0,0,0,0,0.0149054854573065,0,0,0,-0.0197373852535054,0,0
X600547.SH,0,0,0,0,0,0.063891007969008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131120814272895,0,0,0,0,0.0460625376996399,0.613618414003621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212447355271994,0,0.0304011707550687,0,0,0,-0.00179894842351827,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109024560466617,0,0.0431479452131019,-0.126398238422645,0,0,0,0,0,0,0,0,0,0,0.0661406582867913,0,0,0.186332431836214,0,0,0,0.0956972496866814,0,0,0.106294634074773,0,0,0,0,0,0,-4.33680868994202e-19,0.00421016528955019,0,0,0,0.0149138003124219,0,0
X601898.SH,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113943328093515,0,0,0.136425193162235,0,0,0,0.0141456251126436,0,0.0588927045539466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076882683259262,0.00953293238852624,0,0,0,0,0,-0.0122489219784394,0.0415402688430734,0,0,0,0.0499252137122147,0,0
X600660.SH,0,0.111129348156265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.056633605904804,0,0,0.0208205860495541,0,0,0,0,0,0.347363436609406,0.0200632719762349,-0.0156566553732476,0,0,0,0.0215780563122411,0,0,0,0,0,0,0.0652651394375711,0.00944674957988168,-0.0363221288404307,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,-0.00889839120602616,0,0,0,0,0,0,0,0.0457103938523055,0,0,0.0194992829385529,0,0.0818539984947493,0.0821639871424119,0,0,0,0,0,0,0.0654158623773667,0,0,-0.0481552582233931,0,0,0,0,0,0,0,0,0,0.0577356747177516,0,0,0,0,0,0,-0.00462581856617205,2.16840434497101e-19,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0468804170272318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042392639244515,0,0,0.234298311514195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640969449792744,0,0,0,0,0.0825963886175366,0,0,-0.00465478558729058,-0.00347679904193826,0,0,0,0.0532650488815216,0,0
X600688.SH,0,0,0,0,0.0511000559497966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0084705494294423,0.143273517998297,0.136397344583408,0,0,0,0,0,0,0,0.0234114565884909,0,0,0,0.0407474098591958,0,0
X600886.SH,0,0,0,0,0,0,0.0165705947253643,0,0,0,0,0,0,0,0,0.130967330448672,0,0,0.109350708494618,0.0355773604518217,0.0303664746116206,0,0,0,0,0,0.117641229054931,0,0,0,0,0,0,0,0,0,0,0,-0.0587056885190037,0,0,0,0,0,0,0,0,0.137962754295852,0,0,0,0.0226119497587481,-0.0325540258877283,0,0,0,1.73472347597681e-18,0,0
X600795.SH,0,0,0,0,0,0,0.16523681166254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313222671455812,0,0,0,0.0362207922848823,0,0,0,0,0,0,0,0.202045178797866,0,0,0.0139997643955948,0,0,0,0,0,0,0,0,-0.00588738362358461,0,0,0,0,-0.0327710765256941,0,0
X600362.SH,0,0,0,0,0,0.0305376909781562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369643482052743,0,0,0,0,0,0.0240340417265538,0,0,0,0,0,0,0,0,0,0,0.0257427356637886,0.0315828835749565,0,0.0392754405763934,0.00395855509414708,0,0,0,0,0,0.00580495077159955,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0957430415480276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034598460337068,0.122702314734201,0,0.0415622627783049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107357776386839,0,0.0405293899850627,0,0,0,0,0,0,0,-0.00530628424478577,-0.00450221828895201,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.30013493798622,0,0.0724256810502064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111969208186516,0,0,0,0,0,0,0,0,0,0,0.0224934396720081,0.168433401794941,0.232466266942475,0,-0.153020272133384,0,-0.00939247598193961,0,0,0,0,-0.108596522727103,0,0
X000898.SZ,0,0,0,0,0.0626523523745038,0.091829887600485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109772680613079,0.170707536548789,0,0,0,0,0,0.0821327980300763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845619959235022,0,0,0,0,0,0.00871155876828673,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190698752561244,0,0,0,0,0,0,0.0180315217535274,0,0,0,0,0.245117566451034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367845725913249,0,0,0.00971519619009188,0,0,0,0,0.0197553629367977,0,0
X600176.SH,0,0,0,0.0373525259110818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228386846973321,0,0,0,0,0,0.16074543691761,0,0,0,0,0,0,0,0.304016824929112,0,0,0,0,0,0.0188748769442817,0,0,0,0.047851406058755,0,0,0,0,0,0,0,0,0,0.0160710904220711,0,0,0,0,0.040702998812521,0,0
X600516.SH,0,0,0,0,0,0.0948222326050217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144813503495007,0,0,0.114172268207062,0,0,0.291671427013784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15220471227774,0.00727064027001241,0,0,0,0,0,0.269080006291269,0,0,0,0.0156249817148048,0,0,0,0.00325050831570981,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553757532829322,0,0,0,0,0,0,0,0,0,0,0.125300188660875,0,0,0,0,0,0,0,0,0,0,0,-0.0533174105735652,0.000599638557252333,0.0369687183460532,0,0,0,0,-0.0739739915010603,0
X600111.SH,0,0,0,0,0,0.0196680227929925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223120479132348,0,0.154164792572147,0.0581421316765573,0,0,0,0.137560078318766,0.102479758770073,0,0,0,0,0,0,0,0,0,0.0282576232206208,0,0,0,-0.00558137903416972,0.0459226375940161,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0138895706933013,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249560784443141,0,0.0247775826584109,0.108379135229961,0.049689517706449,0,0,0,0,8.67361737988404e-19,0.122313895129837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183988709385374,0,0,0,0,0,0,0,0,-0.0236312707362372,0.0359042669760663,0,0,0,0.0527222291048152,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163205193915221,0,0,0,0,0,0.0714368108203145,0,-5.42101086242752e-20,0,0,0,0,0,-0.0296928702680015,0,0,0,0,0,0.291071426162042,0,0,0.158343597507767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175958088154548,-0.0615107219122807,0,0,0,0.0125041426570618,0,0
X002460.SZ,0,0,0,0,0,-0.00808538187507274,0,0,0,0,0,0,0,0,0,0.164893051596207,0,0,0,0,0,0,0.0590535653039009,0.626453333247995,0,0,0,0,0.000730954010208781,0.152106030300003,0,0,0,0,0,0,0,0,0,0,0,0,-0.00120183325770335,0,0,0.130569608200268,0,0,0,0.165767206276022,0,-0.00906594789588754,0.0345736195084926,0,0,0,0.0258193679510739,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808655327415373,0.253191621167725,0,0,0,0,0.0484765485493336,0,0.198121510595378,0,0.0224797478881422,0,0,0,0,0,0,0,0,0,0.192907177844667,0,0,0,0,0,0,0,0,0,-0.0283487071098379,0.038145886683822,0,0,0,0,0,0
X600489.SH,0,0,-0.0460264242841841,0,0,0,0,0.564352863423142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117731576407711,0,0,0,0,0.0267163442180308,0.0856014243201622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032075929906472,-0.00619231118368109,-0.0207999365373077,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.130693731516288,0,0,0,0,0,0,0,0,0,0,0,0,0.241100553147245,0,0,0,0.0926807539900695,0,0,0,0,0.0364878131217371,0,0,0,0,0,0,0,0,0,0,0.186183406931131,0,0,0,0,0,0,0,0,0,0.0370362632446901,0,0,-0.006926495559581,0,0,0,0,0.0582410448752425,0,0
X000786.SZ,0,0.028202377485077,0,0,0,0,0,-0.00725508663658044,0,0,0,0,0,0,0,0,0,0,0,0,0.156254587010147,0.272786149401624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296574935989974,0.241195839152537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.0868119482611234,-8.67361737988404e-19,-0.0182106806051723,0,0,0,0,0,0,0,0.0303352341577732,0,0,0,0,0.0361702215390658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354664372742498,0,0,0,0.256818747182179,0,0,0,0,0,0,0,0,0,0.00673688636808121,-0.0105212808239016,0,0,0,0.0569782138381305,0,0
X601158.SH,0,0,0,0,0,0.020736008504839,0,0,0,0,0,0,0,0,0,0,0,0,0.0168433036889813,0,0.0524734817872887,0,0,0.071568910778947,0,0,0,0,0.0314273566211474,0,0,0,0,0,0,0,0,0,0.0523372935629957,0,0,0,0,0.0151214010584487,0,0,0.0496413037825152,0,0,0,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.368307579820119,0,0.049018345276527,0,0,0,0,0,0,0,0,0,0,0,0,0.118465724362879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351658737061541,0,0,0,0,0.0164659019984537,0,0,0,0,0,0,0,0,0.00636175326012125,0,0,0,0,-0.000656277891800255,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0707000014473967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141346590392406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.108168263240683,0,0.0513920634007807,0.0416570312782089,0,0,0,-0.0253377659782146,0,0.00593817363071084,0,0,0,0.0734365609561161,0,0
X000825.SZ,0,0,0,0,0,0.0900165536800258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174653409172219,0.0607527876181832,0.119421890945698,0,0,0,0,0,0,0.0642398667737997,0,0,0,0,0,0.100656266939499,0,0,0,0.170002274601944,0,0,0,0,0,0,0,0,0,0,0.00485214223566284,0,0,0,0.00111986030742263,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.036895456451118,0,0.0381890061613403,0,0,0,0,0,0,0,0,0,0.220002749721376,0,0,0,0,0,0.296187006489185,0,0,0,0,0.313410432253435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178674049775868,0,0,0,0,0,0,0
X000553.SZ,0,0.0348019803296926,0,0,0,0.0407251640924241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124819975850964,0,0,0,0,0,0,0,0.195419358851523,0.113760034676418,0,0,0,0,0,0.0706705630179477,0,0,0,0,-0.00881032381981003,0,0,0,0.0584536505395679,0,0,0,0,-0.0234006123395681,-4.33680868994202e-19,0,0,0,0,0,0
