,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X600688.SH,X601992.SH,X600795.SH,X600660.SH,X600188.SH,X002460.SZ,X600362.SH,X601991.SH,X300072.SZ,X600547.SH,X600111.SH,X600886.SH,X600516.SH,X000792.SZ,X000709.SZ,X000898.SZ,X600157.SH,X600027.SH,X600339.SH,X000408.SZ,X600489.SH,X000959.SZ,X600219.SH,X000723.SZ,X002271.SZ,X600176.SH,X000553.SZ,X600808.SH,X600549.SH,X600352.SH,X601158.SH,X000883.SZ,X000807.SZ,X000786.SZ,X000983.SZ,X000630.SZ,X600299.SH,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0,0,0,0,0.0255837135768185,0,0,0,0,0,0,0,0,0,0.0484375038856643,0.148365414284046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455075254169844,0,0,0,0,0.0396902158002381,0,0.393057859829256,0,0,0,0,-0.0328147201420173,0.0439105954938235,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.6677683072326,0,0,0,0,0,0,0,0,0,0,0.0318160096455892,0,0,0.0423945228287639,0,0,0,0,0,0.0670992218272569,0,0,0,0,0,0,0,0,0,0.430897091264094,0,0,-0.0476721132382231,0,0,0,0,-0.0978708265054768,-0.261215265376152,0.0105541311709702,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0316750495500204,0,0,0,0,0,0,0,0,0.413289656349145,0,0,0,0,0,0.0465432483482486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480594524519502,0,0.0174207468298136,0,-0.0240502723970914,-0.000422456778318819,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195410879829511,0.0215808356476809,0.0478830902196283,0,0,0,0,0,0,0,0,0,0,0.171884023453357,1.73472347597681e-18,0,0,0,0,0.042852250938729,0,0,0,0.0949322032342065,0.0100396311389161,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196130270368402,0,0,0,0,0,-0.389581708284899,0,0.00914926024701394,-0.16816275590277,0,0,0,0,-0.0522589580810138,0,0,0,0,0,-0.0954413254558982,0,0,0.443364906609971,0,-0.161709502802173,0,0.0987051929342394,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239408679194187,0,0,0,0,-0.0369754620657198,0,0.0500682886857444,0,0,-0.0228806999197675,0,0,0,0,0,0.0225438153810059,0.706378826160708,-0.0653908277396906,-0.00215266958330011,0,0,0,-0.0759527957886327,-0.0109859148264711,0,0,0,0,-0.017879218990771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,-0.158188777149208,0,0,0,0,0,0,0,0,0,0,0,0,0.173101753282504,0,0,0,0.0435593122315319,0,0,0,0,0,0,0.19820196313091,0,0,0,0,0,0,0.0431017048194203,0,0.48299444835914,0,0,0,0.000437132955948633,0,0.294584032199101,0,0,0,0,-0.04219560870165,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.019828656259606,0,0,0,0,0,0,0,0,0,0.000637097607910189,0,0,0.0447466662428477,0,0,0,0,0,0,0,0,0,0,0.00995372194980645,0,0,-0.0418350238183014,0.0555144136821804,0,0,-0.0341236187047208,0,0,0,0,0,0,0,0,0,0,-0.0429593325516274,-0.0189455308249513,0.028760810503387,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,-0.214313285270354,0.217574891050341,0,0,0.158243081713666,0,0.433839207155563,0,0.378747821973129,0,3.46944695195361e-18,0,0,0,-0.195604531042815,0.236878330903747,0,0,0,0,0,0,0,-0.186125782357353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19482981692363,0.062851053738726,0,0,0,0,0,-0.0157886651783012,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.068540019244911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101920082255052,0,0,0,0,0,0.623984250272527,0,0,0,0,0,0,0.026827441427439,0,0,0,0.0400970617892626,0,0,0,0,0,0,0.0522318172982929,0.079049772459075,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.0390012817107594,0,0,0,0,0,0,0,0,0,0,0,0.0567389648353615,0,0,0,0.00634941723011802,0,0,0.0738604370743354,0,0,0,0,0,0,0,0.389695471653133,0,0,0,0,0.0290387082778094,0.00421001786972661,0.0580542507526542,0,0,0,0,0,0,0,0,0.114696367148156,0,-0.011405655302425,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.158149557802452,0,0,0.120390411388842,0,0,0,0.0894364360924834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856106271308518,0,0,0,0,0,0.428406355846955,0,0,0,0,0.000150667217718364,-0.0543646315515126,0,0,0,0,0,-0.0411418855987119,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.00883315747326674,0,0,0,0,0,0,0,0,0,0,0,0.044015051837302,0,0,0.0860217280903651,0.0369749500477322,0,0,0,0,0,0,0,0,0,0,0,0,0.139412583092873,0.0261884429943004,0,0,0,0,0,0,0,0,0,0,0,0.0267218378469105,0,0,0,0,0,0
X600027.SH,0,0,-0.0291016727353939,0,0,0,0,0,0,0,0.0548454337061168,0,0,0,0,0,0,0,0,0,-0.0548086439652375,0,0,0,0,0,0.0758458278118755,0,0,0,0,0,0,0,0,0.0483500239217676,0,0,0,0.0294452534684706,0,0,0,0,0,0,0,0.13581244098698,0,0,0,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,-0.0773867915109149,0,0.0455533140991291,0,0,0.0903755719613821,0,0,0,-0.0361212572773759,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21999836465885,0,0,0,-0.0286289255874054,0,0,0,0,0,0,-0.0317341197737293,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0.2170930331544,0,0,0,0,0,0,0,0,0,0.180032419874358,0.0708379753626731,0,0,0,0,0,0,0,0,0,0,0,0,-0.17460092662598,0,0,0,0,0,-0.200091652559661,0,0,-0.00348741052052269,0,0,0,0,-0.124216829383925,0,0.0268567528969097,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0346392852204248,0,0,0,0,0,0,0,0,-0.0367942215573636,0,0,0,0.23371927446032,0,0,-0.0470877034719702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210734200191687,0,0,0,0,0.0394907805052203,0.157232588496865,0,0.151990013250103,0,0,-0.00550169246977846,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0769843506410211,0,0,0,0,0,0,0,0,0,0,0.0254643619936827,0.0940399154412981,0.0691487258980262,0.068327664390414,0,0,0,0,0,0,0,0.157379300023994,0,0,0,0.0799273977367514,0.0371786443212193,0,0,0,0,0,0,0,0.191314045942789,0.0275848470162309,0,0,0.0198022218147915,0,0,0,0,0,0
X600219.SH,0,0,0,0,-1.19680843168466e-05,0,0.259083118480262,0,0,0,0,0,0,0,0,0,-0.0976064180739845,0,0,0,0,0.0345599091331229,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0611882810811049,0,0,0,0.0565192939166759,0,0,0,0,0.227073698928409,0,0,0,0,0,0.00833895192752854,0,0,0.0274679233772697,0,-0.0091938440379556,0,0,0,0,0,0,0
X000723.SZ,0,0,-0.0366681526706724,0,0,0,0.0200105952009782,0,0,0.10186926062414,0,0,0,0,0,0,-0.0473975043020212,0,0,0,0,0,0,-2.16840434497101e-19,-0.0459856450131676,0.00200698753788178,8.67361737988404e-19,0,0,0,-0.0774124347136966,0,0,0,0,0,0,0.0371931251671176,0.0310312512429183,0,0,0,0,-0.0427874956274849,0.122453956395529,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0396221003716212,0,0,0,0,0.0435003680007366,0,-0.0610339010393004,-0.00966902070292998,0,0,0,0,-0.120573345324266,0,0,0,0,0,0,0,0,-0.142306939261401,0.164503294389624,0,0,0,0,0,0,0,0,-0.0389695987947477,0.153635490125567,0.0125651992326361,0,0.142910784812284,0,0,0,0,0
X600176.SH,0,0,0,0,0.0659723275869581,0,0,-0.0613006565980888,0,0,0,0,0,0,0,0,0.00596116186743951,-0.0179431320512677,0,0,0,0,0,0,0.0771836185478824,0,-0.0257380208332334,0,0,0,0,0,0.0471444725702892,0,-0.0181004369453435,0,0,0.0508806105291724,0,0.132488944967561,0,0,0,0,0.0862861167935638,0,0,0,0,0.0265768707236956,-0.0424129309834561,0.0566317474181317,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,-0.000600510423016879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337487647209364,0.0386904092208003,0,0,0,0,0,0,0,0,0,0,0.130856832774667,0,0,0,0,0,0,-0.0325636530003509,0.0944133795018653,-0.0608376179415471,0,0.278722518413622,0.260861717514323,0,0,0.0202440763570009,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.033672349239179,0.0699388961196566,0,0,0,0,0,0,0,0.000555808751817238,0,0,0,0,0,0,0,0,0.0826579581876111,0,0.301001452327664,0,0,0,-0.144656090063189,0,0.12710887494516,0,0,0,0,0,0,0,0,0,0,0.0503773330492559,0,0.259041755249471,0,0,0.210797062427581,0,0,0.0087969159749988,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.0112758970844608,0,0,0,0.115004515548932,0,0,0,0,0,0,0,0,0,0,0.360301032016041,0,0,0,0,0.0793711258612557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749042600380345,0,0.232051417153393,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0.00790729645168267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213156128322217,0,0,0,0,0,-0.0533249062715986,0.083686010215432,0.0151077328849155,0,0,0,0,0,0,0,0,0,0,0,0.163735529478619,0,0,0,0,0,-0.0163725992790449,0.0498571800538138,0,0,0,0,0,-0.0158652337446319,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218241040245036,0.0503377483492223,0.0435535419842628,0,0,0,0,0,0,0.0368240099069355,0,0.0190534389684907,0,0,0,0,0,0,0,0,-0.00287893067381701,0,0,0,0.100121652953167,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.00935819228152836,0.0772428819053488,0.0316269852360763,0,0,0,0,0.0257879326902106,0,0,0,0,0,0,0,0,0.0643551164011506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132464053686061,0.0467235764723495,0,0,0.0111565091358295,0,0,0,0,0,0
X000807.SZ,0,0,0,0.057411997627379,0,0,0.312359046316334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.351383071482118,0,0,0,0,0,-0.221760660348239,0,0,0,0.379343930330428,0,0,0,0,0.0700954786651481,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0577161766094059,0,0,0.0101086110458836,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.332710484896888,-0.0114757808144816,0.207894511714736,0,0,0,0.132680481886051,0,0.017562479497203,0,0,0,0,0.0573781000090282,0,0,0.0454752085190574,0,0,0,0.460613134738497,0,0,0,0,0,0.0133083950183955,0,0.133594779949353,0,0,0,0,0,-0.0346884166148189,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503036856017707,0,0,0,0,0,0.12257798328298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125419604989594,0.114101572762967,0,0,0,0.0252973339892792,0,0,0,0,0,0,-0.00243645512001085,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.0332402890970459,0,0,0,0,0,0,0,0,0,0,0.363713984149924,0,0,0,0.0265010365634417,0,0,0.0193451782860095,0,0,0,0,0,0,0,0,0,0,0,0,0.0215973723180501,0.0727083184075798,0.100761031021708,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.066958923754553,0,0,0,0,0,0,0,0,0,0,0,0.0295106191519823,0,0,0.0115321255594769,0,-0.00195114756601282,8.67361737988404e-19,0.113173879989312,0,0,0,0,0,0.0923094304889304,0,0,0,0,0,0.078291975732649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.176075929067811,0,0,0,0,0,0.153075464778141,0.0821403320076926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425261895714337,0,0,0,0,0,0,0.0237440740311002,0,0,0,0,-0.0418051561518563,0.0244050273056766,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.155744333704731,0,0,0,0,0,0,-0.0110262660183908,0,-0.121234554509856,0,0,0,0,0,0,0,0,-0.0565237268054617,0.0497418969771054,0,0,0,0,0,0,0,0.0522148925225445,0,0,0.0442122665278278,0,0,0,0,0,0,0,0.0112197847365844,-0.0137085406735928,0,0,0,0,0,-0.0231194547848542,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124954524840738,0,0,0.268781082651615,0,0,0,-0.181826614821625,-0.39200259611385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0752663355970883,0.172525297865726,0,0,0,0,0,0,0.913397407159179,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749289240296394,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236423046312183,0,0,0,0,0,-0.0199988124284024,0,-0.00307440928971208,0,0,0,0,0,0,-9.70154506654558e-05,0,0,0,0,0.431159071946416,0,0,0,0,0,0,0,0.0811587117248341,-0.034204162532708,0,0,0,1.73472347597681e-18,0,0.0226059891236786,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0.0221229987374037,0,0,0,0,0,0,0,0,0,-0.00299985577634675,0,0,0,0,-0.0338848749310222,0,0,-0.0192339584283758,0,0,0,0,0,0.0269443680328659,-0.0262480241247098,0,0,-0.0165657672186911,0,0,0,0,0,0,0,0,0.0272988314723663,-0.00810883144712969,0,0,0,0,0.0735054910806117,0,-0.00649556325177649,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.000832784758757296,0.00033476232671838,0,0,0,0,0,0,0,0,-0.00038082819813008,0,0,0,0,0,0,0.000696593774642355,0.000498476912633964,0,0.000242949217679598,0,0,0,0.000337298242652538,0,0,0,-0.000429576020371507,0.000679375661199283,0,0,0,0,0,0,0,-0.000324814222698518,-0.00120071424173938,0,0,0,0,0,-0.000892599527481337,0.000919436314542659,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.00693419222020675,0,0,0,0,0,0,0,0,0,0,-0.00581191576677678,0,0,0,0,0,0.0125805456276529,0,0,0,0,0,0,0,0,0,0,0,-0.0833114820491005,0,0,0,0,0,0,0.00964808380328416,0,0,0,0,0.0128677437709384,0,0.0449293641229467,-0.0427442162622622,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.000388161461852704,0,0.010060442364819,0,0,0,0,0,0,0,0,0,0,0.00783841570428366,-0.00296200765636628,0,0,0,0,0,-0.00520561069149493,0,0,0,0.014246887255137,0,0,0,0,0.00233959982948044,0,0,0,0,0,0,0,0,0,0,0.0332336173364774,-0.0287086799889365,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.00187561831004453,0,0,0,0,0,-0.00305524712614398,0,0,0,0,0,0,0,0,0.00624884767368195,0,0,0,-0.00972391542105627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00347574424794574,0,0,0,0,0,0.00702236660698975,-0.0200985436888216,0.0329039673483199,0,0,0,0,0,0
