,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X600011.SH,X000708.SZ,X002271.SZ,X600660.SH,X002460.SZ,X600886.SH,X600801.SH,X000786.SZ,X601600.SH,X601898.SH,X600362.SH,X600010.SH,X600489.SH,X600176.SH,X600352.SH,X601991.SH,X600111.SH,X600188.SH,X600426.SH,X600299.SH,X600027.SH,X600795.SH,X600688.SH,X002466.SZ,X601992.SH,X002080.SZ,X002353.SZ,X600529.SH,X600612.SH,X600219.SH,X600486.SH,X000027.SZ,X600315.SH,X002075.SZ,X000723.SZ,X000932.SZ,X000959.SZ,X000301.SZ,X002409.SZ,X600126.SH,X600516.SH,X000898.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0.264454720501227,0,0,0,0,0,0,0,0.0554606886412647,0,0.179879364946527,0,0,0,0,0,0.156538002962619,0,0.0481860957137648,0.121167343148708,0,0,0,0,0,0,0,0,0,0.0278581598555028,0,0,0,0,0,0,0,0,0,0,0.0239644995825145,0,0.0465374422152624,0,0,0,0,-0.0150347531580441,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330359455171378,0,0,0,0,0,0,0,0,0,0.00929277855101693,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0405826217625142,0,0,0,0.0417797485153315,0,0,0.049002621481124,0,0,0,0,0,0,0,0,0.0010871427117496,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.880161654308959,0,-0.00860881444385499,0,0,0.013113339182754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0543308043979215,0,0,0,0.0203375535789498,0.165063595527598,0,0,0,0,0.00575144721881268,0,0,0.00772595527181494,0,0,0,0.139089401357816,0,0,0,0.0175211539211415,-0.0017320428237819,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0281406394958844,0,0.132050591353004,0,0,0,0,0,0,0.023297277390223,0,0,0,0.0653260680853515,0,0.166437265901514,0,0,0,-0.0679131991525293,0,0,0,0,0,0,-0.0220192717780628,0,0,0.12243243803368,-0.0256633319888385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375325095639594,0,0,0.00442142827887894,-0.00982780180509659,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.035001232215263,0,0,0,0,0.196447355180685,0,0.000523694411378828,0,0.271353583342705,0,0,0,0,0,0.117058675080697,0,0,0,0,0,0,0.0184631483807543,0,0,0,0,0.117024803606905,0,0,0,0,-0.009069315561777,0,0,0,0,0,0,0,0,0,0,0.00575170433571038,-0.006721720017068,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.046141500572581,0,0,0,0,0,0,0,0,0,0,0,0.0702263036144826,0.217762064158942,0,0.00326998786029755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120307275447108,0,0,0.0447346223506521,0.043577950602828,0,0,0,0.00151557939645865,-0.00718568928288106,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954554992256085,0,0.00898048447792716,0,0.464320639086643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124108984569771,0,0,0,0.199488410915896,0,0,0,0,0,0,0,0.0549034918634101,0.0102144991268193,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.116644490253901,0,0,0,0,0,0,0.0854998640752383,0.132808991231957,0.280514732672901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405627918989808,0.0619444948997553,0,0,0,0,0.0914444978801679,0,0,0,-0.00832006860337856,-0.00629734663806083,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0.000831814234834539,0,0,0,0,0,0,0.0521428716479259,0,0,0,0,0,0,0,0,0.148601755097798,0,0,0,0,0,0.212138743890643,0,0,0,0,0,0,0,0,0,0,0.120860351739145,0,0.0301839156364757,0,0,0,0,0,0.0133840593028422,0.0119793345729367,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.0413090280644534,0,0,0,0.236460435723967,0,0,0,0,0,0,0,0,0,0.177704027929703,0,0,0,0,0,0,0,0,0.0943901262814033,0,0,0,0,0,0.0347541766350036,0,0,0.0133875569498567,0,0.0513072168915035,0,0,0,0,0,0.0136009687328216,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.168845708691107,0,0,0.0151305134542097,0,0,0,0,0.0416159984927719,0,0,0,0,0,0,0,0,0,-0.102646239783407,0,0.0542238434342097,0.0536848961687799,0.0355895513798376,0,0,0,0,0,0,0.01143265894929,0.380015998550273,0,0,0,0,0,0,0,0,0.0275512840854629,0.0276307433867642,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631978073758712,0.158478688448248,0.0395541366264402,0,0,0,0,0,0,0.022711700317391,0,0,0,0,0.0362619440349611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00281190478953787,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.028475571981896,0.138593889996992,0.0983296324170166,0,0.0205350357575935,0,0,0,0,0,0,0,0,0.052761511059007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622581063056539,0,0,0,0,0.00352406870459916,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.224024193167584,0,0,0,0,0,0,0,0,0,0,0,0.133867765128995,0,0,0,0,0,0,0,0,0.321171466340424,0,-0.135078955537606,0,0,0,0,-0.264418968557417,0,0,0,0,-0.125595526148906,0,0.179021838837162,0.142298273511087,0,0,0.406319655776955,0.0418163407019153,0.017017751934112,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444375610261306,0,0.181785120426882,0,0.0968943704961671,0,0,0,0,0,0,0.0397985352677962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00369545875684539,0,0,0,0,0.0727225165115393,0,0,0,0,0,-0.0015171853189947,-0.011557615235795,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291977217412281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481860905628752,0,0,0,0,0.0465910637115914,0.133979530825323,0,0,0,0,0.0109754396394082,-0.042702421296227,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.084501279320678,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0460009292262754,0,0,0.116221494991235,0,0,0,0,0,0.202716615471774,0,0,0,0,0,0,0,0,0.223024169296769,0,0,0,0.0646921806344718,0,0,0,0.0669247088517725,0,0.0169210708588796,0,0,0,0,0,-0.00284240681415232,-0.0134170106848825,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259282063708025,0,0,0,0,0,0,0.0123387602753371,0,0,0,0.148860527273174,0,0,0,0,0,0,0,0,0.464145190446833,-0.0762778053276546,0,0,0,0,0.155204724653131,0,0.049825648444788,0,0,0,0,-0.0357739800033157,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306044763077061,0,0.326495526742248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230642336562725,0,0,0,0,0,0,0,-0.00274783612425595,-0.00766118053858817,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0870128695861833,0,0,0,0,0,0,0,0.0733445381008118,0,0.159637634546372,0,0,0,0,0,0,0.195348065537516,0.0843351339820888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164278252733215,0,0,0.0282959062569361,0,0.0854869597338701,0,0,0,0,0,0,-0.0167393284935374,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0.0952277783943643,0,0,0,0,0,0,0,0,0,0,0.00480548499826151,0,0,0,0,0,0,0,0,0,0.00961997518143917,0,0,0.146631112403407,0.112341329589092,0.0323332749491124,0,0,0,0,0,0,0,0,0,0,0.15845116158644,0,0,0,0,-0.0169408519237025,0.00289302545333717,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0936833860055519,0,0,0,0,0,0.0697328698451161,0,0,0,0,0,0,0.0863634485649352,0,0.00954154716338178,0,0,0,8.67361737988404e-19,0,0,0,0.00199677411885475,0,0,0,0,0,0,0.197910088000287,0,0.0820934228418091,0,0,0,0.0974834935776605,0,0,0,0.00868646827712479,-0.0060214848377808,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0.231184723054166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161395482408765,0,0,0,0,0,0.183189687847638,0,0,0,0,0,0.228612189340843,0,0,0,0,0.0280312016925747,0.0408361754184405,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0.177444809873708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208766833748006,0,-0.0289138485115034,0,0,0,0,0.0127709591491358,0,0,0,0.274455464643816,0,0,0.230315285226108,0,0,0,0.0186607913791767,-0.0491332455146926,0.0151291208057553,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.10824372617284,0,0,0,0,0,0,0,0.146876016744518,0,0,0,0,0,0.204366470013097,0,0,0,0,0,-0.04141995929887,0,0,6.93889390390723e-18,0,0,0,0,0,0.0548599129066741,0,0,0,0,0,0.066090992379102,0,0.124590942397428,0.181349628451452,0,0,0.0201787419173871,0.00564110178543616,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545843001487422,0,0,0,0,0,0,0,0.113265140613687,0.0276202965729069,-1.73472347597681e-18,0,0,0,0,0.0237375844654724,0,0,0,0.040378014295259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.365370162955534,0,0,-0.165513121652808,0,0,0,0.0247299776634296,0.172642926050989,0,0,0,0.098952030500328,0,0,0.00906127051687472,0,0,0,0,0,0,0,0,0,0,0.0805903821347153,0,0,0,0,0,0,0,0,0,0.20607893468685,0,0,0,0.043485941933794,0.0805118870274482,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0.255129843765996,0,0,0,0,0,0,0.0137939311746325,0,0,0,0,0,0,0,0,0,0.0764268524942146,0,0.019323482283706,0,0,0,0,0,0,0,0.0997880464585215,0,0,0,0,0,0,0.0520273854828482,0,0,0.0211793145540899,0,0.0242498258592541,0,0,0,0,0,-2.16840434497101e-19,-0.01584268844893,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,-0.0751123383014266,0,0,0.717390620951876,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.296319103434681,0,0,0,0,0,0,0.115639916485727,0.0494982027117385,0,0,0,0,0,0,0.362926215285042,0,0,0,0,0,0,0,0,-0.208072811712705,0.010074166520712,0.00673455795285902,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0,-0.0520653705446261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.481873278300978,0,0,0,0,0,0,0.158644367697718,0,0,-0.0951369067421385,0,0,6.93889390390723e-18,0.0358818301498184,0.337828383047013,0.0604580648297262,0,-0.0436726536899727,0,0.235680506818414,0,0,0,0,0,-0.0453762328044792,0.00731322722577431,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568447020750184,0.072385364833909,0,0,0,0,0,0.0274103398268382,0,0,0.208423842172734,0.00440200586592292,0,0,0,0.0241883431838115,0,0,0.142093214898077,0,0.112141477174346,0,0.0241613490023653,0.0643123643294901,0,0,0,0,0,0.025416824661731,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.0361468946584398,0,0,0,0,0,0,0,0,0,0.0379653566580509,0,0,0,0.284936721698262,0,0,0,0,0,0,0,0,0,-0.022264898911203,0,0,0,0,0,0,0,0.135183041935786,0.0818822253445147,0,0.066448904598917,0,0,0,0,0,0.0109549370249172,0.0180085371383629,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.0223912131739531,0,0,0,0,0,0,0,0.00668732877849982,0,0,0,0,0.0291372430934666,0.0400716353604362,0,0,0,0,0,0,0,0,0,0,0,0,0.130062911860095,0,0,0,0,0,0,0.0273358493202282,0,0.0565612034447412,0,0.0953401467811996,0,0,0,-0.00103143114310124,-0.000410577074851123,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169217103124317,0,0,0,0,0,0,0,0,0,0.144490708336644,0,0,0,0,-0.00167642561376813,0,0,0,0,0,-0.0149557966443513,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.0156982548922814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236026633815604,0,0,0,0,0,0,0,0,0,-0.0431114999946683,0,0,-0.684878812317696,0,0,0,0,0,0,0,0,-0.149890421278991,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.484601630407385,0,-0.0139036495064876,0,0,-1.69894909811345,0,0,0,0,0,0,1.81701007302169,-0.507387419820852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4027088337624,0,0,0.11887238722474,-1.67831577790633,3.77560948581533,0,0,-1.49671931251108,0.201886018165138,0,0,0,0,-7.58776575245229,0,0
RealEstate_excess,0,0,0,0,-0.0431293504127491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259259733346338,0,0,-0.0206101736619335,0,-0.0313601097759551,0,0,0,0,-0.0629563506427293,0,-0.0303077110340062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128127213503466,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.151261957629967,0,0,0,0,0,0,0,0,0,0,0.0436247428751882,0,0,0,0,-0.10598429647602,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.061498214966002,0,0,0,0,0,0,0,0,0,0,0.0800591696798885,0,0,0,0.0186221724458748,0.0788638471070324,0,0,0,0,0.0207343358052809,0.000258539928302171,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.000666905246793852,0,0,0,0,0,-0.0041819343908128,0,0,0,0,0,0,0,0,0,0,0,0,0.00829449544401455,0,0,0,0,0,0,0,0,0,0,0,0,-0.00706671112058945,0,0,0.00532709005703125,0,0,0,0.0087148246567272,-0.0103558936982672,0.00457751846198684,0,0,0,-0.0398069996011958,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.0593414658988517,0.0338789244412047,0.0224949319539602,0,0,0,0,0,0.0146360699796876,0,0,0,0,0,-0.02897045572812,0,0,0,0,0,0,0,0,0,0,-0.0123723453977475,0,0,0,-0.0132731152149133,0,0,0.00458096483302801,0,0,0,0,0,0,0,0,0,0.0406912912081808,-0.0170788823682622,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000844854827899619,0,0,0,0,0,0,0,0,-0.00132923141731059,0,0,0,0,0,0,0,-0.00336628198281736,0.00173823995036973,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.0205077522208071,0,0,0,0,0,0,0,0,0,0,0,0.0089955056873031,0,0,0,0.00787338446378448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114586368494692,0,0,0,0,0,0,-0.00432569928586634,0.0112772814706927,-0.0111289591415282,0,0,0,0,0,0
