,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X601898.SH,X000708.SZ,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X600352.SH,X600795.SH,X600688.SH,X600801.SH,X600111.SH,X002271.SZ,X600027.SH,X601992.SH,X000786.SZ,X000723.SZ,X002466.SZ,X600516.SH,X002460.SZ,X600176.SH,X002353.SZ,X600489.SH,X000898.SZ,X600299.SH,X600583.SH,X601158.SH,X000883.SZ,X600426.SH,X600612.SH,X000709.SZ,X600219.SH,X000792.SZ,X000629.SZ,X000027.SZ,X000630.SZ,X000553.SZ,X000825.SZ,X600315.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0717127507044882,0,0,0,0,0,0,0.0685283070184043,0,0,0,0,0,0,0,0,0,0,0.0951012384605148,0,0,0,0,0,0,0.0123528766746971,-0.040609538968487,0,0,0,0.109251909790665,0,0,0,0,0,0,0.00453384177735907,0,0,0,-0.00892632241698393,0,0,0,0,0,-0.00482113975173482,0,0,-0.0290428496172723,0,0,0,0,0.00121158937163686,0,0
X600028.SH,0.0938193418599244,0,0,0,0,0,0,0,0.00313994179310962,0.017387193757854,0,0,0,0,0.0365712914442683,0,0,0.128399099264709,0,0,0,0,0,0,0,0,0.0887405929977594,0,0,0,0,0,-0.0176586017870993,0,0,0,0,0,0.0259355909736723,0,0,0,0,0,0,0,0,0,-0.0529188844194865,0,0,0,0.0012477029934776,0,0,0,0.000374515392463223,0,0
X601088.SH,0,0,0,0.117004435585475,0,0,0,0,0,0.0322809636053946,0,0,0,0,0,0,0,0,0,0,0,-0.0644096996947968,0.115208492885228,0,0,0,0,0,0.0189668883073068,0,0,-0.0241366112068888,0,0,0,0,0,0,0,-0.124065552047635,0,0,0,0,0.076411176773287,0,0,0,0,0,0,-0.0455062159483418,0,0,0,0,-0.0208276968225114,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.0220382698830108,0,0,0,0,0,0,0,0,0.298047419453189,-0.00426820778129964,0,0,0,0.0543129735503118,0,0.014543594162123,0,0,0.015157679474045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00765547731863117,0,0,0,0,-0.01523434857354,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054588539175666,0,0,0.0193559071351355,0,0,0.036322165083634,0,0.0791349900839456,0,0,0,0.0239880468828707,0.0155333537346894,0.00520495966615217,0.153142061655332,0.0552843307394804,0,-0.131516176217601,0,0,0,0,0,0.0147825846660738,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0249386189942631,0,0,0,0,-0.00619847291123662,0,0
X600019.SH,0,0,0.111146192464358,0,0,0,0,0,0,0.0499886236414115,0,0,0,0,0,0,0,0.0599462409845752,0,0,0,0,0,0,0,0,0.058223559907891,0,0,0.0661786689638236,0,0,0,0,0,0.0867913627311437,0,0,0,0,0,0,0,0,0,0,0.0826674971016582,0,0,0,0,0,0,0,0,0,-0.00638982980941201,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0514761897521226,0,0,0,0,0.916137235572768,0,0,0,0,0,0,0.078596626272055,0,0,0.112304139106727,0,0,0,0,0,0,0,0,0,-0.0156749701548657,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0539761809730091,0,0,0,-0.064730016717549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102571773860421,0.329870625847669,0,0.0169302454777572,0,0,0,0.000386767116043721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893852040657033,0,0,0.0114095202517885,0,0,0,0,-0.00957281153261146,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0528653819159197,0,0,0,0.0878660546991499,0,0,0,0,0,0,0,0,0,0.0854390885216418,0,0.000120059716973128,0.00357914070305828,0,0,0,0,0,0,0.119934708286962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0507129994133749,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.160959960246892,0,0.280944663860085,0,0,0.045200175879931,0,0,0.378993082250319,0,0,0,0,0,0,0,0,0,0,-0.0293102842795093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327089740985203,0,0,0,0,0.0212173099549191,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0203359722433356,0,0,0,0.0331164533431285,0.0921468066732359,0,0,0,0,0,0,0,0,0,0.324814446807697,0,0.101079371247146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00209213563857639,0,0
X600886.SH,0,0,0,0,0,0,-0.132927310075364,0,0,0.159542600328862,0,0,0,0,0,0,0,0,0,0,0,0.148574929835202,0,0,0,0,0.0763148425227496,0.0745987037184289,-0.238614167006746,0,0,0,0,0,0,0,0,0,-0.00479356909765567,0,0,0,0,0,0.104268299662536,0,0,0,0.228852643470294,0,0,0,-0.0107483739515685,0,0,0,0.0586698309529764,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114158860175711,0,0,0,0,0,0,0,0,0.0236510800438852,0,0.0349018233591003,0,0.136779978705697,0.00756688757494775,0,0.00769198170808932,0,0,0,0,0,0,0,0,0.00313385278941125,0,0,0,-0.0254185198978183,0,0.230784206679181,0,0,0,0,0.077806060072033,0,0.0113577091087035,0,0,0,0,-6.7762635780344e-21,0,0
X600660.SH,0,0,0,0,0,0,-0.0506006159520342,0,0,0,0.0439423219901501,0,0,0,0,0,0,0,0,0,0,0,0.112789261675309,0,0.140522348450419,0.0922166910017868,0.017704002890712,0.023975982147701,0,0.0688925575440431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608746187428236,0,0,0,0,0,0,0.00542910120970841,0,0,0,0,0.0207534324276837,0,0
X600188.SH,0,0,0,0,0,0,-0.146089716458821,0,0.15823528438205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239955797744819,0,0,0,0,0.0723483758343352,0,0,0,0,0.0561537607883243,0,0,0,0,0,0,0,0,0,0.0932313635447224,0,0,0,0,0,0,-0.0317208286826467,0,0,0,0,-0.00516121609456482,0,0
X600362.SH,0,0,0,0,0,0,0.00500747428227884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07089529233205,0.0396839032930371,0,0.0566134795161055,0,0.0668852197400381,0,0.108125924376126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080255531323396,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.0463335028987687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404324583595548,0,0,0.081803094694082,1.73472347597681e-18,0,0,0,0,0,0.211559905335915,0,0,0,0,0,0,0,0.0312338860356594,0,0,0,0.137950263071407,0.0744510868178339,0,0,0,-0.00410744541141469,0,0,0,0,0.00910677920211209,0,0
X600352.SH,0,0,0,0,0.079032223768809,0,0,0,0.0792390650453081,0,0,-0.128919034198207,0,0,0.143044734802371,0,0,0,0,0,0,0,0,0,0,0,0.279780288689811,0,0,0,0,0.0768016377474091,0,0,0.0428243199317623,0,0,0,0.062034803512437,0,0,0,0,0,-0.0294604536446483,0,0,0,0,0,0,0,0,0,0,0,-0.0692873929709352,0,0
X600795.SH,0,0,0,0,0.0480688040501013,0,0,0,0.0240173764774752,0.0253590930584851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04634832417533,0.037771716727815,0,0,0,0.0577757901110861,0,0,0,0,0,0,0,0.0528719912251288,0,0,0,0,0,0,0.0759004300514796,0,0,0,0,-0.00605799268416532,0,0,0,0,-0.00659869114496394,0,0
