,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600362.SH,X600795.SH,X601991.SH,X600309.SH,X300072.SZ,X600188.SH,X600027.SH,X600157.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X600339.SH,X000709.SZ,X601158.SH,X600299.SH,X000959.SZ,X002466.SZ,X600583.SH,X000792.SZ,X000630.SZ,X000408.SZ,X600352.SH,X600219.SH,X000883.SZ,X600098.SH,X000983.SZ,X000539.SZ,X000723.SZ,X000027.SZ,X000825.SZ,X002092.SZ,X600021.SH,X600623.SH,X601699.SH,X600578.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.276041929679038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427121624082242,0,0,0,0,0.132903316247925,0,0,0,0,0.0486706837128173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010011424531795,0,0,0,-0.00237107950416849,-0.00363994881492387,0,0,0,0,0,0
X600028.SH,0.332274322960737,0,0,0,0,0,0,0,0,0.18696537887094,0,0,0,0,0.077433859436739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468567757561696,0,-0.0358077652774024,0,0.117476446469194,0,0,0,0,0,0.00343543013245518,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.173833973730457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00870734465572858,0.103067107014953,0,0,0.122430825688236,0,0,0.0196450151520801,0,0,0,0,-0.0394459794484222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437521091986727,0,0.163613432591391,0,-0.0334939101082295,-0.0215753033126584,0.0070941952992332,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0743455477373553,0,0,0,-0.147907618599182,0,0,0,0,0,0,0,0.260403038734385,0.0634179010392659,-2.16840434497101e-19,0,0,0,-0.0909737945044714,0,0,0,0,0,0,0,0,0.0331464899160806,0,0,0,0,0,0,0.0770438057787284,-0.191409046509297,0,0.561987633390107,0.0368215216382622,-0.00632577679695816,0.0057777256310699,0.00529422722306906,0,0,0,0,0
X600011.SH,0,0,0,0.0191662424855674,0,0.100480301175334,0,0,0,0,-0.039177369822139,0,0.243853063678468,0,0,0,-0.0474993050878872,0.521945254898493,0,0,0,0,0,-0.101103108067493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801974390535698,0.023149294283177,-0.0329342007501883,0,0,0,-0.0146246375558647,0.0055802609781668,0.00911551713205905,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.193708972388678,0,0,0,0,0,0,0,0,0,0,0.0674789109725508,0,0,0,0.0638891447079329,0,0,0,0,0,0,0,0,0,0,-0.16459195712755,0,0,0,0,0,0,-0.0769403134570526,0,0.106363715460782,0,0,0,0,0,-0.104447197527376,-0.00190336164138646,0.00226532542713665,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.078808422700423,0,0,0,0,0.0128813085843703,0,0,0,0,0,0,0,0,0,0.196462094103847,0,0,0,0,0,0.00983986289798606,0,0,0,0,0,0,0,0,0.0733453288796264,0.0938430943764731,0,0,0,0,0,0,0.0868310236501114,0,0,0,-0.0198693022234951,0.00450172293627506,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.119344274755656,0,0,0,0,0,0,0,0,0,0,0,0.119845018209559,0,0.0779947525696271,0,0,0,0,0,0.0976402690120642,0,0,0,0,0,0,0,0.143890859159039,0,0,0,0,0,0,0,0,0,0,0,-0.00210241222885543,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.350264675959183,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324677383484936,0,0,0,0,0,0,0,0,0,0,0.314072615083799,0,0,0,0,0,0,0,0,0,0,0.021601228029529,0,-0.194655105113848,-0.0102634306986589,-2.71050543121376e-20,0,0,0,0,0,0
X600688.SH,0,0.412714526944994,0,0.0468092783519638,0,0,0,0,0.0341250708071579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0332794640828586,0,0,0.120028861626676,0,0,0,0,0,0,0,0,0,0,0,-0.0126881405227567,0,0.0135216480517013,0,0.0110089896710214,0,-0.108839514167833,0.00388123993077463,-0.00151966529324498,0,0,0,0,0,0
