,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600019.SH,X600585.SH,X600011.SH,X600188.SH,X002460.SZ,X601898.SH,X600547.SH,X002466.SZ,X601600.SH,X000792.SZ,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X002271.SZ,X600426.SH,X600362.SH,X600795.SH,X600027.SH,X600176.SH,X601991.SH,X600803.SH,X600489.SH,X000807.SZ,X000983.SZ,X601699.SH,X000786.SZ,X000932.SZ,X600160.SH,X000629.SZ,X600219.SH,X002080.SZ,X000539.SZ,X000408.SZ,X300037.SZ,X600995.SH,X000933.SZ,X600688.SH,X000630.SZ,X000723.SZ,X600157.SH,X600096.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.483041084766194,0,0,0,0,0,0.0694262253018857,0,0.0106876330994891,0,0,0,0,0,0,0,0,0,0,0,0.0110517114314776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141522431364136,0,0,0,0,0.0428610064288696,0,0,0,0,0,0,0
X600028.SH,0.699866433967079,0,0,0,0,0.167595567091029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0632521196309983,0,0,0.00396908300795787,0,0,0,0,0,0,0,0,-0.0800459054334438,0,0,0,0,0,0,0,-0.0656237020900147,0,0,0,0,0,0,-0.0425420819602767,-0.0280163803778152,-0.0195979741306272,0.0184767942215317,0.0369455145461261,0,0,0,0,0,0
X601088.SH,0.0378118814608526,0,0,0,0,0,0,0.245031513179219,0,0.00111022041619591,0,0,0.0122234962241335,0,0,0,0.0589669942193526,0,0,0,0,0,0,0.0466290857548393,0,0,0.0677611529987032,0,0.0480209620361439,0,0,0,0,0.0756908218639282,0,-0.0184891649854135,0,0,0,-0.0758335465110447,0,0,0,0,0,0,0,0,0,0,0,0.0124693263761207,0,0,0,0,0,0,0
X600309.SH,-0.0558896343058042,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0116580792410954,0,0,0,0,0,0.0240701822641023,0.10700972222678,0,0,-0.0147575206390166,0,0,0.059630578974233,0,0,0,0,0,0.164378744733644,0,0,0,0,0,0,0,0,0.0131648580824417,0,0,0,0,0,0,0,0,-0.0155101376482141,0,0,0,0,0,0
X600019.SH,0,0.0776614624033452,0,0,0,0.0250858255455908,0,0,0,0,0,0,0.0255447589019257,0,0,0,0,0,0,0,0,0,0.0571893976905554,0,0,0,0,0,0,0,0.0727698848046422,0,0.11517079537249,0,0,0,0,0,0,0,0,-0.0211262425159767,0,0,0,0.0352840148790161,0,0,0,0,0,0.0715333426337897,-8.67361737988404e-19,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.257544593910798,0,0,0,0.0313163325684627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129821333751049,0,0,0,0,0,0,0,0.156501827610106,0,0,0,0.0496329338231342,0,0.0518404714215027,0.0828083299964012,0,0,0.0606267090157415,0,0,0,0,0,-0.0159492757257243,0,-0.0376630931664962,1.73472347597681e-18,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.299296266593083,0,0,0,0.321975719864376,0,0,0,0,0,0,0,0,0,0.374323888443481,0,0.180775492013278,0,0,0,0,0,-0.164818054789571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0.529011022420446,0,0,0,0,0,0,0.00343310970516915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0701630495047967,0,0,0,-0.210984762033121,0,0.112237979151787,0.202480129748713,0,0,0.0508867672520621,0.138407816944026,0,0,0,0,0,0,0,0,0,0.172446435422925,0,0.183419424004082,0,0,0.00786892175894125,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.618777821257681,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.123293420868796,0.0482961209038399,0,0,0,0,0.139302024494432,0,0.00598076923198058,0,0,0,0,0,0,0,0.0075581329296011,0.032770150814451,0,0,0,0,0,0,0
X601898.SH,0.0237977531216796,0.0263674105214019,0,0,0,0,0,0.221345768203049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175518646046139,0,0,0,0,0,0,0,0,0,0.229742520700613,0.16238315253059,0,0,0,0,0,-0.0704832396215638,0,-0.161440042899768,0,0,0,0,0.0552398142848575,0,0,0,0,0,0.0181537829902463,0,0,0,0,0,0
X600547.SH,0.070027823358424,0,0,0,0,-0.0867135210170687,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13341667271616,0,0,0,0,0,0,0,0,0.0494833521379503,0.661784064465123,0,0,0,0,0,0,0,0,0,0.0143753173139997,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190678258763686,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0180060349483206,0.713322625807833,0.139875809230434,0,0,-0.0091304879218397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185307554890559,0,0,0,0,0.087314539006549,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.00409971081656443,-0.0586759067086578,0,0,-0.0147099334327061,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,-0.0203736776438573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114525050585191,0,0,0,0,0,0,0.0982227687596174,0.593571477965589,0,0,0.06864966356498,0,0,0,0,0,0,0,0,0.0402908975640741,0,0,0,0.031632176057022,0,0,0,0,0,0,-0.166951871982476,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0447710559846707,0.232456133784617,0.0217464601230349,0,0.176763963264088,0,0,0,0,0.0320924449858082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351480190759872,0,0,0,0.117013208756373,0,0,0,0,0,0,0,0,0,0,0.0230265158832593,-0.00734217354058261,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.0110926989538676,0,0,0,0,0.0205729400997149,0,0,0,0,0,0,0,0,0.032560147438055,0,0,0,-0.0244572624114806,0.071412775665493,0,0,0,0,0.000823444803853591,0,0,0.17902442228681,0,0,0.0822027488259996,0.0127599240444789,0.0049400661173545,0,0,-0.00679455929262129,0,0,-0.0135631523665068,-0.0643631032119519,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.160783065504529,0,0,0,0,0,-0.0994685203575247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312779633091339,0.141106250513614,0,-1.73472347597681e-18,0.158205665646637,0,0,0,0,-0.0743878766978036,0,-0.0287976955952744,0,0,-0.156901972096213,0,0,0,0,0,0,0,-0.012078009656719,0,0.00277373419963408,0.00943879189478516,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,-0.0363103382792512,0.0609082362225424,0,0,0,0,0,0,0,0,0,0.197920778712835,0,0,0,0,0,0,0,0,0,0,0,-0.0710055576989707,0.0695723625136004,0,0,0,0,0,0.365097597401343,0,0,0,0,0,0.0574681314349462,0.018577247100902,0,0,0,0,0,0,0,0.0286057995555331,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.181552406785988,0,0,0,0,0,0,0,0,0,0,0,0.384765672432207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950619575375494,0,0,0.0488725556491118,0,0,0.00575172153009013,0,0,0,0,0,0,-0.0170606728152175,0,0,0,0,0,0,0,0,0
X000708.SZ,0.0446391107275385,0,0,0,0.011468965099198,0,0,0.0652877076243631,0,0.0756055968918807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528477927497572,0,0.10111502548128,0,0.143926563098304,-0.0963617064777526,0.0322154805471517,0,0,0.135175399744205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115046847287542,0,0,0.0142557454538141,-0.00734485956725683,0,0,0,0,0,0
X000301.SZ,0,-0.0604195864561094,0,0,0,0,0,0.021334480694374,0,0,0,0.00685077827692249,0,0,0,0.179393788787568,0,0,0,0,0,0.0760647840546435,0,0,0,-0.0504633405370621,0,0,0,0,0,0,0,0,0,0,0,0,0.192916622227978,-0.163444849931662,0,0,0.0464968315114675,0,0,0,0,0,0,0.0876774596490761,0,0.0396328648475751,0,0,0,0,0,0,0
X000877.SZ,0,0.0437580225872199,0,0,0.151571320648323,0.0191599350084982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0624156251055647,0,0,0,0.194142034998033,0.0544588388641495,0,0,0,0,0,0,0,0,0,0.161623360352872,0,0,0,0,0.173244065505028,0,0,0,0.0619188966543092,0,0,0.036266899797068,0,-0.0268048200408947,0.079157235896935,0,0,0,0,0,0
X002271.SZ,0,0,0,0.229805134216139,0,0,0,0,0,0,0,0,0,0,0,0,-0.169612487136982,0,0,0.149723711746773,0,0,0.0611878856842416,0,0,-0.189583816212147,0,0,0,0,0,0,0,0.472267424625374,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0134304084233264,0.0289600749820372,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0.454224077408036,0,0,0,0,0,0,0,-0.00113356255531212,0,0,0,0,-0.177026328576447,0.213137905803238,0,0,-0.114665297180969,0,0,0,0,0,0.0229057316298555,0,0,0,0,0,0,0,0,0.0784502658595603,0,0.000289294330953868,0,0,0,0,0,0,0,-0.0296367912092784,0,0.0174499210964172,0.0626514227848189,0,0,0,0,0,0
