,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X600010.SH,X601898.SH,X601991.SH,X601600.SH,X600795.SH,X600188.SH,X600362.SH,X600886.SH,X600111.SH,X600688.SH,X600027.SH,X600583.SH,X601992.SH,X600309.SH,X601158.SH,X600352.SH,X000792.SZ,X000709.SZ,X000898.SZ,X600157.SH,X600660.SH,X600547.SH,X600008.SH,X600489.SH,X002353.SZ,X000027.SZ,X000539.SZ,X000629.SZ,X600021.SH,X600808.SH,X000831.SZ,X000825.SZ,X000630.SZ,X600549.SH,X600219.SH,X002470.SZ,X000060.SZ,X600578.SH,X601699.SH,X600098.SH,X600307.SH,X600315.SH,X002075.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.436444421046951,0,0,0,0,0,0,0,0,0,0.0703354354328911,0,0.202349372010317,0,0,0,0,0,0.0567487391163893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317643715981399,0,0,0,0,0,0
X600028.SH,0.556470981959716,0,0,0,0,0,0,0,0,0,0,0,0,0.0722636922466274,0,0,0,0.0394259695833918,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0412067498081706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649946361806111,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0.0886660151385091,0,0,0,0,0,0,0.264110689838336,0,0.00747594908578492,0,0.169023617280079,0,0,0,0,0,0,0.0247243107174486,0.0119021811863424,0,0,0.00768829183455259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359012499327684,0,0,0,0,0,0,0.00695361596971084,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275767883591091,0,0.127363336144215,0,0,0,0.00235433794155251,0.0308521066368253,0,0,0,0,0,0,0,0,0,0,0,0.0261118370142246,0,0,0,0,0,0,0,0.114951101108732,0.116946441689583,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0987708438077851,0,0.0660179864181143,0,0.0830549950917981,0,0,0,0,0,0.348096037453546,0.0506352610944002,0,0,0,0,0,0,0.142827118185087,0,0,0,0,0,0,0.0128650376309336,0,0,0,0,0,0,0,0,0,0,0,0.0304297264876585,0,0,0,0,0,0,0,-0.00277918653705331,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0345181294137078,0.0905276528207156,0,0.078591832544543,0,0,0.0787678125644969,0,0,0,0,0.209889403210208,0.211837763570144,0,0,0,0,0,0,0,0,0,0.0545922803491095,0,0,0,0,0,0,0,0,0,0.0767909324318205,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.382904980581244,0,0,0,0,0,0,0.109793499691474,0.0709363028391577,0,0,0,0,0,0,0,0,0,0.0799042101022835,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490600928492654,0,0.127518774961765,0,0,0,0,0,0,0.0449518375882712,0,0,0,0,0,0.0354669321877688,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0615250390436911,0,0.123410500392705,0.0155448261871049,0,0,0,0,0,0,0,0.0418272248666759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191491705367871,0,0.223143646232772,0,0.0212504496569967,0,0.0173575735860124,0,0,0,0,0,0,0,0.0915792350473569,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.146843487300036,0,0,0,0.118438609274609,0,0,0.0745743413468788,0.261874132406929,0,0,0,-0.0287361534873116,0,0,0,0,0,0,0,0,0,0,0,0,0.176823555358377,0,0,0,0,0,0.0908380253210366,0,0,0,0,0,0.051913971744305,0,0.00201470590557599,0,0.0437969253805831,0,0,0,0,0,0,0
X601600.SH,0,0,0.0117925146075656,0,0,0,0,0.340635739866562,0,0,0.105358552545521,0,0,0.0545558943586238,0,0.0980112939732623,0,0,0,0,0,0,0,0,0,0,0,0,0.030191140021803,0,0,0,0,0.184189683469549,0,0,0,0,0,0,0.0126187371009762,0,0,0,0,0,0,0,0,0,0,0.0209642810748065,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.00105020765182191,0.265874362469477,0,0,0,0.0695917528610336,0,0,0.375892986308734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485338037206342,0,0.0358784079936411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0.173072332520758,0,0,0,0.137805334878958,0,0,0.172865496275936,0,0,0,0.113322658823253,0,0,0,0,0,0,0,0,0.0323629876152986,0,0,0,0,0.0181646317382986,0,0,0,0,0,0,0,0,0,0,0.0535542490561488,0,0,0,0,0,0.138929775824804,0,0.0789438953319497,0,0,0,0,0.00995408825889456,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.149992564308735,0.11903373514621,0,0,0.0554989546114304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331402972989919,0,0.0394331514335007,0,0,0.0882812350545223,0.0113301098191039,0,0,0,0.0989655338600214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0.0795215327145168,0.120440358011598,0.0372135558006134,0,0,0.0648357829112811,0,0,0.414376732892208,0.024135547282029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021335817256418,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0.0603084517936575,0,0,0,0,0,0,0,0,0.271313625743337,0,0,0.0239600337854295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353982004162758,0,0,0,0.0158071547393059,0.0240571098938569,0,0.0647041627445749,0,0,0.149492806314012,0,0,0,0,0,0,0,0,0.0762606879295591,0,0.0196094626134538,0,0,0,0,0,0,0
X600688.SH,0.0265720046292107,0,0,0,0,0,0,0,0,0,0,0,0,0.240758980189921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897559308802959,0,0,0,0,0,0,0,0,0,0,0,0.495715694166835,0,0.0362847764485938,0,-0.0745604751641106,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0975740056899646,0,0,0,0.00793794271900742,0,0.583621169140864,0,0,0,0,0,0,0,0,0,0,0,0,0.0562305776018692,0,0,0,0,0,0,0,0,0,0,0.0232053075192207,0,0,0,0,0,0,0,0,0,0,0.157530617086625,0.0944710951562055,0,0.0397355952654321,0,0.0217611419051785,0,0,0,0,0,0,0
X600583.SH,0,0,0,0.0392216064373316,6.93889390390723e-18,0,0.138042183936128,0.0472034044249777,0.0125854569573052,0.131992034029187,0,0,0,0,0,0.079074903049587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163329338630182,0,0,0,0,0.121883402929613,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0.0450847744644937,0,0.0716018316933388,0,0,0.190754800026775,0,0,0,0,0,0,0.0478041532761843,0,0,0,0,0.123443330073544,0,0,0,0.0941306649522571,0,0,0.0782227945776207,0,0,0.0362655446346602,0,0,0,0,0,0.042188691001787,0,0,0.0394788918794439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593091231026035,0,0,0,-0.00931368074541544,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870922546354585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602624276832876,0.113261056487784,0.2447824734296,0.0888048627105791,0,0,0,0,0,0.047067336107604,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0299842104285152,0,0.0417475833150619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328985950011036,0,0,0,0,0,0,0,0,0,0,0,0.108855438123441,0,0,0.184995783852065,0,0.0539679189113733,0,0,0.1077773125194,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,-0.136749823498106,0,0,0,0,0,0.137784213888962,0,0,0.204687219136165,0,0,0,0.0349975597830525,0,0,0,0.0913206667596513,0,0,0,0.0358812558575982,0,0,0,0.281761093213491,0,0,0,-0.134471099443422,-4.33680868994202e-19,0,0,0,0.100439591847165,0,0.0491446125370113,8.67361737988404e-19,0,0,0,0,0.272957167257612,0,0,0.105313556216649,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.0478306461207641,0,0.0430958128641358,0,0,0.0640861361911128,0,0,0,0.0986237208717684,0,0,0,0,0,0.083121856437108,0,0,0,0,0,0,0,0,0,0,0.0202279096119191,0.127688716051142,0.109067726485176,0,0,0,0,0,0,0,0.0292539101550362,0,0,0,0,0,0,0,0,-0.0208557444900972,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.0375473370219225,0,0,0.107254527490673,0,0,0,0,0,0,0,0.117140157075493,0,0,0,0.0538037762242633,-0.00534729520768201,0,0,0.57533547262563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626246867043781,0,0,0,0,0.0587657022586296,0,0,-0.0105793462836264,0,0,0,0,0,0
X000898.SZ,0,0,0.0735061628498216,0,0.205274476304434,0.162115420511573,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0782225174713176,0,0,0,0,0,0,0.0422075339106195,0,0,0,0,0,0,0,0,0,0.0623906452059644,0,0.0668773732887945,0,0.2046942648841,0,0,0,0,0,0,0,0,0.0208725146656681,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139803038004267,0,0,0,0,0,0,0,0,0,0,0.0869651664429022,0,0,0.0751098790009711,0,0,0,0.0298096227127324,0,0,0,0,0.129201779186284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0640823235935609,-2.16840434497101e-19,0,0,0,0,0.0155359351431416,0,0.161591739467596,0,0.0325455766056812,0,0,0,0,0.0349703525364042,0,0,0,0,0,0,0,0,0,0.0924850869057151,0,0,0,0,0.0405690308305614,0,0,0,0,0,0,0,0.181868200387894,0.0383391470269758,0.00922932218002883,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0814356501893937,0,0,0,0,0,0,-0.0251643990735336,-0.0368197901515043,0,0,0,0.0293211266860161,0,0,0,0,0,0,0,0,0,0,0.869984485299225,0,0,0,0,0.00865702390063167,0,0,0,0,0,-0.00419401164340387,0.0201909148411251,0,0.0563412513425875,0,0,0,0,0,0,0.0251576898216159,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15576572745965,0,0,0,0,0.492651610857915,0,0,0,0,0.20815468969818,0.00593247665686638,0,0,0,0,0,0,0,0,0,-0.0555565427369659,0,0,0,0.0684478317661359,0,0,0,0,0,0.0446632028305057,0,0,0,-0.0373111821381408,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.12234492537135,0,0,0.038784451174134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535455742788531,0,0,0,0,0,3.2639572740488e-05,0,0,0,0,0,0,0,0.0219768811071212,0.0204908862970829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0357346815710755,0,0,0,0,0,0.259318692988551,-0.0772176305667904,0,0.0383937498750093,0.156597017515801,0.071131693559195,0,0,0,0,0.0502786564322343,0.135949048605254,0,0,0,0,0,0,0,0,0,0,0,0,0.134638351474328,0,0,0,0,0,0,-0.0153393466757841,0,0,0,-0.060258636978395,0,0,0,0,0
X000027.SZ,0,0,0.08899761184574,0,0,0,0,0,0.235381196438808,0,0,0,0,0,0,0,0,0,0,0.0640327607972649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180301779030269,0,0,0,0,0,0,0.0930949875428248,0.0207041482038072,0,0,0,0,0,0.00847377176217584,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0574501674507801,0.0378485657610197,0.208843218244077,0,0,0,0,0,0.341983526806234,0.010524288528396,0,0,0,0.0218315960917091,0.0192699509189105,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0.0480369953650036,0,0,0,0,0,0.0416325978587129,0,0,0.0474974696025283,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.15087799187695,0.00557053499415565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190300034246415,0.362955003833225,0,0,0,0,0,0,0,0,0,0.133176801194712,0,0,0,0,0,0.0562180512295864,0,0.207542145125489,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0.256562343336696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103192674903365,0,0,0,0.361764676250549,0.0651296940662249,0,0,0,0,0,0,0,0,0.102330565782909,0,0,0,0,0,0,0,0,-0.0125180919560293,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.0869327227122876,0,0.191194432521416,0.0602879544836719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115180083568403,0.166403884712897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X000831.SZ,0.224437269910231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262460886923323,0,0,0,0.00914534710784512,0,0,0,0.00450309109684659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164399780786006,0,0.111011240632197,0,0,0,0,0,0,0,0.0327334117469211,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0.26893132677121,0,0,0.116064038323226,0,0,0,0,0,0,0.00340894160037724,0,0,0.0413960252484383,0.231399830339392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116400343541707,0,0,0,0,0,0,0,0,0,0,0
