,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601600.SH,X601898.SH,X600688.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X600362.SH,X600111.SH,X600188.SH,X600157.SH,X600886.SH,X601992.SH,X600299.SH,X002466.SZ,X000792.SZ,X600660.SH,X601158.SH,X600547.SH,X000709.SZ,X600583.SH,X600309.SH,X000539.SZ,X000898.SZ,X000883.SZ,X600489.SH,X002075.SZ,X000027.SZ,X600352.SH,X000959.SZ,X000630.SZ,X000629.SZ,X002470.SZ,X000983.SZ,X000060.SZ,X000012.SZ,X300072.SZ,X600098.SH,X601699.SH,X600160.SH,X600021.SH,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0.0644092191247431,0,0,0,0,0,0,0,0,0,0,0.180442529430211,0.0868141117528489,0,0,0,0.039707873013616,0.230283718945655,0,0,0.00257127194552264,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113724068521783,0,0,0,0,0,0,0,0,0,0,-0.0854191654290485,0,0,0,0,0,0.0352639590036696,0,0,0,0,0.726614067708807,0,-0.332380481229865,0.123502805543515,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.131466137711246,0,0,0,0,0,0,0.188094840587144,0.234742497213529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130301165674511,0,0,0.0282334254022862,0,0,0.164828966754507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174853090903578,0,0.0987172981184855,0,0,0,0,0,0.00648656904554249,0,0,0,0.127321423332948,0,0,0,0,0,0,0,0,0,0,0,0.0679580644596535,0,0,0.309189382571575,0.0356719701075839,0,0,0,0.0479036518952664,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.459723912839685,0,0,0,0,0,0,0,0,0,0,0.108909247819924,0,0,0.168639037750584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868657486494192,0,0,0,0,0.0236906611265557,0,0,0,0.0282667281071208,0,0,0,0,0,-0.0190543190648855,0,0,0,0,0,0
X600157.SH,0,0,0.0990132932252024,0,0,-6.93889390390723e-18,0,0,0.112604813947836,0,0,0,0,0.00559442016146013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296163274885214,0,0,0,0.0784518550744181,0.0928987189053678,0.0200074719679811,0.140820814077339,0.0586375284053713,0,0,0,0.0211621074660035,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0154464040679969,0,0,0,0,0,0,0,0,0,0.182022367610796,0,0,0.0371451165736208,0,0.0355159106945087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180996953876154,0,0.0396765965641478,0,0,0,0.0149599634060711,0,0.0354380266803432,0.205098900637629,0,0,0,-0.000273543026897323,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.128812184349669,0,0,0,0,0,0,0,0,0,0.32764406323572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279321951746483,0,0,0,0,0,0,0,0.195795567666505,0.110117175553873,0,0.0391885976817826,0,0,0,0,0,-0.0386396975357367,0.0105801234598011,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352575734486754,0.0769658261557224,0,0,0,0,0,0,0,0,0,0,0,0.000950527504457299,0,0,0,0.0102615507079319,0,0.0625550048908697,0.251024123936875,0.113440993766799,0,0,0,0.207466055386491,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120991171715592,0,0,0,0,0,0,0,0,0.227889277992779,0,0,-0.513210858295557,0,0,0,0,0,0,0,0,0,0,-0.0597312504878518,0.814712731888521,0,0,0,0.16658303125255,0.0202676343012972,-0.13391909521267,0,0,0.21643150854365,0,0,0,-0.130819820261254,0.198393135699467,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.102119288585181,0,0,0,0.0364348380078734,0,0,0,0,0,0,0,0.119790382766904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237244771756563,0,0,0,0.125695647197416,0.188705223130928,0,0,-0.0816419420649175,0.0529855642331023,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0736327919397172,0,0,0,0,0,0,0,0,0,0,0,0.00514702819043143,0,0.0113731262043334,0,0,0,0,0.0611491073310337,0,0,0,0,0,0,0,0,0.0894414863208527,0.0427482370060455,0,0,0.0400749629203193,0,0.0599565445198965,0,0,0,0,0.0132927637576731,0,0,0,0,-0.0101731955981412,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047425713058562,0,0,0.0703714390517181,0.051737950331557,0,0,0.066358073180627,0,0,0,0,0,0,0.26985597228718,0,0,0,0,0,0,0,0,0,0,0.0729327020097163,0,0,0.11402900709034,0.0219951571206397,0,0.0484768278510175,0,0,0,0,0,0,0.00252520686171899,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97462221995731,0.0117121483529667,0,0,0,0,0,0,0,0.130582909096132,0,0,0,0,0,0,0,0,0,-0.00752109135577243,0,0.0567101061114687,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.104756922899104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317220965467249,0,0,0,0,0,0,0,0,0.54660311181198,0,0,0.019123939251608,0,0,0.144163770507344,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0657628123971393,0,0,0,0,-0.0148313427888536,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0.0252583837990251,0,0,0,0,0,0,0,0,0,0,0.00804099728302992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219920808927042,0,0,0,0.031139207324805,0.0475086217722671,0,0.146670689963266,0.14347644233964,0,0,0,0.0174238770636469,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0363576169971305,0,0,0,0,0,0,0,0,0,0,0,0,0.114005722722586,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.00304238914882618,0.104663779745528,0,0,0,0,0,0.0722369308146357,0.108442074896478,0.103983738965094,0,0,0,0,0.00999085657457443,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0181754580325511,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0817717892165884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154753504517092,0,0,0.012941260831695,0.0955693448638406,0,0.144652467078822,0.0124793443435597,0.00642736973512543,0.000503900369069301,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0669530807083143,0,0,0,0.0598237798553267,0,0,0,0,0.0158318869102161,0,0.0750668210783457,0,0,0,0,0,0,0,0,0,0.505317615858827,0,0,0,0,0,0,0.0886157725217076,0,0,0,0,0,0,0.0380381885317469,0.129618098260501,0,0,0,0,0,0,0,0,0,-0.0389126320124638,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0.084864033545016,0,0,0.00400428865527726,0,0,0,0,0,0,0,0,0,0.128442548561611,0,0,0.0387083215084114,0,0,0,0,0,0.00471913124227569,0,0,0,0,0,0,0,0,0.0537779960284805,0,0,0.0716208779030107,0,0.0157142223394379,0.118076734626986,0,0,0,0,0.12583780614887,0,0,0,0,-0.010675350350745,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0813083986996302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557644741361264,0,0,0,0,0,0,0,0,0,0,0.123648462587571,0,0,0,0,0,0,0,0,0,0.0342320899354602,0,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178565195923972,0,0,0,0,0,0,0,0,0.0587332131269453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180698751257945,0,0,0,0.251112644319976,-0.297323889983234,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.140885173475016,0,0,0,0,0,0,0,0,0,0.25977866668114,0,0,0.0517203494380096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068187365248717,0,0,0.116831564402647,0,0.135054726166323,0,0.0696049421157698,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181158407268068,0,0,0.101997474442385,0.144656214260393,0.0948254031323355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227031538773282,0.0731313921838217,0,0,0,0,0.127046314953977,0.0696793196579966,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.822769386218495,0,0,0,0,0,0,0,0.000985348345199292,0,0,0,0,0,0,0,0,0,0,0,0,0.162988029164762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109110506993258,0,0,0,0,0,0.0989927987290289,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.221919372138716,0,0,0,0,0,0,0.0938398170241817,0,0,0.077883436178286,0,0,0,0.0288161300286223,0,0,0,0,0.0240299790264247,0,0,0,0,0,0,0,0,0,0,0,0.0160783376957522,0,0,0.200574095462339,0,0,0,0,0.0650830072747598,0,0,0,0,-0.0225291848065609,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.194037178972235,0,0,0.252085998752564,0,0,0,0,0,0,0,0,0,0.0235747272832931,0,0,0,0,0,0,0,0,0,0,0,0,0.0863142051169936,0,0,0,0,0,0,0,0,0.0974000590840969,0.0986420605143968,0.131501790952963,0,0,0,0,0,0,0.0766656435104548,0,0.0799813355761334,-0.0497571361191692,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166285654166744,0,0,0,0,0.117177085536954,0,0.046746994924582,0,0,0,0,0,0,0,0,0,0.223606042280202,0,0,0,0.139795319346801,0,0,0.0260263827369535,0.048408513548582,0,0,0,0.0116635395339143,0,0,0,0,0.000965296883171236,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.185695799027338,0,0,0,0,0,0,0,0,0.227365570581064,0,0,0,0,0,0,0,0,0,0,0,0,0.167337649655986,0,0,0.0334434889656061,0,0,0.0331071184579693,0,0,0,0,0.0707484521239387,0.0437535886399053,0,0,0.31080223824767,0,0,0,0,0,-0.0365526430667624,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.367554399379215,0,0,0,0,0,0,0,0.0144277978745693,0.0484417359951063,0,0,0,0,0.0767282150727108,0,0,0,0,0,0,0,0,0.014754121165104,0,0,0,0,0,0,0,0,0,0.102430236792238,0,0.0585396022173813,0,0,0,0.125493970683719,0,0,0,0,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0.23899388185115,0,0,0,0,0.118900931508641,0,0,0,0,0,0,0.112205192956226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842148662174033,0,0,0,0,0,0.0607251558660952,0.0963992576195071,0,0,0.0848572553322357,0,0.0334544989520251,0.0274789296006532,0,0,0.0131264042001192,-0.027097990492622,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119514646097096,0,0,0,0.0320509744846555,0,0,0.103592044610826,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487637603427098,0.0603363549595104,0.0808221079768221,0,0,0.0718443751129635,0,0,0.0329321411100489,0,0,0,0,0,0,0.302698246793949,0,0,0.036135636923491,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753558517996849,0,0.0107621393567994,0,0,0,0,0,0,0,0,0,0,0,0.188058962297411,0.0372695555353347,0,0,0.0269172364029145,0,0,0.00881804812082555,0.040838269651559,0,0,0,0,0.433870883326483,0,0,0,-0.00747466499396167,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.0515686897717093,0,0,0,0,0,0,0,0.312767151338333,0,0,0,0,0,0,0,0,0,0.144458097137359,0,0,0,0.0588321250694803,0,0,0,0,0,0,0,0,0,0.323482623614154,0,0,0,0,0,0,0,0,0,0,-0.0442259905058019,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888298772066557,0,0,0,0,0,0,0.102213788555773,0,0,0,0,0.316145737969137,0,0,0,0,0,0,0.00598091997162053,0.265541805209619,0.317345982406327,0,0.195971764911181,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.147246229219768,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0.0204557140203673,0,0,0,0,0.089614146399519,0,0,0,0,0,0,0,0.10918749329896,0,0,0,0,0,0,0.106299973397783,0,0,0,0,0.122554335700171,0,0,0,0,0,0,0.127620640692376,0.0088683302670415,0,0.107490101545571,0,0.120839123314589,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0736329381105161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00471706521417669,0,0,0,0,0.0777653944372453,0,0,0,0,0,0,0,0,0.0948219933394217,0,0,0.0538936583161048,0,0,0.195490837652187,0.0829751873007878,0.0435730584226963,0,0,0.00755692335898663,0.136554783364048,0,0,0.0683666001221559,-0.0303216855291573,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600827584969787,0,0,0,0,0,0.143652048495842,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.148146892108195,0,0,0,-2.16840434497101e-19,0,-0.0354638597058056,-0.131814442702694,0,-0.0242345336708387,0,-0.0487233167930363,-0.174548064489631,0,-0.0120927476518752,0,0,0.0501061895662378,0,0,0,0,-0.0314228398136253,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.278622177226715,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352420694489087,-0.266498309021115,0,0,0,0,0,0,0,0,0,0,0,0,0.224435969024947,0,0,0,0,0.322923195763123,0,-0.270312034082837,0,0.159610453101305,0,0,0,0.140838907502147,0,0.076287886808356,-0.27804408002602,0,0.114591856255448,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227546380073737,-0.0292969991045299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107100414403553,0,0,0,0,-0.335908774689659,0,0,0,0,-0.0872850512134033,0,0,-0.121576095190364,0.242790159623491,0,0,0,0,0,6.52509294590367,0
RealEstate_excess,0,0,-0.0537533334415572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05927874431825,0,0,0,0,0,0,0,0,0,0,0,0,-0.00332678578491303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199351498722433,-0.026586761953055,0,0.266576102608122,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00942969214774147,0,0,0,0,0.0356381264599701,0,0,0,0,-0.175596769545933,0,0.121478431430046,0,0,0,0,0,0,0,0,0,0,-0.270984347438027,0,-0.012514817836384,0,0,0,0,0.0626222202283322,0.0229003110764458,0.671508218264742,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00705024327551982,-0.0105390559693668,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00729924043683319,0,0,-0.0104288258185256,-0.00174161497601297,0,0,0,0,0,0,0,-0.00179858524789866,0,0,0,0.0119602067406728,-0.0150598972621082,0,0,-0.000244026961168771,0,0.017790255694049,0,0,-0.0184099610456294,0,0,0,0,0.210740356712821,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190137315424049,0,0,0,0,0,0,0,-0.00749859752232136,0.00295106047523143,0,0,0,0,0,0.00368051631439851,0,0,-0.00489761765779149,0,0,0,0,0,0
