,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X600352.SH,X000723.SZ,X601991.SH,X600660.SH,X600688.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X601992.SH,X600801.SH,X600027.SH,X000898.SZ,X600111.SH,X600176.SH,X600516.SH,X000786.SZ,X002466.SZ,X000709.SZ,X002460.SZ,X002271.SZ,X600299.SH,X000629.SZ,X600489.SH,X600219.SH,X601158.SH,X002110.SZ,X000990.SZ,X600808.SH,X000883.SZ,X000553.SZ,X000630.SZ,X600985.SH,X000027.SZ,X600157.SH,X000825.SZ,X600583.SH,X600426.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.00505384630986224,0,0,0,0.0724800762585358,0,0,0.00772326196055693,0,0,0,0,0,0,0.0804032760362747,0,0.00651767332471211,0,0,0,0,0,0,0.0293836512734774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529958903910831,0,0.00453859513093148,0,0,0,0,0,-0.0116351193011581,-0.00185570604431476,0,0,0,0,0,0
X600028.SH,0,0,0.0463122127491614,0,0,0.015772717637303,0,0,0,0.0129937617566877,0,0,0,0,0,0,0,0,0,0.164081374977921,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00271140155162036,0,0,0,0,0,0,0,0,0,0.136297039106367,0,0,0.00500879741480489,-0.0403902603056609,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175274581416702,0,0,0,0,0.0874229450061658,0,0,0,0.0158724626637519,8.67361737988404e-19,0,0,0,0.0470530998357429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337829451666961,0,0,0.026229108119075,0,0,0,-0.0456352620127118,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0957825662193276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494014141774045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00470873882394447,0,0,0,0,-0.0123054443478762,0,0
X600019.SH,0,0,0.0375292516546842,0,0,0,0,0,0,0.105751215133629,0,0,0.0400405385676323,0,0,0,0,0,0,0.00591655852619921,0,0.14376051579211,0,0,0,0,0,0.084365944347009,0,0,0,0,0.0323699597659373,0,0,0,0,0,0,0,0,0,0,0.0680152532602994,0,0.0919527415513804,0,0,0,0,0,0.0105419370490174,-0.00862490912636262,0,0,0,0,0,0
X600309.SH,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0523355609088175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159530989444683,0.0202557561728987,0,0,0,0,0,0,0,0,0.342464433926361,0.0849158869482428,0,0,0,0,0,0,0,0,0,0.0579684522419245,0,0,0,0,0,0,0,-0.0141126958853432,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0317305381499662,0,0,0,0,0,0,0,0,-0.0591698896043918,0.487958146301757,0,0,0,0,0.0990387064626305,0,0,-0.0523071117063105,0,0,0.15209114299981,0,0,0,0,-0.0712313329606807,0,0,0,0,0,0,0,0,0,0,0,0,0.0135393452372048,0.0121772281500109,0,0,0,0.0447518985652398,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0566435235858972,0,0.0165904825102768,0,0,0,0,0,0,0,0.0550501486964882,0,0,0,0,0.142138215170794,0,0,0,0,0,0,0,0.00618129450747663,0,0,0.205098915917996,0,0,0,0,0,0,0,0,0,0.187162264989439,0,0,0.0318422177494424,0,0,-0.00171885106091137,-0.031826824563771,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416323903681644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12089770593427,0,0.499097050264953,0,0,0,0.0225806978201834,0,0,0.00126246699452955,0,0,0,0.0695288931594909,0,0,0,0,0,-0.00667037543062556,0,0,0,0,0.0236610613479453,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00653284720860811,0,0,0,0,0,0,0.153544240093955,0,0.0789344230300095,0,0,0.0829010410473655,0,0,0,0,0,0,0,0,0.0413178715267667,0,0.236435801361697,0,0,0,0,0,0,0,0,0,0.0179457767838199,0,0,0.140877660813559,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0742939843783447,0,-0.0100564629990512,0,0,0,0,0.260898698433845,0,0,0.0904083318373735,0,0,0.0516002328289427,0,0.0620643693820573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546116354748384,0.0491589065333232,0.0209279846985088,0,0,0,0,0,-0.00690518340040071,0,0,0,0,-0.0139316063889306,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0733032255857283,0,0,0,0,0,0,0,0,0.130167848378129,0,0,0,0,0,0.222366723729322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168455274508108,0,0,0,0,0,0,0,0,-0.0800897107022846,0.211365485296481,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.265427155683774,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0615458777398791,0.20771275862558,0,0,0,0.0511706783226771,0.695392485986425,0.0670459236838756,0,0,0,0,0,0,0,0,0,0,0,0,0.144995986658932,0,0,0,0,0,0.00392117272754191,0,0,0,0,-0.11491615484984,0,0
X601991.SH,0,0,0,0,0,0,0,0.0247219847614182,0,0,0,0,0,0,0,0,0,0,0,0.0612164523179529,0.0465452998462903,0,0,0,0.0672287157885158,0,0,0,0,0,0,0,0,0.122099460857427,0,0.112329239141879,0,0,0,0,0,0,0,0,0,0.0561190250141324,0.0526291869768897,0,0.0278572843539877,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0393156850405068,0,0,0,0,0,0,0.0413730883707761,0,0,0,0,0,0,0,0,0,0,0,0.0968267329420401,0.0733382204601724,0,0.110940720936532,0,0,0,0,0,0,0,0,0,0,0.0316960946716294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.0329650414256513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205519971405859,0,0,0,0,0,0.0675428789839502,0,0,0.0565486236068137,0,0,-0.00957548054825937,-0.0368422589981544,0,0,0,-0.0023683165073473,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0485456460236459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599477584404145,0,0,0,0,0,0.00582744353160835,0,0,0,0,0,0,0,0,0,0,0,0,0.111188575274679,0,0,0.252974942394162,0,0,0,0,0,0,0,-0.00199601576156234,0,0
X600886.SH,0,0,0,0,0,0,0,0.0837689915689463,0,0,0,-0.0108879110695379,0,0,0,0,0,0,0,0,0,0,0.00531495393376435,0,0,0.0272634138448238,0,0,0,0,0,0,0,0,0,0,0,0,0.0786636472922195,0,0,0,0.0287029152740143,0.0838663307645875,0,0.0227708782708756,0,0,0,0,0,-0.0151719285512582,0,0,0,0,0.00200017628233567,0,0
X600795.SH,0,0,0,0,0,0,0,0.0224272983398153,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.00245403803417794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253283695531588,0,0,0,0,0.0454283273545766,0,0,0.0405723201766514,0.148583412477852,0.0368324484565236,0,0,0,0,0,-0.017789800811561,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.308368267419594,0,0,0,0,0.0385668324551174,0,0,0,0,0,0,0,0,0.0274105366217473,0,0,0.026266423886607,0,0,0,0,0,0.0484743717584547,0,0,0,0,0.0554819266266396,0,0,0.0192845613848341,0,0,0,0,0,0,0.0285538590690455,0,0.075057618816148,0.18824861399165,0.0705931457396314,0,0,0,0,0,0,-0.0121082492263936,0,0
