,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600111.SH,X600157.SH,X600299.SH,X600362.SH,X600188.SH,X601158.SH,X000027.SZ,X601992.SH,X600583.SH,X000539.SZ,X000792.SZ,X600309.SH,X600623.SH,X000630.SZ,X000709.SZ,X600021.SH,X600352.SH,X600660.SH,X000883.SZ,X002466.SZ,X000898.SZ,X600098.SH,X002470.SZ,X600160.SH,X601918.SH,X600489.SH,X600863.SH,X600547.SH,X600808.SH,X600307.SH,X000060.SZ,X600578.SH,X000629.SZ,X300072.SZ,X002004.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.354223644575584,0,0,0,0,0,0.133756167054937,0,0,0,0,0,0,0,0.0431320960493804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396790415801291,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155384759856601,0,0,0.00491299704675017,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.136342706346008,0,0,0,0,0,0,0,0.0645144775118808,0.0334514213853667,0,0,0,0,0,0.0593502113267625,0,0,0,0,0,0,0,0,0,0,0.067668781263856,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0685399894141503,0,0,0,-0.00612167339648663,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0776534798683363,0.0200162958715679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317818682080638,0.14423891921591,0,0,0,0,0,0,0,0,0,0,0.155066122832421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222371155519855,0,0,0,0,0,0,0
X600011.SH,0,0,0.0478371897843371,0,0,0,0,0,0,0,0,0.433347912945627,0.147705013390878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109980147847356,0,0,0,0.0923166844171536,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146953096121031,0.00552533565732446,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0292592409437455,0,0,0,0.137062181980665,0,0,0,0.129648204852662,0,0.059039246527463,0,0,0,0,0,0,0,0,0,0,0,0.100801985842582,0.0726126876116045,0.111686803991402,0,0,0,0,0,0,0,0,0,0.190612071399933,0,0,0,0,0,-0.0156658543436149,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0767692719897497,0,0,0,0,0,0.108024446289998,0,0,0,0,0.0787055055309476,0,0.0724727361043958,0,0,0,0.0739742881656993,0,0,0,0,0,0,0,0.0779609198148561,0,0,0,0.0427093559744919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188518123617366,0,0,0,0,0,0,0
X600585.SH,0,0,0.164868611653262,0,0,0,0,0,0.154760171864731,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0894475823414974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163328001561344,0,0,0,0,0,0.112428278261556,0,0,0,0,0,-0.024905532155522,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0714337283678471,0,0,0,0,0.220790036655429,0,0,0,0.00422065161690464,0.0877664186466499,0,0,0,0,0,0,0,0,0.181691801287503,0,0,0,0,0,0,0,0,0.185966897396759,0,0,0,0,0,0,0,0,0,0,0,-0.0230292958900204,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240276997182153,0,0,0.17845289293285,0,0,0,0,0,0.0490864722288544,0,0,0,0.038243335821044,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0162974386592194,0,0,0,0.0347235824464725,0,-0.0319144131233806,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0996587294534965,0,0,0,0,0,0,0,0.201404741889416,0.031279364136704,0,0,0.0483399571150318,0,0,0,0,0,0,0.0119832537861834,0,0,0,0,0,0,0,0,0,0,0,0,0.167374982451046,0,0,0,0.121949493516584,0,0,0.150792959715985,0,0,0,-0.0234067259347277,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115831174267981,0.320157771713678,0.0338037527240557,0.178357818638794,0,0,0.122718926864622,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.0361718750605372,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,-0.00629429767161604,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.260446009093878,0.0949959654044994,0,0,0,0,0,0.100609233037918,0,0,0,0,0,0,0,0.140526288852559,0,0,0,0,0,0.0399062595102353,0,0,0,0,0,0,0,0.101914577657686,8.67361737988404e-19,0,0,0.0581531252498219,0,0,0,0.0300837266584991,0,0,0,0,0,0,0,0,0,-0.0086416639531122,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.244987826826776,0,0,0,0,0,0,0.233214423622345,0,0,0,0,0,0,0,0,0,0.0145140394905926,0,0,0,0,0,0,0,0,0,0,0,0.103101431052695,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0581412189828679,0.0130941281140369,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.0260472773480601,0,0,0,0,0,0,0,0,0,-0.0292893846314032,0,0,0,-0.0234581777290855,0,0,0,0.160535970763283,0.521773048840425,0,0,0,0,0,0,0,-0.0628154100218701,0,0,0,0,0,0,0,0,0.0995501663111843,0,0,0,0,-0.298243344209974,0,0,0.0275980052136024,-0.0828775507649956,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.223215206042488,0,0,0,0,0,0,0,0,0,0,0.100362551387572,0.0395112386293129,0,0,0.0513978755259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127344548198119,0,0,0,0,0,0.268096090405218,0,0,0,0.0201052252631826,0,0,0.00833454598873947,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451779407688756,0,0,0,0.114617645720218,0,0,0,0,0,0,0,0,0.107596036666091,0,0,0,0.0304955988701766,0,0,0,0.069715135428968,0.0369571792392976,0,0,0,0,0.390454861045395,0,0,0,0,0,0,-0.0100667588960088,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0.0235192655100361,0,0,0,0,0,0,0,0,0,0.0883267107410582,0,0,0,0,0,0.178020329624993,0,0,0.20024341227576,0,0,0,0,0,0,0,0.0565287909315235,0.0181108000061499,0,0,0.00178893709156307,0,-4.33680868994202e-19,0,0,0,0,0.0462149100741783,0,-0.0410521068278932,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0315115470120256,0.0294779821740832,0,0,0,0.216355544767403,0,0,0,0.128898688280202,0.0568659002444598,0,0,0,0,0.0856805284439911,0,0,0,0,0,0,0,0,0.0129098702950538,0,0,0.00360294346997408,0,0,0,0,0.0428536607087683,0,0,0.256777030940913,0,0,0,0,0,0,0,0,0,0,0,0,0
