,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600660.SH,X601898.SH,X600019.SH,X600188.SH,X601600.SH,X600585.SH,X600886.SH,X600547.SH,X600011.SH,X000792.SZ,X600010.SH,X600111.SH,X600795.SH,X600362.SH,X002460.SZ,X600160.SH,X600489.SH,X600803.SH,X000708.SZ,X000301.SZ,X000807.SZ,X002466.SZ,X000786.SZ,X600027.SH,X601991.SH,X000408.SZ,X600219.SH,X600176.SH,X000983.SZ,X600426.SH,X002128.SZ,X000630.SZ,X601168.SH,X601699.SH,X000933.SZ,X600378.SH,X600096.SH,X002353.SZ,X000877.SZ,X600985.SH,X600157.SH,X600299.SH,X000831.SZ,X600549.SH,X600352.SH,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0.174198512831809,0,0,0,0.0122287448758198,0,0,0,0,0,-0.150804785684258,0,0.447339690476725,0,0,0,0,0,0,0,0,-0.0762626715240149,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124527921529324,0,0,0,0,0,0,0.12160743048669,0,0,0,0,0,0.0233555252831544,-0.0116595491088231,0,0,0,-0.0137732994935863,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188374061926786,0,0,0,0,0,0.56484025634154,0,0,0.00565053045393691,0,0.0854007503788913,0,0,0,0,0,0,0,0,-0.0256802186933779,0,0,0,0,0,0,0,-0.014287105071162,0,0,0,0.0206767985488265,0,0,0,0.00948981757304429,0.00258757669672308,0,0,0,0,-0.0319349409846923,0,0
X600011.SH,0,0,0,0,0,0,0.141030155863288,0,0.0313042172391708,0,0.00594521559871966,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.377077838450579,0,0,0,0,0.0496434002957801,0,0,0,0,0,0,0,0,0,0.0704749697231654,0,0.0558807589385769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728190874653203,0.0563531819429086,0,0,0,0.000208406242204996,0,0,0,0,0,0.307462051343182,0,0,0,0,0,0,0,0.0766706870462697,0,0,0,0,0.134512068420719,0,0,0,0,0,0.0428293484193607,0,0.105247149763778,0,0,0,0,-0.0079238605848234,0.0110387174058125,0,0,0,-0.00501669377245214,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283464277523725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291810511542542,0,0.0459819082407984,0,0,0,0.0120761651867337,-0.0303951731003622,0.0449018489190148,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00217634052378725,0.0348200853389487,0,0,0,0,0.0941326616472815,0,0.582994622687835,0,0,0,0,-0.00913088607031908,0,0,0,0,-0.017746877961374,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0641326330132733,0,0.339028636349745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268473912370068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418561304430898,0,0,0,0,0,0,-0.00680420008142721,0,0,0,0,-0.0545431185727477,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.305264871390208,0,0,0,0,0,0,0,0,0,0.037065355088707,0.0342279854039966,0,0,0,0,0,0.0552772246772894,0,0,0,0,0,0,0,0,0.0324731122235882,0.16007215410677,0.0938453510050112,0.0357728795495257,0,0.0112485047704488,0,0,0,0,0,0,0,0,0,0,-0.0138031909940685,-0.00306885081579218,-0.00185480796682215,0,0,0,0,0,0
X002460.SZ,0,-0.0872610893840452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224630123604932,0,0.949523834120651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286844373431143,0,0,0,0,-0.00320450743082465,0.00571010103339956,0.0258817303597547,0,0,0,0,0
X600160.SH,0,0,0,0,0.130453619687477,0,0,0,0,0,0,0,0,0.225207181446592,0,0,0,0,0.0471874118292786,0,0,0,0,0.0674406673452839,0,0,0,0,0,0.00319179625412283,0,0.0779307268882256,0,0,0,0,0,0,0.153495658977079,0,0,0,0,0,0,0.2259684282544,0,0,0,0,0,0.00495017627311074,-0.0515315665408907,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.0129683930785476,0,0,0,0,0,0,0.44293126429486,0,0,0,0,0,0,0,0,0,0,0,0,-0.0373430702502476,0,0,0,0,0,0,0,0,0,0,0,0,0.127870770383735,0,0,0,0,0,0,0,0.0195093593206177,0.0281923933859312,0,0,0,0,-0.0236345440838804,0,-0.122971245715853,0,0,0.0512832398957338,0,0
X600803.SH,0.0484484167734372,0.0296474788754101,0,0.131004121644421,0,0,0.181912668272155,0,0.0662229926707978,0,0,0,0,0,0,0,0,0,-0.0336891646068155,0,-0.0236743358200437,0,0,0,0,0,0,0.136367207009383,0,0,0,0,0,0,0,0,0,0,0,0,0.151610795393269,0,0,0,-0.068803323439283,0,0,0,0,0,0,0.00358829728801176,-0.0222160759431566,0,0,0,0,0,0
X000708.SZ,0,0,0,0.113826087361705,0,0,0.27599613169039,0,0,0,0,0,0,0,0,0,0,0,0.0684422989538238,0,0,0,0,0,0,0.0600824423956217,0,0,0.14426586826108,0,0,0,0,0,0,0.0682265751878072,0,0.0427462122571458,0.112628731542814,0,0,0,0,0,0.0267245038225035,0,0,0,0,0,0,-0.0076975432416249,0,0,0,0,-0.0122287106465773,0,0
X000301.SZ,0,0,0,0,0.111590003281935,0,0,0,0,0,0,0,0,0,0.110368871517105,0,0,0,0,0.0963096423880186,0,0,0,0,0.156040759177971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762834985796847,0,0,-0.0320848988333177,0,0,0,0,0,0,0.00787147860265857,0,0,0,0,-0.00263544063237719,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.373596305858283,0,0,0,0,0,-2.16840434497101e-19,0.0125137865482915,0,0,0,0.0180817698234485,0,0,0,0.133491776600014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429493272703978,0,0,0,0,0,0,0,0,0,0,0,-0.0480016723910813,-0.0159825550750806,-0.00663996510897777,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613226274655214,0,0,0,0,0,0,0,0,0,0,0.0110496484263561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546400314396783,0,0.134358820136427,0.0311683458184771,0,0,0,0,0.0146802471284252,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.154340160848925,0,0.0278353296019889,0,0,0,0,0,0,0,0,-0.0530014799148159,0.244050057953111,0,0,0,0,-0.0329116507615997,0,0,0,0,0.00762828774268438,0,0,0,0,0,0,0,0.161677182680778,0,0,0,0.15756545781283,0,0,0.00151067055481846,-0.120116103621116,0,0,0,0,0,-0.00722117646327056,0.127101535319783,0,0,-0.0674452540115487,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.0378543909683181,0,0,0,-0.0423273943821691,0,0.257501909751599,0,0,0,0,0,0,-0.0385511509601431,0,0,0,0,0.363338303895935,0,0,0,0,0,0,0,0,0,-0.00758766928059497,0,0,0,-0.0185051925865202,0,0,0,0,0,0,0,-0.0644038830005901,0,-0.0232890762175806,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970643337497351,0.0208841747629024,0,0,0,0,0,0,0,0.059085320368212,0,0,0,0.0507300812058893,0.176810704808385,0,0,0.0823131342239331,0,0.120277076984305,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105488323195917,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367654588403292,0,0,0,0,0.0669179444061238,0.107255205074395,0,0,0,0,0,0.112762374189812,0,0,0,0,0,0,0,0,0,0,0.191695430568157,0.0907175361951897,0.0309929869482673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210563188081692,0,0,0,0.0217640512384757,0,0
X600219.SH,0,0.0495151436978414,0,0,0,0,0,0,0.115327497710295,0,0,0,0,0,0,0,0,0,0,0.0818099587103059,0,0,0,0,0,0,0.266675153255539,0,0,0,0,0,0,0,0,0,0,0,0.0670085797621036,0,0,0,0.13085205819639,0,0,0.0118346279879654,0,0,0,0,0,0.0205722230312258,-0.00452931226809418,0,0,0,-0.0805782995804638,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030733946511886,0,0,0.0341179867436139,0,0,0,0,0.0360215406855017,0,0,0,0,0.08090438815669,0,0,0,0,0,0,0,0,0,0,0.194768483779909,0,0.119812664180675,0,0,0.0475374997302416,0.129644745039092,0.00229091514086256,0,0,0,0,-0.00688232781504536,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.0696763191210004,0,0,0,0.172233721520288,0,0.0518232621638905,0,0,0,0.0621746787398541,0,0,0,0,0,0,0,0,0,0.108296001117248,0,0,0,0,0,0,0,0,0.171857452857258,0,0,0,0,0,0.0903748506780932,0.0118662614568222,0,0,0,0,0,0,0.00370593788017899,-0.0329026918242576,0,0,0,0,0,0
X600426.SH,0,0,0,0.210774390649782,0,0,0,0,0,0,0,0,0,0.114639023011958,0,0,0,0,0,0.0143665948795089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970325711958342,0.0240169343119343,0,0.201949736976193,0,0,0.0325842149708708,0,0,0.020660753204827,0,0,0,0,0,-0.00128362017811344,0,-0.0238755356755785,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0.0628882785776185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338904809524629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209161166560483,0.0563202868549214,0,0.250928136679619,0,0,0,0,0,0.012715250674985,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.00444674297532559,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690747915814811,0,0,0,0,0,0,0,0.0428736089327806,0,0,0,0,0,0,0,0,0,0,0.366269252238665,0,0.0693776319180426,0,0,0,0,0,0.037671293148105,0,0,0,0,0,0,0.00452323033965273,0,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259954528818934,0,0,0.199314480683272,0,0,0,0,0,0,0,0,0.0328352066538456,0,0,0,0,0,0.0378864163932192,0,0.0649411250878023,0.177093379523107,0,0,0,0,0,0,0,0.0413519789281678,0,0,0,0,0,0.000404079201584685,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.0689040438068745,0.153833563632175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095612197281248,0.0910452908809573,0,0,0,0,0,0.00780118945220034,0,0,0.172760068122721,0,0,0,0.036868383861741,0,0.204267867675124,0,0,0.0138200916923002,0,0,0.0653202591829999,0,0,0,0,0,0,0,0.00494818304072208,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710154252285117,0,0,0,0,0,0,0,0,0,0.139201259709972,0.417412852525085,0,0.042879253999393,0,0,0,0,0,0,0.169568986060394,0,0,0,0.0696988240435351,0,0,0,-8.67361737988404e-19,0,0,0.00950412814673946,0,0.122001726248286,0,0,0,0.00509089897545888,-0.000752951843960815,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299209688918867,0,0.0399175912165942,0,0,0,0,0,-0.0132031276178843,0,0,0.191023462472563,0,0,0,0,0,0,0,0,0.168697308701194,0,0,0,0,0,0,0.272131863954936,0.0415815491771753,0,0,0,0,0,-0.0519303240987348,0,0,0,-4.33680868994202e-19,0,0
X600096.SH,0,0,0,0.0962063041463384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777240087637401,0,0.0348799066078979,0,0,0,0,0,0,0,0.0662762740721288,0,0,0,0,0.0932228339296831,0,0,0.0457335592733232,0,0,0,0,0,0,0,-0.0172489008940128,-0.00708622985827248,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.0970078434596491,0,0,0,0.239468685947653,0,0,0,0,0,0.0762904223692406,0,0,0,-0.0401608050509442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273059165525361,0,0,0,0,0,0,0,0,0,0.146673355132999,0,0.0348516169523601,0,0,0,0,0,0,0.0186326277462477,0,0,0,0.0969904509940223,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0.592390589787883,0,0,0,0,0,0,0,0,0.072226674327979,0.270452058386968,0,0,0,0,0,0,0.11340228570747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303110505756113,0,0,0,0,0,0,0,-0.0384458061492143,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0.106327244835107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16221741959757,0,0,0,0.112191234664796,0,0.0840174938841095,0,0,3.46944695195361e-18,0.0816631713722799,0,0,0,0,0,0,0.0524088423733145,0,0,0,0,0,0,0,0,0,0,-0.0183741865955921,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250480213285749,0,0,0,0,0,0,0,0,0,0,0.00401720529082623,0,0,0.358560065665419,0,0,0.0778758227855722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0832886383994906,0.0223257513887467,0,0,0,0,0.116760664351837,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.0449876307893103,0,0,0,0,0,0,0,0,0,0.0453592246551328,0,0,0,0,0,0,0,0,0,0,0,0,0.174690691571291,0,0,0,0,0,0,0.0909382979529924,0.0381069475615126,0,0,0.0551121049192317,0,0,0,0,0,0,0,0,-0.0192045231899808,-0.0409790397473064,0,0,0,-0.0497479130558116,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0.0647195858710119,0,0,0,0,0,0,0.867501123662097,0,0,0.189294673080141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0389121541328228,0,0,0,0,0,0,0,0,-0.0304258754407567,0.0244586330984184,0,0,0,0.0186915882711808,0,0
X600549.SH,0,0,0,0,0,0,0,0,0.0735391287811965,0,0,0,0,0,0.147950148779736,0.1361619462191,0,0,0,0.0607671026914728,0,0,0,0,0.090155164013302,0.0612465648384533,0,0,0,0,0,0,0,0,0,0,0.0705067326536983,0,0,0.0186795858664574,0,0,0,0,0,0,0,0,0,0,0,0,0.0136523404218396,0,0,0,0.00220536877760918,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.123795614720262,0,0,0,0,0,0,0,0,0,0,0.0185232007890944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743349366917824,0,0,0,0,0.097036488676804,0.139155161176593,0,0,0,0,0,0.00950890947268995,-0.0433074734468531,0,0,0,0,0,0
X600995.SH,0,0.030903864848359,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.0630844769650426,0,0,0.135930967040779,0.0398275541735237,0,0,0,0,0,0,0,0,0,0,0,0.116924292319012,0,0,0,0,0.0395427757857779,0.0174762083107439,0,0,0,0,0,0,0,0,0,0,-0.0289403195780147,0.00127393426577989,0,0,0,0.064430442699944,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0663740647104249,0,0,0,0,0,0,0,0,0,0,0,0.0732639469404914,-0.344704957983054,0.0473161086362448,0,0,-0.0404886494059765,0,0
Slope,0,0.504828643279306,0,0,-0.339615381945839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.262403437969717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.383878059081911,0,0.744049466520374,0.476276686070242,0,0,1.5064224127496,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488745029299866,0,0,0,0,-0.255087643848968,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04518350074017,-0.106913777340761,0,0,0,0,0,0,0,0,-0.0348739379042073,0,0,0,0,0,0,0,0.139294210932458,0,-0.0239233738094134,0.179511002160869,0,0,0,0,-0.383729719066463,0,0,0,0,0,0,0.287345754213977,0,0,0,0.0182921759860817,0.0100592039601065,-0.0585047751675958,0,0.469979399081445,0,0,0,0
MKreturn,0,0,-0.0730294739151943,0,0.238070438808544,0,0,0,0.011671193781179,0,0,0,0,0,0,0,0,0,0,0.0971619291534676,0,0,0,-0.0730529146003963,0,0,0.0219654772755632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184638122826178,0,0,0,-0.0582218980570799,0.0215006968382368,-0.0106778159990272,0.192641700946694,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00289129887246563,0,0,0,0,0.0245191933926218,-0.00984803162110434,0,0,0,-0.00322015278273516,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003214633968476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118474935142585,0,0,0,0,0,-0.00269037750900646,0.0267490912605488,-0.0162699878931909,0,0,0,0.0021244452525443,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236393125696317,0.0284803642679417,0,0,0,-0.0549384755648525,0,0
