,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X601600.SH,X600019.SH,X600660.SH,X600585.SH,X600547.SH,X600886.SH,X600011.SH,X000792.SZ,X600795.SH,X600362.SH,X600010.SH,X600111.SH,X600489.SH,X000708.SZ,X002460.SZ,X600803.SH,X600027.SH,X002466.SZ,X000786.SZ,X600160.SH,X000301.SZ,X601991.SH,X000807.SZ,X600219.SH,X600426.SH,X000983.SZ,X601699.SH,X600985.SH,X000630.SZ,X601168.SH,X000408.SZ,X600176.SH,X000933.SZ,X002128.SZ,X600096.SH,X000877.SZ,X002353.SZ,X002271.SZ,X600352.SH,X000883.SZ,X600378.SH,X000027.SZ,X600995.SH,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.21897469900157,0,0,0,0.118128358271817,0,0,0,0,0,0,0,0.3145304581368,0,0,0,0.303234500647843,0,0,0,0,0,0,0,0,0,0,0.0921836805306822,0,0,0,0,0,0.011383815271582,0,0,0,0,0,0,0.135392633454473,-0.00614356751045065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.338994619845349,0,0,0.0403812200384084,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454955732441182,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.132226585821323,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187743678682893,0,-0.00376261338887262,0,0,0,0
X600028.SH,0.402500250741975,0.0532692701368973,0,0,0.228464994463331,0.0248106395917227,0,0,0,0,0,0,0,-0.0334061780664835,0.126282070546379,0,0,0,0,0,0,0,0,-0.0791583124175357,0,0,0,0,0,0,0,0,0,0,0,-0.0671845404818924,0,0,-0.0515240171396379,0,0,0.0709015375118869,0,0,0,0,0,0.0168922129621141,0,0,0,0,0,0.103509439724915,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.00854739923760624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195766707554392,0.0778855117777336,0,0,0.0447732751994721,0,0,0,0,0,0.415502155960698,0,0,0,0,0,0,0,0,0.0121112724046919,0,0,0.168071668631544,0,0,0,0,0,0,0,0,-0.0920514445302622,-0.023336272312703,0,0,0,0,0,0
X601898.SH,0,0.509808583367242,0.149248710908215,0,0,0.134623789088455,0,0,0,0,0.0240981424545369,0,0,0,0,0,0,0,0.0846451480289745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378064718981304,0,0,-0.00970890917837752,0,0.15810062162058,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.123977621382991,0,0,0,0,0,0,0,0,-0.0226320679308063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754224981324174,0,0,0,0,0,0,0,-0.112923925570675,0,0,0,0,0,0,0.229728373503241,0,0,0,0.022169002965227,0,0.084965911289691,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.145571081469337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503579194981257,0,0.0602253475524884,-1.73472347597681e-18,0,0,0,0,0.164982071428905,0,0,0,0,0,0,0.401164923042128,0.101599866199665,0,0.0899191778112051,0.100667333182324,0,0,0,0,0,0.0382854845878149,0,0,0,0,0,0,-0.00895009470497677,0,0,0,0,0,0
X600019.SH,0,0,0.321755124092914,0,0,0,0,0,0,0,0,0,0,0.0860790825846102,0,0,0,0,0.128773720721705,0.178811098123278,0,0.0212033526645499,0,0,0,0,0.0993382218337884,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0170459257827061,0,0,0,0,0,0,0,0,0,-0.00965240327699098,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.192665889114639,0,0,0.134212968510926,0,0,0,0,0,0,0,0,0,0,0,0,-0.0618608070736565,0,0,0,0,0.211246344170562,0,0,0,0,0,0,0,0,-0.0123455205945112,0,-0.0911427239998553,0,0,0,0,0,-0.45453799006202,0,0.241821216772341,0,0,0,0,0,0,0.0769929761184709,0,-0.0333154383327042,-0.107694696568826,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.147039096597897,0,0,0,0,0,0.233123659422354,0,0,0,0,0.00528560451897213,0,0,0,0,0,0.214849406046433,0,0.0201595364399843,0.0565394544169223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210249882044655,0,0,0,0,0,0,0,0,0,0.062635340455442,0,0,0,0,0,0,0
X600547.SH,0,0,0,-0.0602681382090063,0,0.0220937829319255,0,0,0,0,0,0,0,-0.0368405000480542,0,0,0,0.00391475346604506,0.755657532379251,0,0,0.0183070451233017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458719065853903,0,0,0,0,0,0,0,0,0,0,0,0.159331804964679,0,-0.12721398823648,0,-0.0200266424070663,0,0,0,0,0.0431233915849302,0,0
X600886.SH,0.0224859828431575,0.115892950586057,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0322582803507605,0,0,0,0,0,-0.142014742646014,0.128708351114785,0,-0.0230205081084594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509887383783565,0,0,-0.035510201568842,0,-0.132604956448234,0,0.15944121722488,0,0,0,0,0,0,0.0960963737481659,0.164316599330805,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.148803665931141,0.0316016396416976,0,0,0,0,0.0997915661048001,0,0,0,0,0.061495209164403,-0.0552004257062235,0,0.137937985558971,0,0,0,0,0.145781269303058,0,0,0.0251530568478168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776475799168544,0,0.160577099667716,0,0,0,-0.0507998062882876,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0.122012829588314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146844498525151,0.260784250355171,0,0,0.0610192209663628,0.04741509595695,1.73472347597681e-18,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0949239733519682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094967988046616,0,0,0,0,0,0,0
X600795.SH,0,0,0.108736435039319,0,0,0,0,0,0,0,0,0.191450127772024,0,0,0,0,0,0,0,0,-0.000205519023046052,0,0.151823862284769,0,0,-0.0426753459097671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337685915031225,0,0,0,0,0,0,-0.0323173362409657,0,0,0,0,0,0
X600362.SH,0.0344812841718797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335860919866365,0,0,0.0415408042994237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289032215750548,0.323063408740057,0,0,0.0795640079406329,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0.111217154020342,0,0,0,0,0,0,0.0300296323919888,0,0,0,0,0,0,0,0,0,0.397353330442863,0.0190092824337669,0,0,0.0113674211104431,0,0,0,0,0.0577640341408016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105926869863343,0,0.00749310153429176,0,0,0,0,0.119978474059643,0,0,-0.0128628797158899,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.0983158856896538,0,0,0,0,0,0,0,0,0,0.231054178480705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187082906589147,0,0,0,0.0489906355731353,0,0,0,0,0.0177821012571046,0,0,0,0.188369301329035,0,0,0,0.0038866033400738,0,0,0,0,0,0,0
