,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600688.SH,X600660.SH,X600362.SH,X300072.SZ,X601992.SH,X002466.SZ,X600795.SH,X600516.SH,X600547.SH,X601991.SH,X600111.SH,X002460.SZ,X600176.SH,X600886.SH,X000898.SZ,X000786.SZ,X000709.SZ,X000792.SZ,X600157.SH,X600352.SH,X000553.SZ,X000408.SZ,X601699.SH,X600027.SH,X002271.SZ,X600219.SH,X600339.SH,X000983.SZ,X600489.SH,X002110.SZ,X600808.SH,X600299.SH,X002092.SZ,X000959.SZ,X601158.SH,X000883.SZ,X000630.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.0907116191847123,0,0,-0.0512938278837792,0,0,0,0,0,0,0.0738233047416292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123139572729592,0,0.0406952898618302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00947810640488833,0.00594743048607653,0,0,0,-1.0842021724855e-19,0,0
X600660.SH,0,0,0,0.046056604973725,0,0,0,-0.117014300205173,0,0,0,0,0,0,-0.0134500083242103,0,0,0.0119785142555327,0,0,0,-0.113190946506162,0.293811028488851,0,0,0,0,0,0,0.0243214184079566,0,0,0,0,0.153059489303997,0,0,0,0,0.0362249746101707,0,0,0,0,0,0,0,0,0,-0.0125610822724887,0.0208972357777324,0,0,0,0,0,0
X600362.SH,0,0,0,0.131381964016364,0,0,0,0,0.00466675558241345,0,0,0,0,0,0,0,0,0.00660345768193818,0,0,0.474607141749297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279935308028438,0,0,0,0.140663661132185,0,0,0,0,0,0,0,0,-0.00355077276191711,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152421639001941,0,0,0.118020300501512,0,-0.060101935458901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218626900066472,0.0140026583774029,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.0159517123849255,0,0,0,0,0,0,0,0,0,0.0535137020343597,0,0,-0.0193745489740262,0,0,0,0,0,0.0161272042266846,0,-0.073422397712569,0.202923352244668,0,0.0180564183744645,0,0,0,0,0.111379800255088,0.0643797358262804,0,0.0473115223020312,0,0,0,0,0,0,0,0,0.000307578134036276,-0.000474294840820961,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950848954404727,0,0,0,0.800538399504792,0,0,0,0,0,0,0,0,0,0.0307873021549402,0.0227378689283422,0,0,0,0,0,0,-0.026757301794191,0,0,0,0,0,0,0,0,0,-0.0249308927019589,0.0535391462923204,0,0,0,0,0,0
X600795.SH,0,0,0,0.175095662614798,0,0,0,0,0.0173127930662638,0,0,0,0,0,0,0,0,0,0,0,0,0.0884462463286714,0,0,0,0,0,0.0290562456689762,0,0,0,0,0,0,0.0443277852469252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00349067918037623,0.0141648295704554,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195168928938068,0,0,0,0,0,0,0.661885507814408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115123725524289,0,0.212682609713441,0,0,0,0,0,0.0438829091294624,0,0,0,0,0,0,-0.059128006877929,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0136419638476271,0,0,0,0,0,0,0,0.142135170508496,0,0,0,0,0,0,0,0,0,0,-0.0577400819909157,0,0,0,0,0,0,0,0,0,0,0,0,0.414321287055301,0,0,0,0,0,0,0,0,0,0,0,-0.00675996420845448,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.134454457863216,0,0,0,0.108949342490122,0.00467607197610352,0,0,0,0.04841888683624,0,0,0,0,0,0,0,0,0,0,0,-0.0363809582306465,0,0,0.0427091017596709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142729332748841,0.00362783081717599,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.394138736779264,0,0,0,0,0.0155754363942312,0,0,0,0,0.0073199638536419,0,0,0.0127425441443098,0,0.213979631278442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222425803579297,0,0,0,0,0,0,-0.00958311060051337,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699533961635517,0,0,0,0,0.179150297411673,0,0,0,0,0.0545548537714546,0,0.106884182491261,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00386797914081719,0,0,0,0,0,0
X600176.SH,0,0,0,0.176525172359836,0.0794638319653975,0,0.123895375458876,0,0,0,0,0.376132528947467,0,0,0,0,0,0,0,0,0,-0.0600078682478608,0,0,0,0.254389169968021,0,0,0,0,0,0.056152988247067,-0.0621005015349786,0,0,0,0,0,0,-8.67361737988404e-19,0,0.171630745109473,0,0,0,0,0,0,0,-0.035551388765072,2.16840434497101e-19,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.149984263997448,0,0,0,0,0,0,0,0,0,0,-0.0593230812785296,0,0,-0.0521547266382545,0,0,0,0,-0.00970189530542872,0,-0.0100160581792824,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436788304154698,0,0,0,0,0,0,0,0,-0.00359364403260821,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.164317716328911,0,0,0,0,0,0,0,0,0.190019897734772,0,0,0,0,-0.035021985521585,0,0,0.118078100285261,0,0,0,0,0,0,0.0684775328621087,0,0,0,0.0198993151607205,0,0,0,0,0,0,0,0,0.266631263298032,0,0,0,0,0,0,0,0,0.00398807741554389,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.0284119700764428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589531928423266,-0.091039318174252,0,0,0,0,0,0.139176675449794,0,0,0,0,0.337172547670546,0,0,0,0,0.00715368375923932,0.108693982437014,0,0,0,0,0,0,0,0,-0.0285138372784572,0.0696756812365046,0,0,0,0,0,0
X000709.SZ,0,-0.0423317056240642,0,0.0156203209471048,0,0.106300494871616,0,0,0.046139592711943,0,0,0,0,0,0,0,0,0,0,0,0.0656561268532352,0,0.000533224268645506,0,0.108631592094838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00502620307494837,0.128087156721904,0,0,0.180258890553115,0,0,0,0,0,-0.00716897448388913,0,0,0,0,0,0,0
X000792.SZ,0,0,-0.11513291027837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729649705357666,0.0519802387007253,0,0,0,0.0176805072546001,0,0,0,0,0,0.00804237481715475,0,0,0,0,0,0,0,0,0,0,0.100298328882558,0,0,0,0,0,0,-0.0030546129451169,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.00783237944820839,0.00143247524711529,0.0618841520885912,0.0119879530148948,0,0,0,0,0,0,0,-0.0115980285141001,0,0,0,0,0.0335193725791988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113651391603436,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.108572944026544,0,0,0,0,0,0,0,0,0.130463204193479,0,0,0,0,0,0,0.0280930062396922,0,0,0.0211204796468647,0,0.0648237881248425,0,0,0,0,-0.0528982163834271,0,0,0,0.100834913794785,0,0,0,0,0,0.0618772226233101,0,0,0,0,0,0,0.0381813657030141,-0.00538545399256032,0,0,0,0,0,0
X000553.SZ,0,0,-0.0521671874521257,0,0,0.0419818702722022,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.143617986852684,0,0.128030407906919,0,0,0,0,0,0,0,0,0.126043263081932,0,0,0.0756382593651255,0,0.141184670430911,0.218973313510116,0,0,0,0,0,0,-0.00598259434956389,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576803544118781,0.111925424259843,0,0,0,0,0.350288172723456,0,0,-0.0374142497745612,0,0,0,0.176355127170965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111559226807245,0,0,0,0,0,0,0
X601699.SH,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0970985838493812,0,0,0,0,0,0,0,0,0.131417440391645,0,0,0,0.0229428881612002,0,0,0,0,0,0,0,0,0,-0.134378470383085,0,0,0,0.0107975887515418,0,0.786894615406227,0,0.0714763150034728,0,0,0,0,0,0,0,0,0,0.00195786489117431,0.0104063244878151,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0443397599389656,0,0,0,0,0,-0.0397069178443178,0,0,0,0,0,-0.0754770111272676,0,0,0,0.0521207602108806,0,0,0,0,0,-0.0156486572257144,0,0,0,0.0440747470206864,0.0619740343082386,0,0,0,0,0,0,0,0,0,0.0733284200376126,0,0,0,0,0,0,0.0141689664519945,-0.0227610897792138,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07863227451823,0,0,0,0.0504483666290875,0,0,0,0,0,0,0,0,0,0.013302168366541,0,0,0,0,0,0,0,0,0,-0.0315672664754034,0,0,0,0,0,0,0
X600219.SH,0,0,0,0.132511364195335,0,0,-0.072813677233495,0,0.0461627791826121,0,-0.0397922266164708,0,0,0,0,0,0,0.0868984034675295,0,0,0,0,0,0,0,0,0,0.0182036238498172,0,-0.132971594862059,0.0354655948448285,0,0.0792624926193704,0,0,0,-0.0752853273597624,0,0,0,0,0,0,0,0,0,0,0,0,-0.00691419570560533,0.01296190636531,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378893168841196,0,0,0,0.0258712665764016,0,0,0,0.160285263356808,0.255108682147341,0,0,0,0,0,0,-0.000108570570998431,0,0.0274263436970176,0,0.137528064229354,0,0,0,0,0,0,0,0,0.00910605856406162,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.143774745101235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321963558206198,0,0,0,0,0,0,0,0,0,0,0.147194865979298,0,0,0,0,0,0,0.0326674892561309,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.00803275669188386,0,0,0.0872010511880925,0,0,0,0.126205379376356,0,0.125105298452574,0,0,0,0.155414948394308,0,0,0,0,0,0,0.00733395904941737,0,0,0,0,0.0473122987326309,0,0,0,0,0,0.0110627576163981,0,0,0.0122965222273587,0,0,0,0,0,0,0,0,0,-0.00105618524227574,-0.0108789624283356,0,0,0,0,0,0
X002110.SZ,0,0,0,0.134851354717633,0.0212091184461048,0,0,0,0,0,0,0,0,0,0,0.0196334292390525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452676553213203,-0.0244749463792033,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.169098520251975,0,0,0,0.0690570183938644,0,0,0,0,0,0,0,0.0817588474003948,0,0,0,0,0.00352744756772908,0,0,0,0,0.0162521704176028,0,0.0933537603964184,0,0,0,0,0,0,0.0374170869906691,0,0,0,0,0,0,0,0,0,0,0.0023944476349258,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0207435299538727,0,0.0649248309933883,0,0,0.0817629262998781,0,0,0,0,0,0.065433475560422,0,0,0,0,0,0,0,-0.0530424448696679,0,0.153425633254378,0,0,0.131182171136998,0,0,0,0,0,0.0255210213765837,0,0,-0.0897503020267384,0,0,0.0595846690143917,0,0,0,0,0,-0.298501222558388,0.0289377355611656,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0.115901317729842,0,0,0,0,0,0,0.0359969737674542,0,0,0,0.0433655472233004,0,0,0.386197626319052,0,0.03259365873404,0,0,0,0,0,0,0.175159180562653,0.0269271266900772,0,0,0,0,0,0,0,0,0.0321083677649406,0,0,0,0,0,0,0,0,0,-0.0144374578764545,0.0271079808531404,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271460358358745,0,0,0,0.501672622982142,-3.46944695195361e-18,0,0,1.73472347597681e-18,0.0248744183924502,0,0,0,0,0,0.0145686503609335,0,0,0.31270232402645,0,0,0,0,0,0,0,0,-0.0260564511702541,0.0190912693827686,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.00306543222342809,0.0936915340410625,0,0,0,0,0,0,0.0290953681297488,0,0,0,0,0,0,0,0,0,0,0.0891083374993945,-0.0189446436496709,0,0,0,0,0.0424134009117445,0.00864786683678534,0,0,0,0,0,0.00561533826998724,0,0.0124009438080797,0,0.0108476173364435,0.0581693997484946,0,0,0,0,0,0,0.00621798817558343,0,0.00539785307293239,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.000602005967866663,0,0,0,0,0,0,0,0,0,0,0,0,0.03283360279346,0,0,0,-0.00226332931697858,0,0,0,0,0,0.117397809597346,0,0,0,0,0,0,0,0,0,0.0522732055026186,0.0133728382165444,0,0,0,0,0,0,0.00448392690849095,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,-0.0379086661219674,0,0.0585677212814918,0,0,0,0.09025400896351,0.0248586788931731,0,0,0,-0.0141640706351966,0,0,0.28161648192621,0,0,0,0,-0.0261093505103857,0,0,0,0,0,0,0,0,0,0,0.0287623264281598,0,0.0423080231028046,0.00134788192143048,0,0,0,0,0,0,0,0,0,-0.00870494518255106,-0.0105263037156917,0,0,0,0,0,0
X600583.SH,0.0610670102172926,0,0,0,0,0.0943663518076453,0,-0.03216439594731,0,0,0,0,0,0.0120313651028788,0,0,0,-0.0277101004635729,-0.0262038266211299,0,0,0.00215499874111108,0,0,0,0,0,0.0188044103226306,0,0.0839958534707612,0,0,0,0,0,0,0.012559536683892,0.0252799408792728,0,0,0,0,0.0279831468626211,0,0,0,0,0,0,-0.0166762815145583,0.00863463290080623,0,0,0,0,0,0
Change_TY3M,0,-0.102660414778739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0469052184393217,0,0,0,0,0,0,0,0.0123063630532577,0,0,0,0,0,0,-0.0325245736802716,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.0240460052184982,0,0,0,0,0,0,0,0.0146159956306347,-0.086535931680005,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.126377620188513,0,0,0,0,0,0,0,0,0,0,0,0,-0.0422525421063143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258438981056736,0,0,0,0,0,0,0,0,0,0,0.28909596055765,0,0,0,9.3417343013005,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237055955421409,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.035830889365752,0.207409876469618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131473185316594,0,0,0,0,0,0,0,-0.0840173698141836,0,0,0,0,0,-0.0134981847753741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361771316181586,0.0764849567851967,0,0,0,0,0,0
MKreturn,0,0,0,0,0.0177422997000664,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0037879443833047,0,-0.0128174085727145,0,-0.0939523698209776,0,0,0.0239450407614948,0,0,0,0,-0.0336556515862929,0,0,0,0,0,0,-0.0205929651505809,0,0,0,0,0,0,0,0,0,0,0,-0.000718112847907009,0.0139279532440273,0,0,0,0,0,0
MKvol,0,0,0,0.00203915563641138,0,0,0,0,0,0,0,0,0,0,0,-0.000827270285368402,0,0.0021221754388968,0,0,0,0,6.7762635780344e-21,0,0,0.00221565081208623,0,0,0,0,0,0.00160332859706825,-0.00147430521011602,0,0,0,0,0,0,0.00163705029297783,0,-0.00175320078973096,0,0,0,0,0,0,0,-0.00225407044961199,0.00527246159301439,0,0,0,-0.00531207211891513,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00879625692879086,0,0,0,0,0,0,0,0,0,0,0,-0.0379506747780026,0,0,0,0,0,0,0,0,0,0,0,-0.00515776962817849,0,0,0,0,0,0,0,0,0,0.0553224067648075,-0.0664113951791155,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.0385329944818179,0,0,-0.0159846638396675,0,0,0,0,0.0237446681436304,0,0,0,0,0.0103794553321739,0,0,0.0152277246281539,0,-0.0177270217110079,0,0,0,0,0,0,0,0,0.0183829322411739,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133283792503649,0.0299343079504389,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137509657586839,0,0,0,0,0,0,0,0,0,0.000986741284466424,0,0,0,0,0,0,0.00254076606928852,0,0,0,0,0,0,9.41600382010215e-05,0,0,0,0,0,0,0,0,0,0.000894332444374211,-0.00873848603204822,0,0,0,0.0186985866492173,0,0
