,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600362.SH,X600157.SH,X600111.SH,X600188.SH,X601992.SH,X600299.SH,X002075.SZ,X000792.SZ,X000709.SZ,X600660.SH,X000898.SZ,X601158.SH,X000883.SZ,X002466.SZ,X000539.SZ,X600309.SH,X600583.SH,X000027.SZ,X600623.SH,X600352.SH,X600160.SH,X600578.SH,X000630.SZ,X000629.SZ,X600547.SH,X002470.SZ,X600489.SH,X600098.SH,X600021.SH,X600022.SH,X600176.SH,X000983.SZ,X300072.SZ,X000060.SZ,X600808.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0207703343469901,0,0,0,0,0,0,0.0980019696385982,0.0529605003988727,0,0,0,0.0749952291002248,0,0,0,0,0,0,0,0,0.11365840032423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108171209400814,0,0,0,0.00456461139233808,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.0359308996821533,0,0,0,0.134974096665279,0,0,0,0,0,0,0.217203361763031,0,0,0,0,0,0,0,0,0,0.00696518568522163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0272236646100524,0,0,0.0215090588327998,0.00711666180846903,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.354836910358014,0,0,0,0,0,0,0,0,0,0.00875938834564372,0,0,0,0.0144418775648399,0,0,0,0,0,0,0,0,0,0.0144626264343635,0,0,0,0,0,0.0396413608233007,0,0,0,0,0,0,0,0,0,0.0486216689069643,0,0.104613262573703,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.179224237140022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840951617616394,0,0,0,0.128738776245905,0.0876136913706917,0,0,0,0,-5.42101086242752e-20,0,0.0426568747506019,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.183398068879427,0,0,0,0,0,0,0.0553042320837843,1.38777878078145e-17,0.285999809658726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140314009537807,0,0,0,0,0,0,0,0,0,0.13746552805164,0.052388360309137,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031001648630574,0,0,0,0,0,0.409307690963012,0,0,0,0,0,0,0,0.00865156537401261,0.0314899461509055,0.0226637471156925,0,0,0,0,0,0,0,0,0,0,0,0,0.0142607269664711,0,0.36029140308329,0,0,-0.0387591179808701,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0503418806067903,0,0.121844293826876,0,0,0,0,0,0,0,0.0130580979646712,0,0,0.0711652091667558,0,0,0,0.0452667387947467,0,0,0,0,0.0197954330557254,0,0,0,0,0,0,0,0,0,0.0738496868870974,0,0,0,0,0,0,0.0730046980895271,0,0,1.73472347597681e-18,0.0874648231939442,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0.0847090143780494,0,0,0.00353137683728046,0,0,0,0,0,0,0,0,0,0.129351545542931,0,0.235071137395694,0,0,0,0,0.0410024295915083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630276675036693,0,0,0,0,0,0,0,0.0264169571642473,0,0.0771171001190391,0,0.2461655586865,0,0.0159408024807836,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232621951276767,0,0,0.0261488253411884,0,0.0156077604149016,0,0,0.0204899303982511,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.112343343691425,0,0,0,0,0,0,0,0,0,0.13733243305056,0,0.154497072942381,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0260584985888339,0,0,0,0,0,0,0,0,0,0.165006639062951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167117065438817,0,0,0.0562010141189537,0,0,0.0692157784504165,0,0,0,0.126963442975251,0.108080544827869,0,0.0393063768237095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
