,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X601898.SH,X600585.SH,X600795.SH,X600886.SH,X601600.SH,X601991.SH,X600688.SH,X000709.SZ,X600027.SH,X600157.SH,X600188.SH,X600111.SH,X600362.SH,X600583.SH,X002075.SZ,X601158.SH,X601992.SH,X600309.SH,X000539.SZ,X000898.SZ,X000027.SZ,X600021.SH,X002353.SZ,X600352.SH,X000883.SZ,X002470.SZ,X601918.SH,X000792.SZ,X000629.SZ,X000878.SZ,X600660.SH,X600863.SH,X600307.SH,X600808.SH,X600098.SH,X600578.SH,X000060.SZ,X000825.SZ,X300072.SZ,X600489.SH,X600008.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127512410377371,0.0928036219233614,0,0.0222089286915669,0,0,0,0,0,0,0,0.0209350360176654,0,0.0522714711128279,0.0341448307291451,0,0,0,0,0,0.175006525180246,0,0,-0.00145666187047313,-0.0154411801541849,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216659459285137,1.38777878078145e-17,0,0,0.122449449735762,0,0,0,0,0,0,0,0,0,0,0,0.106159768193334,0,0,0,0.0736125955839681,0,0,0,0,0,0,0,0,0,0
X601918.SH,0.0909823720102879,0,0,0,0,0,0.0296925507200229,0,0,0,0,0,0.369873993908458,0,0,0.0417627118036133,0,0,0,0,0,0,0,0,-0.144099661014265,0,0,0.109710506934008,0,0,0,0,0,0,0,0,0,0.319776460419144,0,0,0,0,0,0,0,0,0,0,0,0,-0.0574260236930809,0,0,0,-0.0492199673970632,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278031229740622,0.00991572115472102,0,0.0983316454746162,0,0.264695196215663,0,0,0,0,0,0,0,-0.000895759138708247,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342872222246587,0.0220199358613619,0,0,0.0186694420633758,0.0166635597228538,0,0,0,0.10725754818594,0,0.0364979798537022,0,0,0,0,0.0662006672943044,0,0.0154188185446665,0.0263329993062001,0,0,0.27912643176985,0,0,0.130067630999997,0,0,-0.0027554859388687,-0.0022973699677032,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0.000563059487592941,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384482243301035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00569278666558358,-0.00354121008420906,0,0,0,0.0526593148470178,0,0
X600660.SH,0,0,0,0.0980247784972031,0,0,0,0,0,0,0,0,0,0,0,0,0.0419069331718943,0.102600890350818,0,0,0,0,0.0569084818717065,0.115205862742714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889130363719146,0,0,0,0.0503838694370355,0.135042037877522,0,0,0,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272516853081779,0,0,0,0,0,0,0,0,0,0,0,0.202525658717093,0,0,0,0,0,0.029406058497535,0,0,0,0,0,0.0236053145197042,0,0,0,0,0,0,0,0.232531474812966,0,0,0,-0.00657086155819427,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10726198760556,0,0,0,0.148604980027194,0,0,0,0,0,0,0.154040580173933,0,0,0.0420903994188746,0,0.0185756596061734,0,0,0,0,0,0,-0.0113789303140124,-0.063616984087461,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119187037937288,0,0,0,0.30820848428669,0,0,0,0,0,0,0.0799527910716615,0.00390412742369751,0,0.065611238459616,0,0,0,0,0,0.02586931452582,0,0,0,0,0,0,0.216732092564851,0,0,0,-0.0197055217509017,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832986632957447,0,0,0,0,0,0.179519790732634,0,0,0,0,0,0.146562715552744,0,0,0,0,0,0,0,0.182994196449687,0,0,-0.0348149424174035,-0.0197491180504088,0,0,0,0,0,0
X600578.SH,0,0,0,0.355142565896516,0,0,0.012735319171759,0,0,0,0,0,0,0,0.135939363973015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963500000652918,0,0,0,0,0,0,0.169083067716386,0,0,0,0,0,0,0,0,0,0,0,-0.0121113860558688,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431165205238826,0,0,0,0,0,0,0,0,0,0,0.0816558017384216,0,0,0,0,0,0,3.46944695195361e-18,0.35460230641078,0,0,0,0,0,0,0,0,0,0,-0.0342825585143312,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269901455773685,0,0,0,0,0,0,0,0,0,0,0.0418443781010025,0.119199767363576,0,0,0.00836182536536977,0.120093752791783,0,0.028000889220492,0,0,0,0,0.0296221567849502,0,1.73472347597681e-18,0,0,0,0,0,0.0383121396030446,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0.0288732645370947,0,0,0,0,0,0,0,0.000211179264452604,0,0,0,0,0,0,0,0,0,0,0,0.112371909857578,0.0495166706457212,0,0.341790213500161,0,0,0,0,0,0.0502780514927828,0.0561800441736296,0,0,0,0,0,0,0,0,-0.0151759737427488,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.188809018512588,0,0,0,0,0,0,0,0,0,0.0548990966223675,0,0.0280511313139644,0,0,0,0.0267552927647059,0,0,0,-8.67361737988404e-19,0.152700515253207,0,-4.33680868994202e-19,0,0,0.00831668432706665,0,0.00511497063566201,0,0,0,0,0.0199058048123095,0,0,0,0.178314475308929,0,0,0,0,0,0,-0.00699228937799196,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489852549440998,0,0,0,0,0,0,0,0,0,0,0.135619534478658,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,-0.0273510321934383,0,0,0,0,0,0,0
X600315.SH,0,0,0,0.129433825165854,0,0.0803198182862501,0,0,0,0,0,0.0992919049052748,0,0.175517999610046,0,0,0,0,0,0,0.0489197422733012,-0.010510187780437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536419141797158,-0.0288634006543946,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167333230280574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143838673658556,-0.125265423849263,0,0,0,0,0,0,0,-0.218177060651553,0,0.0735773494335198,0,0,0,0,0,0,0,0,0,-0.0406555239450701,0,0,0,0,0,0
Slope,0,0,0,0.367013880867096,0,0,0,0,0,0,0,0,0.124966649815231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180311982924461,0,0,0,-1.47592515159265,-0.307474426059583,0,-0.784469052272351,0,0,0,0.181740554562822,0.614482099599672,0,0,0,0,0,0.482490364979586,0,0,0,0,0,0.3146179133509,-1.33629650568107,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.55111512312578e-17,0.112653022096662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.530063041062875,0,-0.476281785749672,0,0,0,0,0,0,0.183765897812933,0,0,0,0,0,0,0
RealEstate_excess,0,0,-1.73472347597681e-18,0,-0.0571690139273081,0,0,0,0,0,0,0,0,0,0,0.280114442925243,-0.305437797254171,0,0,0,0,0.200973724473895,0.188457410470138,0,0,0,0,0,0,0,0,0,0.142976239532458,0,0,0,0,0,0,0,0,0,-0.0988824975819694,0,-0.107023573544443,0,0,0,0,-0.0205090113801271,-0.0349403106822084,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0.131675882690819,0,0,0,0,0,-0.0513795692278365,0,0,0,0.023548974140111,0,0,0,0,0,0,0,0.0394055156517105,0,0,0.0967187264559877,0,0,0,0,0,0,0,0,0,0,0.0917630348508154,-0.248958680490191,0,-0.103752473470408,0.0363089043318474,0,-0.310169905092353,0,0.144857540810062,0,0,-0.0553934268575232,0,0,0,0,-0.0394844507217618,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000898703738901987,0,0,0,0,0.153558739056648,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184656646138475,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128784598267801,0.00470575206465278,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188336901751029,0,0,0,0,0,0,0,0,0.00261857358074733,0,-0.000991706698769794,0,0,0,-0.00973195131983327,-0.00663042209311429,-0.000582264379415823,0,0,0,0,0,0
